house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00066588,134,5,35,29,33,18,14,0
E00066589,135,7,28,27,34,18,17,4
E00066590,123,15,15,43,30,13,6,1
E00066591,151,12,37,33,26,25,16,2
E00066592,123,25,19,26,21,20,7,5
E00066593,153,5,32,36,33,21,18,8
E00066594,132,17,27,32,28,14,13,1
E00066595,124,16,20,33,19,19,15,2
E00066596,125,15,28,26,27,14,10,5
E00066597,122,6,25,42,22,12,13,2
E00066598,122,9,30,32,22,14,11,4
E00066599,130,16,17,46,19,11,15,6
E00066600,139,12,15,32,34,23,17,6
E00066601,115,11,18,29,29,19,5,4
E00066602,128,13,21,44,24,10,12,4
E00066603,130,19,15,43,27,18,7,1
E00066604,130,9,16,48,30,14,11,2
E00066605,129,13,13,41,48,6,7,1
E00066606,124,14,11,47,34,8,8,2
E00066607,117,6,31,32,10,28,8,2
E00066608,125,16,19,44,25,12,9,0
E00066609,145,9,51,35,17,19,12,2
E00066610,148,19,10,68,29,7,11,4
E00066611,174,11,67,25,23,23,20,5
E00066612,109,13,19,39,17,8,10,3
E00066613,105,4,35,29,9,10,17,1
E00066614,127,14,11,67,20,6,5,4
E00066615,141,11,42,23,20,24,17,4
E00066616,129,13,37,23,17,18,18,3
E00066617,112,5,16,37,22,13,18,1
E00066618,156,4,58,24,22,25,18,5
E00066619,135,9,30,28,32,24,10,2
E00066620,135,9,27,32,34,15,13,5
E00066621,115,4,36,25,23,18,7,2
E00066622,132,14,15,26,23,35,12,7
E00066623,122,7,36,17,17,24,13,8
E00066624,132,16,18,31,25,27,11,4
E00066625,139,8,24,22,32,35,13,5
E00066626,123,13,23,36,21,18,10,2
E00066627,137,27,54,18,7,20,9,2
E00066628,122,8,10,29,29,29,12,5
E00066629,142,12,48,32,21,21,6,2
E00066630,137,17,17,33,27,32,7,4
E00066631,154,6,24,22,40,47,9,6
E00066632,123,25,11,53,18,8,8,0
E00066633,145,11,24,43,37,13,13,4
E00066634,142,10,14,67,20,14,15,2
E00066635,118,23,19,41,18,7,8,2
E00066636,97,18,33,11,11,17,5,2
E00066637,149,9,40,30,21,31,14,4
E00066638,130,40,37,24,7,18,3,1
E00066639,101,4,16,18,26,28,5,4
E00066640,92,9,11,27,16,16,10,3
E00066641,123,20,19,48,18,6,8,4
E00066642,137,5,64,20,16,21,6,5
E00066643,117,12,17,45,18,10,11,4
E00066644,120,11,21,41,25,11,11,0
E00066645,118,15,11,45,24,10,9,4
E00066646,113,11,15,51,21,6,8,1
E00066647,109,18,12,35,29,6,6,3
E00066648,123,15,22,48,20,6,8,4
E00066649,146,8,21,34,26,28,21,8
E00066650,121,12,18,48,18,17,6,2
E00066651,118,5,7,29,20,31,20,6
E00066652,125,23,13,70,9,2,7,1
E00066653,118,13,27,24,19,21,8,6
E00066654,122,39,13,29,24,13,2,2
E00066655,124,15,15,53,19,7,9,6
E00066656,115,34,21,29,10,5,14,2
E00066657,134,16,23,22,23,32,13,5
E00066658,116,17,17,20,27,24,8,3
E00066659,139,6,24,28,25,44,8,4
E00066660,120,32,12,35,18,14,8,1
E00066661,123,13,23,36,21,19,7,4
E00066662,117,3,15,21,22,37,9,10
E00066663,140,24,22,51,15,15,10,3
E00066664,101,12,6,57,18,1,4,3
E00066665,146,16,9,79,29,8,4,1
E00066666,137,7,27,52,35,8,4,4
E00066667,137,22,16,53,26,6,12,2
E00066668,122,9,14,54,23,10,7,5
E00066669,137,24,14,67,16,2,10,4
E00066670,134,85,13,26,3,2,4,1
E00066671,128,20,15,68,17,1,6,1
E00066672,117,25,17,51,18,3,3,0
E00066674,131,31,16,69,10,0,4,1
E00066675,143,22,12,82,21,0,4,2
E00066676,128,32,14,38,24,9,6,5
E00066677,132,11,17,67,29,2,4,2
E00066678,126,7,6,62,38,7,2,4
E00066679,123,24,14,45,16,14,9,1
E00066680,128,5,13,52,43,11,2,2
E00066681,120,18,17,47,28,4,4,2
E00066682,115,32,11,55,10,4,2,1
E00066683,125,20,35,38,13,11,8,0
E00066684,127,12,10,52,39,4,7,3
E00066685,130,12,17,56,25,9,6,5
E00066686,121,18,6,57,25,6,6,3
E00066687,110,10,33,21,21,8,16,1
E00066688,141,8,38,30,27,26,11,1
E00066689,158,11,85,30,6,8,18,0
E00066690,139,15,50,35,15,11,10,3
E00066691,138,7,43,26,22,16,17,7
E00066692,129,11,40,13,18,23,22,2
E00066693,129,12,31,31,25,21,8,1
E00066694,128,22,23,45,20,11,4,3
E00066695,107,9,30,18,18,18,12,2
E00066696,128,23,27,27,17,20,10,4
E00066697,127,16,40,30,20,13,7,1
E00066698,144,17,36,24,21,24,22,0
E00066699,116,8,29,27,19,18,9,6
E00066700,137,13,29,40,22,20,10,3
E00066701,135,16,25,31,21,20,16,6
E00066702,115,19,23,23,18,21,10,1
E00066703,143,9,44,35,19,18,14,4
E00066704,126,8,28,39,21,15,13,2
E00066705,135,14,24,35,22,19,19,2
E00066706,116,33,37,14,11,10,9,2
E00066707,163,22,70,24,14,19,12,2
E00066708,133,34,33,27,14,12,12,1
E00066709,142,16,29,35,25,16,16,5
E00066710,128,9,52,23,24,10,8,2
E00066711,124,2,31,25,28,18,19,1
E00066712,127,17,27,30,23,22,7,1
E00066713,122,11,24,32,23,23,6,3
E00066714,141,9,42,29,18,18,24,1
E00066715,67,11,4,34,12,2,3,1
E00066716,135,9,13,63,32,6,10,2
E00066717,53,3,11,25,9,4,1,0
E00066718,65,11,6,30,9,3,6,0
E00066719,79,11,15,37,11,2,3,0
E00066720,40,4,2,22,2,4,4,2
E00066721,193,5,21,69,71,13,9,5
E00066722,136,11,13,62,34,4,6,6
E00066723,118,22,5,55,32,1,1,2
E00066724,190,13,21,47,86,10,7,6
E00066725,138,17,11,60,31,7,7,5
E00066726,122,11,3,69,31,3,4,1
E00066727,128,22,8,70,16,1,10,1
E00066728,124,15,24,42,29,9,5,0
E00066729,57,3,5,39,7,1,1,1
E00066730,155,11,18,68,36,8,11,3
E00066731,118,42,19,34,11,4,7,1
E00066732,130,14,13,61,30,3,8,1
E00066733,131,16,19,57,20,9,8,2
E00066734,145,20,15,74,23,4,8,1
E00066735,132,9,5,55,47,10,4,2
E00066737,158,25,13,68,31,11,9,1
E00066738,125,14,20,45,28,6,7,5
E00066739,150,6,50,40,34,13,6,1
E00066740,150,6,38,49,34,10,8,5
E00066741,150,6,31,55,34,11,12,1
E00066742,88,7,14,35,15,11,6,0
E00066743,112,11,17,52,15,7,10,0
E00066744,174,15,26,42,34,39,15,3
E00066745,125,4,36,26,23,16,13,7
E00066746,152,20,16,48,32,18,16,2
E00066747,112,13,24,40,12,13,6,4
E00066748,133,18,35,37,26,8,7,2
E00066749,117,12,26,38,21,8,10,2
E00066750,42,0,11,10,11,8,1,1
E00066751,137,15,16,48,28,18,9,3
E00066752,122,12,23,29,29,11,12,6
E00066753,54,3,9,13,12,9,6,2
E00066754,128,8,25,44,20,15,14,2
E00066755,135,17,12,51,28,10,11,6
E00066756,137,10,20,77,23,4,1,2
E00066757,129,10,8,79,16,6,9,1
E00066758,126,6,16,54,29,6,13,2
E00066759,113,8,12,58,21,7,7,0
E00066760,117,11,29,43,22,7,3,2
E00066761,156,17,24,60,26,11,15,3
E00066762,127,11,21,52,27,7,7,2
E00066763,109,10,9,35,38,8,7,2
E00066764,118,27,26,46,10,4,5,0
E00066765,127,30,32,22,20,18,5,0
E00066766,175,48,29,50,31,9,6,2
E00066767,114,13,15,38,32,9,2,5
E00066768,119,13,14,30,19,22,17,4
E00066769,116,8,19,24,25,23,10,7
E00066770,136,11,16,70,25,6,5,3
E00066771,128,5,36,50,22,6,7,2
E00066772,116,5,19,19,31,25,12,5
E00066773,110,13,17,31,21,13,11,4
E00066774,122,16,20,34,16,21,15,0
E00066775,118,12,27,31,27,11,7,3
E00066776,137,36,21,56,9,2,12,1
E00066777,119,15,20,32,27,11,10,4
E00066778,119,35,11,59,8,0,5,1
E00066779,123,29,18,35,15,4,17,5
E00066780,149,20,28,64,17,11,8,1
E00066781,143,8,22,41,49,10,9,4
E00066782,126,13,23,53,20,8,7,2
E00066783,173,70,18,47,20,4,11,3
E00066784,133,18,26,33,26,11,14,5
E00066785,117,19,18,40,19,7,9,5
E00066786,133,8,12,24,35,26,16,12
E00066787,131,16,9,30,34,21,12,9
E00066788,138,20,12,30,27,24,17,8
E00066789,126,23,15,50,20,3,9,6
E00066790,140,18,11,61,25,8,15,2
E00066792,125,31,14,33,22,9,9,7
E00066793,117,13,8,58,26,2,10,0
E00066794,151,23,11,69,27,4,12,5
E00066795,153,18,25,59,32,7,11,1
E00066796,118,23,31,30,22,6,5,1
E00066797,120,19,10,41,23,18,6,3
E00066799,173,2,43,51,52,13,6,6
E00066800,113,12,20,29,17,21,6,8
E00066801,123,17,19,26,28,18,9,6
E00066802,147,10,44,29,24,15,13,12
E00066803,142,17,31,48,16,5,20,5
E00066804,116,9,33,31,16,14,11,2
E00066805,121,20,14,35,27,8,15,2
E00066806,132,45,48,21,2,4,9,3
E00066807,132,16,18,50,31,2,11,4
E00066808,134,16,27,40,25,10,15,1
E00066809,136,31,24,47,17,8,5,4
E00066810,113,22,29,18,13,8,18,5
E00066811,136,11,11,67,32,4,8,3
E00066812,146,26,17,68,25,3,5,2
E00066813,146,28,18,62,25,7,6,0
E00066814,153,11,20,70,38,2,10,2
E00066815,136,10,16,66,29,6,5,4
E00066816,102,19,12,33,20,9,6,3
