house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00002030,112,15,20,38,25,3,10,1
E00002031,140,21,13,55,33,6,10,2
E00002032,129,23,21,40,20,7,11,7
E00002033,121,11,5,49,32,9,6,9
E00002034,140,13,20,46,28,15,12,6
E00002035,115,9,14,38,32,7,12,3
E00002036,127,44,16,31,17,7,9,3
E00002037,121,15,15,32,25,6,20,8
E00002038,142,11,19,74,27,2,8,1
E00002039,132,18,21,40,21,15,12,5
E00002044,141,3,42,42,35,10,8,1
E00002045,132,34,21,29,21,15,8,4
E00002046,107,7,29,39,11,7,7,7
E00002049,129,12,22,35,32,11,13,4
E00002050,118,5,28,43,21,10,8,3
E00002051,111,14,8,37,31,8,9,4
E00002052,166,15,55,38,23,15,15,5
E00002053,152,23,33,33,28,13,16,6
E00002054,135,19,8,61,33,4,10,0
E00002055,134,17,23,50,21,8,11,4
E00002056,127,19,5,43,34,4,16,6
E00002057,102,14,5,27,35,6,11,4
E00002058,113,10,7,43,32,6,9,6
E00002059,127,24,5,51,31,6,8,2
E00002060,117,25,12,48,15,9,8,0
E00002061,123,18,9,49,31,5,6,5
E00002062,121,29,15,45,18,3,6,5
E00002063,114,14,5,54,26,1,11,3
E00002064,121,41,9,51,8,2,10,0
E00002065,110,9,9,38,40,6,6,2
E00002066,139,15,5,50,49,6,9,5
E00002067,110,31,12,52,3,1,8,3
E00002073,134,43,21,41,11,5,10,3
E00002074,203,28,69,52,26,10,16,2
E00002075,147,43,51,30,8,7,6,2
E00002076,108,16,8,40,26,3,11,4
E00002077,108,8,19,35,26,7,13,0
E00002078,127,24,2,56,33,2,7,3
E00002079,115,47,24,14,7,14,9,0
E00002080,106,43,23,17,9,4,9,1
E00002081,99,25,16,19,17,12,8,2
E00002082,151,26,27,51,26,7,13,1
E00002083,113,15,10,42,34,1,9,2
E00002084,128,40,37,19,6,11,15,0
E00002085,202,23,27,72,37,20,17,6
E00002086,134,25,35,22,15,26,10,1
E00002087,101,13,12,24,27,9,13,3
E00002088,130,1,79,7,7,5,29,2
E00002089,140,30,29,47,18,5,10,1
E00002091,102,14,5,45,27,1,6,4
E00002092,124,15,7,58,37,1,4,2
E00002094,137,5,7,70,37,8,4,6
E00002096,129,12,53,31,14,4,12,3
E00002097,119,14,8,47,34,10,4,2
E00002098,134,25,11,62,23,3,9,1
E00002100,131,17,10,39,51,6,6,2
E00002101,130,14,53,45,8,2,8,0
E00002102,101,11,13,29,34,4,9,1
E00002103,143,11,23,46,34,7,16,6
E00002104,132,21,42,34,12,4,17,2
E00002105,142,27,24,46,26,8,10,1
E00002106,119,14,24,41,24,4,7,5
E00002107,113,31,12,42,17,4,6,1
E00002108,135,10,26,33,28,19,16,3
E00002109,126,21,21,26,25,18,11,4
E00002110,152,6,26,11,39,53,10,7
E00002111,129,2,27,27,43,15,10,5
E00002112,124,11,51,24,16,18,2,2
E00002113,133,7,35,28,19,28,13,3
E00002114,120,5,48,12,18,26,7,4
E00002115,135,7,17,39,41,22,3,6
E00002116,129,21,11,47,23,12,5,10
E00002117,150,8,24,41,37,26,6,8
E00002118,133,2,42,19,24,30,8,8
E00002119,165,2,69,11,24,46,7,6
E00002120,138,19,14,40,24,17,20,4
E00002121,154,6,40,20,27,29,24,8
E00002122,133,16,16,39,33,15,10,4
E00002123,127,42,23,12,15,25,10,0
E00002124,87,8,10,17,25,14,11,2
E00002125,119,20,12,31,28,15,10,3
