health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00003206,312,130,107,53,15,7
E00003207,324,155,120,31,14,4
E00003208,290,146,84,41,16,3
E00003209,265,75,113,58,13,6
E00003210,289,114,97,53,20,5
E00003211,388,186,124,49,19,10
E00003212,292,118,107,43,16,8
E00003213,293,154,86,37,13,3
E00003214,246,108,88,37,11,2
E00003215,383,174,139,53,14,3
E00003216,296,182,85,23,4,2
E00003217,309,170,98,30,10,1
E00003218,319,150,123,38,6,2
E00003219,293,144,103,33,11,2
E00003220,279,152,84,29,11,3
E00003221,305,170,95,30,9,1
E00003222,311,161,101,37,9,3
E00003223,278,133,93,44,6,2
E00003224,315,159,120,31,3,2
E00003225,280,131,90,43,14,2
E00003226,259,126,97,31,4,1
E00003227,244,133,80,23,6,2
E00003228,285,154,100,20,10,1
E00003229,308,149,118,38,2,1
E00003230,339,196,106,29,7,1
E00003231,213,101,76,27,8,1
E00003232,416,202,166,36,11,1
E00003233,301,175,100,19,4,3
E00003234,281,147,85,45,4,0
E00003235,413,252,116,34,9,2
E00003236,228,122,81,20,3,2
E00003237,353,186,129,29,8,1
E00003238,332,174,119,30,7,2
E00003239,374,214,116,33,9,2
E00003240,239,101,74,47,15,2
E00003242,366,168,148,37,11,2
E00003243,603,279,208,77,23,16
E00003244,274,166,76,28,4,0
E00003245,279,122,115,29,12,1
E00003246,277,130,96,37,13,1
E00003247,274,126,96,39,12,1
E00003248,294,153,106,25,10,0
E00003249,340,150,117,47,23,3
E00003250,287,145,92,35,11,4
E00003251,347,178,118,31,12,8
E00003252,201,94,82,19,5,1
E00003253,245,145,75,17,7,1
E00003254,348,188,109,39,10,2
E00003255,247,130,84,29,4,0
E00003256,308,166,105,29,6,2
E00003257,319,163,113,33,9,1
E00003258,329,177,112,32,6,2
E00003259,244,110,105,20,7,2
E00003260,180,101,66,12,1,0
E00003261,226,130,69,21,4,2
E00003262,237,123,84,23,5,2
E00003263,344,206,116,17,4,1
E00003264,238,123,81,23,10,1
E00003265,407,221,132,44,9,1
E00003266,293,157,87,34,13,2
E00003267,347,194,102,43,7,1
E00003268,418,235,130,40,12,1
E00003269,260,152,79,20,7,2
E00003270,429,240,131,38,17,3
E00003271,283,158,90,28,6,1
E00003272,397,244,118,29,4,2
E00003273,312,158,111,36,7,0
E00003275,205,100,62,31,9,3
E00003276,279,162,84,23,8,2
E00003277,344,209,102,27,4,2
E00003278,374,211,116,44,2,1
E00003279,250,112,105,26,6,1
E00003280,274,134,91,31,14,4
E00003281,342,201,112,23,5,1
E00003282,325,166,121,27,7,4
E00003283,283,149,105,22,6,1
E00003284,199,75,64,40,15,5
E00003285,284,144,95,32,11,2
E00003286,335,196,95,34,8,2
E00003287,366,209,108,39,7,3
E00003288,338,158,127,40,9,4
E00003289,327,189,108,26,4,0
E00003290,362,202,129,24,6,1
E00003291,298,153,106,30,8,1
E00003292,196,80,54,42,17,3
E00003293,332,169,101,46,14,2
E00003294,285,109,125,36,13,2
E00003295,329,147,125,40,14,3
E00003296,322,156,128,30,7,1
E00003297,314,181,95,28,8,2
E00003298,339,165,124,39,9,2
E00003299,244,112,101,22,7,2
E00003300,329,167,104,42,10,6
E00003301,333,179,118,29,6,1
E00003302,323,172,110,33,7,1
E00003303,328,174,108,41,3,2
E00003304,250,102,94,43,9,2
E00003305,343,191,113,34,2,3
E00003306,330,184,103,35,7,1
E00003307,345,208,104,28,5,0
E00003308,349,184,111,44,9,1
E00003309,311,140,126,38,4,3
E00003310,328,178,110,29,8,3
E00003311,258,137,76,33,9,3
E00003312,360,196,124,37,3,0
E00003313,311,145,118,36,10,2
E00003314,320,154,120,39,6,1
E00003315,312,159,115,29,8,1
E00003316,387,193,135,42,9,8
E00003318,351,183,118,34,13,3
