health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00061190,348,137,124,67,16,4
E00061191,313,100,109,61,36,7
E00061192,292,143,100,34,13,2
E00061193,312,121,111,51,24,5
E00061194,244,98,93,46,7,0
E00061195,298,126,99,51,20,2
E00061196,292,79,122,62,24,5
E00061198,262,71,60,73,41,17
E00061199,324,119,120,56,20,9
E00061200,263,97,103,47,13,3
E00061201,294,92,90,71,34,7
E00061202,267,93,98,56,16,4
E00061203,405,206,133,48,13,5
E00061204,277,111,102,43,19,2
E00061205,274,95,99,53,19,8
E00061206,372,159,128,55,24,6
E00061207,230,95,94,25,12,4
E00061208,258,77,76,51,42,12
E00061209,289,129,101,37,19,3
E00061210,278,112,92,54,14,6
E00061211,226,64,86,43,25,8
E00061213,259,94,104,44,13,4
E00061214,249,86,98,43,20,2
E00061216,231,93,86,40,8,4
E00061217,389,193,138,46,10,2
E00061218,251,96,98,42,15,0
E00061219,302,130,118,38,14,2
E00061220,256,82,103,52,15,4
E00061221,318,144,118,47,9,0
E00061222,267,95,99,53,16,4
E00061223,401,196,154,41,7,3
E00061224,266,95,106,48,9,8
E00061225,272,110,117,31,13,1
E00061227,346,204,108,18,13,3
E00061228,312,143,122,32,14,1
E00061229,295,140,97,45,12,1
E00061230,286,127,92,48,16,3
E00061231,311,129,121,50,10,1
E00061232,260,105,113,36,5,1
E00061233,334,139,109,58,21,7
E00061234,242,103,76,34,23,6
E00061235,203,65,63,49,21,5
E00061236,207,105,58,22,17,5
E00061237,282,121,96,43,18,4
E00061238,292,112,117,45,13,5
E00061239,296,121,101,53,18,3
E00061240,263,80,113,52,14,4
E00061241,290,113,100,51,19,7
E00061242,285,129,102,35,14,5
E00061243,236,81,85,42,18,10
E00061244,303,112,114,51,19,7
E00061245,295,131,95,45,18,6
E00061246,292,116,88,50,26,12
E00061247,279,115,84,51,19,10
E00061248,324,172,107,31,14,0
E00061249,287,146,91,38,9,3
E00061250,295,132,102,45,9,7
E00061251,276,113,104,42,16,1
E00061252,262,102,99,41,12,8
E00061253,313,141,91,56,22,3
E00061254,313,145,100,42,21,5
E00061255,357,189,109,47,9,3
E00061256,308,133,108,44,17,6
E00061257,316,150,105,48,9,4
E00061258,299,137,94,41,22,5
E00061259,281,94,105,59,13,10
E00061260,273,97,104,52,14,6
E00061261,429,200,152,57,13,7
E00061262,327,177,99,32,18,1
E00061263,290,117,85,48,30,10
E00061264,298,109,100,60,23,6
E00061265,296,128,104,48,15,1
E00061266,316,142,105,48,16,5
E00061267,316,135,127,41,9,4
E00061268,263,105,85,48,20,5
E00061269,230,107,74,30,17,2
E00061270,261,114,93,33,16,5
E00061271,276,89,101,54,22,10
E00061272,288,123,101,52,9,3
E00061273,294,116,114,51,10,3
E00061274,315,159,97,47,11,1
E00061275,204,58,64,54,18,10
E00061278,263,115,90,34,20,4
E00061279,266,134,74,36,16,6
E00061280,275,123,65,53,28,6
E00061281,262,116,87,40,13,6
E00061282,311,138,111,41,15,6
E00061283,190,66,79,34,9,2
E00061284,309,116,124,51,13,5
E00061285,259,92,98,46,20,3
E00061286,300,116,111,43,22,8
E00061287,292,139,89,40,18,6
E00061288,333,115,129,59,19,11
E00061289,309,149,103,43,11,3
E00061290,340,152,120,47,19,2
E00061291,287,125,92,47,17,6
E00061292,237,91,89,44,11,2
E00061293,328,138,110,50,24,6
E00061294,247,103,93,34,13,4
E00061295,304,154,96,40,12,2
E00061296,308,125,116,51,14,2
E00061297,329,144,119,48,16,2
E00061298,224,92,81,34,12,5
E00061299,294,132,106,35,17,4
E00061300,280,94,85,70,26,5
E00061301,258,109,93,43,12,1
E00061302,264,86,111,49,14,4
E00061303,242,92,89,37,19,5
E00061304,271,99,91,56,19,6
E00061305,219,72,89,42,13,3
E00061306,254,97,87,54,13,3
E00061307,267,114,101,40,8,4
E00061308,310,100,113,63,26,8
E00061309,173,32,55,48,35,3
E00061310,184,59,61,39,22,3
E00061311,272,105,109,42,12,4
E00061312,259,80,113,45,18,3
E00061313,275,83,102,60,24,6
E00061314,316,136,123,45,8,4
E00061315,302,155,94,40,10,3
E00061316,292,132,101,49,7,3
E00061317,288,81,113,57,27,10
E00061318,314,116,130,49,14,5
E00061319,218,70,64,56,21,7
E00061320,223,76,56,65,20,6
E00061321,314,119,110,55,24,6
E00061322,194,84,61,27,19,3
E00061323,318,158,84,58,15,3
E00061324,268,113,93,50,10,2
E00061325,293,124,107,36,20,6
E00061326,282,142,93,32,12,3
E00061327,283,137,92,44,9,1
E00061328,330,150,117,54,7,2
E00061329,257,104,111,30,9,3
E00061330,260,122,96,30,10,2
E00061331,352,116,115,88,28,5
E00061332,274,84,86,65,32,7
E00061333,336,109,85,97,29,16
E00061334,306,154,115,32,3,2
E00061335,254,90,83,49,23,9
E00061336,378,167,121,66,21,3
E00061337,265,95,76,54,30,10
E00061338,235,99,96,23,14,3
E00061339,285,127,104,43,10,1
E00061340,270,102,100,49,14,5
E00061341,330,146,123,46,13,2
E00061342,275,140,87,36,11,1
E00061343,414,172,160,55,22,5
E00061344,417,227,135,36,13,6
E00061345,267,111,99,39,15,3
E00061346,300,113,115,46,21,5
E00061347,584,345,187,39,9,4
E00061348,370,148,138,54,25,5
E00061349,308,103,119,67,14,5
E00061350,420,189,129,65,23,14
E00061351,541,273,169,75,22,2
E00061352,598,284,169,89,35,21
E00061353,311,129,92,50,29,11
E00061354,321,134,95,55,28,9
E00061355,323,166,92,46,13,6
E00061356,242,59,64,58,43,18
