house..sa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
S00098618,52,16,24,2,3,6,0,1
S00098619,40,2,18,4,4,8,2,2
S00098620,75,12,28,9,8,13,0,5
S00098621,63,13,18,14,6,8,0,4
S00098622,33,1,22,4,0,4,2,0
S00098623,49,10,20,8,4,4,0,3
S00098624,56,5,23,11,3,8,0,6
S00098625,34,9,12,6,4,0,0,3
S00098626,63,9,22,12,5,5,4,6
S00098627,52,4,4,24,9,2,3,6
S00098628,41,4,2,15,11,4,1,4
S00098629,34,18,5,7,2,0,0,2
S00098630,60,37,7,13,0,0,0,3
S00098631,69,7,49,3,7,2,0,1
S00098632,78,2,45,9,2,14,4,2
S00098633,67,4,22,6,9,14,3,9
S00098634,68,1,14,22,6,10,1,14
S00098635,74,18,8,21,14,10,0,3
S00098636,65,27,9,10,3,11,1,4
S00098637,20,1,2,9,6,0,0,2
S00098638,49,7,9,12,13,3,3,2
S00098639,60,9,16,10,6,13,2,4
S00098640,66,6,19,12,6,7,7,9
S00098641,74,21,12,24,8,5,0,4
S00098642,54,2,8,16,15,8,2,3
S00098643,42,17,4,16,0,3,1,1
S00098644,50,7,12,8,14,7,0,2
S00098645,52,8,24,4,6,4,2,4
S00098646,45,2,7,7,9,12,0,8
S00098647,41,1,12,8,6,9,1,4
S00098648,46,15,11,16,1,1,0,2
S00098649,49,13,19,8,3,1,3,2
S00098650,65,6,4,32,17,3,0,3
S00098651,54,3,3,34,9,3,0,2
S00098652,51,8,5,24,9,3,0,2
S00098653,28,4,2,14,7,0,0,1
S00098654,54,2,5,25,13,3,0,6
S00098655,36,4,4,24,1,1,1,1
S00098656,63,3,9,32,12,3,1,3
S00098657,53,6,19,8,7,8,0,5
S00098658,47,7,18,9,7,1,0,5
S00098659,39,2,26,7,2,0,0,2
S00098660,40,8,15,3,5,5,1,3
S00098661,64,5,16,6,8,15,6,8
S00098662,70,11,25,16,5,7,0,6
S00098663,63,0,30,8,10,9,0,6
S00098664,49,2,33,8,2,2,0,2
S00098665,48,4,19,11,5,6,0,3
S00098666,47,6,23,8,1,7,0,2
S00098667,68,5,20,9,11,9,3,11
S00098668,63,14,10,18,7,8,0,6
S00098669,51,7,16,12,4,8,1,3
S00098670,48,5,15,11,5,8,0,4
S00098671,68,3,54,5,2,0,1,3
S00098672,63,7,31,8,4,8,0,5
S00098673,50,1,19,6,5,15,0,4
S00098674,41,3,17,4,5,5,2,5
S00098675,49,3,24,7,4,8,1,2
S00098676,27,7,6,6,6,0,0,2
S00098677,71,2,22,9,6,27,0,5
S00098678,63,3,15,17,7,16,2,3
S00098679,42,4,11,9,6,6,0,6
S00098680,48,12,7,12,9,5,0,3
S00098681,46,15,0,16,6,6,1,2
S00098682,59,23,7,11,9,2,2,5
S00098683,62,15,16,11,4,4,3,9
S00098684,73,27,13,17,6,5,0,5
S00098685,66,15,7,27,4,5,0,8
S00098686,58,16,15,15,5,4,1,2
S00098687,38,2,16,13,2,4,0,1
S00098688,53,6,18,16,3,3,0,7
S00098689,42,8,22,4,2,5,1,0
S00098690,46,8,13,9,8,6,0,2
S00098691,56,4,24,9,8,3,1,7
S00098692,40,10,18,5,1,2,0,4
S00098693,70,6,20,18,7,14,2,3
S00098694,54,8,13,13,8,6,0,6
S00098695,71,5,27,11,11,15,0,2
S00098696,62,9,9,11,10,12,1,10
S00098697,59,2,17,5,11,20,0,4
S00098698,36,9,3,13,4,3,1,3
S00098699,48,4,12,20,3,5,0,4
S00098700,55,6,11,11,7,14,1,5
S00098701,69,6,9,20,8,14,4,8
S00098702,53,5,8,17,10,9,2,2
S00098703,49,8,6,12,9,8,0,6
S00098704,39,3,9,11,3,10,2,1
S00098705,39,2,15,9,3,6,2,2
S00098706,55,7,10,17,9,3,0,9
S00098707,43,16,16,5,1,4,0,1
S00098708,75,2,26,10,13,18,3,3
S00098709,50,3,18,4,10,6,3,6
S00098710,33,10,2,12,4,1,1,3
S00098711,55,10,8,20,7,6,0,4
S00098712,35,3,5,9,3,8,4,3
S00098713,61,2,11,12,10,21,0,5
S00098714,73,2,13,15,16,19,4,4
S00098715,67,4,14,11,12,16,2,8
S00098716,48,5,12,13,11,6,0,1
S00098717,30,1,11,4,7,6,0,1
S00098718,75,26,18,14,9,7,0,1
S00098719,67,13,15,14,6,8,4,7
S00098720,52,10,33,5,1,1,2,0
S00098721,47,8,16,18,0,1,1,3
S00098722,84,25,26,13,5,8,2,5
S00098723,43,17,20,2,1,1,0,2
S00098724,50,13,9,12,6,3,0,7
S00098725,44,3,8,8,7,9,2,7
S00098726,51,3,9,14,6,9,2,8
S00098727,30,6,6,9,3,4,0,2
S00098728,56,6,7,9,17,13,2,2
S00098729,64,8,12,14,13,9,2,6
S00098730,44,8,9,15,5,3,1,3
S00098731,31,3,4,6,8,7,2,1
S00098732,45,5,8,9,4,11,0,8
S00098733,47,12,10,13,8,2,1,1
S00098734,48,3,11,10,8,11,1,4
S00098735,42,3,13,17,6,1,0,2
S00098736,69,2,11,15,25,8,3,5
S00098737,72,10,15,21,19,1,0,6
S00098738,62,18,13,21,1,3,1,5
S00098739,74,11,22,21,4,10,0,6
S00098740,54,3,32,13,5,0,1,0
S00098741,36,1,19,11,2,0,0,3
S00098742,52,3,38,5,2,2,0,2
S00098743,64,5,24,16,10,4,0,5
S00098744,43,12,14,10,2,2,0,3
S00098745,66,38,8,19,0,0,0,1
S00098746,51,15,16,16,2,2,0,0
S00098747,50,36,4,8,0,0,0,2
S00098748,43,29,5,9,0,0,0,0
S00098749,53,24,9,15,1,3,0,1
S00098750,43,20,9,9,1,0,2,2
S00098751,33,4,8,14,2,2,1,2
S00098752,61,14,15,28,2,0,1,1
S00098753,41,5,8,17,6,2,1,2
S00098754,46,17,10,12,1,1,0,5
S00098755,36,6,7,7,7,7,0,2
S00098756,58,15,17,12,1,5,0,8
S00098757,72,6,28,12,9,12,0,5
S00098758,51,18,11,13,1,2,0,6
S00098759,55,3,10,25,12,0,1,4
S00098760,77,14,9,27,14,2,1,10
S00098761,47,8,15,16,3,2,2,1
S00098762,63,9,9,28,7,2,3,5
S00098763,46,8,11,19,5,1,0,2
S00098764,35,0,5,13,9,2,0,6
S00098765,51,19,15,8,1,4,0,4
S00098766,58,6,28,14,6,1,0,3
S00098767,60,5,30,13,2,4,2,4
S00098768,49,7,22,16,1,2,0,1
S00098769,53,2,24,3,5,16,2,1
S00098770,52,1,30,6,2,6,1,6
S00098771,44,18,9,11,0,1,0,5
S00098772,48,13,14,13,4,1,0,3
S00098773,60,12,20,11,5,8,0,4
S00098774,67,7,28,15,1,6,2,8
S00098775,50,8,16,9,5,3,2,7
S00098776,57,14,18,9,4,5,0,7
S00098777,37,12,12,7,3,0,2,1
S00098778,41,5,22,3,1,2,1,7
S00098779,57,0,25,17,4,1,1,9
S00098780,39,1,4,9,8,3,2,12
S00098781,62,0,18,12,1,5,1,25
S00098782,67,0,24,13,6,4,3,17
S00098783,65,7,12,21,10,6,5,4
S00098784,39,2,16,10,4,0,0,7
S00098785,42,0,15,17,3,2,0,5
S00098786,53,2,26,9,7,2,0,7
S00098787,54,16,15,13,4,0,0,6
S00098788,41,5,18,6,4,2,1,5
S00098789,40,9,16,1,1,7,1,5
S00098790,77,6,43,2,10,13,0,3
S00098791,56,5,15,14,7,8,3,4
S00098792,77,10,39,10,4,6,0,8
S00098793,76,4,27,13,6,6,4,16
S00098794,71,2,19,14,8,13,0,15
S00098795,39,0,13,6,5,5,1,9
S00098796,55,2,38,4,3,2,0,6
S00098797,57,5,28,13,1,7,0,3
S00098798,42,1,24,6,7,2,0,2
S00098799,54,4,33,9,5,1,0,2
S00098800,60,27,18,7,2,5,0,1
S00098801,49,2,17,15,6,3,1,5
S00098802,48,2,22,6,4,3,0,11
S00098803,65,1,38,6,3,16,0,1
S00098804,77,1,54,10,6,1,0,5
S00098805,49,4,35,5,3,1,0,1
S00098806,48,2,22,13,1,2,0,8
S00098807,37,1,27,4,1,2,1,1
S00098808,53,24,14,9,1,3,0,2
S00098809,41,0,22,7,2,5,3,2
S00098810,36,4,15,8,2,5,0,2
S00098811,69,9,38,7,5,7,0,3
S00098812,57,15,16,10,4,5,0,7
S00098813,47,13,19,8,2,3,0,2
S00098814,73,15,29,7,11,8,1,2
S00098815,66,9,33,11,4,4,0,5
S00098816,65,3,32,20,2,3,0,5
S00098817,67,17,34,3,6,1,0,6
S00098818,82,9,31,16,6,8,1,11
S00098819,39,2,25,3,3,0,1,5
S00098820,44,4,23,8,3,5,0,1
S00098821,32,2,13,6,8,0,1,2
S00098822,60,18,17,12,4,4,0,5
S00098823,68,27,21,16,0,1,1,2
S00098824,40,16,8,9,2,3,1,1
S00098825,44,9,9,8,6,4,2,6
S00098826,61,4,31,12,4,3,3,4
S00098827,67,7,18,15,6,7,1,13
S00098828,76,0,28,7,13,16,3,9
S00098829,67,34,26,6,0,0,0,1
S00098830,41,2,19,12,4,2,0,2
S00098831,64,4,32,13,5,4,0,6
S00098832,53,2,33,5,7,2,1,3
S00098833,46,9,22,8,0,1,0,6
S00098834,39,15,9,8,1,0,0,6
S00098835,39,10,15,8,2,3,0,1
S00098836,41,17,8,10,3,1,1,1
S00098837,28,3,3,15,4,1,1,1
S00098838,57,18,9,16,7,4,0,3
S00098839,45,12,12,18,2,0,0,1
S00098840,59,11,18,23,2,1,0,4
S00098841,63,22,12,18,3,4,0,4
S00098842,54,6,11,13,13,5,0,6
S00098843,46,3,6,20,12,2,2,1
S00098844,66,11,4,32,14,2,0,3
S00098845,54,14,26,8,2,0,0,4
S00098846,49,14,12,17,0,1,0,5
S00098847,75,26,25,13,1,6,0,4
S00098848,57,12,18,10,1,6,3,7
S00098849,69,11,32,13,1,6,1,5
S00098850,62,15,34,7,3,1,0,2
S00098851,51,1,36,5,5,2,1,1
S00098852,36,3,21,10,1,0,0,1
S00098853,95,4,71,12,2,2,0,4
S00098854,54,12,25,9,1,5,0,2
S00098855,57,5,28,11,4,5,1,3
S00098856,41,7,23,6,1,2,0,2
S00098857,78,16,36,10,6,2,0,8
S00098858,55,5,32,4,3,4,1,6
S00098859,75,20,28,16,6,3,1,1
S00098860,65,22,17,20,0,1,0,5
S00098861,80,2,48,16,7,2,2,3
S00098862,64,5,35,10,7,1,0,6
S00098863,50,11,3,22,7,0,3,4
S00098864,57,4,20,16,3,9,2,3
S00098865,41,9,10,12,5,2,2,1
S00098866,48,13,3,22,9,0,1,0
S00098867,72,23,7,21,10,4,3,4
S00098868,75,18,10,25,13,2,2,5
S00098869,48,5,2,24,6,4,2,5
S00098870,26,10,1,8,1,1,1,4
S00098871,21,3,2,5,9,0,1,1
S00098872,45,6,3,20,11,0,4,1
S00098873,46,7,3,23,4,1,2,6
S00098874,43,7,1,20,12,1,1,1
S00098875,50,3,5,15,14,8,2,3
S00098876,43,7,4,24,4,1,0,3
S00098877,42,7,3,21,4,2,0,5
S00098878,50,8,3,20,14,2,0,3
S00098879,47,8,4,21,13,0,0,1
S00098880,45,5,3,17,12,3,0,5
S00098881,52,10,4,23,3,4,2,6
S00098882,46,3,6,27,9,0,0,1
S00098883,42,4,8,15,5,6,0,4
S00098884,48,3,4,12,13,6,1,9
S00098885,51,5,6,21,9,3,1,6
S00098886,52,24,6,16,4,1,1,0
S00098887,47,35,5,7,0,0,0,0
S00098888,56,6,10,29,7,3,0,1
S00098889,54,5,10,17,7,11,1,3
S00098890,52,5,10,17,6,9,1,4
S00098891,59,9,8,17,8,11,1,5
S00098892,42,4,8,17,3,3,2,5
S00098893,63,2,7,24,21,5,1,3
S00098894,50,5,8,25,4,3,1,4
S00098895,73,7,19,19,8,15,0,5
S00098896,65,5,21,9,8,16,2,4
S00098897,45,8,8,12,6,6,1,4
S00098898,39,4,8,9,7,10,0,1
S00098899,76,5,20,16,11,18,2,4
S00098900,61,8,13,23,6,7,1,3
S00098901,45,13,16,12,1,2,0,1
S00098902,53,11,14,16,6,3,0,3
S00098903,64,17,17,19,4,1,0,6
S00098904,66,14,24,16,7,3,0,2
S00098905,45,8,11,12,11,1,0,2
S00098906,52,1,9,23,12,4,1,2
S00098907,53,9,21,7,4,11,0,1
S00098908,55,3,17,7,11,14,0,3
S00098909,67,7,14,16,15,11,0,4
S00098910,52,15,4,12,9,5,2,5
S00098911,47,5,0,26,4,6,2,4
S00098912,29,2,2,10,10,3,1,1
S00098913,53,3,6,17,7,10,2,8
S00098914,42,6,1,19,6,3,1,6
S00098915,58,6,6,30,12,1,0,3
S00098916,51,11,8,20,9,1,0,2
S00098917,25,3,3,17,1,0,0,1
S00098918,33,5,3,16,5,1,0,3
S00098919,33,5,3,7,9,4,0,5
S00098920,48,8,2,17,6,10,2,3
S00098921,45,21,6,14,2,1,0,1
S00098922,40,2,15,9,7,3,0,4
S00098923,53,10,4,22,11,1,0,5
S00098924,42,5,4,16,6,7,1,3
S00098925,41,6,8,14,4,3,2,4
S00098926,50,2,11,23,10,1,0,3
S00098927,31,5,3,14,5,0,0,4
S00098928,51,7,6,22,10,1,1,4
S00098929,35,7,2,12,5,3,0,6
S00098930,49,10,7,18,2,4,1,7
S00098931,51,8,3,24,6,3,2,5
S00098932,47,10,7,20,4,2,1,3
S00098933,60,8,6,22,12,6,2,4
S00098934,51,7,5,25,10,0,0,4
S00098935,40,4,1,26,2,3,1,3
S00098936,49,6,2,27,9,2,2,1
S00098937,49,1,4,24,13,5,0,2
S00098938,49,6,11,11,10,11,0,0
S00098939,55,10,10,18,7,7,0,3
S00098940,54,17,5,15,6,2,3,6
S00098941,53,8,10,20,9,2,0,4
S00098942,37,5,3,16,8,1,0,4
S00098943,71,8,6,40,10,3,0,4
S00098944,73,12,6,30,14,5,2,4
S00098945,69,11,8,32,15,2,0,1
S00098946,36,6,3,19,4,0,1,3
S00098947,53,5,15,13,11,3,4,2
S00098948,43,2,7,15,6,4,0,9
S00098949,73,24,14,19,6,5,1,4
S00098950,25,2,3,2,4,6,2,6
S00098951,45,6,4,11,10,7,7,0
S00098952,34,3,4,15,6,3,1,2
S00098953,48,9,9,15,9,4,0,2
S00098954,53,7,4,22,11,1,3,5
S00098955,38,5,6,11,8,2,2,4
S00098956,48,4,4,30,7,2,0,1
S00098957,40,9,1,15,9,1,2,3
S00098958,75,5,6,31,25,3,0,5
S00098959,46,8,1,18,10,4,2,3
S00098960,39,2,5,15,4,9,2,2
S00098961,45,3,3,10,5,9,6,9
S00098962,44,1,6,11,9,10,2,5
S00098963,73,6,13,30,11,11,0,2
S00098964,60,9,8,21,8,7,1,6
S00098965,52,8,8,12,7,7,0,10
S00098966,36,1,2,10,10,7,0,6
S00098967,49,2,8,11,14,8,2,4
S00098968,44,2,7,12,10,9,3,1
S00098969,36,1,2,7,5,10,3,8
S00098970,48,5,6,17,10,7,2,1
S00098971,49,5,8,17,4,12,0,3
S00098972,45,1,4,12,6,12,4,6
S00098973,33,2,3,10,8,3,2,5
S00098974,62,2,13,15,13,8,2,9
S00098975,61,2,8,9,12,19,8,3
S00098976,46,5,14,8,4,10,3,2
S00098977,54,3,10,7,15,13,3,3
S00098978,34,1,12,6,6,4,2,3
S00098979,57,4,12,12,13,8,3,5
S00098980,39,3,13,10,3,2,1,7
S00098981,35,10,3,11,4,5,0,2
S00098982,41,8,21,6,1,1,3,1
S00098983,82,32,40,6,1,0,0,3
S00098984,70,1,39,19,4,3,0,4
S00098985,76,28,20,14,2,0,1,11
S00098986,38,12,12,4,4,1,0,5
S00098987,37,5,15,8,1,4,1,3
S00098988,50,3,15,11,7,1,1,12
S00098989,77,6,49,8,1,8,0,5
S00098990,73,0,42,9,5,8,0,9
S00098991,61,22,22,8,3,4,2,0
S00098992,76,20,15,14,7,14,3,3
S00098993,30,0,18,2,6,3,1,0
S00098994,46,3,26,8,4,0,0,5
S00098995,36,1,23,5,3,2,0,2
S00098996,52,2,28,12,4,2,0,4
S00098997,48,0,27,12,3,0,0,6
S00098998,54,2,20,12,3,13,0,4
S00098999,48,2,18,7,2,7,1,11
S00099000,64,3,23,20,6,5,0,7
S00099001,71,2,36,14,6,2,3,8
S00099002,42,7,15,12,1,1,2,4
S00099003,46,3,26,12,1,1,0,3
S00099004,39,0,19,9,0,6,0,5
S00099005,61,3,34,12,6,3,2,1
S00099006,71,3,45,12,6,2,1,2
S00099007,64,2,35,15,6,0,0,6
S00099008,76,5,24,23,0,7,0,17
S00099009,58,2,34,9,2,7,0,4
S00099010,50,4,29,9,4,1,0,3
S00099011,51,0,31,15,3,0,2,0
S00099012,39,1,24,6,1,3,1,3
S00099013,42,19,16,3,0,2,0,2
S00099014,49,2,21,15,2,3,0,6
S00099015,40,1,21,5,3,3,0,7
S00099016,41,8,11,8,3,7,0,4
S00099017,76,4,20,20,11,10,1,10
S00099018,69,10,19,15,8,7,0,10
S00099019,43,7,15,6,3,3,2,7
S00099020,35,4,18,10,1,0,0,2
S00099021,63,11,18,5,6,11,3,9
S00099022,50,3,37,5,1,1,0,3
S00099023,63,3,31,20,1,0,0,8
S00099024,46,1,28,4,3,5,1,4
S00099025,68,13,26,14,3,6,0,6
S00099026,52,7,14,10,3,14,1,3
S00099027,55,14,13,15,3,4,1,5
S00099028,59,26,7,16,1,5,1,3
S00099029,44,12,10,12,5,2,0,3
S00099030,56,20,12,17,1,4,0,2
S00099031,43,10,11,13,5,0,1,3
S00099032,74,3,9,24,30,2,5,1
S00099033,37,1,12,10,2,10,0,2
S00099034,50,13,7,22,4,1,1,2
S00099035,43,8,4,21,6,0,0,4
S00099036,68,3,21,15,8,13,1,7
S00099037,64,4,7,27,20,0,3,3
S00099038,38,3,7,11,6,6,1,4
S00099039,47,3,4,18,17,0,3,2
S00099040,53,1,8,23,16,0,5,0
S00099041,42,3,14,13,5,4,2,1
S00099042,54,6,4,24,14,2,4,0
S00099043,52,6,0,25,13,3,1,4
S00099044,42,6,2,19,12,0,0,3
S00099045,53,5,4,28,7,4,2,3
S00099046,41,4,4,21,8,0,4,0
S00099047,55,13,2,25,9,1,1,4
S00099048,62,9,7,26,13,3,1,3
S00099049,42,5,4,25,6,0,0,2
S00099050,70,5,34,22,2,3,1,3
S00099051,67,8,10,29,12,5,1,2
S00099052,55,10,3,34,3,1,0,4
S00099053,46,5,6,23,8,0,0,4
S00099054,54,10,8,16,10,7,0,3
S00099055,59,14,7,19,11,3,0,5
S00099056,35,9,3,11,2,5,1,4
S00099057,44,14,2,17,5,3,0,3
S00099058,59,29,7,18,1,2,0,2
S00099059,71,35,8,20,4,1,1,2
S00099060,43,7,14,9,4,7,0,2
S00099061,37,10,4,13,4,4,1,1
S00099062,50,10,13,10,5,3,2,7
S00099063,51,17,11,16,2,4,0,1
S00099064,40,10,17,8,2,2,0,1
S00099065,53,5,9,21,7,4,1,6
S00099066,47,16,18,9,1,0,0,3
S00099067,52,15,10,12,5,6,1,3
S00099068,50,10,8,18,8,2,0,4
S00099069,50,18,3,14,7,1,2,5
S00099070,41,9,3,15,8,4,0,2
S00099071,55,19,11,22,1,1,0,1
S00099072,39,8,12,10,4,1,1,3
S00099073,47,10,7,13,9,3,0,5
S00099074,72,28,8,20,9,0,1,6
S00099075,42,2,24,1,9,5,0,1
S00099076,51,9,1,34,6,0,0,1
S00099077,66,17,6,17,9,9,1,7
S00099078,47,2,15,6,9,9,1,5
S00099079,56,4,8,24,8,5,0,7
S00099080,58,7,14,27,7,2,0,1
S00099081,47,8,13,5,7,10,0,4
S00099082,40,8,10,8,4,7,1,2
S00099083,61,2,38,7,5,5,0,4
S00099084,37,5,11,9,2,4,0,6
S00099085,50,4,23,4,8,6,0,5
S00099086,37,5,11,4,6,7,0,4
S00099087,42,6,18,11,2,3,0,2
S00099088,51,5,13,11,9,8,0,5
S00099089,73,21,41,7,0,2,0,2
S00099090,68,28,13,7,8,4,2,6
S00099091,47,16,15,10,3,2,0,1
S00099092,77,13,24,19,10,5,1,5
S00099093,54,17,20,9,3,2,0,3
S00099094,82,35,24,10,3,4,0,6
S00099095,47,6,6,11,13,6,0,5
S00099096,31,9,9,5,2,4,1,1
S00099097,38,8,3,8,8,6,1,4
S00099098,53,28,17,5,0,0,0,3
S00099099,53,3,43,2,2,3,0,0
S00099100,61,4,5,9,13,22,2,6
S00099101,34,5,5,9,4,6,0,5
S00099102,53,5,12,13,4,9,1,9
S00099103,37,6,2,10,4,9,3,3
S00099104,47,3,8,8,8,10,1,9
S00099105,39,3,2,13,4,9,3,5
S00099106,42,3,10,12,4,6,1,6
S00099107,36,2,5,10,5,10,1,3
S00099108,69,3,11,21,13,10,2,9
S00099109,69,7,12,22,6,13,1,8
S00099110,54,4,15,8,6,8,3,10
S00099111,58,0,11,21,19,5,1,1
S00099112,40,3,5,5,5,15,1,6
S00099113,66,1,17,17,10,15,0,6
S00099114,49,0,5,9,4,17,3,11
S00099115,46,1,4,4,9,20,2,6
S00099116,52,5,9,7,9,15,2,5
S00099117,76,4,9,11,16,22,3,11
S00099118,56,3,18,6,9,9,2,9
S00099119,41,1,4,11,10,11,1,3
S00099120,47,2,9,9,6,16,0,5
S00099121,36,3,9,7,4,6,1,6
S00099122,36,3,7,6,4,13,1,2
S00099123,49,16,12,10,4,4,0,3
S00099124,55,14,15,14,1,7,0,4
S00099125,52,3,21,2,8,14,3,1
S00099126,28,5,4,9,4,3,1,2
S00099127,58,11,19,10,5,5,0,8
S00099128,31,2,10,6,3,7,1,2
S00099129,49,2,13,9,1,18,4,2
S00099130,95,44,9,22,6,4,2,8
S00099131,60,15,22,9,3,8,1,2
S00099132,28,4,3,8,6,6,0,1
S00099133,50,8,7,18,9,3,0,5
S00099134,63,9,38,1,3,9,0,3
S00099135,50,3,13,3,8,15,1,7
S00099136,29,3,9,1,5,7,0,4
S00099137,47,2,11,8,6,16,3,1
S00099138,44,3,11,17,5,2,0,6
S00099139,45,2,12,9,8,8,2,4
S00099140,35,3,5,16,5,4,0,2
S00099141,58,3,15,21,10,2,4,3
S00099142,40,3,6,9,6,8,1,7
S00099143,44,3,15,9,5,11,0,1
S00099144,48,1,4,23,5,7,3,5
S00099145,75,12,15,20,8,10,0,10
S00099146,69,15,23,14,7,6,1,3
S00099147,44,8,6,10,6,11,0,3
S00099148,43,4,16,3,8,7,0,5
S00099149,40,2,10,12,7,3,0,6
S00099150,70,9,12,17,13,9,2,8
S00099151,33,0,8,7,6,9,0,3
S00099152,55,7,19,4,8,13,2,2
S00099153,72,8,15,20,12,7,1,9
S00099154,49,2,22,2,2,17,0,4
S00099155,74,24,26,16,1,1,0,6
S00099156,76,17,19,8,13,10,2,7
S00099157,54,6,4,11,6,14,6,7
S00099158,55,7,4,20,6,9,6,3
S00099159,44,3,10,7,3,17,0,4
S00099160,39,1,22,3,4,6,0,3
S00099161,43,3,2,8,11,12,2,5
S00099162,54,7,19,7,6,12,1,2
S00099163,46,8,7,14,5,5,1,6
S00099164,73,8,10,24,16,3,4,8
S00099165,67,19,16,20,4,1,0,7
S00099166,74,18,9,13,15,11,0,8
S00099167,69,4,12,20,12,15,2,4
S00099168,71,4,9,13,16,23,1,5
S00099169,53,7,13,12,6,13,0,2
S00099170,72,34,7,27,2,1,0,1
S00099171,55,32,10,9,1,0,0,3
S00099172,24,4,4,8,3,2,0,3
S00099173,65,14,7,13,9,13,3,6
S00099174,40,17,10,9,0,1,0,3
S00099175,45,8,11,15,4,2,2,3
S00099176,54,8,12,14,4,11,0,5
S00099177,48,0,11,4,7,18,2,6
S00099178,46,4,8,16,7,7,0,4
S00099179,54,8,11,14,2,13,1,5
S00099180,45,8,12,15,6,3,1,0
S00099181,73,9,18,19,11,6,0,10
S00099182,48,12,10,13,2,4,0,7
S00099183,39,12,12,10,2,2,0,1
S00099184,64,12,9,26,7,3,0,7
S00099185,48,11,17,16,2,0,0,2
S00099186,44,7,11,12,6,3,0,5
S00099187,47,12,13,15,1,2,0,4
S00099188,71,15,18,16,5,6,1,10
S00099189,38,8,0,21,3,4,0,2
S00099190,35,9,3,9,10,3,0,1
S00099191,28,4,4,8,5,3,1,3
S00099192,68,14,11,26,8,6,1,2
S00099193,44,10,19,8,0,4,0,3
S00099194,36,1,10,7,2,13,0,3
S00099195,26,8,1,7,6,2,0,2
S00099196,42,4,21,8,3,3,0,3
S00099197,56,15,7,9,7,11,1,6
S00099198,30,2,5,4,6,8,0,5
S00099199,42,7,12,13,3,5,1,1
S00099200,37,7,9,12,2,4,0,3
S00099201,46,9,11,11,5,8,0,2
S00099202,36,2,8,6,6,8,3,3
S00099203,37,4,3,9,4,7,3,7
S00099204,35,0,4,11,9,7,2,2
S00099205,52,6,7,20,5,7,1,6
S00099206,44,4,10,13,11,2,0,4
S00099207,40,3,8,13,6,4,3,3
S00099208,50,5,5,17,8,10,2,3
S00099209,74,21,19,21,6,2,0,5
S00099210,62,8,7,26,8,6,1,6
S00099211,34,7,4,5,7,9,1,1
S00099212,39,20,7,2,1,5,0,4
S00099213,48,6,12,14,7,4,0,5
S00099214,65,0,13,4,13,25,4,6
S00099215,37,1,8,3,11,9,0,5
S00099216,50,9,9,6,8,16,0,2
S00099217,72,9,16,18,7,10,1,11
S00099218,62,6,18,11,12,7,1,7
S00099219,38,5,8,14,7,0,1,3
S00099220,41,3,4,19,8,6,0,1
S00099221,41,7,2,19,4,3,0,6
S00099222,66,3,11,8,7,29,1,7
S00099223,52,30,7,8,4,3,0,0
S00099224,45,2,10,16,5,4,1,7
S00099225,56,10,4,23,8,3,2,6
S00099226,44,11,4,14,2,6,2,5
S00099227,76,4,15,12,8,29,2,6
S00099228,55,5,12,11,12,9,1,5
S00099229,67,5,8,24,14,7,2,7
S00099230,66,12,11,23,3,8,5,4
S00099231,68,3,20,20,7,6,4,8
S00099232,69,7,7,29,9,14,1,2
S00099233,39,5,8,11,7,4,0,4
S00099234,63,5,10,21,12,8,1,6
S00099235,39,4,8,15,3,5,1,3
S00099236,52,6,4,18,11,6,0,7
S00099237,44,3,5,11,5,10,4,6
S00099238,46,8,3,17,7,6,1,4
S00099239,48,9,4,17,6,8,0,4
S00099240,47,4,7,18,6,9,0,3
S00099241,40,6,5,13,6,6,2,2
S00099242,63,2,10,8,16,20,4,3
S00099243,64,10,7,22,9,11,0,5
S00099244,48,3,13,5,6,13,1,7
S00099245,39,2,8,5,7,13,3,1
S00099246,49,1,9,8,5,16,3,7
S00099247,91,2,29,4,14,34,2,6
S00099248,40,2,4,6,10,14,3,1
S00099249,59,6,8,18,13,7,2,5
S00099250,42,2,11,20,3,4,1,1
S00099251,41,7,7,10,7,7,0,3
S00099252,49,6,26,6,2,6,1,2
S00099253,47,2,17,6,5,13,1,3
S00099254,72,19,13,22,2,8,1,7
S00099255,53,14,17,12,1,5,0,4
S00099256,75,9,7,26,10,13,2,8
S00099257,60,0,7,3,17,26,1,6
S00099258,61,2,21,5,12,18,1,2
S00099259,32,0,3,5,7,11,1,5
S00099260,56,2,16,13,10,13,1,1
S00099261,54,1,32,6,8,5,1,1
S00099262,63,13,9,23,8,7,0,3
S00099263,51,2,10,18,16,2,0,3
S00099264,37,2,5,15,9,2,1,3
S00099265,50,2,6,16,23,2,0,1
S00099266,38,0,9,12,9,4,1,3
S00099267,54,4,5,25,17,2,0,1
S00099268,69,3,11,37,7,5,1,5
S00099269,81,5,37,30,5,2,0,2
S00099270,58,5,9,25,11,4,1,3
S00099271,41,5,6,14,4,6,0,6
S00099272,68,10,11,26,15,2,1,3
S00099273,38,7,5,17,6,2,0,1
S00099274,52,11,4,29,2,2,1,3
S00099275,40,11,2,17,4,4,0,2
S00099276,38,6,3,18,9,1,1,0
S00099277,69,9,4,36,13,4,2,1
S00099278,49,5,5,21,13,2,0,3
S00099279,54,16,3,22,8,2,2,1
