ethn..sa_id,ethn..total_persons,ethn..ethnic_group_e_s_w_white_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
S00093104,114,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0
S00093105,198,194,0,2,0,0,0,1,1,0,0,194,0,2,2,0
S00093106,117,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0
S00093107,125,124,1,0,0,0,0,0,0,0,0,125,0,0,0,0
S00093108,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00093109,121,115,1,0,0,0,0,0,5,0,0,116,0,5,0,0
S00093110,115,113,0,1,0,0,0,1,0,0,0,113,0,1,1,0
S00093111,104,103,0,0,0,0,0,0,0,1,0,103,1,0,0,0
S00093112,88,87,0,0,0,0,0,0,1,0,0,87,0,1,0,0
S00093113,100,99,0,0,0,0,0,0,0,1,0,99,1,0,0,0
S00093114,172,162,0,4,0,0,0,0,0,2,4,162,2,0,4,4
S00093115,91,89,2,0,0,0,0,0,0,0,0,91,0,0,0,0
S00093116,207,201,0,0,0,3,0,1,0,2,0,201,2,4,0,0
S00093117,184,182,0,0,0,0,0,0,0,2,0,182,2,0,0,0
S00093118,135,135,0,0,0,0,0,0,0,0,0,135,0,0,0,0
S00093119,132,132,0,0,0,0,0,0,0,0,0,132,0,0,0,0
S00093120,110,105,1,0,3,1,0,0,0,0,0,106,0,4,0,0
S00093121,117,110,0,0,4,0,0,0,2,1,0,110,1,6,0,0
S00093122,81,81,0,0,0,0,0,0,0,0,0,81,0,0,0,0
S00093123,116,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0
S00093124,88,87,0,0,0,0,0,1,0,0,0,87,0,1,0,0
S00093125,100,99,0,0,1,0,0,0,0,0,0,99,0,1,0,0
S00093126,108,105,0,0,3,0,0,0,0,0,0,105,0,3,0,0
S00093127,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00093128,121,119,0,1,0,0,0,0,1,0,0,119,0,1,1,0
S00093129,185,163,0,0,0,15,0,4,0,0,3,163,0,19,0,3
S00093130,122,121,0,0,0,0,0,0,1,0,0,121,0,1,0,0
S00093131,115,109,0,0,0,3,0,3,0,0,0,109,0,6,0,0
S00093132,84,84,0,0,0,0,0,0,0,0,0,84,0,0,0,0
S00093133,116,109,0,0,0,7,0,0,0,0,0,109,0,7,0,0
S00093134,138,129,1,3,3,0,0,0,2,0,0,130,0,5,3,0
S00093135,146,144,0,1,1,0,0,0,0,0,0,144,0,1,1,0
S00093136,88,87,0,0,1,0,0,0,0,0,0,87,0,1,0,0
S00093137,92,89,0,2,1,0,0,0,0,0,0,89,0,1,2,0
S00093138,111,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0
S00093139,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00093140,138,134,0,0,0,4,0,0,0,0,0,134,0,4,0,0
S00093141,107,99,0,1,0,5,0,0,0,2,0,99,2,5,1,0
S00093142,162,160,0,1,0,0,0,0,0,1,0,160,1,0,1,0
S00093143,118,118,0,0,0,0,0,0,0,0,0,118,0,0,0,0
S00093144,111,109,0,0,1,0,0,1,0,0,0,109,0,2,0,0
S00093145,169,159,0,0,0,0,0,0,10,0,0,159,0,10,0,0
S00093146,186,186,0,0,0,0,0,0,0,0,0,186,0,0,0,0
S00093147,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00093148,68,68,0,0,0,0,0,0,0,0,0,68,0,0,0,0
S00093149,109,106,0,0,0,1,0,2,0,0,0,106,0,3,0,0
S00093150,80,80,0,0,0,0,0,0,0,0,0,80,0,0,0,0
S00093151,110,109,0,0,1,0,0,0,0,0,0,109,0,1,0,0
S00093152,61,61,0,0,0,0,0,0,0,0,0,61,0,0,0,0
S00093153,149,143,0,0,1,0,0,5,0,0,0,143,0,6,0,0
S00093154,111,108,0,2,0,0,0,0,0,1,0,108,1,0,2,0
S00093155,101,97,0,0,0,0,3,0,0,0,1,97,0,3,0,1
S00093156,177,176,0,0,1,0,0,0,0,0,0,176,0,1,0,0
S00093157,117,114,0,3,0,0,0,0,0,0,0,114,0,0,3,0
S00093158,124,121,0,0,0,0,0,0,2,1,0,121,1,2,0,0
S00093159,80,80,0,0,0,0,0,0,0,0,0,80,0,0,0,0
S00093160,97,94,0,0,3,0,0,0,0,0,0,94,0,3,0,0
S00093161,137,137,0,0,0,0,0,0,0,0,0,137,0,0,0,0
S00093162,161,159,0,0,0,1,0,0,0,0,1,159,0,1,0,1
S00093163,103,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0
S00093164,144,144,0,0,0,0,0,0,0,0,0,144,0,0,0,0
S00093165,104,102,0,1,1,0,0,0,0,0,0,102,0,1,1,0
S00093166,142,139,0,0,0,0,0,3,0,0,0,139,0,3,0,0
S00093167,119,119,0,0,0,0,0,0,0,0,0,119,0,0,0,0
S00093168,80,80,0,0,0,0,0,0,0,0,0,80,0,0,0,0
S00093169,80,80,0,0,0,0,0,0,0,0,0,80,0,0,0,0
S00093170,75,75,0,0,0,0,0,0,0,0,0,75,0,0,0,0
S00093171,76,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0
S00093172,136,132,0,3,0,0,0,0,0,1,0,132,1,0,3,0
S00093173,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00093174,169,158,0,0,1,0,0,0,10,0,0,158,0,11,0,0
S00093175,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00093176,102,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0
S00093177,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00093178,155,150,0,1,0,0,0,0,0,0,4,150,0,0,1,4
S00093179,125,119,0,0,0,1,0,0,0,0,5,119,0,1,0,5
S00093180,167,166,0,0,0,0,0,0,1,0,0,166,0,1,0,0
S00093181,146,143,0,2,0,0,0,0,0,1,0,143,1,0,2,0
S00093182,195,193,0,0,0,0,0,2,0,0,0,193,0,2,0,0
S00093183,110,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0
S00093184,169,169,0,0,0,0,0,0,0,0,0,169,0,0,0,0
S00093185,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00093186,154,147,0,3,0,1,0,2,0,1,0,147,1,3,3,0
S00093187,161,159,0,2,0,0,0,0,0,0,0,159,0,0,2,0
S00093188,111,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0
S00093189,106,103,0,0,0,0,0,0,0,0,3,103,0,0,0,3
S00093190,161,158,0,0,0,3,0,0,0,0,0,158,0,3,0,0
S00093191,91,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0
S00093192,123,119,4,0,0,0,0,0,0,0,0,123,0,0,0,0
S00093193,141,141,0,0,0,0,0,0,0,0,0,141,0,0,0,0
S00093194,137,133,0,1,2,0,0,0,1,0,0,133,0,3,1,0
S00093195,96,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0
S00093196,133,133,0,0,0,0,0,0,0,0,0,133,0,0,0,0
S00093197,76,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0
S00093198,141,137,0,0,0,4,0,0,0,0,0,137,0,4,0,0
S00093199,147,146,0,1,0,0,0,0,0,0,0,146,0,0,1,0
S00093200,57,57,0,0,0,0,0,0,0,0,0,57,0,0,0,0
S00093201,117,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0
S00093202,122,122,0,0,0,0,0,0,0,0,0,122,0,0,0,0
S00093203,85,84,0,0,0,0,0,1,0,0,0,84,0,1,0,0
S00093204,121,121,0,0,0,0,0,0,0,0,0,121,0,0,0,0
S00093205,95,93,2,0,0,0,0,0,0,0,0,95,0,0,0,0
S00093206,94,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0
S00093207,93,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0
S00093208,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00093209,114,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0
S00093210,166,158,1,0,0,0,0,3,0,0,4,159,0,3,0,4
S00093211,104,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0
S00093212,86,86,0,0,0,0,0,0,0,0,0,86,0,0,0,0
S00093213,88,87,0,1,0,0,0,0,0,0,0,87,0,0,1,0
S00093214,107,106,0,1,0,0,0,0,0,0,0,106,0,0,1,0
S00093215,97,92,1,0,1,3,0,0,0,0,0,93,0,4,0,0
S00093216,79,75,0,0,0,0,0,0,0,4,0,75,4,0,0,0
S00093217,68,68,0,0,0,0,0,0,0,0,0,68,0,0,0,0
S00093218,117,110,0,1,0,0,0,2,0,2,2,110,2,2,1,2
S00093219,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00093220,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00093221,69,69,0,0,0,0,0,0,0,0,0,69,0,0,0,0
S00093222,97,94,0,0,0,0,0,2,0,1,0,94,1,2,0,0
S00093223,112,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0
S00093224,124,124,0,0,0,0,0,0,0,0,0,124,0,0,0,0
S00093225,103,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0
S00093226,148,145,0,2,0,0,0,0,1,0,0,145,0,1,2,0
S00093227,84,84,0,0,0,0,0,0,0,0,0,84,0,0,0,0
S00093228,104,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0
S00093229,170,169,0,1,0,0,0,0,0,0,0,169,0,0,1,0
S00093230,144,143,0,1,0,0,0,0,0,0,0,143,0,0,1,0
S00093231,88,87,0,0,0,0,0,0,1,0,0,87,0,1,0,0
S00093232,85,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0
S00093233,116,112,0,0,0,0,0,0,0,4,0,112,4,0,0,0
S00093234,101,99,0,0,0,0,0,0,0,1,1,99,1,0,0,1
S00093235,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00093236,151,151,0,0,0,0,0,0,0,0,0,151,0,0,0,0
S00093237,145,140,5,0,0,0,0,0,0,0,0,145,0,0,0,0
S00093238,95,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0
S00093239,135,134,0,1,0,0,0,0,0,0,0,134,0,0,1,0
S00093240,85,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0
S00093241,78,77,0,0,1,0,0,0,0,0,0,77,0,1,0,0
S00093242,93,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0
S00093243,104,101,2,1,0,0,0,0,0,0,0,103,0,0,1,0
S00093244,116,114,0,0,0,2,0,0,0,0,0,114,0,2,0,0
S00093245,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00093246,121,120,0,1,0,0,0,0,0,0,0,120,0,0,1,0
S00093247,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00093248,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00093249,120,113,0,0,2,1,0,0,0,4,0,113,4,3,0,0
S00093250,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00093251,176,171,0,0,0,5,0,0,0,0,0,171,0,5,0,0
S00093252,114,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0
S00093253,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00093254,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00093255,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00093256,113,112,0,0,0,0,0,1,0,0,0,112,0,1,0,0
S00093257,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00093258,95,94,0,1,0,0,0,0,0,0,0,94,0,0,1,0
S00093259,105,98,2,0,0,4,0,0,1,0,0,100,0,5,0,0
S00093260,89,89,0,0,0,0,0,0,0,0,0,89,0,0,0,0
S00093261,57,57,0,0,0,0,0,0,0,0,0,57,0,0,0,0
S00093262,117,114,0,2,0,1,0,0,0,0,0,114,0,1,2,0
S00093263,67,67,0,0,0,0,0,0,0,0,0,67,0,0,0,0
S00093264,81,80,0,0,0,0,0,0,0,1,0,80,1,0,0,0
S00093265,136,133,0,0,0,0,0,2,0,1,0,133,1,2,0,0
S00093266,97,91,0,0,0,6,0,0,0,0,0,91,0,6,0,0
S00093267,77,73,0,1,0,0,0,1,0,2,0,73,2,1,1,0
S00093268,93,90,1,0,2,0,0,0,0,0,0,91,0,2,0,0
S00093269,74,74,0,0,0,0,0,0,0,0,0,74,0,0,0,0
S00093270,104,102,0,1,0,0,0,0,0,0,1,102,0,0,1,1
S00093271,53,53,0,0,0,0,0,0,0,0,0,53,0,0,0,0
S00093272,97,96,0,1,0,0,0,0,0,0,0,96,0,0,1,0
S00093273,104,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0
S00093274,104,101,0,0,3,0,0,0,0,0,0,101,0,3,0,0
S00093275,79,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0
S00093276,125,118,0,0,0,2,1,3,1,0,0,118,0,7,0,0
S00093277,68,65,0,3,0,0,0,0,0,0,0,65,0,0,3,0
S00093278,54,54,0,0,0,0,0,0,0,0,0,54,0,0,0,0
S00093279,118,112,0,0,2,0,0,2,0,0,2,112,0,4,0,2
S00093280,64,63,1,0,0,0,0,0,0,0,0,64,0,0,0,0
S00093281,110,101,0,0,0,7,0,2,0,0,0,101,0,9,0,0
S00093282,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0
S00093283,100,99,0,0,0,0,0,0,1,0,0,99,0,1,0,0
S00093284,89,85,0,0,4,0,0,0,0,0,0,85,0,4,0,0
S00093285,104,102,0,0,0,0,0,0,0,2,0,102,2,0,0,0
S00093286,94,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0
S00093287,94,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0
S00093288,77,71,0,0,0,2,0,0,4,0,0,71,0,6,0,0
S00093289,89,85,0,0,0,0,0,4,0,0,0,85,0,4,0,0
S00093290,127,121,0,1,0,4,0,0,0,1,0,121,1,4,1,0
S00093291,99,98,0,0,0,0,0,0,0,1,0,98,1,0,0,0
S00093292,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00093293,107,104,0,0,3,0,0,0,0,0,0,104,0,3,0,0
S00093294,93,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0
S00093295,154,152,0,0,0,0,0,1,0,1,0,152,1,1,0,0
S00093296,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00093297,130,130,0,0,0,0,0,0,0,0,0,130,0,0,0,0
S00093298,166,160,0,5,0,0,0,0,1,0,0,160,0,1,5,0
S00093299,148,148,0,0,0,0,0,0,0,0,0,148,0,0,0,0
S00093300,126,121,0,0,0,0,0,4,0,1,0,121,1,4,0,0
