health..sa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
S00098938,103,49,36,12,4,2
S00098939,112,50,42,14,3,3
S00098940,116,57,31,20,7,1
S00098941,115,57,36,17,4,1
S00098942,85,45,25,11,3,1
S00098943,168,81,66,10,10,1
S00098944,167,62,73,25,3,4
S00098945,151,71,57,17,5,1
S00098946,82,48,23,8,2,1
S00098947,139,64,54,13,7,1
S00098948,101,48,30,14,5,4
S00098949,131,48,35,27,7,14
S00098950,64,27,18,13,4,2
S00098951,141,86,36,11,7,1
S00098952,92,51,23,14,3,1
S00098953,104,41,37,16,7,3
S00098954,146,62,49,22,10,3
S00098955,101,52,33,8,7,1
S00098956,119,67,39,8,4,1
S00098957,103,59,21,19,3,1
S00098958,277,155,75,41,6,0
S00098959,120,52,39,15,10,4
S00098960,99,44,25,15,12,3
S00098961,139,44,67,21,6,1
S00098962,131,69,37,20,5,0
S00098963,164,73,61,21,6,3
S00098964,128,52,47,17,10,2
S00098965,105,48,37,14,4,2
S00098966,105,60,28,13,4,0
S00098967,163,91,56,13,1,2
S00098968,123,68,34,12,5,4
S00098969,122,59,41,16,5,1
S00098970,125,64,31,22,8,0
S00098971,118,46,43,21,6,2
S00098972,140,67,43,16,7,7
S00098973,102,49,35,10,6,2
S00098974,174,88,56,20,10,0
S00098975,197,102,63,25,5,2
S00098976,94,39,31,13,8,3
S00098977,171,93,43,20,10,5
S00098978,75,37,21,12,4,1
S00098979,135,61,41,21,10,2
S00098980,85,29,26,14,12,4
S00098981,74,33,19,10,7,5
S00098982,60,19,22,13,3,3
S00098983,96,15,42,21,16,2
S00098984,118,55,44,13,6,0
S00098985,125,43,45,22,10,5
S00098986,63,32,20,7,3,1
S00098987,96,39,30,18,9,0
S00098988,129,57,43,16,10,3
S00098989,110,42,50,10,7,1
S00098990,196,112,68,11,4,1
S00098991,90,34,23,19,8,6
S00098992,168,87,41,22,14,4
S00098993,67,36,21,8,2,0
S00098994,73,39,22,5,5,2
S00098995,56,25,25,4,1,1
S00098996,90,42,31,14,3,0
S00098997,73,39,21,5,3,5
S00098998,97,50,26,13,6,2
S00098999,102,61,29,9,3,0
S00099000,115,49,48,13,5,0
S00099001,122,76,34,10,2,0
S00099002,71,25,29,13,2,2
S00099003,66,38,17,7,4,0
S00099004,62,34,18,8,1,1
S00099005,97,54,27,10,5,1
S00099006,106,54,25,17,6,4
S00099007,104,42,43,13,5,1
S00099008,136,74,51,7,2,2
S00099009,90,40,35,13,2,0
S00099010,75,38,27,8,2,0
S00099011,82,42,23,12,5,0
S00099012,61,30,15,14,2,0
S00099013,62,25,16,15,6,0
S00099014,81,37,27,12,4,1
S00099015,72,46,16,6,2,2
S00099016,74,29,21,15,5,4
S00099017,170,121,30,15,4,0
S00099018,147,68,52,15,9,3
S00099019,77,51,11,6,4,5
S00099020,50,20,15,9,4,2
S00099021,136,77,36,12,5,6
S00099022,65,31,22,11,1,0
S00099023,102,57,37,7,1,0
S00099024,77,45,20,7,3,2
S00099025,106,41,28,22,12,3
S00099026,95,51,32,11,1,0
S00099027,95,46,34,10,4,1
S00099028,96,32,40,18,6,0
S00099029,78,38,18,16,5,1
S00099030,89,28,37,17,4,3
S00099031,83,44,23,12,4,0
S00099032,238,137,78,18,4,1
S00099033,72,36,31,5,0,0
S00099034,100,53,34,11,2,0
S00099035,99,60,30,6,3,0
S00099036,127,70,47,7,2,1
S00099037,172,111,47,13,1,0
S00099038,99,58,24,12,3,2
S00099039,148,85,47,13,2,1
S00099040,159,105,43,8,2,1
S00099041,94,57,29,7,1,0
S00099042,173,100,51,16,6,0
S00099043,143,90,33,12,7,1
S00099044,106,66,27,7,6,0
S00099045,136,62,50,21,3,0
S00099046,121,68,38,12,3,0
S00099047,124,67,42,15,0,0
S00099048,139,82,31,19,5,2
S00099049,97,55,31,9,2,0
S00099050,115,60,34,15,5,1
S00099051,146,88,43,13,2,0
S00099052,112,50,37,23,2,0
S00099053,107,64,37,4,1,1
S00099054,123,68,38,14,3,0
S00099055,128,56,47,16,5,4
S00099056,73,34,27,7,4,1
S00099057,80,29,20,19,7,5
S00099058,85,14,31,30,9,1
S00099059,112,34,32,30,14,2
S00099060,85,36,30,16,3,0
S00099061,70,31,18,13,7,1
S00099062,92,38,27,13,11,3
S00099063,81,27,36,13,3,2
S00099064,59,24,14,14,5,2
S00099065,118,60,33,19,4,2
S00099066,61,11,25,18,6,1
S00099067,91,43,22,17,7,2
S00099068,105,67,31,5,1,1
S00099069,106,48,31,18,7,2
S00099070,91,46,28,12,3,2
S00099071,84,22,21,26,11,4
S00099072,107,31,28,32,6,10
S00099073,105,65,27,10,2,1
S00099074,134,60,41,27,6,0
S00099075,70,44,19,4,2,1
S00099076,111,55,39,10,6,1
S00099077,155,77,46,23,8,1
S00099078,103,63,26,8,4,2
S00099079,141,70,41,23,6,1
S00099080,113,55,41,12,4,1
S00099081,88,40,27,15,6,0
S00099082,77,38,25,12,1,1
S00099083,100,41,39,12,5,3
S00099084,65,21,27,12,3,2
S00099085,89,42,24,18,3,2
S00099086,73,28,22,14,7,2
S00099087,66,26,22,12,4,2
S00099088,105,58,24,14,8,1
S00099089,86,16,29,26,11,4
S00099090,114,50,36,18,6,4
S00099091,71,24,23,9,14,1
S00099092,146,78,38,23,6,1
S00099093,81,28,29,16,4,4
S00099094,109,28,25,29,22,5
S00099095,113,69,29,13,2,0
S00099096,56,29,15,8,1,3
S00099097,99,58,21,17,3,0
S00099098,61,5,13,24,12,7
S00099099,75,18,24,25,6,2
S00099100,159,87,45,17,10,0
S00099101,75,36,25,9,5,0
S00099102,169,53,52,46,14,4
S00099103,92,37,26,19,8,2
S00099104,125,63,42,15,3,2
S00099105,107,45,26,23,13,0
S00099106,98,33,30,23,11,1
S00099107,96,54,29,7,6,0
S00099108,174,66,55,31,18,4
S00099109,170,72,46,30,20,2
S00099110,135,67,21,29,14,4
S00099111,156,113,32,9,1,1
S00099112,100,51,26,13,4,6
S00099113,146,74,45,17,3,7
S00099114,133,64,37,21,8,3
S00099115,136,74,40,14,4,4
S00099116,130,55,42,15,12,6
S00099117,240,137,52,35,12,4
S00099118,136,68,33,22,9,4
S00099119,113,67,34,11,1,0
S00099120,117,56,33,22,3,3
S00099121,78,33,29,11,3,2
S00099122,87,47,23,11,6,0
S00099123,83,17,33,23,7,3
S00099124,91,29,24,19,13,6
S00099125,103,61,22,10,9,1
S00099126,60,25,18,11,3,3
S00099127,105,39,40,13,11,2
S00099128,64,27,27,7,1,2
S00099129,111,51,41,11,4,4
S00099130,161,47,34,45,27,8
S00099131,92,29,31,21,10,1
S00099132,67,32,22,12,1,0
S00099133,109,49,40,12,5,3
S00099134,85,24,25,23,13,0
S00099135,109,52,43,9,5,0
S00099136,57,25,19,6,6,1
S00099137,114,55,42,11,4,2
S00099138,87,34,28,15,7,3
S00099139,93,29,39,13,12,0
S00099140,80,29,37,9,2,3
S00099141,138,56,45,24,11,2
S00099142,85,41,25,15,3,1
S00099143,90,34,33,19,2,2
S00099144,123,46,56,15,3,3
S00099145,158,79,43,22,13,1
S00099146,119,48,39,19,11,2
S00099147,95,35,23,19,13,5
S00099148,87,39,31,13,4,0
S00099149,110,38,49,17,2,4
S00099150,161,77,48,25,7,4
S00099151,70,39,16,5,9,1
S00099152,102,44,35,13,8,2
S00099153,158,71,46,28,11,2
S00099154,88,44,29,11,4,0
S00099155,106,44,18,25,17,2
S00099156,154,77,38,19,11,9
S00099157,139,68,35,20,13,3
S00099158,134,60,51,11,9,3
S00099159,92,48,27,10,5,2
S00099160,66,38,9,13,4,2
S00099161,120,68,31,16,5,0
S00099162,99,44,35,10,9,1
S00099163,100,38,35,18,8,1
S00099164,182,100,48,25,7,2
S00099165,115,42,36,25,10,2
S00099166,161,83,42,25,9,2
S00099167,161,69,52,26,10,4
S00099168,185,96,57,22,5,5
S00099169,108,53,35,16,4,0
S00099170,113,20,38,36,15,4
S00099171,72,15,15,27,14,1
S00099172,53,23,10,15,5,0
S00099173,140,48,58,26,5,3
S00099174,54,10,19,16,9,0
S00099175,86,44,23,10,5,4
S00099176,123,62,28,23,6,4
S00099177,120,74,30,11,5,0
S00099178,103,54,27,17,3,2
S00099179,108,53,33,9,9,4
S00099180,89,35,24,18,8,4
S00099181,150,69,52,18,10,1
S00099182,79,20,36,15,7,1
S00099183,58,19,21,12,6,0
S00099184,121,54,27,26,6,8
S00099185,71,19,26,17,7,2
S00099186,91,47,23,11,9,1
S00099187,75,22,26,19,7,1
S00099188,122,45,35,24,14,4
S00099189,80,29,31,11,6,3
S00099190,79,38,31,9,1,0
S00099191,64,32,18,9,5,0
S00099192,137,63,45,21,6,2
S00099193,66,25,29,6,6,0
S00099194,75,26,31,9,6,3
S00099195,67,39,19,6,3,0
S00099196,66,20,17,15,11,3
S00099197,113,60,34,14,5,0
S00099198,74,43,20,9,2,0
S00099199,87,31,29,21,5,1
S00099200,69,24,20,17,7,1
S00099201,92,40,21,18,8,5
S00099202,86,54,22,9,1,0
S00099203,94,46,35,10,1,2
S00099204,102,71,17,9,5,0
S00099205,121,49,35,24,9,4
S00099206,102,51,32,17,2,0
S00099207,97,40,32,18,6,1
S00099208,130,75,42,6,6,1
S00099209,128,40,37,31,15,5
S00099210,149,61,54,24,6,4
S00099211,79,43,20,11,4,1
S00099212,56,14,17,14,8,3
S00099213,99,43,34,16,4,2
S00099214,168,108,42,10,5,3
S00099215,90,44,34,9,3,0
S00099216,116,58,30,19,5,4
S00099217,145,70,45,17,11,2
S00099218,129,58,42,16,11,2
S00099219,85,36,31,12,2,4
S00099220,102,47,40,9,4,2
S00099221,88,23,30,24,5,6
S00099222,156,88,46,17,4,1
S00099223,78,19,22,28,7,2
S00099224,98,31,48,12,5,2
S00099225,128,50,56,15,5,2
S00099226,87,26,26,24,10,1
S00099227,182,97,50,20,11,4
S00099228,135,74,34,18,8,1
S00099229,171,89,47,23,12,0
S00099230,144,76,35,24,7,2
S00099231,154,69,52,20,9,4
S00099232,173,79,59,23,8,4
S00099233,84,39,29,9,4,3
S00099234,154,79,35,22,15,3
S00099235,83,34,34,8,6,1
S00099236,137,65,44,21,4,3
S00099237,103,57,32,11,2,1
S00099238,113,50,36,20,4,3
S00099239,114,52,43,16,1,2
S00099240,109,48,49,9,3,0
S00099241,100,55,27,17,1,0
S00099242,197,113,50,24,9,1
S00099243,140,65,40,24,7,4
S00099244,115,60,35,13,4,3
S00099245,115,65,30,15,3,2
S00099246,128,75,34,14,4,1
S00099247,221,123,66,22,8,2
S00099248,119,69,31,15,3,1
S00099249,146,68,56,16,5,1
S00099250,91,31,29,19,9,3
S00099251,92,41,35,12,4,0
S00099252,80,38,22,12,4,4
S00099253,105,37,46,14,5,3
S00099254,123,28,37,39,15,4
S00099255,83,17,25,21,16,4
S00099256,163,61,54,32,11,5
S00099257,175,109,47,12,6,1
S00099258,141,80,33,19,6,3
S00099259,105,63,26,7,8,1
S00099260,135,81,36,11,5,2
S00099261,96,53,24,12,4,3
S00099262,141,56,50,23,9,3
S00099263,128,73,42,6,6,1
S00099264,93,52,26,10,5,0
S00099265,132,80,42,6,4,0
S00099266,88,56,23,9,0,0
S00099267,143,90,40,11,1,1
S00099268,151,63,59,20,9,0
S00099269,139,80,40,11,3,5
S00099270,130,66,45,15,2,2
S00099271,83,46,28,7,1,1
S00099272,157,101,39,14,2,1
S00099273,78,39,24,13,1,1
S00099274,133,68,50,12,2,1
S00099275,78,41,30,6,0,1
S00099276,98,67,26,5,0,0
S00099277,182,103,55,16,4,4
S00099278,120,61,38,13,5,3
S00099279,115,58,39,13,5,0
S00099280,157,78,46,21,10,2
S00099281,189,101,66,18,3,1
S00099282,138,76,41,18,3,0
S00099283,181,99,62,15,5,0
S00099284,133,70,38,20,4,1
S00099285,94,11,36,32,12,3
S00099286,135,74,42,13,3,3
S00099287,153,101,42,9,1,0
S00099288,73,22,21,23,6,1
S00099289,116,74,29,12,1,0
S00099290,77,36,22,15,3,1
S00099291,56,24,19,5,5,3
S00099292,120,56,39,23,2,0
S00099293,68,26,22,14,4,2
S00099294,102,27,35,28,7,5
S00099295,56,26,16,9,4,1
S00099296,95,48,34,8,3,2
S00099297,57,26,20,5,3,3
S00099298,91,28,32,22,8,1
S00099299,67,34,21,10,2,0
S00099300,106,53,37,11,3,2
S00099301,80,53,21,4,1,1
S00099302,128,76,31,10,8,3
S00099303,77,30,30,12,5,0
S00099304,79,31,31,10,3,4
S00099305,129,49,40,31,7,2
S00099306,68,38,21,7,1,1
S00099307,89,46,21,12,7,3
S00099308,86,42,31,8,4,1
S00099309,74,36,24,10,2,2
S00099310,105,52,34,13,4,2
S00099311,79,33,32,9,3,2
S00099312,124,70,37,11,5,1
S00099313,156,103,33,14,3,3
S00099314,124,76,38,8,2,0
S00099315,147,75,48,17,1,6
S00099316,114,69,37,7,1,0
S00099317,116,64,38,10,3,1
S00099318,105,53,35,12,4,1
S00099319,114,58,33,20,3,0
S00099320,148,93,40,10,5,0
S00099321,173,97,62,11,3,0
S00099322,138,86,39,12,0,1
S00099323,124,85,27,10,1,1
S00099324,125,71,45,7,1,1
S00099325,99,50,29,13,6,1
S00099326,75,28,32,13,0,2
S00099327,54,15,15,15,7,2
S00099328,88,25,41,17,5,0
S00099329,134,56,48,24,4,2
S00099330,84,36,26,10,7,5
S00099331,61,27,16,14,2,2
S00099332,85,58,19,7,1,0
S00099333,77,46,24,5,2,0
S00099334,97,58,24,11,3,1
S00099335,85,40,29,8,6,2
S00099336,83,50,30,2,1,0
S00099337,84,36,31,13,4,0
S00099338,117,59,39,9,9,1
S00099339,140,81,45,12,2,0
S00099340,128,89,34,4,1,0
S00099341,103,48,35,16,2,2
S00099342,98,53,36,9,0,0
S00099343,93,49,28,12,3,1
S00099344,95,54,29,8,3,1
S00099345,154,85,42,22,2,3
S00099346,56,30,18,7,1,0
S00099347,134,86,33,11,4,0
S00099348,114,61,40,10,2,1
S00099349,116,72,32,10,2,0
S00099350,117,61,38,12,6,0
S00099351,125,77,33,12,1,2
S00099352,111,44,45,17,3,2
S00099353,102,49,38,10,3,2
S00099354,87,51,24,9,2,1
S00099355,171,100,52,14,5,0
S00099356,156,87,45,21,2,1
S00099357,102,55,29,10,7,1
S00099358,59,25,22,10,1,1
S00099359,130,65,55,9,1,0
S00099360,116,65,34,12,3,2
S00099361,69,36,24,4,4,1
S00099362,150,85,43,14,4,4
S00099363,114,70,27,13,2,2
S00099364,70,23,26,13,7,1
S00099365,99,45,31,18,4,1
S00099366,64,18,27,15,2,2
S00099367,61,10,18,23,8,2
S00099368,119,66,41,9,1,2
S00099369,154,85,48,15,4,2
S00099370,118,74,32,8,4,0
S00099371,100,67,23,8,2,0
S00099372,131,79,35,12,4,1
S00099373,203,133,51,14,5,0
S00099374,139,70,47,19,3,0
S00099375,110,61,37,8,3,1
S00099376,159,90,47,17,5,0
S00099377,94,61,27,6,0,0
S00099378,116,74,26,12,3,1
S00099379,120,72,30,12,4,2
S00099380,135,82,40,10,3,0
S00099381,114,57,40,14,3,0
S00099382,127,71,38,11,5,2
S00099383,110,57,38,9,3,3
S00099384,99,53,35,9,2,0
S00099385,113,67,31,10,4,1
S00099386,147,83,46,15,2,1
S00099387,138,87,38,11,1,1
S00099388,131,84,32,11,2,2
S00099389,76,36,18,14,6,2
S00099390,147,86,46,13,2,0
S00099391,70,31,27,7,3,2
S00099392,105,47,26,16,11,5
S00099393,66,14,32,13,4,3
S00099394,106,64,25,12,4,1
S00099395,102,42,23,21,12,4
S00099396,85,36,30,12,6,1
S00099397,116,72,32,8,4,0
S00099398,221,152,48,15,5,1
S00099399,76,51,20,5,0,0
S00099400,145,54,46,21,14,10
S00099401,90,42,30,14,2,2
S00099402,96,47,18,13,12,6
S00099403,55,24,13,12,5,1
S00099404,108,37,40,17,14,0
S00099405,107,50,42,12,3,0
S00099406,127,82,30,13,2,0
S00099407,91,44,24,17,5,1
S00099408,103,62,20,14,5,2
S00099409,166,94,54,12,6,0
S00099410,70,40,23,7,0,0
S00099411,105,66,35,3,1,0
S00099412,71,32,26,9,2,2
S00099413,100,54,29,8,5,4
S00099414,56,37,13,5,1,0
S00099415,96,63,24,7,2,0
S00099416,79,55,19,3,2,0
S00099417,76,43,21,9,1,2
S00099418,169,127,31,10,1,0
S00099419,218,137,55,21,4,1
S00099420,77,41,26,4,5,1
S00099421,208,139,55,10,2,2
S00099422,156,105,39,11,1,0
S00099423,176,119,45,12,0,0
S00099424,94,33,29,25,4,3
S00099425,201,144,44,11,2,0
S00099426,68,28,26,8,4,2
S00099427,94,49,26,16,2,1
S00099428,88,41,32,11,3,1
S00099429,65,42,15,6,2,0
S00099430,89,53,27,5,2,2
S00099431,90,66,20,2,2,0
S00099432,52,29,16,3,4,0
S00099433,139,70,41,23,3,2
S00099434,82,33,23,17,8,1
S00099435,90,50,23,13,3,1
S00099436,78,19,30,21,6,2
S00099437,53,34,14,4,0,1
S00099438,69,38,26,4,0,1
S00099439,75,31,29,10,5,0
S00099440,115,57,43,11,3,1
S00099441,65,20,26,11,5,3
S00099442,94,54,21,10,6,3
S00099443,103,45,28,24,4,2
S00099444,137,69,42,17,7,2
S00099445,105,74,18,11,2,0
S00099446,61,31,17,7,3,3
S00099447,101,47,26,17,8,3
S00099448,61,26,26,5,3,1
S00099449,165,90,48,19,6,2
S00099450,73,38,23,8,3,1
S00099451,68,43,19,6,0,0
S00099452,91,28,38,15,8,2
S00099453,56,27,16,8,5,0
S00099454,64,28,24,8,3,1
S00099455,92,46,27,13,4,2
S00099456,50,5,22,8,11,4
S00099457,77,40,30,6,1,0
S00099458,175,83,45,17,24,6
S00099459,96,56,29,3,8,0
S00099460,64,14,11,21,14,4
S00099461,146,50,31,50,13,2
S00099462,55,32,18,3,2,0
S00099463,52,19,20,9,4,0
S00099464,89,35,34,11,9,0
S00099465,111,43,39,24,4,1
S00099466,65,22,32,3,4,4
S00099467,184,76,56,37,14,1
S00099468,212,139,62,9,1,1
S00099469,104,75,26,2,1,0
S00099470,59,36,15,7,1,0
S00099471,59,47,10,2,0,0
S00099472,179,127,41,9,2,0
S00099473,198,142,45,6,3,2
S00099474,144,101,33,9,1,0
S00099475,117,62,35,10,9,1
S00099476,56,24,21,8,2,1
S00099477,90,28,40,19,2,1
S00099478,91,32,28,24,5,2
S00099479,99,49,33,15,1,1
S00099480,98,45,26,16,8,3
S00099481,56,39,10,6,1,0
S00099482,81,35,27,16,1,2
S00099483,83,41,27,11,1,3
S00099484,98,50,26,14,5,3
S00099485,82,40,30,8,4,0
S00099486,131,51,36,29,11,4
S00099487,135,71,38,18,6,2
S00099488,99,42,40,14,2,1
S00099489,151,89,48,9,3,2
S00099490,163,103,39,12,6,3
S00099491,50,15,11,16,5,3
S00099492,88,48,24,13,1,2
S00099493,96,48,29,9,9,1
S00099494,81,34,26,17,3,1
S00099495,66,45,10,7,4,0
S00099496,92,52,27,7,6,0
S00099497,159,90,58,9,2,0
S00099498,125,94,26,5,0,0
S00099499,125,58,43,18,2,4
S00099500,63,23,23,7,8,2
S00099501,72,50,13,9,0,0
S00099502,127,80,37,8,2,0
S00099503,120,73,35,10,2,0
S00099504,130,48,50,15,12,5
S00099505,496,360,109,22,3,2
S00099506,69,30,28,9,2,0
S00099507,115,68,21,17,8,1
S00099508,54,26,15,7,3,3
S00099509,205,108,68,22,7,0
S00099510,82,35,27,14,4,2
S00099511,101,46,30,17,7,1
S00099512,59,26,16,10,6,1
S00099513,112,33,28,31,18,2
S00099514,80,38,14,18,8,2
S00099515,58,30,21,5,2,0
S00099516,117,67,36,10,2,2
S00099517,56,18,16,12,7,3
S00099518,59,12,21,12,10,4
S00099519,100,50,37,10,3,0
S00099520,56,16,17,18,3,2
S00099521,89,53,19,15,2,0
S00099522,89,42,35,9,2,1
S00099523,73,36,28,7,1,1
S00099524,116,63,38,11,4,0
S00099525,103,52,36,6,6,3
S00099526,88,38,35,12,2,1
S00099527,96,66,27,2,0,1
S00099528,227,187,34,4,2,0
S00099529,151,106,30,12,2,1
S00099530,170,140,21,6,3,0
S00099531,218,158,47,12,0,1
S00099532,207,155,40,8,3,1
S00099533,161,123,33,4,0,1
S00099534,145,107,32,4,2,0
S00099535,70,45,19,5,1,0
S00099536,107,36,22,23,16,10
S00099537,223,157,52,10,4,0
S00099538,92,44,23,19,3,3
S00099539,117,68,42,6,0,1
S00099540,62,32,11,11,7,1
S00099541,100,50,35,7,7,1
S00099542,143,86,49,8,0,0
S00099543,117,65,41,8,2,1
S00099544,92,53,31,4,4,0
S00099545,96,55,38,3,0,0
S00099546,147,75,31,30,9,2
S00099547,141,83,53,5,0,0
S00099548,115,48,48,17,1,1
S00099549,95,52,27,10,5,1
S00099550,145,85,45,13,2,0
S00099551,157,89,46,11,7,4
S00099552,121,66,50,5,0,0
S00099553,125,95,26,2,1,1
S00099554,98,75,21,2,0,0
S00099555,137,96,35,5,0,1
S00099556,86,62,20,3,1,0
S00099557,69,50,15,3,1,0
S00099558,127,85,33,7,2,0
S00099559,111,69,33,8,1,0
S00099560,109,71,30,5,3,0
S00099561,68,30,15,13,9,1
S00099562,75,44,20,7,2,2
S00099563,104,65,35,4,0,0
S00099564,91,40,38,8,2,3
S00099565,82,55,17,4,4,2
S00099566,63,40,18,4,1,0
S00099567,487,327,134,24,2,0
S00099568,136,87,45,4,0,0
S00099569,549,403,125,17,0,4
S00099570,100,65,30,4,1,0
S00099571,109,67,33,4,4,1
S00099572,152,109,36,5,2,0
S00099573,84,64,15,5,0,0
S00099574,74,39,17,14,3,1
S00099575,143,99,34,9,1,0
S00099576,130,92,32,5,0,1
S00099577,64,45,15,3,1,0
S00099578,114,69,32,9,2,2
S00099579,112,86,21,3,2,0
S00099580,120,72,32,11,5,0
S00099581,126,76,40,5,4,1
S00099582,75,57,15,1,2,0
S00099583,54,27,16,6,5,0
S00099584,80,29,29,16,5,1
S00099585,137,89,40,7,1,0
S00099586,117,72,38,7,0,0
S00099587,145,111,26,7,1,0
S00099588,185,139,35,9,1,1
S00099589,140,32,29,67,9,3
S00099590,109,34,34,24,16,1
S00099591,59,31,19,5,4,0
S00099592,91,45,26,11,9,0
S00099593,143,74,38,17,8,6
S00099594,80,50,22,6,2,0
S00099595,68,17,19,19,10,3
S00099596,64,8,9,25,13,9
S00099597,72,22,17,20,11,2
S00099598,115,32,47,25,10,1
S00099599,78,35,17,16,7,3
S00099600,67,34,18,9,4,2
S00099601,112,52,36,16,7,1
S00099602,79,33,27,14,4,1
S00099603,86,50,23,9,3,1
S00099604,56,10,14,19,9,4
S00099605,75,27,31,9,7,1
S00099606,85,28,18,32,4,3
S00099607,67,35,20,10,2,0
S00099608,150,72,49,17,8,4
S00099609,125,58,30,23,14,0
S00099610,88,56,21,8,2,1
S00099611,76,26,25,15,6,4
S00099612,65,21,13,16,9,6
S00099613,121,52,42,18,6,3
S00099614,82,27,30,12,11,2
S00099615,51,19,16,10,3,3
S00099616,67,23,18,22,4,0
S00099617,86,34,36,10,4,2
S00099618,61,22,15,15,7,2
S00099619,163,71,57,25,9,1
S00099620,120,46,27,29,13,5
S00099621,79,39,24,8,6,2
S00099622,133,79,35,11,2,6
S00099623,91,69,17,3,2,0
S00099624,59,32,14,7,3,3
S00099625,91,48,31,8,3,1
S00099626,70,34,26,7,3,0
S00099627,59,24,30,2,3,0
S00099628,166,98,47,17,3,1
S00099629,110,52,27,23,7,1
S00099630,59,22,17,13,3,4
S00099631,80,37,23,15,5,0
S00099632,52,29,19,3,1,0
S00099633,80,47,19,11,3,0
S00099634,112,57,22,20,6,7
S00099635,56,24,16,7,6,3
S00099636,91,44,32,10,2,3
S00099637,59,14,23,10,8,4
S00099638,66,21,22,14,6,3
S00099639,66,26,25,13,2,0
S00099640,98,28,26,27,12,5
S00099641,119,34,33,28,21,3
S00099642,141,73,45,16,4,3
S00099643,55,28,20,3,2,2
S00099644,108,64,31,11,2,0
S00099645,105,62,30,9,3,1
S00099646,94,48,33,9,3,1
S00099647,87,50,25,5,7,0
S00099648,74,53,17,4,0,0
S00099649,133,72,40,15,5,1
S00099650,123,69,38,9,7,0
S00099651,136,79,37,10,9,1
S00099652,92,39,26,18,9,0
S00099653,83,47,24,12,0,0
S00099654,130,52,47,14,14,3
S00099655,85,38,26,16,5,0
S00099656,114,62,30,15,3,4
S00099657,78,45,28,5,0,0
S00099658,78,47,21,9,1,0
S00099659,101,63,28,8,2,0
S00099660,115,67,29,10,6,3
S00099661,97,53,35,7,1,1
S00099662,98,65,21,8,4,0
S00099663,83,46,30,3,1,3
S00099664,94,53,31,8,2,0
S00099665,114,50,40,20,2,2
S00099666,58,16,22,14,3,3
S00099667,79,22,31,19,6,1
S00099668,87,51,17,7,7,5
S00099669,139,92,38,7,2,0
S00099670,127,77,34,13,3,0
S00099671,125,83,31,6,5,0
S00099672,82,37,35,6,2,2
S00099673,102,51,24,16,7,4
S00099674,113,45,49,10,7,2
S00099675,127,90,30,6,1,0
S00099676,131,94,26,8,3,0
S00099677,71,45,13,7,2,4
S00099678,54,28,13,12,0,1
S00099679,105,54,32,15,3,1
S00099680,70,40,18,3,7,2
S00099681,137,95,29,11,2,0
S00099682,169,106,42,14,6,1
S00099683,111,83,21,6,0,1
S00099684,166,117,38,7,3,1
S00099685,82,55,19,7,1,0
S00099686,106,60,30,12,3,1
S00099687,148,86,42,10,7,3
S00099688,75,40,29,4,1,1
S00099689,206,124,52,19,8,3
S00099690,166,105,51,8,0,2
S00099691,123,64,23,24,6,6
S00099692,120,57,43,11,7,2
S00099693,119,78,21,12,7,1
S00099694,74,28,19,11,10,6
S00099695,180,110,42,17,3,8
S00099696,102,46,32,15,6,3
S00099697,103,53,23,17,9,1
S00099698,157,95,41,15,4,2
S00099699,147,101,26,14,2,4
S00099700,141,89,44,6,1,1
S00099701,93,45,31,12,5,0
S00099702,126,68,43,7,7,1
S00099703,149,90,48,7,4,0
S00099704,95,50,33,11,0,1
S00099705,91,53,22,14,1,1
S00099706,159,100,40,16,2,1
S00099707,62,28,19,10,5,0
S00099708,130,60,45,23,0,2
S00099709,129,59,41,23,4,2
S00099710,70,19,26,19,4,2
S00099711,108,64,25,15,2,2
S00099712,100,56,31,11,2,0
S00099713,53,19,23,7,4,0
S00099714,92,38,35,17,1,1
S00099715,60,33,18,4,4,1
S00099716,79,51,23,5,0,0
S00099717,88,51,29,8,0,0
S00099718,71,25,26,15,4,1
S00099719,100,62,25,10,2,1
S00099720,73,40,22,10,1,0
S00099721,74,21,21,18,11,3
S00099722,151,96,42,12,0,1
S00099723,64,38,18,5,3,0
S00099724,113,71,33,5,3,1
S00099725,92,61,21,9,1,0
S00099726,60,25,21,8,4,2
S00099727,116,45,41,22,6,2
S00099728,155,103,35,12,4,1
S00099729,80,45,22,9,3,1
S00099730,67,45,15,5,2,0
S00099731,109,69,33,7,0,0
S00099732,161,84,58,10,7,2
S00099733,69,40,20,5,4,0
S00099734,120,67,36,11,3,3
S00099735,62,31,19,10,1,1
S00099736,190,121,50,14,0,5
S00099737,120,63,38,13,5,1
S00099738,80,26,39,11,3,1
S00099739,126,70,39,15,2,0
S00099740,129,38,39,31,17,4
S00099741,122,77,31,13,1,0
S00099742,128,98,27,1,2,0
S00099743,185,149,33,2,1,0
S00099744,152,117,30,2,2,1
S00099745,152,120,27,4,1,0
S00099746,165,111,35,13,4,2
S00099747,177,54,30,44,34,15
S00099748,122,87,26,9,0,0
S00099749,163,131,29,3,0,0
S00099750,133,82,41,9,1,0
S00099751,136,81,45,4,5,1
S00099752,108,77,21,7,2,1
S00099753,91,43,39,5,3,1
S00099754,73,47,23,2,1,0
S00099755,213,122,62,19,9,1
S00099756,95,57,29,4,5,0
S00099757,214,119,50,28,14,3
