house..sa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
S00102404,35,0,2,5,25,1,2,0
S00102405,27,1,4,14,6,2,0,0
S00102406,75,1,14,29,22,5,0,4
S00102407,62,4,14,24,11,5,1,3
S00102408,59,0,14,12,27,3,3,0
S00102409,75,1,1,23,37,5,3,5
S00102410,68,14,10,34,6,0,0,4
S00102411,47,4,10,14,9,7,2,1
S00102412,50,11,8,19,6,1,0,5
S00102413,63,12,22,9,13,2,0,5
S00102414,25,1,6,11,3,2,0,2
S00102415,55,17,16,10,6,2,0,4
S00102416,47,8,11,16,7,1,1,3
S00102417,37,2,7,20,3,2,0,3
S00102418,45,6,5,17,7,5,1,4
S00102419,66,14,8,31,3,5,0,5
S00102420,36,10,1,17,6,1,0,1
S00102421,38,3,4,14,14,1,0,2
S00102422,46,3,13,18,8,1,1,2
S00102423,52,7,12,24,7,1,0,1
S00102424,29,5,3,9,6,2,1,3
S00102425,55,15,4,14,14,3,2,3
S00102426,48,4,18,18,5,1,1,1
S00102427,44,7,8,17,7,3,0,2
S00102428,49,5,3,32,7,1,0,1
S00102429,54,13,9,21,8,1,0,2
S00102430,40,10,14,12,4,0,0,0
S00102431,38,5,2,13,15,1,0,2
S00102432,37,2,1,11,19,1,1,2
S00102433,57,3,2,14,31,6,1,0
S00102434,60,5,17,15,13,7,1,2
S00102435,44,9,8,13,12,1,1,0
S00102436,35,12,4,11,5,1,0,2
S00102437,60,19,20,14,2,2,0,3
S00102438,31,4,10,11,2,0,0,4
S00102439,47,10,10,8,10,5,0,4
S00102440,46,7,10,9,9,7,0,4
S00102441,73,12,11,26,12,3,0,9
S00102442,32,1,5,15,9,0,0,2
S00102443,53,3,8,16,17,3,1,5
S00102444,41,8,6,13,9,1,0,4
S00102445,47,2,2,22,19,0,0,2
S00102446,34,0,4,12,10,8,0,0
S00102447,48,7,6,24,11,0,0,0
S00102448,60,9,5,29,11,1,1,4
S00102449,28,2,4,16,5,0,0,1
S00102450,36,2,4,13,12,3,0,2
S00102451,58,7,10,24,15,1,0,1
S00102452,32,2,7,11,5,2,1,4
S00102453,75,0,6,26,38,3,2,0
S00102454,63,2,2,15,37,3,2,2
S00102455,57,6,8,28,15,0,0,0
S00102456,61,0,1,18,40,0,1,1
S00102457,48,2,0,11,32,1,0,2
S00102458,63,8,5,24,24,1,0,1
S00102459,45,2,6,20,16,0,1,0
S00102460,50,2,8,20,14,4,0,2
S00102461,50,11,2,17,6,8,3,3
S00102462,43,13,2,14,8,4,0,2
S00102463,36,3,10,12,6,2,1,2
S00102464,46,13,9,12,5,1,2,4
S00102465,61,26,17,8,3,1,1,5
S00102466,51,3,32,12,0,1,0,3
S00102467,63,3,33,13,3,4,1,6
S00102468,52,7,21,13,6,0,0,5
S00102469,47,5,18,14,6,2,0,2
S00102470,50,8,14,11,7,6,0,4
S00102471,67,10,10,18,11,4,1,13
S00102472,42,8,13,13,7,0,0,1
S00102473,54,12,13,12,7,6,0,4
S00102474,32,7,4,13,7,0,0,1
S00102475,46,12,9,20,5,0,0,0
S00102476,53,8,19,14,3,3,0,6
S00102477,48,1,4,19,20,3,0,1
S00102478,43,2,5,17,16,0,0,3
S00102479,37,0,0,13,19,2,2,1
S00102480,41,2,1,15,19,3,0,1
S00102481,44,2,4,16,18,3,0,1
S00102482,40,1,4,12,21,1,1,0
S00102483,59,9,11,19,6,6,0,8
S00102484,31,3,11,8,2,3,0,4
S00102485,50,1,13,11,6,11,0,8
S00102486,42,9,16,7,6,2,0,2
S00102487,32,12,5,8,6,1,0,0
S00102488,60,8,10,16,10,8,2,6
S00102489,52,6,4,22,10,5,0,5
S00102490,75,0,10,19,27,13,4,2
S00102491,41,17,4,11,2,4,0,3
S00102492,46,1,9,17,11,6,2,0
S00102493,23,1,2,7,8,2,0,3
S00102494,36,4,8,9,9,4,0,2
S00102495,78,12,16,16,14,12,2,6
S00102496,29,10,2,10,3,2,1,1
S00102497,48,1,5,14,23,1,2,2
S00102498,62,1,4,28,22,2,1,4
S00102499,27,3,6,5,5,6,0,2
S00102500,49,0,8,19,17,3,1,1
S00102501,57,5,10,12,10,12,2,6
S00102502,46,13,12,11,3,5,1,1
S00102503,46,2,15,16,9,0,0,4
S00102504,40,0,8,11,14,3,1,3
S00102505,77,0,3,16,44,4,3,7
S00102506,47,0,6,14,19,4,0,4
S00102507,54,9,6,18,9,7,0,5
S00102508,63,24,25,5,3,1,1,4
S00102509,30,1,2,11,7,3,2,4
S00102510,54,7,7,16,10,6,0,8
S00102511,51,31,7,8,2,0,0,3
S00102512,40,7,6,9,9,6,0,3
S00102513,28,2,1,10,6,5,1,3
S00102514,79,5,39,21,5,6,0,3
S00102515,68,2,6,37,10,9,0,4
S00102516,57,2,8,24,19,2,1,1
S00102517,63,9,9,20,11,6,2,6
S00102518,54,1,2,18,28,3,0,2
S00102519,43,3,4,22,10,0,1,3
S00102520,46,4,8,16,12,4,1,1
S00102521,44,7,22,1,5,4,1,4
S00102522,52,4,33,6,5,0,0,4
S00102523,29,1,10,12,2,2,0,2
S00102524,51,3,4,11,31,0,0,2
S00102525,40,5,3,8,19,3,0,2
S00102526,67,1,2,21,37,3,1,2
S00102527,46,3,3,19,13,3,0,5
S00102528,38,3,2,11,13,2,6,1
S00102529,59,10,18,20,4,2,1,4
S00102530,64,15,23,18,2,4,0,2
S00102531,49,5,15,19,5,1,0,4
S00102532,57,6,17,20,8,3,0,3
S00102533,65,7,10,18,20,4,0,6
S00102534,39,5,2,20,10,0,0,2
S00102535,35,1,2,21,10,0,1,0
S00102536,43,6,21,4,4,2,1,5
S00102537,42,6,11,13,2,5,0,5
S00102538,34,7,11,3,6,6,0,1
S00102539,68,15,24,12,12,1,1,3
S00102540,24,1,9,6,2,3,1,2
S00102541,38,3,11,14,8,1,0,1
S00102542,34,3,6,4,17,3,0,1
S00102543,56,5,1,37,8,0,0,5
S00102544,39,2,6,18,6,1,1,5
S00102545,53,4,14,7,11,11,2,4
S00102546,72,2,11,15,17,25,1,1
S00102547,70,0,6,15,40,6,2,1
S00102548,80,0,2,31,34,5,4,4
S00102549,46,1,6,23,10,4,1,1
S00102550,67,1,7,14,38,3,3,1
S00102551,54,2,4,21,24,0,1,2
S00102552,25,3,4,8,6,3,0,1
S00102553,79,21,14,27,13,2,0,2
S00102554,61,13,7,20,13,6,0,2
S00102555,60,5,11,8,27,4,0,5
S00102556,82,23,11,26,13,2,0,7
S00102557,57,8,11,17,11,3,2,5
S00102558,37,4,13,12,4,1,0,3
S00102559,55,15,4,18,9,5,0,4
S00102560,34,3,4,20,5,1,0,1
S00102561,59,2,3,26,19,4,1,4
S00102562,84,1,2,33,43,4,1,0
S00102563,56,5,13,23,6,2,1,6
S00102564,47,3,2,16,22,4,0,0
S00102565,41,2,7,9,14,4,1,4
S00102566,48,3,10,11,17,4,1,2
S00102567,54,1,6,20,23,2,0,2
S00102568,63,4,6,33,11,1,1,7
S00102569,47,0,3,16,17,7,2,2
S00102570,45,3,9,10,21,2,0,0
S00102571,44,1,3,20,17,2,1,0
S00102572,78,2,7,23,35,7,3,1
S00102573,54,2,7,15,26,2,2,0
S00102574,37,0,2,12,17,3,1,2
S00103303,22,0,3,11,6,0,0,2
S00103304,66,10,12,18,18,4,1,3
S00103305,34,2,7,14,7,3,0,1
S00103306,34,4,5,12,12,0,0,1
S00103307,37,1,7,21,6,1,1,0
S00103308,34,1,13,14,4,1,1,0
S00103309,74,10,16,24,18,1,1,4
S00103310,20,1,0,10,4,2,2,1
S00103311,76,3,7,41,21,3,0,1
S00103312,37,0,3,14,17,1,1,1
S00103313,72,7,18,21,22,0,0,4
S00103314,24,0,2,3,0,1,0,18
S00103315,98,4,60,7,1,4,0,22
S00103316,111,2,53,7,4,3,0,42
S00103317,41,1,22,7,0,4,0,7
S00103318,81,8,39,11,0,5,1,17
S00103319,45,2,10,10,2,1,1,19
S00103320,74,0,39,12,1,0,0,22
S00103321,33,1,10,4,4,0,0,14
S00103322,41,2,18,3,1,3,0,14
S00103323,52,0,25,7,1,0,0,19
S00103324,32,0,13,6,4,0,1,8
S00103325,63,2,20,13,5,2,0,21
S00103326,46,0,13,7,2,7,1,16
S00103327,73,4,36,14,1,1,2,15
S00103328,41,9,13,6,4,1,0,8
S00103329,57,3,39,7,1,4,0,3
S00103330,32,5,13,7,0,4,1,2
S00103331,60,13,30,5,5,0,2,5
S00103332,43,3,16,12,3,1,0,8
S00103333,48,3,26,8,0,0,0,11
S00103334,40,4,19,10,1,0,0,6
S00103335,64,6,26,16,2,0,0,14
S00103336,51,4,21,12,2,4,0,8
S00103337,35,1,16,6,0,1,0,11
S00103338,37,0,12,10,1,0,2,12
S00103339,36,0,11,10,2,9,0,4
S00103340,53,7,24,13,2,0,1,6
S00103341,54,2,17,13,0,0,0,22
S00103342,66,7,23,14,6,2,1,13
S00103343,52,3,25,8,1,1,0,14
S00103344,76,3,25,20,7,5,0,16
S00103345,31,1,7,8,4,3,0,8
S00103346,41,2,12,10,5,0,2,10
S00103347,64,4,18,8,10,1,1,22
S00103348,39,1,10,4,1,0,0,23
S00103349,35,1,22,4,0,1,0,7
S00103350,51,4,22,8,3,0,0,14
S00103351,40,2,14,10,2,1,1,10
S00103352,38,0,14,13,1,1,0,9
S00103353,53,2,19,16,3,0,1,12
S00103354,64,5,27,18,4,2,1,7
S00103355,71,11,34,16,2,1,1,6
S00103356,64,30,18,12,0,0,0,4
S00103357,55,4,28,13,3,0,0,7
S00103358,70,1,42,15,1,0,0,11
S00103359,52,7,19,16,5,0,1,4
S00103360,61,1,21,18,11,2,1,7
S00103361,64,12,29,11,4,0,0,8
S00103362,57,9,18,16,3,4,0,7
S00103363,59,5,32,16,2,3,0,1
S00103364,41,5,1,9,16,4,0,6
S00103365,46,4,6,23,10,1,1,1
S00103366,51,9,7,17,9,5,1,3
S00103367,36,5,9,16,3,2,0,1
S00103368,64,3,23,20,14,2,1,1
S00103369,63,5,18,18,16,1,1,4
S00103370,56,4,22,15,9,2,0,4
S00103371,53,10,20,18,2,2,0,1
S00103372,55,9,20,17,2,6,0,1
S00103373,64,4,23,14,8,2,1,12
S00103374,47,3,20,8,3,0,0,13
S00103375,73,3,40,18,1,2,0,9
S00103376,42,1,28,9,2,0,0,2
S00103377,51,4,16,12,7,5,0,7
S00103378,73,2,31,21,6,1,0,12
S00103379,47,5,12,15,6,3,0,6
S00103380,48,1,18,12,9,1,0,7
S00103381,53,7,17,16,4,0,2,7
S00103382,58,2,20,17,2,4,0,13
S00103383,45,4,9,12,9,0,3,8
S00103384,57,4,12,13,11,3,0,14
S00103385,58,1,37,13,2,1,0,4
S00103386,62,9,32,7,4,0,0,10
S00103387,48,3,25,9,2,3,0,6
S00103388,43,1,14,17,3,2,0,6
S00103389,72,6,39,19,3,0,0,5
S00103390,63,8,14,22,11,2,1,5
S00103391,30,3,9,8,5,0,0,5
S00103392,48,2,4,22,9,3,3,5
S00103393,49,9,9,15,11,2,0,3
S00103394,49,9,5,26,8,0,0,1
S00103395,40,15,10,8,5,0,0,2
S00103396,45,9,18,12,3,0,0,3
S00103397,41,8,7,16,8,0,0,2
S00103398,35,3,7,10,12,1,0,2
S00103399,45,11,11,14,8,0,0,1
S00103400,54,4,22,15,4,3,1,5
S00103401,32,11,3,9,5,2,1,1
S00103402,78,69,4,5,0,0,0,0
S00103403,40,2,10,20,3,1,0,4
S00103404,48,1,15,23,0,2,0,7
S00103405,64,4,15,22,14,5,0,4
S00103406,68,32,2,17,10,3,1,3
S00103407,36,3,8,11,4,1,0,9
S00103408,54,4,22,16,6,0,1,5
S00103409,52,4,15,24,4,1,0,4
S00103410,50,7,11,22,7,1,0,2
S00103411,40,2,15,7,5,2,0,9
S00103412,42,10,12,10,5,0,0,5
S00103413,49,6,9,11,8,0,2,13
S00103414,46,6,13,19,2,0,1,5
S00103415,70,10,21,17,9,4,0,9
S00103416,62,12,21,16,6,0,0,7
S00103417,34,3,13,6,5,1,0,6
S00103418,73,9,50,9,2,1,0,2
S00103419,58,10,29,14,2,0,0,3
S00103420,42,3,10,8,2,1,0,18
S00103421,42,7,10,16,3,1,1,4
S00103422,76,4,18,26,8,3,0,17
S00103423,62,5,24,12,7,3,0,11
S00103424,70,7,26,18,10,3,0,6
S00103425,43,4,16,16,2,0,0,5
S00103426,51,8,14,18,4,1,0,6
S00103427,43,1,15,12,5,3,1,6
S00103428,67,7,28,22,2,0,0,8
S00103429,62,7,30,17,4,0,0,4
S00103430,53,0,23,14,7,3,0,6
S00103431,46,3,18,14,6,2,0,3
S00103432,53,4,20,10,1,4,0,14
S00103433,44,3,18,11,1,0,2,9
S00103434,54,8,27,12,1,0,0,6
S00103435,27,5,6,9,1,0,0,6
S00103436,62,4,27,14,5,0,1,11
S00103437,55,5,22,13,5,2,0,8
S00103438,42,3,16,10,2,2,0,9
S00103439,41,1,13,13,7,0,0,7
S00103440,44,3,16,14,0,1,0,10
S00103441,41,0,17,6,5,1,0,12
S00103442,32,2,10,7,4,1,0,8
S00103443,70,5,23,19,14,0,0,9
S00103444,38,5,14,9,4,1,0,5
S00103445,81,5,39,16,5,0,1,15
S00103446,41,3,7,10,3,0,0,18
S00103447,34,6,10,7,1,0,0,10
S00103448,74,2,18,24,9,0,0,21
S00103449,46,2,15,12,4,1,0,12
S00103450,49,5,14,13,4,4,2,7
S00103451,56,4,11,12,13,4,0,12
S00103452,38,1,12,13,6,0,0,6
S00103453,76,3,29,24,4,4,0,12
S00103454,58,4,13,17,3,3,0,18
S00103455,48,3,28,8,2,0,0,7
S00103456,47,1,7,13,5,3,0,18
S00103457,53,6,24,14,4,0,0,5
S00103458,50,29,3,14,2,0,0,2
S00103459,69,7,25,29,2,2,0,4
S00103460,64,2,30,19,3,2,0,8
S00103461,27,1,7,6,2,0,0,11
S00103462,44,5,15,14,7,1,0,2
S00103463,38,1,10,12,6,1,0,8
S00103464,57,3,14,23,9,2,0,6
S00103465,35,1,20,6,1,0,0,7
S00103466,33,0,25,3,1,0,0,4
S00103467,29,1,9,8,2,0,0,9
S00103468,54,1,20,11,4,0,0,18
S00103469,47,2,26,11,1,0,0,7
S00103470,35,1,13,7,3,0,1,10
S00103471,51,2,12,12,1,1,0,23
S00103472,55,2,28,9,2,3,0,11
S00103473,46,3,28,9,1,1,0,4
S00103474,103,3,49,36,3,1,0,11
S00103475,39,5,12,4,2,1,1,14
S00103476,51,4,27,11,3,4,0,2
S00103477,44,6,30,6,1,0,0,1
S00103478,58,9,15,11,3,2,1,17
S00103479,57,4,31,8,0,4,0,10
S00103480,54,4,19,12,7,0,0,12
S00103481,54,1,15,19,4,3,1,11
S00103482,59,4,15,14,14,1,0,11
S00103483,45,7,22,10,4,1,0,1
S00103484,48,3,15,13,3,3,1,10
S00103485,49,0,6,18,7,5,0,13
S00103486,64,1,11,13,16,1,1,21
S00103487,68,3,24,19,3,0,0,19
S00103488,31,0,8,8,5,1,1,8
S00103489,68,2,35,4,7,4,4,12
S00103490,71,5,46,8,1,0,1,10
S00103491,45,4,17,7,2,1,1,13
S00103492,39,1,26,5,1,0,0,6
S00103493,42,3,20,9,4,2,0,4
S00103494,76,2,14,17,2,1,1,39
S00103495,41,4,17,8,4,1,0,7
S00103496,40,1,13,6,0,1,0,19
S00103497,67,5,36,17,1,1,0,7
S00103498,67,4,31,11,2,2,1,16
S00103499,53,4,3,11,9,1,0,25
S00103500,60,3,12,14,3,2,0,26
S00103501,58,8,12,10,4,1,0,23
S00103502,67,3,32,11,0,0,0,21
S00103503,63,3,28,15,0,1,0,16
S00103504,62,6,7,17,9,4,1,18
S00103505,48,2,6,8,8,0,1,23
S00103506,59,5,16,11,3,4,2,18
S00103507,68,2,46,13,2,0,1,4
S00103508,59,5,38,3,5,3,0,5
S00103509,68,2,47,9,1,1,0,8
S00103510,94,2,60,15,1,0,0,16
S00103511,48,8,12,12,5,3,1,7
S00103512,97,7,53,7,1,7,0,22
S00103513,59,3,18,14,2,0,0,22
S00103514,36,0,24,4,0,0,0,8
S00103515,80,9,36,12,0,0,0,23
S00103516,41,3,9,9,0,1,3,16
S00103517,37,2,11,8,0,0,0,16
S00103518,42,0,17,5,1,2,1,16
S00103519,64,3,16,6,1,3,0,35
S00103520,49,3,27,14,0,0,0,5
S00103521,53,8,20,20,3,1,0,1
S00103522,46,12,10,12,5,2,0,5
S00103523,70,19,13,14,10,3,2,9
S00103524,38,3,11,12,12,0,0,0
S00103525,56,9,10,11,18,1,0,7
S00103526,68,8,13,17,13,4,0,13
S00103527,62,9,4,20,21,1,1,6
S00103528,42,5,19,11,4,2,0,1
S00103529,39,4,18,8,1,2,0,6
S00103530,58,6,22,20,6,0,0,4
S00103531,46,9,19,13,2,0,0,3
S00103532,39,3,17,12,0,0,0,7
S00103533,47,7,16,11,4,1,0,8
S00103534,65,10,21,21,8,0,1,4
S00103535,49,3,16,13,8,1,1,7
S00103536,50,6,12,21,5,0,0,6
S00103537,40,0,5,19,11,3,0,2
S00103538,47,4,16,16,8,0,0,3
S00103539,48,6,13,19,7,0,1,2
S00103540,37,6,6,11,10,2,1,1
S00103541,47,4,7,18,15,0,1,2
S00103542,61,9,20,22,7,0,0,3
S00103543,36,3,6,14,7,1,0,5
S00103544,57,2,18,21,8,2,0,6
S00103545,39,3,12,13,7,0,1,3
S00103546,50,9,13,15,8,3,1,1
S00103547,55,5,28,13,5,1,0,3
S00103548,68,4,30,26,4,0,0,4
S00103549,62,4,33,13,4,2,0,6
S00103550,68,6,32,15,4,0,0,11
S00103551,74,2,46,20,3,0,0,3
S00103552,70,2,47,16,1,0,0,4
S00103553,38,0,20,15,1,1,0,1
S00103554,42,2,26,11,1,1,0,1
S00103555,57,4,25,16,5,1,1,5
S00103556,67,3,47,13,3,0,0,1
S00103557,61,5,9,21,14,1,1,10
S00103558,72,5,29,22,9,3,0,4
S00103559,52,3,21,20,3,1,0,4
S00103560,49,1,19,15,4,1,0,9
S00103561,43,4,24,10,2,0,0,3
S00103562,42,3,17,12,4,1,0,5
S00103563,41,6,6,10,5,4,1,9
S00103564,47,10,15,11,6,2,0,3
S00103565,55,6,26,10,5,1,0,7
S00103566,44,2,26,8,4,1,0,3
S00103567,44,2,15,16,5,0,1,5
S00103568,41,2,17,14,1,0,0,7
S00103569,43,5,22,13,3,0,0,0
S00103570,60,37,7,10,6,0,0,0
S00103571,47,5,20,15,2,1,1,3
S00103572,69,12,9,18,18,2,1,9
S00103573,53,35,6,8,1,2,0,1
S00103574,55,4,3,22,22,1,0,3
S00103575,45,5,4,15,16,1,1,3
S00103576,42,3,2,19,16,0,0,2
S00103577,42,6,3,21,9,0,2,1
S00103578,41,8,2,18,10,2,1,0
S00103579,47,4,4,19,17,1,0,2
S00103580,39,4,3,14,14,0,0,4
S00103581,45,6,1,19,14,1,1,3
S00103582,81,10,19,10,10,15,4,13
S00103583,61,13,12,16,5,8,4,3
S00103584,71,8,16,15,7,10,6,9
S00103585,68,14,10,12,10,10,1,11
S00103586,62,9,9,20,14,4,1,5
S00103587,77,15,13,22,6,7,0,14
S00103588,53,2,14,21,6,3,2,5
S00103589,58,12,6,18,4,7,3,8
S00103590,44,4,4,12,13,1,3,7
S00103591,42,10,10,9,8,1,1,3
S00103592,46,11,10,9,9,3,2,2
S00103593,34,1,2,11,13,5,1,1
S00103594,50,3,13,8,4,14,2,6
S00103595,47,5,6,14,10,2,2,8
S00103596,50,12,6,12,9,2,2,7
S00103597,61,12,13,16,5,8,1,6
S00103598,48,6,10,15,7,4,0,6
S00103599,39,3,8,16,3,5,1,3
S00103600,58,7,17,15,5,5,1,8
S00103601,42,9,1,13,7,7,1,4
S00103602,51,6,9,20,7,3,0,6
S00103603,60,21,14,8,5,6,0,6
S00103604,41,17,7,5,2,1,1,8
S00103605,42,5,7,17,6,1,0,6
S00103606,38,4,5,13,7,2,1,6
S00103607,49,7,11,17,8,2,0,4
S00103608,43,8,3,18,7,3,1,3
S00103609,71,15,8,30,8,8,1,1
S00103610,38,13,9,4,3,4,0,5
S00103611,52,2,22,12,6,2,0,8
S00103612,44,7,2,20,7,1,3,4
S00103613,37,6,1,19,10,1,0,0
S00103614,35,3,3,18,7,0,0,4
S00103615,73,3,26,12,10,10,2,10
S00103616,39,2,10,11,6,5,1,4
S00103617,45,4,7,17,7,4,1,5
S00103618,67,18,19,11,5,7,0,7
S00103619,42,5,6,5,7,10,1,8
S00103620,53,5,13,10,9,9,1,6
S00103621,61,9,10,18,6,7,3,8
S00103622,27,7,2,10,4,1,1,2
S00103623,76,12,17,19,11,6,2,9
S00103624,47,6,4,25,9,1,0,2
S00103625,46,6,4,17,15,2,2,0
S00103626,36,5,6,13,9,0,0,3
S00103627,57,9,7,21,16,0,1,3
S00103628,33,4,10,7,4,6,0,2
S00103629,41,9,2,15,12,1,0,2
S00103630,46,7,3,14,13,3,0,6
S00103631,44,6,4,19,9,2,1,3
S00103632,63,14,8,26,7,3,1,4
S00103633,61,6,5,30,16,1,0,3
S00103634,39,10,2,13,11,1,0,2
S00103635,40,6,2,22,10,0,0,0
S00103636,46,10,3,11,19,1,0,2
S00103637,39,8,5,12,9,2,0,3
S00103638,44,12,12,10,6,3,0,1
S00103639,41,4,4,13,16,1,1,2
S00103640,40,9,8,12,7,0,1,3
S00103641,71,13,12,15,17,6,0,8
S00103642,39,10,8,9,6,3,0,3
S00103643,46,6,6,18,9,3,0,4
S00103644,52,13,18,10,5,2,0,4
S00103645,51,4,1,25,16,3,0,2
S00103646,50,4,8,18,14,1,2,3
S00103647,36,8,3,14,10,0,0,1
S00103648,20,2,1,5,11,0,1,0
S00103649,51,7,4,22,15,0,1,2
S00103650,48,5,3,19,19,0,1,1
S00103651,41,7,5,14,9,3,1,2
S00103652,50,14,7,10,15,1,2,1
S00103653,47,10,4,17,14,1,0,1
S00103654,47,13,3,13,13,1,2,2
S00103655,69,14,3,29,20,3,0,0
S00103656,58,6,2,28,21,0,0,1
S00103657,59,12,3,23,18,0,1,2
S00103658,42,3,13,17,3,3,0,3
S00103659,48,8,2,19,16,1,1,1
S00103660,39,4,4,15,14,0,0,2
S00103661,57,11,1,29,15,1,0,0
S00103662,55,4,21,17,3,2,0,8
S00103663,82,26,21,19,4,4,0,8
S00103664,60,15,11,20,12,0,0,2
S00103665,51,12,4,21,10,0,1,3
S00103666,46,15,7,16,7,0,1,0
S00103667,39,8,0,15,12,0,2,2
S00103668,61,18,8,19,10,1,1,4
S00103669,62,10,4,32,13,1,0,2
S00103670,46,8,2,20,13,1,0,2
S00103671,46,4,3,15,19,2,2,1
S00103672,45,3,5,17,18,1,0,1
S00103673,52,12,4,18,13,3,0,2
S00103674,45,8,3,16,15,1,0,2
S00103675,65,11,4,21,25,2,0,2
S00103676,36,4,15,13,2,1,0,1
S00103677,43,9,5,22,4,1,0,2
S00103678,73,2,29,23,7,6,2,4
S00103679,62,3,15,29,7,0,0,8
S00103680,61,5,13,29,9,0,0,5
S00103681,41,4,22,14,1,0,0,0
S00103682,51,0,35,13,2,1,0,0
S00103683,40,5,16,11,4,0,0,4
S00103684,46,4,16,19,4,0,0,3
S00103685,51,8,20,12,5,0,0,6
S00103686,35,6,13,7,6,2,0,1
S00103687,43,6,5,18,8,4,0,2
S00103688,51,3,15,21,6,0,0,6
S00103689,45,3,17,16,7,0,0,2
S00103690,47,4,16,20,5,2,0,0
S00103691,46,4,12,11,13,1,0,5
S00103692,96,1,28,18,13,16,2,18
S00103693,51,11,13,14,2,5,2,4
S00103694,84,2,14,20,29,11,2,6
S00103695,49,0,15,10,5,10,1,8
S00103696,74,1,17,17,15,17,1,6
S00103697,35,1,1,10,13,6,0,4
S00103698,45,4,16,3,11,8,0,3
S00103699,83,9,28,15,10,15,2,4
S00103700,42,2,8,11,12,7,1,1
S00103701,51,3,11,4,13,14,1,5
S00103702,30,3,7,3,3,12,1,1
S00103703,82,0,8,16,37,12,3,6
S00103704,76,11,22,9,10,14,1,9
S00103705,57,5,21,10,9,11,0,1
S00103706,72,7,38,5,7,7,0,8
S00103707,71,3,45,8,3,6,0,6
S00103708,43,9,16,8,4,4,0,2
S00103709,42,6,17,12,0,0,0,7
S00103710,63,9,35,3,3,8,0,5
S00103711,64,0,43,5,1,13,0,2
S00103712,65,33,13,12,0,4,0,3
S00103713,35,5,11,12,1,4,2,0
S00103714,39,5,24,6,1,1,0,2
S00103715,51,4,17,6,7,8,4,5
S00103716,45,3,11,11,5,8,1,6
S00103717,48,6,13,7,5,11,2,4
S00103718,43,12,12,6,2,6,2,3
S00103719,22,3,2,7,3,5,0,2
S00103720,28,1,11,6,4,3,0,3
S00103721,40,9,6,12,5,2,4,2
S00103722,60,3,40,5,5,3,0,4
S00103723,57,3,23,12,9,6,0,4
S00103724,65,0,21,27,8,4,0,5
S00103725,52,1,18,18,4,7,0,4
S00103726,49,0,15,13,9,7,1,4
S00103727,38,5,8,13,7,0,2,3
S00103728,57,6,23,9,13,1,1,4
S00103729,73,2,18,25,10,7,0,11
S00103730,51,6,8,9,7,14,4,3
S00103731,84,2,25,18,13,16,0,10
S00103732,52,0,22,8,12,6,1,3
S00103733,47,1,5,20,16,2,2,1
S00103734,33,1,1,14,14,0,2,1
S00103735,50,3,7,12,10,11,3,4
S00103736,36,0,17,6,4,4,0,5
S00103737,32,3,7,3,3,4,1,11
S00103738,46,7,11,3,4,11,1,9
S00103739,59,4,18,12,9,8,3,5
S00103740,59,6,17,17,6,8,1,4
S00103741,49,6,18,8,6,3,2,6
S00103742,42,1,9,4,8,12,0,8
S00103743,30,1,16,4,4,3,2,0
S00103744,55,7,12,15,6,7,1,7
S00103745,42,4,8,4,8,11,1,6
S00103746,47,8,10,8,7,8,1,5
S00103747,43,13,7,6,3,5,2,7
S00103748,39,4,10,7,6,7,1,4
S00103749,37,2,15,3,4,10,0,3
S00103750,74,3,17,15,14,14,1,10
S00103751,50,2,7,9,9,5,5,13
S00103752,43,1,14,6,5,6,1,10
S00103753,40,6,14,4,3,5,3,5
S00103754,66,2,6,11,11,6,0,30
S00103755,66,4,12,9,12,14,1,14
S00103756,58,10,5,17,3,8,4,11
S00103757,59,2,10,4,9,23,3,8
S00103758,61,0,16,17,7,11,3,7
S00103759,74,4,48,8,5,1,0,8
S00103760,76,6,47,8,3,5,2,5
S00103761,53,2,14,1,19,12,2,3
S00103762,47,2,3,1,10,22,3,6
S00103763,48,0,12,10,5,15,1,5
S00103764,32,4,13,4,4,2,1,4
S00103765,45,0,10,12,6,12,3,2
S00103766,69,2,21,11,8,15,2,10
S00103767,52,14,10,17,6,2,0,3
S00103768,27,5,8,8,4,2,0,0
S00103769,63,16,9,15,19,2,0,2
S00103770,50,12,9,16,7,3,0,3
S00103771,73,25,16,15,4,5,1,7
S00103772,39,5,9,14,7,3,1,0
S00103773,51,9,10,15,11,4,0,2
S00103774,48,7,3,15,19,3,1,0
S00103775,53,8,0,26,16,3,0,0
S00103776,55,7,3,19,24,0,0,2
S00103777,50,7,2,23,15,1,1,1
S00103778,77,12,20,16,11,11,0,7
S00103779,39,5,5,11,6,7,0,5
S00103780,32,5,2,14,10,0,1,0
S00103781,50,6,5,26,11,1,0,1
S00103782,52,6,3,28,10,2,2,1
S00103783,39,7,1,17,10,1,0,3
S00103784,53,12,1,21,15,0,1,3
S00103785,45,6,2,16,19,1,0,1
S00103786,52,6,3,20,20,2,0,1
S00103787,41,6,3,15,13,3,0,1
S00103788,66,11,8,23,8,12,2,2
S00103789,42,3,4,17,13,1,1,3
S00103790,52,5,6,16,16,4,3,2
S00103791,59,13,1,23,16,5,0,1
S00103792,53,6,2,27,13,0,0,5
S00103793,48,4,3,16,18,2,1,4
