ethn..sa_id,ethn..total_persons,ethn..ethnic_group_e_s_w_white_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
S00105570,61,55,0,0,0,0,0,4,1,1,0,55,1,5,0,0
S00105571,156,132,0,2,7,7,0,7,1,0,0,132,0,22,2,0
S00105572,80,76,0,0,0,4,0,0,0,0,0,76,0,4,0,0
S00105573,127,117,0,3,0,0,0,0,7,0,0,117,0,7,3,0
S00105574,108,107,0,0,0,0,0,0,0,0,1,107,0,0,0,1
S00105575,164,164,0,0,0,0,0,0,0,0,0,164,0,0,0,0
S00105576,121,116,0,0,0,0,4,0,0,0,1,116,0,4,0,1
S00105577,132,132,0,0,0,0,0,0,0,0,0,132,0,0,0,0
S00105578,96,85,0,0,0,5,6,0,0,0,0,85,0,11,0,0
S00105579,90,85,0,0,0,0,5,0,0,0,0,85,0,5,0,0
S00105580,109,103,0,0,6,0,0,0,0,0,0,103,0,6,0,0
S00105581,131,117,0,0,0,12,0,0,1,0,1,117,0,13,0,1
S00105582,114,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0
S00105583,100,91,0,0,0,6,0,0,1,2,0,91,2,7,0,0
S00105584,117,116,0,0,0,0,0,0,1,0,0,116,0,1,0,0
S00105585,110,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0
S00105586,113,108,0,0,0,5,0,0,0,0,0,108,0,5,0,0
S00105587,121,114,0,0,1,6,0,0,0,0,0,114,0,7,0,0
S00105588,95,93,0,0,0,2,0,0,0,0,0,93,0,2,0,0
S00105589,110,106,0,0,0,0,0,0,4,0,0,106,0,4,0,0
S00105590,104,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0
S00105591,120,118,0,0,0,0,0,1,1,0,0,118,0,2,0,0
S00105592,119,118,0,0,0,0,0,0,0,1,0,118,1,0,0,0
S00105593,130,127,0,2,0,0,0,0,0,1,0,127,1,0,2,0
S00105594,139,134,0,2,0,0,0,3,0,0,0,134,0,3,2,0
S00105595,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00105596,110,109,0,0,0,0,0,0,0,0,1,109,0,0,0,1
S00105597,129,129,0,0,0,0,0,0,0,0,0,129,0,0,0,0
S00105598,120,119,0,0,0,0,0,1,0,0,0,119,0,1,0,0
S00105599,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00105600,84,83,0,0,0,1,0,0,0,0,0,83,0,1,0,0
S00105601,132,125,0,0,3,0,0,4,0,0,0,125,0,7,0,0
S00105602,132,120,0,0,0,8,3,0,0,1,0,120,1,11,0,0
S00105603,124,120,0,0,1,0,0,0,3,0,0,120,0,4,0,0
S00105604,138,132,0,0,0,0,2,3,0,0,1,132,0,5,0,1
S00105605,136,131,0,0,2,0,0,2,0,1,0,131,1,4,0,0
S00105606,146,142,0,2,0,0,0,1,0,0,1,142,0,1,2,1
S00105607,102,96,0,0,5,0,0,0,0,0,1,96,0,5,0,1
S00105608,73,68,0,0,1,0,0,4,0,0,0,68,0,5,0,0
S00105609,67,62,0,0,0,4,0,0,0,1,0,62,1,4,0,0
S00105610,81,81,0,0,0,0,0,0,0,0,0,81,0,0,0,0
S00105611,59,54,0,0,0,0,0,5,0,0,0,54,0,5,0,0
S00105612,129,122,0,0,2,3,0,1,0,1,0,122,1,6,0,0
S00105613,112,101,0,0,11,0,0,0,0,0,0,101,0,11,0,0
S00105614,51,47,0,0,4,0,0,0,0,0,0,47,0,4,0,0
S00105615,103,92,0,0,9,0,0,1,0,1,0,92,1,10,0,0
S00105616,90,88,1,0,0,0,0,1,0,0,0,89,0,1,0,0
S00105617,149,133,0,0,9,4,0,1,1,0,1,133,0,15,0,1
S00105618,139,130,0,0,6,0,2,0,0,1,0,130,1,8,0,0
S00105619,67,62,0,0,1,2,0,0,1,0,1,62,0,4,0,1
S00105620,89,86,0,0,0,0,0,3,0,0,0,86,0,3,0,0
S00105621,96,93,0,0,3,0,0,0,0,0,0,93,0,3,0,0
S00105622,94,91,0,0,0,0,0,0,2,1,0,91,1,2,0,0
S00105623,83,77,0,0,0,0,0,0,4,1,1,77,1,4,0,1
S00105624,133,124,0,0,8,0,0,0,0,1,0,124,1,8,0,0
S00105625,82,81,0,0,0,0,0,1,0,0,0,81,0,1,0,0
S00105626,84,81,0,0,3,0,0,0,0,0,0,81,0,3,0,0
S00105627,73,70,0,0,0,0,0,1,1,1,0,70,1,2,0,0
S00105628,129,116,0,0,8,0,0,0,0,0,5,116,0,8,0,5
S00105629,155,137,0,1,0,0,0,1,2,5,9,137,5,3,1,9
S00105630,105,101,0,0,0,0,0,3,0,1,0,101,1,3,0,0
S00105631,60,57,0,0,0,2,0,0,1,0,0,57,0,3,0,0
S00105632,52,51,0,0,0,0,0,0,0,1,0,51,1,0,0,0
S00105633,150,146,0,0,0,0,0,0,0,4,0,146,4,0,0,0
S00105634,136,136,0,0,0,0,0,0,0,0,0,136,0,0,0,0
S00105635,107,103,0,0,1,0,0,0,3,0,0,103,0,4,0,0
S00105636,101,100,0,0,0,1,0,0,0,0,0,100,0,1,0,0
S00105637,110,108,0,0,0,0,0,0,2,0,0,108,0,2,0,0
S00105638,96,95,0,0,0,0,0,0,1,0,0,95,0,1,0,0
S00105639,151,126,0,4,0,0,0,0,4,4,13,126,4,4,4,13
S00105640,137,117,0,6,0,0,0,0,0,8,6,117,8,0,6,6
S00105641,135,131,0,0,0,4,0,0,0,0,0,131,0,4,0,0
S00105642,127,121,0,0,0,0,0,6,0,0,0,121,0,6,0,0
S00105643,144,127,0,1,2,0,0,4,4,1,5,127,1,10,1,5
S00105644,91,87,0,0,0,0,0,3,1,0,0,87,0,4,0,0
S00105645,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00105646,104,88,0,0,0,2,1,0,0,7,6,88,7,3,0,6
S00105647,127,125,0,1,0,0,0,0,0,1,0,125,1,0,1,0
S00105648,116,105,0,0,0,8,0,0,3,0,0,105,0,11,0,0
S00105649,168,143,2,5,3,0,0,2,4,6,3,145,6,9,5,3
S00105650,141,137,0,0,4,0,0,0,0,0,0,137,0,4,0,0
S00105651,110,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0
S00105652,108,102,0,1,0,0,0,0,0,5,0,102,5,0,1,0
S00105653,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
S00105654,96,93,0,0,0,0,0,0,1,2,0,93,2,1,0,0
S00105655,65,59,0,0,0,0,0,0,0,6,0,59,6,0,0,0
S00105656,84,79,0,0,0,0,0,0,0,0,5,79,0,0,0,5
S00105657,77,77,0,0,0,0,0,0,0,0,0,77,0,0,0,0
S00105658,133,125,0,2,1,1,0,4,0,0,0,125,0,6,2,0
S00105659,88,86,0,0,0,1,0,0,0,0,1,86,0,1,0,1
S00105660,75,70,0,1,0,0,0,0,1,2,1,70,2,1,1,1
S00105661,107,90,1,1,2,3,0,8,0,0,2,91,0,13,1,2
S00105662,61,57,0,0,0,0,0,0,4,0,0,57,0,4,0,0
S00105663,124,118,0,0,1,1,0,0,0,3,1,118,3,2,0,1
S00105664,81,59,0,0,4,9,0,3,2,4,0,59,4,18,0,0
S00105665,130,112,0,0,0,0,0,0,0,12,6,112,12,0,0,6
S00105666,77,76,0,0,0,0,0,0,0,1,0,76,1,0,0,0
S00105667,64,61,0,0,0,0,0,0,0,0,3,61,0,0,0,3
S00105668,71,69,0,0,0,0,0,0,0,1,1,69,1,0,0,1
S00105669,141,121,0,0,11,1,5,0,0,3,0,121,3,17,0,0
S00105670,111,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0
S00105671,78,77,0,0,0,0,0,0,0,1,0,77,1,0,0,0
S00105672,123,120,0,0,0,0,0,0,0,0,3,120,0,0,0,3
S00105673,106,100,0,2,0,0,0,0,1,0,3,100,0,1,2,3
S00105674,124,119,0,3,0,0,0,0,0,2,0,119,2,0,3,0
S00105675,117,107,0,1,1,5,0,0,1,1,1,107,1,7,1,1
S00105676,106,103,0,1,0,2,0,0,0,0,0,103,0,2,1,0
S00105677,91,87,1,0,3,0,0,0,0,0,0,88,0,3,0,0
S00105678,115,105,4,0,0,6,0,0,0,0,0,109,0,6,0,0
S00105679,126,117,0,1,0,4,0,1,1,0,2,117,0,6,1,2
S00105680,89,84,0,1,0,0,0,0,0,3,1,84,3,0,1,1
S00105681,74,72,0,1,0,0,0,0,0,0,1,72,0,0,1,1
S00105682,137,133,0,2,0,1,0,0,0,0,1,133,0,1,2,1
S00105683,178,154,0,1,0,12,5,1,3,2,0,154,2,21,1,0
S00105684,101,100,0,1,0,0,0,0,0,0,0,100,0,0,1,0
S00105685,80,75,0,0,0,2,0,0,0,3,0,75,3,2,0,0
S00105686,70,65,0,0,3,1,0,0,1,0,0,65,0,5,0,0
S00105687,109,103,0,0,1,0,0,0,1,1,3,103,1,2,0,3
S00105688,100,95,0,0,1,0,0,0,4,0,0,95,0,5,0,0
S00105689,95,87,0,0,0,8,0,0,0,0,0,87,0,8,0,0
S00105690,138,130,0,0,6,0,0,0,2,0,0,130,0,8,0,0
S00105691,111,109,0,0,0,0,0,0,0,2,0,109,2,0,0,0
S00105692,117,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0
S00105693,124,123,0,0,0,0,0,1,0,0,0,123,0,1,0,0
S00105694,194,191,0,0,0,0,0,0,3,0,0,191,0,3,0,0
S00105695,86,86,0,0,0,0,0,0,0,0,0,86,0,0,0,0
S00105696,65,63,0,0,0,0,0,0,1,1,0,63,1,1,0,0
S00105697,136,134,0,1,1,0,0,0,0,0,0,134,0,1,1,0
S00105698,125,124,0,0,0,1,0,0,0,0,0,124,0,1,0,0
S00105699,104,102,0,0,2,0,0,0,0,0,0,102,0,2,0,0
S00105700,105,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0
S00105701,107,102,0,0,0,4,0,0,1,0,0,102,0,5,0,0
S00105702,76,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0
S00105703,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00105704,84,83,0,0,0,0,0,0,0,1,0,83,1,0,0,0
S00105705,105,102,0,0,0,0,0,0,3,0,0,102,0,3,0,0
S00105706,77,74,0,1,0,0,0,0,2,0,0,74,0,2,1,0
S00105707,101,99,0,1,0,0,0,0,0,0,1,99,0,0,1,1
S00105708,125,125,0,0,0,0,0,0,0,0,0,125,0,0,0,0
S00105709,484,423,0,5,1,0,0,41,8,2,4,423,2,50,5,4
S00105710,116,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0
S00105711,157,138,0,2,0,15,0,0,1,0,1,138,0,16,2,1
S00105712,100,99,0,0,0,1,0,0,0,0,0,99,0,1,0,0
S00105713,154,142,0,0,0,4,0,0,6,2,0,142,2,10,0,0
S00105714,110,105,0,4,0,0,0,1,0,0,0,105,0,1,4,0
S00105715,130,125,0,4,0,0,0,0,0,1,0,125,1,0,4,0
S00105716,113,107,0,6,0,0,0,0,0,0,0,107,0,0,6,0
S00105717,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00105718,133,132,0,0,0,0,0,0,0,0,1,132,0,0,0,1
S00105719,159,158,0,1,0,0,0,0,0,0,0,158,0,0,1,0
S00105720,136,136,0,0,0,0,0,0,0,0,0,136,0,0,0,0
S00105721,157,150,0,0,0,4,0,3,0,0,0,150,0,7,0,0
S00105722,113,112,0,1,0,0,0,0,0,0,0,112,0,0,1,0
S00105723,151,147,0,0,0,0,0,0,4,0,0,147,0,4,0,0
S00105724,88,85,0,0,2,0,0,0,1,0,0,85,0,3,0,0
S00105725,119,114,0,0,0,0,0,5,0,0,0,114,0,5,0,0
S00105726,108,104,0,3,0,0,0,1,0,0,0,104,0,1,3,0
S00105727,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00105728,144,137,0,0,0,3,1,0,1,0,2,137,0,5,0,2
S00105729,58,58,0,0,0,0,0,0,0,0,0,58,0,0,0,0
S00105730,82,78,0,0,1,0,0,0,3,0,0,78,0,4,0,0
S00105731,115,114,0,0,0,0,0,0,0,1,0,114,1,0,0,0
S00105732,120,116,0,0,3,0,0,0,0,1,0,116,1,3,0,0
S00105733,146,145,0,0,1,0,0,0,0,0,0,145,0,1,0,0
S00105734,112,101,0,0,0,2,3,0,3,2,1,101,2,8,0,1
S00105735,108,106,0,0,1,0,0,0,0,1,0,106,1,1,0,0
S00105736,129,119,0,0,0,7,0,0,3,0,0,119,0,10,0,0
S00105737,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00105738,127,119,0,1,0,3,0,0,4,0,0,119,0,7,1,0
S00105739,101,92,0,0,4,4,0,0,0,1,0,92,1,8,0,0
S00105740,104,92,0,3,0,5,0,0,0,1,3,92,1,5,3,3
S00105741,140,136,0,0,0,0,0,4,0,0,0,136,0,4,0,0
S00105742,127,127,0,0,0,0,0,0,0,0,0,127,0,0,0,0
S00105743,94,85,0,1,1,5,0,1,0,1,0,85,1,7,1,0
S00105744,175,165,0,1,0,5,0,0,0,1,3,165,1,5,1,3
S00105745,155,142,0,0,0,9,0,3,1,0,0,142,0,13,0,0
S00105746,122,113,0,1,0,8,0,0,0,0,0,113,0,8,1,0
S00105747,117,108,0,2,0,0,7,0,0,0,0,108,0,7,2,0
S00105748,155,138,0,1,6,6,0,1,0,3,0,138,3,13,1,0
S00105749,154,147,0,0,2,0,0,3,1,1,0,147,1,6,0,0
S00105750,127,124,0,0,0,0,0,3,0,0,0,124,0,3,0,0
S00105751,124,122,0,0,0,0,0,2,0,0,0,122,0,2,0,0
S00105752,93,84,2,0,0,5,0,2,0,0,0,86,0,7,0,0
S00105753,106,103,0,1,1,0,0,1,0,0,0,103,0,2,1,0
S00105754,88,87,0,1,0,0,0,0,0,0,0,87,0,0,1,0
S00105755,172,162,0,3,1,0,0,0,6,0,0,162,0,7,3,0
S00105756,119,114,0,0,4,0,0,0,0,1,0,114,1,4,0,0
S00105757,94,90,0,2,0,2,0,0,0,0,0,90,0,2,2,0
S00105758,138,136,0,0,0,0,0,1,1,0,0,136,0,2,0,0
S00105759,96,95,0,0,0,0,0,0,1,0,0,95,0,1,0,0
S00105760,119,115,0,2,0,0,0,0,0,1,1,115,1,0,2,1
S00105761,157,124,0,0,5,0,0,13,3,0,12,124,0,21,0,12
S00105762,93,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0
S00105763,124,117,0,0,1,5,0,0,0,0,1,117,0,6,0,1
S00105764,120,115,0,0,4,0,0,0,0,0,1,115,0,4,0,1
S00105765,55,52,0,0,0,0,0,1,0,0,2,52,0,1,0,2
S00105766,79,77,0,0,0,0,0,2,0,0,0,77,0,2,0,0
S00105767,87,84,0,0,1,0,0,0,0,1,1,84,1,1,0,1
S00105768,71,56,0,0,0,5,0,10,0,0,0,56,0,15,0,0
S00105769,115,106,0,0,4,0,0,0,0,1,4,106,1,4,0,4
S00105770,106,98,0,4,0,0,0,0,0,4,0,98,4,0,4,0
S00105771,110,100,0,1,0,0,0,4,0,5,0,100,5,4,1,0
S00105772,90,80,1,0,0,0,0,2,0,4,3,81,4,2,0,3
S00105773,136,114,0,4,4,0,1,3,1,4,5,114,4,9,4,5
S00105774,95,86,0,0,0,5,4,0,0,0,0,86,0,9,0,0
S00105775,137,121,0,2,3,6,0,0,0,0,5,121,0,9,2,5
S00105776,115,96,0,5,6,5,0,0,0,0,3,96,0,11,5,3
S00105777,87,85,0,0,1,0,0,0,1,0,0,85,0,2,0,0
S00105778,106,87,0,0,1,4,0,4,0,2,8,87,2,9,0,8
S00105779,133,121,0,2,1,1,0,0,0,4,4,121,4,2,2,4
S00105780,69,55,0,1,4,1,0,5,1,0,2,55,0,11,1,2
S00105781,94,87,0,0,0,0,0,7,0,0,0,87,0,7,0,0
S00105782,102,96,0,1,3,0,0,1,0,1,0,96,1,4,1,0
S00105783,102,89,0,1,0,5,5,0,2,0,0,89,0,12,1,0
S00105784,85,79,0,1,0,0,5,0,0,0,0,79,0,5,1,0
S00105785,110,104,0,0,2,0,0,2,0,0,2,104,0,4,0,2
S00105786,113,103,0,1,3,1,0,0,0,1,4,103,1,4,1,4
S00105787,51,46,0,1,1,0,0,3,0,0,0,46,0,4,1,0
S00105788,128,123,0,0,4,0,0,0,0,1,0,123,1,4,0,0
S00105789,94,84,0,3,3,2,0,0,2,0,0,84,0,7,3,0
S00105790,172,165,0,0,4,3,0,0,0,0,0,165,0,7,0,0
S00105791,144,131,0,0,0,4,4,2,1,0,2,131,0,11,0,2
S00105792,110,94,0,1,0,4,0,4,1,3,3,94,3,9,1,3
S00105793,88,79,0,0,1,0,0,4,0,0,4,79,0,5,0,4
S00105794,57,56,0,0,0,0,0,0,0,1,0,56,1,0,0,0
S00105795,59,54,0,1,0,0,0,3,0,1,0,54,1,3,1,0
S00105796,129,120,0,0,2,3,0,3,0,0,1,120,0,8,0,1
S00105797,104,97,0,0,0,2,0,3,2,0,0,97,0,7,0,0
S00105798,122,107,0,0,0,3,0,8,0,0,4,107,0,11,0,4
S00105799,89,72,0,0,3,1,0,0,1,8,4,72,8,5,0,4
S00105800,56,52,0,0,2,0,0,1,0,1,0,52,1,3,0,0
S00105801,112,78,0,0,8,0,0,4,0,5,17,78,5,12,0,17
S00105802,151,139,0,0,4,3,1,1,0,3,0,139,3,9,0,0
S00105803,96,77,0,0,0,4,0,1,0,12,2,77,12,5,0,2
S00105804,177,153,4,1,0,5,0,0,1,10,3,157,10,6,1,3
S00105805,57,51,0,0,0,2,0,0,1,0,3,51,0,3,0,3
S00105806,114,92,0,0,0,0,0,5,2,5,10,92,5,7,0,10
S00105807,113,103,0,0,1,2,0,1,0,5,1,103,5,4,0,1
S00105808,145,136,0,0,0,0,0,3,0,6,0,136,6,3,0,0
S00105809,101,97,0,0,1,0,0,0,0,1,2,97,1,1,0,2
S00105810,155,141,0,4,1,3,0,0,0,5,1,141,5,4,4,1
S00105811,112,105,0,0,0,0,0,0,1,6,0,105,6,1,0,0
S00105812,65,61,0,1,1,0,0,0,0,2,0,61,2,1,1,0
S00105813,105,100,0,0,0,0,0,0,0,5,0,100,5,0,0,0
S00105814,143,134,0,2,0,0,0,0,0,6,1,134,6,0,2,1
S00105815,92,90,0,0,0,0,0,0,0,2,0,90,2,0,0,0
S00105816,77,77,0,0,0,0,0,0,0,0,0,77,0,0,0,0
S00105817,102,87,0,0,4,0,5,2,0,4,0,87,4,11,0,0
S00105818,81,71,0,0,0,0,0,0,0,10,0,71,10,0,0,0
S00105819,121,112,0,2,2,0,0,0,2,2,1,112,2,4,2,1
S00105820,153,135,0,2,0,0,0,0,0,13,3,135,13,0,2,3
S00105821,105,97,0,1,2,0,0,3,0,2,0,97,2,5,1,0
S00105822,118,112,0,0,0,0,0,3,0,3,0,112,3,3,0,0
S00105823,121,117,0,0,0,4,0,0,0,0,0,117,0,4,0,0
S00105824,106,93,0,0,1,6,0,4,0,2,0,93,2,11,0,0
S00105825,128,116,0,1,0,3,0,2,3,3,0,116,3,8,1,0
S00105826,106,102,0,0,0,0,0,1,0,3,0,102,3,1,0,0
S00105827,76,72,0,0,0,0,0,3,0,1,0,72,1,3,0,0
S00105828,76,57,0,0,3,0,0,3,3,10,0,57,10,9,0,0
S00105829,82,79,0,1,0,0,0,0,0,2,0,79,2,0,1,0
S00105830,126,120,0,1,0,0,0,0,4,1,0,120,1,4,1,0
S00105831,108,102,0,2,0,1,0,0,2,1,0,102,1,3,2,0
S00105832,207,206,0,0,0,0,0,0,0,0,1,206,0,0,0,1
S00105833,163,144,0,0,0,0,0,5,14,0,0,144,0,19,0,0
S00105834,150,140,0,0,0,0,0,2,2,6,0,140,6,4,0,0
S00105835,127,126,0,0,0,0,0,0,0,0,1,126,0,0,0,1
S00105836,198,194,0,0,0,0,0,0,2,0,2,194,0,2,0,2
S00105837,98,68,0,0,0,0,1,3,0,15,11,68,15,4,0,11
S00105838,131,125,0,1,0,0,0,0,1,4,0,125,4,1,1,0
S00105839,103,100,0,0,1,0,0,0,0,2,0,100,2,1,0,0
S00105840,124,121,0,0,2,0,0,0,0,1,0,121,1,2,0,0
S00105841,68,67,0,0,0,0,0,1,0,0,0,67,0,1,0,0
S00105842,76,75,0,0,0,0,0,0,0,1,0,75,1,0,0,0
S00105843,114,111,0,0,0,0,0,3,0,0,0,111,0,3,0,0
S00105844,66,59,0,0,0,0,0,6,0,1,0,59,1,6,0,0
S00105845,97,94,0,0,0,3,0,0,0,0,0,94,0,3,0,0
S00105846,130,108,0,0,0,15,0,4,2,1,0,108,1,21,0,0
S00105847,120,112,0,0,0,0,0,4,1,0,3,112,0,5,0,3
S00105848,104,98,0,0,1,5,0,0,0,0,0,98,0,6,0,0
S00105849,124,120,0,0,0,3,0,0,1,0,0,120,0,4,0,0
S00105850,104,101,0,0,2,1,0,0,0,0,0,101,0,3,0,0
S00105851,96,92,0,1,3,0,0,0,0,0,0,92,0,3,1,0
S00105852,67,67,0,0,0,0,0,0,0,0,0,67,0,0,0,0
S00105853,125,125,0,0,0,0,0,0,0,0,0,125,0,0,0,0
S00105854,134,118,0,1,4,3,5,3,0,0,0,118,0,15,1,0
S00105855,115,114,0,0,0,0,0,1,0,0,0,114,0,1,0,0
S00105856,112,94,0,0,0,14,0,1,3,0,0,94,0,18,0,0
S00105857,68,65,0,0,0,0,0,0,0,3,0,65,3,0,0,0
S00105858,76,71,0,0,0,0,5,0,0,0,0,71,0,5,0,0
S00105859,67,58,0,0,0,0,1,7,0,1,0,58,1,8,0,0
S00105860,123,116,0,1,0,0,0,2,0,2,2,116,2,2,1,2
S00105861,116,115,0,1,0,0,0,0,0,0,0,115,0,0,1,0
S00105862,84,82,0,0,2,0,0,0,0,0,0,82,0,2,0,0
S00105863,94,93,0,0,0,0,0,0,1,0,0,93,0,1,0,0
S00105864,153,149,0,0,0,0,0,4,0,0,0,149,0,4,0,0
S00105865,164,149,0,0,2,13,0,0,0,0,0,149,0,15,0,0
S00105866,101,91,0,0,0,6,0,0,0,0,4,91,0,6,0,4
S00105867,140,118,0,0,3,0,0,4,8,1,6,118,1,15,0,6
S00105868,126,125,0,0,0,0,0,0,0,1,0,125,1,0,0,0
S00105869,114,105,0,0,0,5,0,4,0,0,0,105,0,9,0,0
S00105870,114,112,0,0,2,0,0,0,0,0,0,112,0,2,0,0
S00105871,120,112,0,0,2,6,0,0,0,0,0,112,0,8,0,0
S00105872,128,127,0,0,0,0,0,0,0,0,1,127,0,0,0,1
S00105873,112,110,0,0,0,0,0,0,1,0,1,110,0,1,0,1
S00105874,106,102,0,0,0,0,0,0,0,4,0,102,4,0,0,0
S00105875,129,121,0,1,0,6,0,1,0,0,0,121,0,7,1,0
S00105876,113,112,0,0,0,0,0,0,0,1,0,112,1,0,0,0
S00105877,124,117,0,0,0,4,0,2,0,0,1,117,0,6,0,1
S00105878,195,174,0,0,0,11,0,4,0,6,0,174,6,15,0,0
S00105879,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
S00105880,86,86,0,0,0,0,0,0,0,0,0,86,0,0,0,0
S00105881,102,63,0,0,0,13,0,0,2,22,2,63,22,15,0,2
S00105882,182,151,0,0,0,0,1,2,0,26,2,151,26,3,0,2
S00105883,121,91,0,0,0,0,0,0,0,30,0,91,30,0,0,0
S00105884,104,98,0,1,5,0,0,0,0,0,0,98,0,5,1,0
S00105885,77,57,0,0,0,18,0,0,1,0,1,57,0,19,0,1
S00105886,82,69,0,1,0,0,0,0,0,12,0,69,12,0,1,0
S00105887,153,130,0,0,0,0,2,7,0,14,0,130,14,9,0,0
S00105888,144,122,0,0,0,3,0,0,0,19,0,122,19,3,0,0
S00105889,138,129,0,2,0,0,0,0,0,7,0,129,7,0,2,0
S00105890,127,113,0,0,0,7,0,0,0,6,1,113,6,7,0,1
S00105891,109,52,0,2,1,0,0,4,0,46,4,52,46,5,2,4
S00105892,109,100,0,1,0,0,0,0,0,8,0,100,8,0,1,0
S00105893,72,52,0,0,0,0,0,0,4,16,0,52,16,4,0,0
S00105894,92,72,0,0,0,6,0,0,0,14,0,72,14,6,0,0
S00105895,68,57,0,1,0,1,1,3,0,5,0,57,5,5,1,0
S00105896,169,145,0,2,1,0,0,0,0,13,8,145,13,1,2,8
S00105897,104,90,0,0,3,0,0,8,0,0,3,90,0,11,0,3
S00105898,141,108,0,5,0,0,0,8,4,16,0,108,16,12,5,0
S00105899,134,108,1,0,0,0,0,0,4,20,1,109,20,4,0,1
S00105900,191,162,0,1,4,7,0,1,3,10,3,162,10,15,1,3
S00105901,98,97,0,0,0,1,0,0,0,0,0,97,0,1,0,0
S00105902,120,118,0,0,0,0,0,0,2,0,0,118,0,2,0,0
S00105903,115,112,0,0,0,0,0,3,0,0,0,112,0,3,0,0
S00105904,96,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0
S00105905,133,132,0,0,0,0,0,0,1,0,0,132,0,1,0,0
S00105906,94,93,0,0,0,0,0,0,1,0,0,93,0,1,0,0
S00105907,64,63,0,1,0,0,0,0,0,0,0,63,0,0,1,0
S00105908,86,85,0,0,0,0,0,0,0,0,1,85,0,0,0,1
S00105909,104,99,0,0,1,0,0,0,0,2,2,99,2,1,0,2
S00105910,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0
S00105911,110,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0
S00105912,104,102,0,0,0,0,0,0,0,1,1,102,1,0,0,1
S00105913,95,90,0,0,0,2,0,0,3,0,0,90,0,5,0,0
S00105914,125,122,0,0,0,0,0,3,0,0,0,122,0,3,0,0
S00105915,117,111,0,1,0,4,0,0,0,0,1,111,0,4,1,1
S00105916,111,103,0,0,0,0,0,7,1,0,0,103,0,8,0,0
S00105917,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
S00105918,99,94,0,0,0,0,0,0,0,0,5,94,0,0,0,5
S00105919,124,117,0,0,0,0,1,2,3,0,1,117,0,6,0,1
S00105920,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00105921,113,109,0,3,0,0,0,0,1,0,0,109,0,1,3,0
S00105922,143,136,0,1,3,0,0,3,0,0,0,136,0,6,1,0
S00105923,164,159,0,0,4,0,0,1,0,0,0,159,0,5,0,0
S00105924,112,106,0,1,0,0,0,4,1,0,0,106,0,5,1,0
S00105925,107,107,0,0,0,0,0,0,0,0,0,107,0,0,0,0
S00105926,118,118,0,0,0,0,0,0,0,0,0,118,0,0,0,0
S00105927,105,99,0,1,5,0,0,0,0,0,0,99,0,5,1,0
S00105928,109,108,0,1,0,0,0,0,0,0,0,108,0,0,1,0
S00105929,125,125,0,0,0,0,0,0,0,0,0,125,0,0,0,0
S00105930,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00105931,141,139,0,0,0,0,0,2,0,0,0,139,0,2,0,0
S00105932,110,107,0,2,0,0,0,1,0,0,0,107,0,1,2,0
S00105933,120,120,0,0,0,0,0,0,0,0,0,120,0,0,0,0
S00105934,187,179,0,0,1,0,0,6,1,0,0,179,0,8,0,0
S00105935,1633,1070,1,18,63,10,2,213,56,122,78,1071,122,344,18,78
