health..sa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
S00106759,71,52,12,7,0,0
S00106760,106,78,22,5,0,1
S00106761,60,31,21,5,2,1
S00106762,93,63,25,4,1,0
S00106763,87,45,32,7,2,1
S00106764,57,30,22,4,1,0
S00106765,60,37,20,3,0,0
S00106766,72,40,27,4,1,0
S00106767,79,39,24,7,6,3
S00106768,56,29,20,7,0,0
S00106769,91,21,30,19,15,6
S00106770,88,51,28,5,2,2
S00106771,111,72,28,6,4,1
S00106772,69,48,16,5,0,0
S00106773,80,43,23,11,3,0
S00106774,104,41,30,18,12,3
S00106775,67,37,17,9,3,1
S00106776,71,29,26,11,3,2
S00106777,75,23,27,15,7,3
S00106778,57,18,23,8,7,1
S00106779,92,33,37,13,7,2
S00106780,117,70,35,10,2,0
S00106781,56,33,21,1,1,0
S00106782,58,30,19,6,3,0
S00106783,103,62,29,9,2,1
S00106784,52,31,16,5,0,0
S00106785,56,31,16,8,1,0
S00106786,97,62,26,8,1,0
S00106787,114,65,37,9,2,1
S00106788,108,67,34,6,1,0
S00106789,75,47,24,3,1,0
S00106790,50,28,17,5,0,0
S00106791,110,68,35,6,0,1
S00106792,91,62,26,3,0,0
S00106793,65,4,14,33,10,4
S00106794,103,59,35,6,3,0
S00106795,95,50,36,6,3,0
S00106796,114,68,34,7,5,0
S00106797,59,33,20,5,0,1
S00106798,77,39,22,15,0,1
S00106799,63,33,19,8,3,0
S00106800,68,35,18,11,3,1
S00106801,70,34,18,11,6,1
S00106802,121,75,26,14,5,1
S00106803,89,52,23,9,4,1
S00106804,62,30,19,7,2,4
S00106805,80,46,23,8,3,0
S00106806,55,25,12,15,2,1
S00106807,83,34,24,21,4,0
S00106808,68,43,18,4,3,0
S00106809,72,38,25,5,4,0
S00106810,67,34,20,11,2,0
S00106811,50,27,19,2,1,1
S00106812,99,63,21,9,4,2
S00106813,59,30,19,5,5,0
S00106814,78,49,18,8,3,0
S00106815,69,39,23,5,1,1
S00106816,61,29,23,6,0,3
S00106817,73,19,39,10,5,0
S00106818,53,8,23,18,4,0
S00106819,108,68,27,6,6,1
S00106820,51,8,14,18,8,3
S00106821,100,49,28,14,7,2
S00106822,79,43,24,9,3,0
S00106823,99,60,32,6,1,0
S00106824,127,72,43,11,1,0
S00106825,123,78,39,4,1,1
S00106826,61,38,16,7,0,0
S00106827,76,46,21,5,2,2
S00106828,63,28,24,10,0,1
S00106829,111,65,27,15,4,0
S00106830,52,17,18,12,4,1
S00106831,99,39,28,21,8,3
S00106832,99,40,39,14,6,0
S00106833,91,33,36,16,5,1
S00106834,114,45,52,13,4,0
S00106835,55,30,18,5,1,1
S00106836,119,71,35,11,2,0
S00106837,70,39,21,7,3,0
S00106838,99,45,29,15,9,1
S00106839,118,44,43,26,5,0
S00106840,149,84,53,7,5,0
S00106841,142,106,20,13,2,1
S00106842,95,49,38,7,0,1
S00106843,72,44,19,6,2,1
S00106844,56,28,13,12,3,0
S00106845,69,21,29,10,6,3
S00106846,124,78,38,7,1,0
S00106847,85,57,22,5,1,0
S00106848,81,64,12,4,1,0
S00106849,140,102,23,15,0,0
S00106850,95,56,25,10,3,1
S00106851,126,85,30,10,1,0
S00106852,53,23,20,5,5,0
S00106853,146,96,34,11,5,0
S00106854,99,62,33,4,0,0
S00106855,86,38,36,4,6,2
S00106856,115,83,25,5,2,0
S00106857,96,57,33,5,0,1
S00106858,107,71,28,6,2,0
S00106859,60,36,19,4,0,1
S00106860,109,32,46,20,7,4
S00106861,115,39,43,21,8,4
S00106862,96,65,25,4,2,0
S00106863,124,76,34,10,3,1
S00106864,101,60,27,11,3,0
S00106865,133,96,20,14,2,1
S00106866,104,68,32,4,0,0
S00106867,142,102,32,6,2,0
S00106868,180,140,38,1,0,1
S00106869,84,48,24,9,3,0
S00106870,115,70,31,9,3,2
S00106871,478,301,150,24,3,0
S00106872,84,43,26,11,3,1
S00106873,268,166,60,30,12,0
S00106874,103,24,35,26,16,2
S00106875,68,42,22,4,0,0
S00106876,51,38,11,1,1,0
S00106877,105,55,25,14,9,2
S00106878,77,49,20,4,4,0
S00106879,181,119,52,9,1,0
S00106880,100,59,35,5,1,0
S00106881,89,60,26,3,0,0
S00106882,120,90,19,9,1,1
S00106883,169,122,41,4,1,1
S00106884,109,80,22,4,3,0
S00106885,96,54,38,1,2,1
S00106886,108,69,27,11,1,0
S00106887,61,41,16,2,2,0
S00106888,76,48,25,3,0,0
S00106889,51,32,14,5,0,0
S00106890,100,70,24,6,0,0
S00106891,106,47,39,15,5,0
S00106892,101,78,20,3,0,0
S00106893,129,92,29,7,0,1
S00106894,131,88,36,6,0,1
S00106895,82,61,16,4,0,1
S00106896,84,60,17,6,1,0
S00106897,97,69,23,4,1,0
S00106898,92,44,28,15,4,1
S00106899,60,33,20,5,2,0
S00106900,92,56,20,13,1,2
S00106901,66,47,14,4,1,0
S00106902,134,93,35,6,0,0
S00106903,78,66,8,4,0,0
S00106904,115,75,26,11,3,0
S00106905,86,67,15,4,0,0
S00106906,82,51,26,3,0,2
S00106907,103,67,29,7,0,0
S00106908,149,88,47,14,0,0
S00106909,118,84,29,3,0,2
S00106910,123,56,40,18,9,0
S00106911,132,58,46,17,7,4
S00106912,108,64,36,8,0,0
S00106913,106,74,24,5,3,0
S00106914,82,53,24,3,2,0
S00106915,83,44,31,4,4,0
S00106916,106,45,40,14,4,3
S00106917,304,197,86,17,4,0
S00106918,110,71,35,4,0,0
S00106919,318,200,99,15,3,1
S00106920,100,57,31,8,3,1
S00106921,138,91,32,11,3,1
S00106922,99,58,35,5,1,0
S00106923,95,58,32,5,0,0
S00106924,428,282,120,23,3,0
S00106925,139,101,29,8,1,0
S00106926,283,163,108,9,0,3
S00106927,101,33,45,18,3,2
S00106928,111,55,37,10,6,3
S00106929,58,35,17,2,3,1
S00106930,78,47,18,8,4,1
S00106931,177,130,41,3,3,0
S00106932,355,232,109,13,1,0
S00106933,80,42,31,7,0,0
S00106934,83,45,27,7,4,0
S00106935,96,74,18,4,0,0
S00106936,77,49,25,2,1,0
S00106937,78,15,34,20,6,3
S00106938,61,47,12,2,0,0
S00106939,68,45,17,5,0,1
S00106940,80,54,23,3,0,0
S00106941,58,38,18,2,0,0
S00106942,111,50,25,31,5,0
S00106943,61,32,21,5,2,1
S00106944,101,54,32,9,4,2
S00106945,86,62,20,3,0,1
S00106946,94,61,27,5,1,0
S00106947,103,76,19,5,3,0
S00106948,92,65,26,1,0,0
S00106949,115,82,28,5,0,0
S00106950,52,29,19,4,0,0
S00106951,91,55,27,8,1,0
S00106952,96,63,27,6,0,0
S00106953,79,50,20,7,2,0
S00106954,116,70,28,14,3,1
S00106955,54,28,19,5,2,0
S00106956,92,54,28,9,1,0
S00106957,137,81,44,10,1,1
S00106958,71,47,21,2,1,0
S00106959,138,95,36,4,2,1
S00106960,108,58,35,13,2,0
S00106961,108,73,27,5,1,2
S00106962,111,66,30,10,2,3
S00106963,135,92,29,11,2,1
S00106964,82,38,18,14,8,4
S00106965,122,59,45,11,7,0
S00106966,116,61,26,19,9,1
S00106967,82,36,23,17,6,0
S00106968,174,98,49,19,5,3
S00106969,142,86,40,14,2,0
S00106970,191,131,45,12,2,1
S00106971,132,56,51,16,8,1
S00106972,123,78,31,11,3,0
S00106973,152,86,45,15,6,0
S00106974,131,69,47,10,5,0
S00106975,133,62,52,11,7,1
S00106976,121,65,36,14,5,1
S00106977,121,81,27,12,1,0
S00106978,101,66,25,9,1,0
S00106979,65,18,19,24,3,1
S00106980,120,61,41,9,7,2
S00106981,104,58,34,9,2,1
S00106982,58,14,14,15,11,4
S00106983,79,38,22,11,8,0
S00106984,103,59,32,8,2,2
S00106985,122,40,35,25,15,7
S00106986,80,18,19,30,8,5
S00106987,91,38,32,11,8,2
S00106988,91,38,30,12,8,3
S00106989,52,12,22,12,6,0
S00106990,54,4,14,21,11,4
S00106991,87,42,23,16,4,2
S00106992,132,68,37,20,6,1
S00106993,77,46,22,4,4,1
S00106994,90,45,22,16,7,0
S00106995,141,55,38,34,9,5
S00106996,136,73,42,15,4,2
S00106997,67,37,22,6,2,0
S00106998,64,34,20,6,3,1
S00106999,118,42,37,28,5,6
S00107000,64,42,17,5,0,0
S00107001,90,39,23,23,4,1
S00107002,87,35,31,12,6,3
S00107003,84,32,27,13,8,4
S00107004,100,43,39,14,4,0
S00107005,130,55,50,14,9,2
S00107006,100,54,38,6,2,0
S00107007,62,32,22,5,3,0
S00107008,162,62,47,29,19,5
S00107009,54,29,17,5,3,0
S00107010,95,55,30,8,2,0
S00107011,72,31,22,15,1,3
S00107012,58,26,20,6,5,1
S00107013,148,84,38,14,11,1
S00107014,150,92,46,11,1,0
S00107015,136,78,39,11,4,4
S00107016,89,61,23,5,0,0
S00107017,66,28,31,5,1,1
S00107018,144,79,53,10,2,0
S00107019,110,47,50,8,5,0
S00107020,59,38,18,3,0,0
S00107021,80,52,23,4,1,0
S00107022,67,30,18,10,7,2
S00107023,69,44,24,1,0,0
S00107024,52,32,14,5,0,1
S00107025,87,51,29,6,0,1
S00107026,63,43,18,2,0,0
S00107027,121,74,33,9,4,1
S00107028,90,62,23,4,1,0
S00107029,75,48,25,2,0,0
S00107030,88,68,16,2,2,0
S00107031,99,65,25,6,1,2
S00107032,162,121,36,5,0,0
S00107033,88,50,33,3,1,1
S00107034,136,89,35,9,2,1
S00107035,91,69,18,4,0,0
S00107036,74,55,18,1,0,0
S00107037,140,103,25,11,1,0
S00107038,83,41,22,13,3,4
S00107039,84,53,23,7,1,0
S00107040,66,43,19,3,1,0
S00107041,91,62,24,4,1,0
S00107042,78,52,16,10,0,0
S00107043,113,31,40,30,8,4
S00107044,69,44,21,3,0,1
S00107045,95,70,22,3,0,0
S00107046,56,43,9,3,0,1
S00107047,130,77,44,9,0,0
S00107048,134,82,40,8,4,0
S00107049,91,65,16,8,2,0
S00107050,118,55,37,21,4,1
S00107051,132,66,44,15,3,4
S00107052,124,53,48,15,7,1
S00107053,134,61,47,19,5,2
S00107054,60,22,21,12,1,4
S00107055,125,69,44,10,2,0
S00107056,134,83,33,14,3,1
S00107057,69,46,17,4,2,0
S00107058,93,47,37,8,1,0
S00107059,86,54,27,4,1,0
S00107060,72,48,15,9,0,0
S00107061,136,67,47,20,2,0
S00107062,84,50,31,3,0,0
S00107063,86,35,26,16,8,1
S00107064,60,28,24,5,3,0
S00107065,121,77,39,3,1,1
S00107066,154,107,37,6,3,1
S00107067,65,28,16,13,5,3
S00107068,62,32,26,4,0,0
S00107069,108,69,33,5,1,0
S00107070,93,57,24,10,2,0
S00107071,92,66,18,5,3,0
S00107072,122,60,38,12,12,0
S00107073,53,15,23,8,6,1
S00107074,138,101,29,5,1,2
S00107075,183,84,54,39,4,2
S00107076,134,77,48,8,1,0
S00107077,114,40,46,15,8,5
S00107078,157,83,63,9,2,0
S00107079,66,39,20,5,2,0
S00107080,104,65,30,7,1,1
S00107081,103,54,43,6,0,0
S00107082,137,60,40,21,13,3
S00107083,126,81,34,9,2,0
S00107084,122,79,37,5,0,1
S00107085,88,60,22,4,2,0
S00107086,103,72,23,6,1,1
S00107087,111,71,36,4,0,0
S00107088,121,86,27,7,1,0
S00107089,108,47,28,24,7,2
S00107090,138,75,48,12,3,0
S00107091,66,38,24,2,2,0
S00107092,101,55,40,6,0,0
S00107093,85,49,29,6,1,0
S00107094,97,31,28,23,10,5
S00107095,88,54,26,5,2,1
S00107096,211,128,55,19,7,2
S00107097,107,67,27,11,1,1
S00107098,106,55,32,11,7,1
S00107099,107,56,33,16,1,1
S00107100,111,70,28,5,8,0
S00107101,74,46,19,8,1,0
S00107102,137,82,30,18,4,3
S00107103,133,78,40,13,2,0
S00107104,129,81,37,8,2,1
S00107105,102,39,42,16,5,0
S00107106,80,44,26,7,3,0
S00107107,204,148,45,9,2,0
S00107108,73,44,23,6,0,0
S00107109,68,44,21,3,0,0
S00107110,111,61,28,12,8,2
S00107111,111,65,36,7,2,1
S00107112,114,73,33,8,0,0
S00107113,66,41,16,8,1,0
S00107114,94,71,17,5,1,0
S00107115,74,47,24,1,1,1
S00107116,135,90,34,8,3,0
S00107117,88,61,25,2,0,0
S00107118,85,66,16,3,0,0
S00107119,109,76,29,1,2,1
S00107120,98,66,27,3,1,1
S00107121,54,32,15,6,1,0
S00107122,132,82,40,9,1,0
S00107123,59,43,13,2,0,1
S00107124,83,57,20,3,2,1
S00107125,70,51,17,2,0,0
S00107126,70,44,15,8,3,0
S00107127,123,69,42,11,0,1
S00107128,95,77,16,1,1,0
S00107129,176,122,49,4,0,1
S00107130,111,77,30,3,1,0
S00107131,81,62,16,2,1,0
S00107132,158,108,44,5,1,0
S00107133,75,48,20,6,0,1
S00107134,112,61,39,9,3,0
S00107135,121,76,37,7,1,0
S00107136,78,59,16,2,1,0
S00107137,51,31,15,4,1,0
S00107138,107,66,37,4,0,0
S00107139,132,81,41,9,1,0
S00107140,85,50,30,3,1,1
S00107141,74,51,19,3,1,0
S00107142,72,37,22,12,1,0
S00107143,79,47,25,7,0,0
S00107144,90,50,29,8,3,0
S00107145,74,54,13,5,2,0
S00107146,67,38,21,8,0,0
S00107147,56,33,20,3,0,0
S00107148,158,102,44,9,3,0
S00107149,77,43,27,5,2,0
S00107150,67,20,25,9,9,4
S00107151,54,24,18,8,3,1
S00107152,77,33,33,8,1,2
S00107153,73,40,24,7,1,1
S00107154,61,32,21,7,1,0
S00107155,89,48,24,14,1,2
S00107156,121,60,42,14,5,0
S00107157,111,63,38,9,1,0
S00107158,82,47,20,11,3,1
S00107159,86,49,29,6,1,1
S00107160,105,59,29,12,1,4
S00107161,103,30,36,23,10,4
S00107162,148,60,35,36,13,4
S00107163,103,45,40,15,3,0
S00107164,61,35,15,4,5,2
S00107165,162,76,70,13,2,1
S00107166,61,42,14,4,0,1
S00107167,56,31,15,5,5,0
S00107168,60,32,25,3,0,0
S00107169,89,42,24,10,11,2
S00107170,58,20,19,13,5,1
S00107171,117,54,31,22,9,1
S00107172,74,41,21,9,1,2
S00107173,94,38,33,13,4,6
S00107174,107,39,34,20,8,6
S00107175,140,65,39,16,16,4
S00107176,90,67,20,2,0,1
S00107177,76,39,24,8,5,0
S00107178,61,37,16,8,0,0
S00107179,88,38,30,19,1,0
S00107180,119,54,42,12,8,3
S00107181,63,18,30,7,8,0
S00107182,139,90,37,11,1,0
S00107183,54,15,21,8,5,5
S00107184,161,105,42,11,1,2
S00107185,134,86,37,9,1,1
S00107186,135,88,27,12,5,3
S00107187,185,102,55,21,6,1
S00107188,169,75,46,46,1,1
S00107189,75,44,20,7,4,0
S00107190,126,48,60,9,7,2
S00107191,93,51,20,17,3,2
S00107192,105,50,34,15,3,3
S00107193,65,35,18,9,3,0
S00107194,142,78,50,12,2,0
S00107195,57,17,19,10,8,3
S00107196,57,33,14,6,2,2
S00107197,59,28,19,7,3,2
S00107198,79,48,19,6,5,1
S00107199,139,89,40,8,2,0
S00107200,85,60,19,6,0,0
S00107201,89,41,23,10,10,5
S00107202,70,34,22,8,4,2
S00107203,155,49,50,38,15,3
S00107204,89,55,27,7,0,0
S00107205,65,26,22,9,6,2
S00107206,84,67,15,1,1,0
S00107207,84,35,24,16,7,2
S00107208,152,60,42,33,14,3
S00107209,104,60,33,9,2,0
S00107210,112,81,30,1,0,0
S00107211,89,54,30,2,2,1
S00107212,81,56,24,1,0,0
S00107213,98,61,24,11,2,0
S00107214,139,62,53,18,4,2
S00107215,200,148,39,6,3,4
S00107216,88,62,23,2,1,0
S00107217,122,93,24,4,0,1
S00107218,234,158,64,9,3,0
S00107219,148,113,28,6,0,1
S00107220,115,78,19,14,3,1
S00107221,76,42,24,6,4,0
S00107222,108,64,31,11,2,0
S00107223,131,72,25,20,9,5
S00107224,81,49,19,9,3,1
S00107225,66,13,13,25,15,0
S00107226,73,45,17,8,1,2
S00107227,104,43,36,17,5,3
S00107228,257,152,80,18,6,1
S00107229,58,36,13,6,2,1
S00107230,113,52,43,8,6,4
S00107231,194,114,52,14,10,4
S00107232,88,54,25,6,2,1
S00107233,134,59,42,18,9,6
S00107234,99,58,26,13,2,0
S00107235,82,53,23,5,1,0
S00107236,91,52,24,11,4,0
S00107237,149,105,35,9,0,0
S00107238,150,100,44,3,2,1
S00107239,100,68,26,4,2,0
S00107240,94,77,14,3,0,0
S00107241,154,127,25,2,0,0
S00107242,115,87,20,5,3,0
S00107243,98,66,25,5,1,1
S00107244,83,57,21,3,2,0
S00107245,136,80,49,6,1,0
S00107246,138,102,25,9,2,0
S00107247,155,96,44,10,3,2
S00107248,155,103,38,13,1,0
S00107249,133,90,28,12,3,0
S00107250,98,54,34,7,3,0
S00107251,97,32,36,24,5,0
S00107252,82,58,23,1,0,0
S00107253,175,105,19,33,16,2
S00107254,97,54,29,11,2,1
S00107255,62,47,11,4,0,0
S00107256,165,105,44,12,2,2
S00107257,83,46,27,6,4,0
S00107258,60,22,23,13,2,0
S00107259,101,54,34,12,1,0
S00107260,54,8,28,13,4,1
S00107261,109,47,37,16,9,0
S00107262,63,31,24,7,1,0
S00107263,56,34,18,3,1,0
S00107264,105,71,25,7,2,0
S00107265,97,55,30,10,1,1
S00107266,86,59,16,10,1,0
S00107267,111,82,23,5,0,1
S00107268,138,85,43,7,3,0
S00107269,80,57,20,3,0,0
S00107270,149,116,30,3,0,0
S00107271,137,90,28,17,2,0
S00107272,99,63,25,10,1,0
S00107273,69,46,12,9,2,0
S00107274,60,8,29,20,3,0
S00107275,84,44,29,9,1,1
S00107276,125,80,32,9,4,0
S00107277,81,59,19,3,0,0
S00107278,139,92,34,11,1,1
S00107279,77,46,23,4,2,2
S00107280,128,88,27,11,2,0
S00107281,351,106,121,63,46,15
S00107282,138,95,34,9,0,0
S00107283,63,36,21,5,1,0
S00107284,143,111,26,3,0,3
S00107285,121,92,24,4,1,0
S00107286,162,106,41,9,4,2
S00107287,82,46,32,3,1,0
S00107288,129,80,32,12,5,0
S00107289,115,74,34,5,2,0
S00107290,78,52,19,7,0,0
S00107291,115,69,34,9,2,1
S00107292,110,70,34,4,2,0
S00107293,95,65,24,5,1,0
S00107294,192,129,51,10,2,0
S00107295,164,133,29,0,2,0
S00107296,178,138,29,9,2,0
S00107297,185,150,28,6,1,0
S00107298,92,63,23,3,3,0
S00107299,112,91,20,1,0,0
S00107300,92,58,26,8,0,0
S00107301,153,104,43,5,0,1
S00107302,91,70,18,3,0,0
S00107303,76,53,16,7,0,0
S00107304,87,48,32,6,1,0
S00107305,104,73,27,3,1,0
S00107306,56,43,12,0,0,1
S00107307,79,61,14,4,0,0
S00107308,197,109,78,9,0,1
S00107309,126,88,33,1,3,1
S00107310,121,74,40,6,1,0
S00107311,108,76,17,9,5,1
S00107312,75,46,22,6,1,0
S00107313,149,105,33,8,2,1
S00107314,57,39,14,2,2,0
S00107315,88,30,25,23,8,2
S00107316,71,40,25,4,2,0
S00107317,91,67,19,5,0,0
S00107318,124,48,37,22,14,3
S00107319,78,34,31,7,5,1
S00107320,94,45,29,14,2,4
S00107321,75,43,18,9,4,1
S00107322,127,55,40,20,11,1
S00107323,66,52,10,3,1,0
S00107324,127,57,46,13,8,3
S00107325,124,69,42,12,1,0
S00107326,131,97,26,7,1,0
S00107327,134,83,32,10,4,5
S00107328,97,60,34,3,0,0
S00107329,64,40,18,5,0,1
S00107330,108,64,27,9,7,1
S00107331,77,43,24,9,1,0
S00107332,98,70,21,7,0,0
S00107333,99,66,31,2,0,0
S00107334,139,105,23,9,2,0
S00107335,71,48,19,4,0,0
S00107336,68,36,23,4,5,0
S00107337,113,64,43,3,2,1
S00107338,105,55,30,13,7,0
S00107339,67,48,16,3,0,0
S00107340,98,77,17,4,0,0
S00107341,118,78,35,4,1,0
S00107342,69,46,20,3,0,0
S00107343,106,49,31,19,5,2
S00107344,167,105,39,15,5,3
S00107345,85,40,17,15,10,3
S00107346,62,19,26,12,5,0
S00107347,87,34,29,17,7,0
S00107348,74,53,17,1,3,0
S00107349,108,18,28,31,25,6
S00107350,132,54,40,23,12,3
S00107351,57,25,16,13,2,1
S00107352,50,14,14,10,7,5
S00107353,86,23,36,15,8,4
S00107354,123,64,34,17,8,0
S00107355,101,39,34,18,8,2
S00107356,107,31,46,21,5,4
S00107357,125,70,34,15,6,0
S00107358,60,27,23,8,1,1
S00107359,55,26,19,6,4,0
S00107360,107,52,36,13,3,3
S00107361,99,66,23,10,0,0
S00107362,92,56,24,10,0,2
S00107363,99,66,25,7,0,1
S00107364,97,63,27,6,1,0
S00107365,97,62,32,1,1,1
S00107366,115,80,25,7,2,1
S00107367,76,19,30,23,3,1
S00107368,80,15,29,21,9,6
S00107369,78,58,15,3,2,0
S00107370,117,80,30,6,1,0
S00107371,72,38,26,4,4,0
S00107372,113,69,38,4,1,1
S00107373,134,83,42,7,1,1
S00107374,126,69,42,8,5,2
S00107375,93,53,34,6,0,0
S00107376,107,74,27,3,1,2
S00107377,71,56,14,1,0,0
S00107378,58,44,10,2,1,1
S00107379,79,52,17,8,1,1
S00107380,59,40,15,3,1,0
S00107381,117,59,44,12,1,1
S00107382,121,69,34,9,8,1
S00107383,65,42,15,5,3,0
S00107384,194,53,59,73,6,3
S00107385,104,65,28,7,4,0
S00107386,110,68,36,5,1,0
S00107387,55,25,22,7,0,1
S00107388,107,53,41,12,1,0
S00107389,63,36,16,10,1,0
S00107390,87,52,27,5,3,0
S00107391,119,69,36,11,2,1
S00107392,82,53,18,8,2,1
S00107393,110,66,35,7,0,2
S00107394,133,81,40,10,2,0
S00107395,92,62,23,5,2,0
S00107396,145,87,43,14,1,0
S00107397,54,32,17,4,1,0
S00107398,113,71,30,9,3,0
S00107399,56,30,20,5,1,0
S00107400,92,56,29,7,0,0
S00107401,73,53,15,3,0,2
S00107402,183,121,47,6,9,0
S00107403,126,84,33,9,0,0
S00107404,82,44,27,7,2,2
S00107405,117,80,29,6,2,0
S00107406,111,85,21,4,0,1
S00107407,156,106,35,9,5,1
S00107408,122,69,33,14,6,0
S00107409,169,108,52,7,2,0
S00107410,115,71,24,14,2,4
S00107411,146,114,28,3,1,0
S00107412,83,33,28,14,6,2
S00107413,98,44,33,13,3,5
S00107414,64,35,19,7,3,0
S00107415,92,36,35,12,8,1
S00107416,84,41,25,16,2,0
S00107417,145,92,34,17,2,0
S00107418,83,15,22,31,13,2
S00107419,265,210,52,2,1,0
S00107420,202,133,47,17,4,1
S00107421,124,88,27,4,2,3
S00107422,267,205,52,9,0,1
S00107423,125,77,38,5,4,1
S00107424,74,47,20,5,2,0
S00107425,66,46,15,3,1,1
S00107426,88,54,30,1,3,0
S00107427,145,100,38,7,0,0
S00107428,85,60,17,6,2,0
S00107429,72,30,23,16,2,1
S00107430,106,53,37,11,2,3
S00107431,121,60,36,14,9,2
S00107432,122,54,38,15,13,2
S00107433,104,51,33,12,6,2
S00107434,54,31,19,4,0,0
S00107435,160,103,52,3,2,0
S00107436,125,83,37,3,2,0
S00107437,101,65,30,5,1,0
S00107438,211,107,67,23,13,1
S00107439,82,31,20,20,10,1
S00107440,165,82,43,24,14,2
S00107441,190,114,47,15,12,2
S00107442,57,24,14,11,8,0
S00107443,105,54,23,18,8,2
S00107444,279,196,55,18,8,2
S00107445,66,40,17,8,1,0
S00107446,68,42,22,4,0,0
S00107447,60,28,21,9,2,0
S00107448,181,106,41,24,7,3
S00107449,122,62,41,10,6,3
S00107450,150,83,52,9,5,1
S00107451,113,77,25,9,2,0
S00107452,110,69,32,8,1,0
S00107453,150,83,55,11,1,0
S00107454,223,160,49,10,4,0
S00107455,82,48,16,11,5,2
S00107456,80,46,25,8,1,0
S00107457,115,63,43,5,4,0
S00107458,140,91,39,7,3,0
S00107459,125,54,44,17,7,3
S00107460,95,50,39,5,1,0
S00107461,85,37,33,10,4,1
S00107462,88,50,27,7,4,0
S00107463,179,112,51,12,4,0
S00107464,132,83,34,8,6,1
S00107465,143,101,34,4,4,0
S00107466,164,101,44,17,1,1
S00107467,84,56,23,2,2,1
S00107468,64,23,28,9,4,0
S00107469,91,45,31,9,4,2
S00107470,82,34,34,11,2,1
S00107471,114,63,48,2,0,1
S00107472,93,48,34,8,1,2
S00107473,99,60,28,5,5,1
S00107474,92,73,12,6,0,1
S00107475,119,79,32,8,0,0
S00107476,92,44,27,12,9,0
S00107477,54,4,18,19,11,2
S00107478,96,59,30,5,2,0
S00107479,123,73,38,10,2,0
S00107480,94,47,33,7,6,1
S00107481,111,74,30,3,3,1
S00107482,145,91,33,11,8,2
S00107483,150,92,47,6,5,0
S00107484,79,46,22,7,2,2
S00107485,114,32,30,32,18,2
S00107486,68,16,11,22,14,5
S00107487,139,83,36,16,4,0
S00107488,256,108,56,59,23,10
S00107489,122,65,39,13,3,2
S00107490,88,31,36,9,9,3
S00107491,143,84,36,11,11,1
S00107492,93,47,33,9,2,2
S00107493,148,76,47,20,5,0
S00107494,70,21,28,14,7,0
S00107495,93,49,26,14,4,0
S00107496,189,90,55,36,5,3
S00107497,106,42,33,23,7,1
S00107498,66,30,20,8,7,1
S00107499,114,55,24,12,17,6
S00107500,109,70,26,7,4,2
S00107501,160,67,60,19,9,5
S00107502,54,20,16,9,2,7
S00107503,127,70,31,22,4,0
S00107504,80,37,22,13,7,1
S00107505,166,97,40,19,8,2
S00107506,109,56,30,17,6,0
S00107507,162,95,41,20,5,1
S00107508,153,98,42,11,2,0
S00107509,130,72,49,9,0,0
S00107510,69,36,23,8,1,1
S00107511,102,64,26,9,2,1
S00107512,141,48,45,28,17,3
S00107513,90,40,29,16,2,3
S00107514,144,67,44,26,4,3
S00107515,69,41,24,3,1,0
S00107516,85,53,24,6,2,0
S00107517,92,27,32,19,8,6
S00107518,187,117,52,12,4,2
S00107519,100,74,16,5,5,0
S00107520,197,128,53,10,4,2
S00107521,136,79,42,10,2,3
S00107522,126,83,32,7,3,1
S00107523,187,125,51,10,1,0
S00107524,173,93,53,24,3,0
S00107525,160,94,52,14,0,0
S00107526,111,63,30,14,4,0
S00107527,61,31,10,15,4,1
S00107528,79,39,33,6,1,0
S00107529,100,61,30,9,0,0
S00107530,200,116,71,13,0,0
S00107531,109,73,27,7,0,2
S00107532,117,73,35,6,1,2
S00107533,126,84,27,11,4,0
S00107534,179,141,31,6,1,0
S00107535,148,52,70,19,7,0
S00107536,89,47,31,7,3,1
S00107537,117,65,22,19,8,3
S00107538,67,18,24,12,5,8
S00107539,82,43,27,10,2,0
S00107540,119,82,28,5,3,1
S00107541,127,68,37,15,7,0
S00107542,157,103,40,14,0,0
S00107543,154,96,42,15,1,0
S00107544,141,85,42,12,1,1
S00107545,103,55,38,9,1,0
S00107546,147,100,39,6,2,0
S00107547,155,109,35,8,3,0
S00107548,86,25,28,23,7,3
S00107549,68,35,25,5,3,0
S00107550,164,95,54,11,3,1
S00107551,57,35,16,6,0,0
S00107552,170,94,48,19,7,2
S00107553,66,49,12,4,1,0
S00107554,153,106,36,7,3,1
S00107555,146,81,37,20,6,2
S00107556,95,39,32,19,4,1
S00107557,112,57,45,8,2,0
S00107558,121,67,41,9,4,0
S00107559,151,89,37,21,3,1
S00107560,116,48,45,18,4,1
S00107561,148,78,47,16,5,2
S00107562,89,39,34,10,5,1
S00107563,150,72,56,16,5,1
S00107564,68,36,27,4,1,0
S00107565,136,98,27,9,2,0
S00107566,142,87,32,15,6,2
S00107567,63,25,33,4,1,0
S00107568,123,80,31,10,2,0
S00107569,156,76,47,26,3,4
S00107570,247,197,44,6,0,0
S00107571,181,118,54,8,1,0
S00107572,87,47,31,9,0,0
S00107573,176,113,56,5,1,1
S00107574,166,90,54,14,5,3
S00107575,108,73,27,5,2,1
S00107576,133,80,35,13,4,1
S00107577,109,78,20,10,0,1
S00107578,164,126,33,5,0,0
