house..sa_id,house..total_households,house..one_person_household,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
A077123001,68,25,10,20,8,1,4
A077123002,56,19,14,17,3,1,2
A077124001,60,26,10,14,8,1,1
A077125001,94,30,24,27,6,2,5
A077125002,118,32,26,46,9,2,3
A077125003,108,34,18,33,18,4,1
A077126001,69,23,9,25,7,3,2
A077126002,92,22,17,36,11,2,4
A077127001,60,25,11,18,3,3,0
A077127002,75,23,13,32,4,2,1
A077127003,69,19,11,30,4,1,4
A077127004,54,21,11,15,3,1,3
A077127005,77,20,15,28,6,6,2
A077127006,103,29,15,38,11,8,2
A077127007,89,21,22,36,8,1,1
A077128001,109,22,19,55,8,2,3
A077128002,39,10,11,11,3,4,0
A077128003,63,13,12,26,7,1,4
A077128004,76,17,12,36,5,0,6
A077128005,79,19,12,28,9,4,7
A077128006,95,23,23,34,12,2,1
A077128007,91,17,20,36,7,4,7
A077128008,61,10,10,30,4,4,3
A077128009,101,21,17,45,11,3,4
A077128010,92,19,16,39,10,4,4
A077128011,32,5,3,17,6,1,0
A077128012,88,20,21,35,6,4,2
A077128013,83,26,23,22,7,5,0
A077128014,63,17,13,25,5,1,2
A077128015,71,15,20,25,5,3,3
A077128016,60,14,11,22,6,2,5
A077128017,70,26,17,18,6,2,1
A077128018,100,19,34,33,10,2,2
A077128019,94,23,26,30,11,2,2
A077128020,69,14,15,26,11,3,0
A077128021,96,19,18,38,12,7,2
A077128022,91,25,15,32,10,5,4
A077129001,86,19,19,38,4,2,4
A077129002,57,27,8,8,9,4,1
A077129003,67,35,12,7,6,5,2
A077129004,54,28,9,7,10,0,0
A077129005,129,35,27,42,17,6,2
A077129006,122,37,22,37,20,5,1
A077130001,113,42,3,28,34,3,3
A077131001,112,19,20,52,11,6,4
A077131002/077131003,81,29,23,15,11,2,1
A077132001,55,31,11,7,3,3,0
A077132002,100,56,10,13,14,5,2
A077134001,110,32,20,28,24,4,2
A077135001,68,42,9,11,4,2,0
A077135002,57,31,13,3,8,2,0
A077136001,51,33,6,4,6,2,0
A077136002,120,31,12,22,53,0,2
A077136002,120,31,12,22,53,0,2
A077136003,130,48,32,25,16,5,4
A077136004,63,16,17,19,9,1,1
A077136005,70,13,10,22,20,3,2
A077136006,65,24,16,15,6,4,0
A077136007,68,20,11,16,13,7,1
A077136008,76,21,18,22,11,1,3
A077136009,72,22,27,18,2,2,1
A077136010,108,36,15,17,31,4,5
A077137001,78,16,16,34,6,3,3
A077137002,65,15,11,27,8,1,3
A077138001,52,16,13,16,4,2,1
A077138002,27,9,2,9,5,0,2
A077138003,61,11,10,29,8,2,1
A077138004,58,18,13,20,5,1,1
A077138005,64,19,15,20,5,4,1
A077138006,58,26,12,14,1,4,1
A077138007,35,10,4,12,5,0,4
A077139001,65,21,17,22,0,2,3
A077140001,94,23,16,32,13,5,5
A077140002,99,24,18,41,6,6,4
A077141001,67,11,16,30,5,3,2
A077141002,57,22,17,14,3,1,0
A077141003,55,11,13,21,6,3,1
A077142001,53,23,1,13,13,2,1
A077142002,86,9,18,38,12,4,5
A077142003,106,28,23,40,9,4,2
A077142004,64,18,12,28,1,3,2
A077142005,79,14,11,41,8,2,3
A077143001,77,16,12,37,9,0,3
A077143002,58,16,15,20,5,1,1
A077144001,76,19,13,32,7,1,4
A077144002,71,22,13,18,11,3,4
A077145001/077145003,83,23,20,30,6,2,2
A077145002,62,15,15,24,3,3,2
A077146001,75,20,18,24,10,2,1
A077146002,73,16,9,33,13,1,1
A077146003,79,29,7,29,10,3,1
A077146004,98,26,14,49,3,4,2
A077147001,61,15,15,22,5,3,1
A077147002,95,25,16,42,8,2,2
A077148001,95,19,22,43,5,5,1
A077148002,65,22,9,25,6,2,1
A077148003,96,21,18,46,7,4,0
A077148004,93,18,24,34,7,7,3
A077148005,59,16,17,15,5,2,4
A077148006,71,12,24,29,3,1,2
A077148007,89,11,16,39,6,13,4
A077148008,103,22,29,41,4,5,2
A077149001/077149002,75,23,16,20,6,4,6
A077150001,86,28,14,26,12,5,1
A077151001,72,25,21,18,4,2,2
A077151002,78,22,15,32,6,0,3
A077151003,64,12,16,22,5,4,5
A077152001,65,11,15,27,6,3,3
A077153001/077153002,83,12,16,39,13,2,1
A077153003,85,20,12,39,6,2,6
A077153004,70,13,19,26,7,1,4
A077153005,82,34,14,20,8,5,1
A077154001/077154002,133,36,27,43,17,5,5
A077155001,74,14,21,22,6,9,2
A077156001/077156002/077156003,81,11,19,36,7,3,5
A077157001,95,17,27,42,6,1,2
A077157002,86,22,20,31,7,5,1
A077157003,78,20,15,26,6,8,3
A077157004,85,16,12,44,7,3,3
A077158001,64,17,12,28,5,0,2
A077158002,79,19,12,37,7,2,2
A077159001,73,37,17,11,5,3,0
A077159002,64,24,17,15,4,2,2
A077160001,105,18,18,48,5,10,6
A077160002,117,32,13,43,19,3,7
A077160003,81,17,14,32,9,2,7
A077160004,59,10,21,16,5,6,1
A077160005,140,27,19,63,21,6,4
A077160006,86,21,11,36,10,3,5
A077160007,88,13,21,38,7,6,3
A077160008,63,8,12,33,6,2,2
A077160009,91,26,21,32,7,2,3
A077160010,31,12,10,3,2,4,0
A077160011,42,16,10,9,5,2,0
A077160012,83,37,13,17,13,1,2
A077160013,81,25,25,22,2,3,4
A077160014,59,19,13,21,4,0,2
A077160015,83,17,19,32,10,3,2
A077160016,83,32,21,19,4,5,2
A077160017,109,47,21,25,12,2,2
A077160018,68,13,20,22,7,4,2
A077160019,68,15,21,26,4,2,0
A077160020,70,20,21,20,6,2,1
A077160021,91,23,20,37,5,4,2
A077160022,87,20,17,40,5,3,2
A077160023,54,21,15,17,1,0,0
A077160024,66,28,12,16,5,3,2
A077160025,92,22,14,26,22,4,4
A077160026,75,34,14,14,11,2,0
A077160027,110,32,17,27,27,5,2
A077160028,117,19,11,60,18,5,4
A077160029,64,15,13,20,9,5,2
A077160030,61,14,9,25,8,2,3
A077160031,101,21,30,42,6,2,0
A077160032,77,17,14,40,4,2,0
A077160033,85,30,12,29,12,0,2
A077160034,87,23,26,22,10,2,4
A077160035,111,31,27,28,13,7,5
A077160036,85,15,17,34,15,1,3
A077160037,78,11,20,31,10,1,5
A077160038,114,30,25,39,8,8,4
A077160039,100,22,25,34,12,2,5
A077160040,83,19,21,29,11,3,0
A077160041,60,16,10,18,9,4,3
A077160042,66,17,12,25,7,3,2
A077160043,128,29,30,27,29,7,6
A077160044,75,23,12,20,14,3,3
A077160045,77,21,11,29,11,5,0
A077160046,69,32,7,13,10,5,2
A077160047,86,39,15,12,10,4,6
A077160048,72,14,10,38,4,5,1
A077160049,123,20,18,68,7,4,6
A077160050,71,12,31,15,8,2,3
A077160051,119,31,28,39,13,6,2
A077160052,118,22,15,39,31,4,7
A077160053,118,24,16,64,6,4,4
A077160054,113,12,13,70,9,4,5
A077160055,63,28,11,11,10,3,0
A077160056,74,22,18,15,13,2,4
A077160057,129,29,22,46,18,9,5
A077160058,73,14,16,25,13,2,3
A077160059,71,22,9,24,9,6,1
A077160060,118,16,17,64,12,3,6
A077160061,119,30,21,41,14,10,3
A077160062,122,17,12,64,23,5,1
A077160063,117,18,16,39,33,3,8
A077160064,84,36,14,19,10,4,1
A077160065,77,21,12,16,21,5,2
A077160066,70,17,20,17,9,3,4
A077160067,118,37,38,27,11,3,2
A077160068,109,25,24,36,9,11,4
A077160069,105,27,17,39,10,11,1
A077160070,83,15,13,27,11,10,7
A077160071,106,20,14,44,18,7,3
A077160072,87,21,14,29,8,9,6
A077160073,114,31,23,32,11,11,6
A077160074,86,18,14,22,22,3,7
A077160075,87,24,19,12,19,10,3
A077161001,76,38,13,12,7,5,1
A077161002,74,27,14,19,9,2,3
A077161003,111,30,19,29,15,18,0
A077161004,102,16,13,44,21,5,3
A077161005,38,20,0,0,0,18,0
A077161006,60,19,5,15,5,14,2
A077161007,94,36,26,16,6,6,4
A077161008,93,33,27,19,7,6,1
A077161009,64,15,17,16,9,4,3
A077161010,65,14,16,18,6,5,6
A077161011,95,19,15,27,24,5,5
A077161012,123,26,10,26,41,6,14
A077161013/077161014,94,24,15,29,13,9,4
A077161015,92,19,12,29,19,8,5
A077161016,59,17,7,22,9,3,1
A077161017,77,20,13,21,20,2,1
A077161018,74,13,12,36,10,3,0
A077161019,63,12,7,18,20,4,2
A077161020,79,30,15,22,6,5,1
A077161021,57,23,14,10,2,8,0
A077161022,68,11,19,24,5,4,5
A077161023,67,14,24,19,6,3,1
A077161024,64,17,9,15,13,8,2
A077161025,79,19,15,23,10,9,3
A077161026,80,33,18,16,10,1,2
A077161027,87,32,5,13,26,7,4
A077161028,99,64,13,5,11,4,2
A077161029,86,52,18,5,6,4,1
A077161030,62,26,10,6,7,11,2
A077162001,71,44,13,2,5,6,1
A077162002,39,20,3,2,3,11,0
A077163001,92,43,8,13,10,12,6
A077163002,106,52,15,18,13,5,3
A077163003,96,38,17,14,14,12,1
A077164001,106,47,30,16,5,7,1
A077164002,70,13,13,23,12,4,5
A077165001,92,49,12,12,12,7,0
A077165002,82,51,13,8,6,3,1
A077165003,96,48,22,7,12,5,2
A077165004/077165005,104,53,7,12,14,15,3
A077165006,73,27,12,25,5,4,0
A077166001,100,36,13,29,12,6,4
A077166002,55,24,5,12,9,3,2
A077166003,64,37,4,9,5,6,3
A077166004,75,51,8,6,4,5,1
A107003001,69,13,8,26,8,7,7
A107010001/107010002,119,18,29,49,15,4,4
A107019001,58,13,14,20,6,3,2
A107019002,92,16,24,30,10,5,7
A107019003,84,18,18,30,8,2,8
A107019004,98,11,20,54,5,4,4
A107019005,109,36,14,34,14,8,3
A107021001,128,20,19,66,14,5,4
A107063001,70,15,5,34,9,3,4
A107067001,65,13,11,33,4,2,2
A107069001,91,8,12,53,10,4,4
A107070001,115,11,30,50,13,6,5
A107075001,81,12,9,46,5,5,4
A127001001,60,14,11,20,9,4,2
A127001002,55,15,11,21,6,1,1
A127001003,62,43,11,5,0,3,0
A127001004,64,33,11,9,5,4,2
A127001005,44,30,7,3,1,2,1
A127001006,107,33,13,38,14,7,2
A127001007,78,13,15,34,11,3,2
A127001008,79,11,19,36,9,2,2
A127001009,67,49,7,5,4,2,0
A127001010,71,21,10,21,9,9,1
A127001011,75,18,8,29,15,1,4
A127001012,81,22,24,19,12,3,1
A127002001,85,23,19,31,7,4,1
A127003001,75,22,14,18,12,6,3
A127003002,77,23,17,24,8,2,3
A127003003,55,12,14,19,7,3,0
A127003004,107,50,13,32,10,1,1
A127003005,58,24,11,15,6,1,1
A127004001,58,29,13,8,6,2,0
A127004002,53,21,9,12,6,4,1
A127005001,42,18,9,9,4,2,0
A127005002,69,23,9,25,6,5,1
A127005003,98,29,20,31,12,2,4
A127005004,40,19,4,10,3,2,2
A127005005,126,36,19,44,15,9,3
A127005006,100,42,14,31,7,5,1
A127005007,63,14,20,20,5,4,0
A127005008,91,26,16,38,8,2,1
A127007001,92,28,17,37,4,6,0
A127007002,67,18,13,28,6,0,2
A127007003,73,18,11,34,6,3,1
A127007004,53,14,15,16,5,1,2
A127009001,68,30,7,23,4,3,1
A127009002,83,22,17,30,9,3,2
A127010001,53,21,15,12,4,1,0
A127010002,49,20,10,12,4,3,0
A127010003,98,22,22,43,6,3,2
A127010004,108,29,22,44,8,2,3
A127011001,95,26,18,26,18,3,4
A127011002,52,31,9,5,6,1,0
A127012001,53,20,12,10,6,5,0
A127013001,103,48,13,25,12,4,1
A127013002,73,29,11,21,10,1,1
A127013003,115,33,23,33,17,7,2
A127014001,76,38,13,13,7,4,1
A127015001,78,16,5,31,20,5,1
A127015002,74,22,12,24,12,3,1
A127016001,106,31,28,38,5,3,1
A127016002,111,17,24,52,8,5,5
A127017001,92,10,26,37,8,8,3
A127017002,92,20,16,40,9,1,6
A127017003,79,15,12,37,12,2,1
A127017004,76,6,10,47,8,4,1
A127017005,66,17,14,20,11,3,1
A127018001,100,21,16,51,8,1,3
A127018002,103,19,23,48,7,2,4
A127018003,96,17,35,30,7,4,3
A127018004,120,30,37,27,9,13,4
A127018005,50,11,15,18,6,0,0
A127018006,126,48,24,36,14,4,0
A127018007,79,11,21,39,1,0,7
A127018008,83,11,15,44,5,3,5
A127018009,45,22,7,10,2,4,0
A127018010,89,11,20,43,11,3,1
A127018011,131,40,21,45,10,8,7
A127018012,82,9,18,40,11,2,2
A127018013,97,21,27,42,2,2,3
A127018014,90,28,16,33,7,4,2
A127018015,89,32,15,29,6,3,4
A127018016,66,16,13,28,5,3,1
A127018017,78,16,20,25,11,5,1
A127018018,125,44,11,42,18,4,6
A127018019,114,32,21,44,9,3,5
A127018020,85,24,14,28,8,5,6
A127018021,131,32,26,51,9,4,9
A127018022,113,25,15,44,19,3,7
A127018023,101,51,10,15,18,2,5
A127018024,76,20,12,34,3,3,4
A127018025,75,33,12,22,5,0,3
A127018026,73,14,14,35,4,3,3
A127018027,95,30,18,19,18,3,7
A127018028,131,22,30,64,7,3,5
A127018028,131,22,30,64,7,3,5
A127018029,115,29,21,41,14,4,6
A127018030,125,28,22,56,6,5,8
A127018031,82,20,15,30,7,8,2
A127018032,105,33,30,31,5,3,3
A127018033,68,17,13,26,4,2,6
A127018034,78,18,18,35,1,1,5
A127018035,129,13,23,75,13,3,2
A127018036,134,22,25,66,8,3,10
A127018037,153,27,25,74,10,8,9
A127018038,91,20,20,40,6,1,4
A127018039,88,18,22,34,5,3,6
A127018040,117,19,29,49,8,8,4
A127018041,87,17,13,42,7,5,3
A127018042,113,21,31,40,7,8,6
A127018043,86,7,14,47,9,4,5
A127018044,118,21,20,43,11,18,5
A127018045,113,19,26,50,10,6,2
A127018046,84,12,11,28,10,15,8
A127018047,102,21,37,31,6,3,4
A127018048,68,12,12,18,5,14,7
A127018049,105,14,10,49,18,5,9
A127018050,109,20,12,43,11,20,3
A127018051,109,23,15,46,9,10,6
A127018052,90,19,8,42,12,5,4
A127018053,128,18,14,59,14,14,9
A127018054,123,25,22,40,23,6,7
A127018055,120,34,21,35,18,8,4
A127018056,79,15,11,40,7,4,2
A127018057,96,19,13,34,9,15,6
A127018058,115,25,15,22,6,41,6
A127018059,97,17,19,40,10,8,3
A127018060,101,30,18,35,8,9,1
A127018061,116,23,24,45,10,9,5
A127018062,87,21,14,30,13,3,6
A127018063,92,17,29,32,7,5,2
A127019001,90,19,19,29,11,8,4
A127022001,86,30,21,29,2,3,1
A127023001,74,15,23,22,5,6,3
A127023002,100,13,29,46,10,2,0
A127023003,108,15,16,47,8,14,8
A127024001,93,18,27,32,7,4,5
A127024002,103,28,23,34,8,4,6
A127025001,99,15,21,45,11,6,1
A127026001,118,23,16,49,5,24,1
A127026002,123,21,22,54,11,13,2
A127026003,102,24,17,39,4,10,8
A127026004,114,18,20,47,10,18,1
A127026005,92,16,13,31,9,20,3
A127026006,82,9,13,46,10,2,2
A127026007,118,20,13,50,11,15,9
A127026008,78,17,16,29,6,8,2
A127026009,107,14,20,55,6,8,4
A127026010,88,14,9,55,4,5,1
A127026011,82,27,20,20,5,6,4
A127026012,108,22,32,26,10,7,11
A127026013,70,14,5,40,4,3,4
A127026014,129,22,22,56,9,15,5
A127026015,74,9,9,39,5,7,5
A127026016,108,20,13,53,10,7,5
A127026017,76,8,18,34,6,6,4
A127026018,94,19,13,37,13,6,6
A127026019,79,23,16,21,9,9,1
A127026020,136,45,21,40,15,9,6
A127026020,136,45,21,40,15,9,6
A127026021,110,13,20,49,11,13,4
A127026022,129,32,25,48,12,7,5
A127026023,113,24,29,31,12,13,4
A127026024,92,24,26,20,6,13,3
A127026025,115,28,38,30,10,4,5
A127026026,104,11,8,43,13,25,4
A127026027,120,51,30,12,12,10,5
A127026028,110,30,18,42,12,5,3
A127026029,115,48,10,37,11,5,4
A127026030,68,24,12,19,7,2,4
A127026031,66,24,11,26,1,2,2
A127026032,92,30,18,27,10,4,3
A127026033,86,18,18,44,2,2,2
A127026034,110,17,24,48,9,7,5
A127026035,104,12,25,48,11,3,5
A127026036,107,17,27,41,14,6,2
A127026037,78,13,16,38,4,3,4
A127026038,94,13,21,46,9,2,3
A127026039,75,16,19,31,5,2,2
A127026040,112,18,27,50,9,3,5
A127026041,104,18,20,45,12,3,6
A127026042,151,26,39,65,5,10,6
A127026043,83,10,0,1,0,71,1
A127026044,80,2,0,0,0,78,0
A127026045,73,7,10,18,9,25,4
A127026046,92,18,19,34,7,11,3
A127026047,122,18,27,47,11,19,0
A127026048,69,11,12,16,5,23,2
A127027001,83,19,23,25,9,7,0
A127027002,63,13,0,0,0,50,0
A127027003,62,35,1,0,0,26,0
A127027004,124,28,25,50,8,4,9
A127027005,78,11,15,34,2,11,5
A127027006,82,5,19,32,9,12,5
A127027007,80,6,0,13,3,56,2
A127027008,137,25,30,60,4,15,3
A127027009,95,14,20,44,7,9,1
A127027010,53,13,2,6,0,31,1
A127027011,61,11,3,11,4,32,0
A127027011,61,11,3,11,4,32,0
A127027012,84,38,7,1,3,34,1
A127027013,77,66,6,0,1,4,0
A127027014,95,12,14,12,4,52,1
A127027015,62,20,5,0,1,36,0
A127028001,50,17,4,5,3,19,2
A127030002,77,11,25,24,6,7,4
A127030003,90,15,29,26,3,14,3
A127030004,71,12,17,33,2,5,2
A127031001,71,18,12,14,5,16,6
A127031002,71,15,17,10,6,23,0
A127031003,101,24,9,4,2,61,1
A127031004,98,13,14,49,9,10,3
A127031005,88,13,14,17,7,32,5
A127032001,100,15,13,16,6,42,8
A127032002,80,22,8,11,5,33,1
A127032003,146,23,44,56,10,6,7
A127032004,100,21,18,43,8,10,0
A127033001,117,18,36,51,7,3,2
A127034001,121,13,18,76,10,3,1
A127034002,119,15,22,62,6,11,3
A127035001,113,7,11,81,8,2,4
A127035002,111,17,18,34,10,25,7
A127036001,102,17,18,45,4,16,2
A127036002,133,22,30,44,5,29,3
A127036003,84,18,10,36,11,8,1
A127036004,98,23,20,36,4,13,2
A127036005,99,19,17,46,6,7,4
A127036006,71,7,2,3,1,56,2
A127036007,74,12,16,39,4,0,3
A127037001,73,9,20,32,2,4,6
A127037002,104,13,25,55,4,4,3
A127037003,88,15,25,34,2,8,4
A127038001,78,20,13,12,3,29,1
A127039001,108,13,11,48,13,20,3
A127039002,82,18,19,31,4,7,3
A127039003,104,15,12,57,7,10,3
A127039004,133,28,29,58,10,2,6
A127039005,63,10,13,32,3,1,4
A127040001,71,14,17,28,6,2,4
A127040002,120,15,29,57,11,4,4
A127041001,81,6,6,30,9,25,5
A127041002,80,6,8,36,10,16,4
A127041003,85,15,24,35,7,2,2
A127041004,84,11,18,40,10,0,5
A127041005,59,14,14,21,6,2,2
A127041006,44,6,9,21,5,1,2
A127041007,87,21,22,33,6,3,2
A127041008,95,35,14,29,8,2,7
A127041009,76,13,13,41,5,1,3
A127041010,83,19,19,29,9,4,3
A127041011,129,31,25,56,13,3,1
A127041012,83,16,17,40,5,5,0
A127042001,131,21,30,57,15,4,4
A127042002,105,50,19,21,9,3,3
A127043001,95,33,17,20,20,0,5
A127043002,100,24,14,43,8,4,7
A127044001,94,18,21,44,7,1,3
A127044002,106,44,16,29,16,0,1
A127044003,82,25,11,31,7,3,5
A127044004,122,29,27,48,11,3,4
A127044005,70,11,18,28,7,3,3
A127044006,63,14,17,29,3,0,0
A127044007,83,17,12,42,1,2,9
A127045001,84,14,21,32,7,4,6
A127046001,116,19,19,48,23,3,4
A127047001,95,24,17,38,7,5,4
A127047002,87,13,13,31,14,8,8
A127047003,110,17,21,54,10,4,4
A127047004,117,9,17,77,6,6,2
A127048001,113,17,26,48,11,6,5
A127048002,78,12,18,41,4,3,0
A127049001,86,14,20,44,6,2,0
A127049002,80,19,19,32,6,0,4
A127050001,80,11,15,41,7,3,3
A127051001,108,11,16,66,8,2,5
A127052001,128,18,19,73,9,3,6
A127052002,124,28,28,50,8,5,5
A127053001,83,25,18,25,10,1,4
A127053002,82,24,13,24,15,1,5
A127054001,74,21,23,18,6,5,1
A127054002,95,17,26,45,2,2,3
A127054003,105,17,21,44,14,2,7
A127054004,124,27,31,49,2,6,9
A127054005,86,20,12,38,8,3,5
A127054006,128,27,19,57,17,7,1
A127056001,87,32,11,25,13,2,4
A127056002,102,22,22,43,7,4,4
A127058001,99,11,22,50,9,5,2
A127059001,63,15,11,27,6,2,2
A127060001,94,13,23,45,9,4,0
A127060002,78,22,16,30,4,3,3
A127060003,93,17,22,40,5,1,8
A127061004,73,8,14,35,11,1,4
A127062001,70,15,15,26,7,3,4
A127062002,70,15,11,34,5,3,2
A127063001,99,22,17,41,10,5,4
A127063002,104,19,22,52,5,4,2
A127063003,67,9,10,31,9,1,7
A127064001,84,16,26,28,5,4,5
A127064002,82,22,18,24,9,5,4
A127065001,101,13,20,49,11,6,2
A127066001,93,19,17,42,10,2,3
A127066002,100,17,21,50,5,1,6
A127066003,73,16,16,32,6,1,2
A127068001,91,20,20,34,10,4,3
A127069001,78,16,20,30,4,6,2
A127069002,115,22,27,51,8,4,3
A127069003,118,16,25,60,5,7,5
A127069004,91,16,20,45,7,1,2
A127070001,97,16,21,34,17,2,7
A127070002,109,20,24,48,7,4,6
A127071001,117,23,18,55,13,4,4
A127073001,68,15,11,31,7,2,2
A127074001,61,12,15,28,4,1,1
A127075001,60,16,8,27,5,3,1
A127075002,92,22,18,33,4,7,8
A127077001,112,37,12,48,10,1,4
A127077002,117,35,18,46,12,5,1
A127077003,74,21,11,23,13,2,4
A127078001,75,28,11,28,6,0,2
A127078002,83,11,28,28,7,4,5
A127079001,88,13,17,47,4,3,4
A127079002,109,17,18,56,8,3,7
A127079003,87,10,14,45,6,7,5
A127080001,85,27,14,35,5,3,1
A127080002,98,26,18,37,11,3,3
A127080003,80,44,10,15,8,2,1
A127080004,113,28,26,43,5,4,7
A127080005,86,16,18,38,6,2,6
A127081001,97,13,18,51,7,4,4
A127081002,109,30,25,41,5,4,4
A127082001,100,15,24,50,8,1,2
A127082002,115,20,24,49,14,4,4
A127082003,79,16,22,27,8,3,3
A127082004,81,20,14,37,4,4,2
A127082005,24,5,5,8,2,1,3
A127084001,72,16,12,37,2,3,2
A127084002,82,8,19,43,9,0,3
A127084003,133,39,26,45,14,5,4
A127084004,105,24,23,41,9,5,3
A127084005,91,17,18,42,11,2,1
A127085001,81,17,21,29,7,3,4
A127087001,88,17,10,43,8,0,10
A127087002,126,17,21,47,22,7,12
A127088001,93,21,27,33,4,3,5
A127088002,71,16,20,23,6,4,2
A127089001,57,9,17,17,10,2,2
A127089002,79,14,20,35,6,4,0
A127091001,93,30,11,38,8,4,2
A127094001,89,19,22,37,8,2,1
A127094002,66,16,15,22,8,3,2
A127094003,90,25,19,32,6,4,4
A127094004,67,10,14,30,8,2,3
A127094005,115,21,21,58,6,4,5
A127094006,134,37,24,37,29,4,3
A127094007,103,25,25,39,9,4,1
A127094008,110,40,30,26,9,3,2
A127094009,88,23,19,39,5,1,1
A127094010,74,34,13,17,6,3,1
A127095001,101,20,23,45,8,3,2
A127095002,106,38,28,27,8,4,1
A127096001,93,18,22,39,7,2,5
A127096002,88,11,14,46,11,2,4
A127097001,104,26,19,44,7,2,6
A127097002,95,18,17,44,7,3,6
A127097003,98,27,16,33,13,4,5
A127098001,111,26,29,35,10,5,6
A127098002,102,20,20,44,12,3,3
A127099001,120,39,27,44,4,3,3
A127099002,93,28,16,39,3,5,2
A127100001,99,21,24,40,5,1,8
A127100002,82,24,14,30,8,2,4
A127101001,102,36,20,28,15,1,2
A127101002,109,27,19,41,15,1,6
A127102001,111,22,23,50,5,6,5
A127102002,93,27,17,36,7,3,3
A127102003,135,29,28,56,12,4,6
A127103001,126,21,27,59,7,6,6
A127103002,120,14,30,60,6,5,5
A127105001,93,20,22,34,8,3,6
A127105002,80,23,20,22,11,3,1
A127105003,103,32,13,25,25,3,5
A127105004,73,23,15,19,10,4,2
A127105005,55,15,11,18,7,2,2
A127105006,53,25,8,11,6,3,0
A127105007,92,17,12,51,5,3,4
A127105008,75,20,18,22,8,1,6
A127105009,116,26,29,44,6,10,1
A127105010,83,30,21,17,11,4,0
A127105011,56,25,12,9,8,2,0
A127105012,93,25,23,32,9,1,3
A127105013,80,25,9,25,12,8,1
A127105014,115,38,17,31,17,5,7
A127105015,82,21,13,34,6,4,4
A127105016,78,24,11,20,15,5,3
A127105017,118,33,28,39,7,8,3
A127105018,126,26,30,52,5,6,7
A127105019,82,26,15,24,7,7,3
A127105020,67,14,11,30,6,3,3
A127105021,63,12,16,19,10,3,3
A127105022,78,19,19,26,5,5,4
A127105023/127105024,78,15,19,22,8,9,5
A127105023/127105024,78,15,19,22,8,9,5
A127105025,104,24,17,50,5,1,7
A127105026,68,15,11,28,5,3,6
A127105027,129,24,17,66,9,5,8
A127105028,85,11,21,45,5,0,3
A127105029,91,14,19,49,5,2,2
A127105030,74,14,18,34,2,4,2
A127105032,104,17,24,46,9,7,1
A127106001,101,34,9,37,10,6,5
A127106002,68,9,11,32,6,8,2
A127106003,98,17,24,42,8,3,4
A127106004,80,15,17,35,8,1,4
A127106005,99,24,19,43,6,3,4
A127106006,72,12,12,38,7,3,0
A127106007,75,17,28,25,2,1,2
A127107001,70,20,9,25,11,3,2
A127107002,92,21,16,38,12,3,2
A127108001,93,22,24,32,5,2,8
A127108002,65,9,11,33,6,3,3
A127108003,105,18,21,38,10,8,10
A127109001,96,17,31,31,10,5,2
A127109002,76,12,25,21,7,6,5
A127110001,117,31,23,33,10,12,8
A127111001,116,36,28,21,19,8,4
A127111002,109,22,22,39,8,16,2
A127111003,98,27,23,28,9,7,4
A127111004,68,19,12,19,11,5,2
A127112001,93,20,26,23,7,15,2
A127112002,107,27,20,38,11,6,5
A127113001,85,17,20,25,16,5,2
A127114001,115,26,30,34,20,1,4
A127114002,80,17,17,33,7,2,4
A127114003,80,23,20,23,8,3,3
A127115001,82,8,16,46,9,2,1
A127115002,72,16,24,20,7,3,2
A127115003,109,25,29,38,7,7,3
A127115004,106,38,30,16,12,8,2
A127115005,81,15,12,38,11,4,1
A127115006,126,17,27,55,9,12,6
A127115007,56,26,0,0,0,30,0
A127115008,78,12,5,36,14,9,2
A127115009,40,16,0,3,0,20,1
A127116001,44,19,1,1,1,22,0
A127116002,107,26,12,36,23,7,3
A127116003,73,18,6,10,21,17,1
A127116004,46,8,2,11,17,1,7
A127116005,51,12,7,11,10,5,6
A127116006,72,24,6,22,10,2,8
A127116007,35,2,3,12,11,3,4
A127116008,60,24,3,0,0,33,0
A127116009,68,17,16,24,5,3,3
A127116010,88,7,6,51,16,2,6
A127116011,90,18,18,29,5,16,4
A127116012,84,13,17,31,9,10,4
A127116013,83,7,11,35,17,5,8
A127116014,72,7,10,40,8,2,5
A127116015,77,6,11,45,5,7,3
A127116016,88,13,23,43,3,2,4
A127116017,64,18,16,22,4,0,4
A127116018,79,20,19,22,13,1,4
A127116019,64,21,9,24,8,0,2
A127116020,98,19,25,39,7,1,7
A127116021,78,14,12,41,8,2,1
A127116022,98,22,21,44,5,4,2
A127118001,94,24,16,40,9,3,2
A127118002,111,34,31,31,13,1,1
A127118003,96,27,26,26,9,5,3
A127120001,86,13,22,35,9,4,3
A127120002,94,16,23,39,7,4,5
A127120003,77,17,11,35,8,2,4
A127120004,97,16,30,36,9,3,3
A127120005,101,24,19,45,5,6,2
A127120006,81,17,17,31,8,3,5
A127121001,101,35,20,31,7,5,3
A127121002,106,16,26,43,9,6,6
A127122001,79,16,16,30,6,7,4
A127122002,100,42,15,23,8,7,5
A127123001,72,11,15,32,6,3,5
A127123002,85,13,15,40,11,4,2
A127123003,113,30,23,32,20,5,3
A127123004,115,28,29,38,8,6,6
A127123005,99,18,22,35,15,6,3
A127123006,80,17,11,28,14,4,6
A127124001,65,20,10,24,5,3,3
