ethn..geo_code,ethn..total_persons,ethn..ethnic_group_white,ethn..ethnic_group_chinese,ethn..ethnic_group_irish_traveller,ethn..ethnic_group_indian,ethn..ethnic_group_pakistani,ethn..ethnic_group_bangladeshi,ethn..ethnic_group_other_asian,ethn..ethnic_group_black_caribbean,ethn..ethnic_group_black_african,ethn..ethnic_group_black_other,ethn..ethnic_group_mixed,ethn..ethnic_group_other,ethn..white_or_white_british_or_white_irish,ethn..black_or_black_british_or_black_irish,ethn..asian_or_asian_british_or_asian_irish,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
N00003668,425,422,0,0,1,0,0,1,0,0,0,0,1,422,0,2,0,1
N00003669,451,449,0,0,0,0,0,0,0,0,0,0,2,449,0,0,0,2
N00003670,385,382,0,0,0,0,0,0,0,0,0,3,0,382,0,0,3,0
N00003671,296,295,0,0,0,0,0,0,0,0,0,1,0,295,0,0,1,0
N00003672,289,289,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0
N00003673,249,249,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0
N00003674,413,408,0,0,4,0,0,0,0,1,0,0,0,408,1,4,0,0
N00003675,308,307,0,0,0,0,0,0,0,0,0,1,0,307,0,0,1,0
N00003676,303,291,1,2,9,0,0,0,0,0,0,0,0,293,0,10,0,0
N00003677,295,292,0,0,2,0,0,0,0,0,0,1,0,292,0,2,1,0
N00003678,378,376,0,0,2,0,0,0,0,0,0,0,0,376,0,2,0,0
N00003679,327,320,0,0,6,0,0,0,0,0,0,1,0,320,0,6,1,0
N00003680,254,246,5,0,1,1,0,0,0,0,0,0,1,246,0,7,0,1
N00003681,409,374,1,4,22,0,0,3,0,2,0,3,0,378,2,26,3,0
N00003682,226,224,0,1,0,0,0,0,0,0,0,1,0,225,0,0,1,0
N00003690,543,538,0,0,0,0,0,0,0,0,0,5,0,538,0,0,5,0
N00003691,467,460,0,0,0,0,0,5,0,0,0,1,1,460,0,5,1,1
N00003692,379,379,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0
N00003693,423,421,0,1,0,0,0,0,0,0,0,1,0,422,0,0,1,0
N00003694,516,513,0,0,0,0,0,0,0,0,0,3,0,513,0,0,3,0
N00003695,379,376,0,0,0,0,0,0,0,0,0,0,3,376,0,0,0,3
N00003696,431,431,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0
N00003697,454,444,0,2,0,0,1,1,1,1,0,3,1,446,2,2,3,1
N00003698,704,703,0,0,0,0,0,0,0,0,0,1,0,703,0,0,1,0
N00003699,406,403,0,0,0,0,0,0,0,1,0,2,0,403,1,0,2,0
N00003700,400,400,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0
N00003701,624,621,0,0,2,0,0,1,0,0,0,0,0,621,0,3,0,0
N00003702,862,849,0,1,1,0,0,7,0,0,0,2,2,850,0,8,2,2
N00003703,629,628,0,0,0,0,0,0,0,0,0,0,1,628,0,0,0,1
N00003704,427,426,0,0,0,0,0,1,0,0,0,0,0,426,0,1,0,0
N00003712,384,381,0,0,0,0,0,0,0,3,0,0,0,381,3,0,0,0
N00003713,381,375,2,0,0,0,0,0,0,0,0,3,1,375,0,2,3,1
N00003714,401,394,0,6,0,0,0,0,0,0,0,1,0,400,0,0,1,0
N00003715,291,290,0,1,0,0,0,0,0,0,0,0,0,291,0,0,0,0
N00003716,324,319,2,0,3,0,0,0,0,0,0,0,0,319,0,5,0,0
N00003717,271,270,0,0,1,0,0,0,0,0,0,0,0,270,0,1,0,0
N00003718,1470,1457,1,1,0,0,0,4,0,0,0,3,4,1458,0,5,3,4
N00003719,460,454,1,5,0,0,0,0,0,0,0,0,0,459,0,1,0,0
N00003720,411,408,0,1,0,0,0,1,0,0,0,1,0,409,0,1,1,0
N00003734,380,376,0,2,1,0,0,0,0,0,0,0,1,378,0,1,0,1
N00003735,306,300,1,4,0,0,0,0,0,0,0,1,0,304,0,1,1,0
N00003736,350,336,0,11,0,0,0,0,0,2,0,1,0,347,2,0,1,0
N00003737,544,534,0,6,2,0,0,0,0,0,0,2,0,540,0,2,2,0
N00003738,292,290,2,0,0,0,0,0,0,0,0,0,0,290,0,2,0,0
N00003739,440,415,5,4,6,6,0,0,0,1,0,1,2,419,1,17,1,2
N00003740,283,279,0,0,1,0,0,0,0,0,0,3,0,279,0,1,3,0
N00003741,244,236,3,1,3,0,0,0,0,0,0,1,0,237,0,6,1,0
N00003742,316,310,4,0,0,0,0,1,0,0,0,0,1,310,0,5,0,1
N00003743,539,537,0,1,0,0,0,0,0,0,0,1,0,538,0,0,1,0
N00003744,393,393,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0
N00003745,462,460,0,0,0,0,0,0,0,0,0,1,1,460,0,0,1,1
N00003746,338,338,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0
N00003747,314,308,0,0,0,0,0,1,0,0,0,0,5,308,0,1,0,5
N00003748,392,391,1,0,0,0,0,0,0,0,0,0,0,391,0,1,0,0
N00003749,514,505,3,0,3,0,0,0,0,0,0,0,3,505,0,6,0,3
N00003750,491,479,0,0,3,5,0,0,0,1,0,2,1,479,1,8,2,1
N00003751,559,549,6,0,4,0,0,0,0,0,0,0,0,549,0,10,0,0
N00003752,456,447,7,0,0,0,0,0,0,0,0,0,2,447,0,7,0,2
N00003756,353,347,2,4,0,0,0,0,0,0,0,0,0,351,0,2,0,0
N00003761,439,438,0,0,0,0,0,0,0,0,0,1,0,438,0,0,1,0
N00003762,494,487,7,0,0,0,0,0,0,0,0,0,0,487,0,7,0,0
N00003763,511,511,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0
N00003764,613,604,2,2,1,0,0,1,0,0,0,3,0,606,0,4,3,0
N00003765,426,426,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0
N00003766,495,494,1,0,0,0,0,0,0,0,0,0,0,494,0,1,0,0
N00003767,495,493,0,0,0,0,0,0,0,2,0,0,0,493,2,0,0,0
N00003768,609,592,7,0,0,0,0,0,0,0,4,0,6,592,4,7,0,6
N00003769,351,350,0,0,0,0,0,0,0,0,0,1,0,350,0,0,1,0
N00003770,494,479,1,9,0,0,0,0,1,1,0,1,2,488,2,1,1,2
N00003771,512,500,0,0,0,4,0,0,0,4,0,4,0,500,4,4,4,0
N00003772,186,186,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0
N00003773,323,312,2,1,2,6,0,0,0,0,0,0,0,313,0,10,0,0
N00003774,338,333,0,0,4,0,0,0,0,0,0,1,0,333,0,4,1,0
N00003775,539,538,0,0,0,0,0,1,0,0,0,0,0,538,0,1,0,0
N00003776,384,376,4,0,0,0,0,1,0,0,0,2,1,376,0,5,2,1
N00003777,289,286,2,0,0,0,0,0,0,0,0,1,0,286,0,2,1,0
N00003778,391,382,4,4,0,0,0,0,0,0,0,1,0,386,0,4,1,0
N00003779,355,348,0,0,0,0,0,5,0,0,0,0,2,348,0,5,0,2
N00003780,380,376,0,0,4,0,0,0,0,0,0,0,0,376,0,4,0,0
N00003781,388,381,0,0,4,0,0,0,0,0,0,3,0,381,0,4,3,0
N00003782,581,566,0,0,9,1,0,3,0,0,0,2,0,566,0,13,2,0
N00003783,330,316,0,0,10,0,0,3,0,0,0,0,1,316,0,13,0,1
N00003786,495,494,0,0,0,0,0,0,1,0,0,0,0,494,1,0,0,0
N00003787,402,402,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0
N00003788,337,332,0,0,0,0,0,0,0,0,0,1,4,332,0,0,1,4
N00003789,442,440,0,0,0,0,0,1,0,0,0,1,0,440,0,1,1,0
N00003799,329,326,3,0,0,0,0,0,0,0,0,0,0,326,0,3,0,0
N00003800,464,460,0,0,0,0,0,0,0,0,0,4,0,460,0,0,4,0
N00003801,414,406,5,0,0,0,2,0,0,0,0,1,0,406,0,7,1,0
N00003802,282,281,1,0,0,0,0,0,0,0,0,0,0,281,0,1,0,0
N00003803,373,373,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0
N00003804,436,436,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0
N00003805,289,289,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0
N00003806,460,453,0,0,0,1,0,3,0,0,0,3,0,453,0,4,3,0
N00003807,305,305,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0
N00003808,335,321,10,0,0,0,0,0,0,0,3,1,0,321,3,10,1,0
N00003809,395,392,1,0,0,0,0,0,0,0,0,1,1,392,0,1,1,1
N00003810,188,188,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0
N00003811,377,372,0,0,1,0,0,1,0,0,0,3,0,372,0,2,3,0
N00003812,342,341,0,0,0,0,0,0,0,0,1,0,0,341,1,0,0,0
N00003813,334,334,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0
N00003814,350,349,0,0,0,0,0,0,0,0,0,1,0,349,0,0,1,0
N00003815,605,598,3,3,0,0,0,0,0,0,0,1,0,601,0,3,1,0
N00003816,392,392,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0
N00003817,505,504,1,0,0,0,0,0,0,0,0,0,0,504,0,1,0,0
N00003818,533,527,4,0,0,0,0,0,0,0,0,2,0,527,0,4,2,0
N00003819,388,388,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0
N00003820,593,591,0,1,0,0,0,0,0,0,1,0,0,592,1,0,0,0
N00003821,414,412,1,0,0,0,0,0,0,0,0,1,0,412,0,1,1,0
N00003822,557,553,0,0,0,0,0,0,0,1,0,1,2,553,1,0,1,2
N00003823,588,587,1,0,0,0,0,0,0,0,0,0,0,587,0,1,0,0
N00003824,749,743,1,0,0,0,0,0,0,1,4,0,0,743,5,1,0,0
N00003825,965,960,0,1,0,1,0,1,0,1,0,0,1,961,1,2,0,1
N00003826,675,670,0,0,1,0,0,1,0,0,0,1,2,670,0,2,1,2
N00003827,1060,1057,0,0,0,0,0,1,0,0,0,0,2,1057,0,1,0,2
N00003834,428,428,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0
N00003835,539,529,0,0,0,0,1,0,0,0,0,2,7,529,0,1,2,7
N00003836,343,342,0,0,1,0,0,0,0,0,0,0,0,342,0,1,0,0
N00003837,337,335,0,0,0,0,0,0,0,0,0,2,0,335,0,0,2,0
N00003838,409,407,0,1,0,0,1,0,0,0,0,0,0,408,0,1,0,0
N00003839,409,401,1,0,0,1,0,4,0,1,0,1,0,401,1,6,1,0
N00003840,428,427,0,0,0,0,0,1,0,0,0,0,0,427,0,1,0,0
N00003841,256,252,4,0,0,0,0,0,0,0,0,0,0,252,0,4,0,0
N00003842,413,408,0,0,0,0,0,1,0,0,0,0,4,408,0,1,0,4
N00003843,348,345,1,0,0,0,0,0,0,0,0,1,1,345,0,1,1,1
N00003844,515,514,0,0,0,0,0,0,0,0,0,1,0,514,0,0,1,0
N00003845,299,293,6,0,0,0,0,0,0,0,0,0,0,293,0,6,0,0
N00003846,620,610,2,0,2,0,0,0,0,1,0,1,4,610,1,4,1,4
N00003847,254,251,0,0,2,0,0,0,0,0,0,0,1,251,0,2,0,1
N00003848,362,356,5,0,0,0,0,0,0,0,0,1,0,356,0,5,1,0
N00003857,547,546,0,0,0,0,0,0,0,0,0,1,0,546,0,0,1,0
N00003858,511,510,0,0,0,0,0,1,0,0,0,0,0,510,0,1,0,0
N00003859,478,478,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0
N00003860,1070,1069,0,0,0,0,0,1,0,0,0,0,0,1069,0,1,0,0
N00003861,546,546,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0
N00003862,431,431,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0
N00003863,236,228,4,0,1,0,0,2,0,1,0,0,0,228,1,7,0,0
N00003864,380,374,6,0,0,0,0,0,0,0,0,0,0,374,0,6,0,0
N00003865,255,246,0,0,1,0,0,0,0,0,0,7,1,246,0,1,7,1
N00003866,339,331,4,0,1,0,0,0,0,0,0,3,0,331,0,5,3,0
N00003867,723,717,0,0,0,0,0,0,0,1,0,4,1,717,1,0,4,1
N00003868,351,346,1,0,0,0,0,0,0,1,0,3,0,346,1,1,3,0
N00003869,1226,1208,2,2,4,4,0,1,0,1,0,2,2,1210,1,11,2,2
N00003870,254,254,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0
N00003871,730,718,1,1,0,0,0,3,0,0,0,0,7,719,0,4,0,7
N00003872,278,271,1,0,0,1,0,0,0,3,1,1,0,271,4,2,1,0
N00003873,1042,1032,3,0,0,0,0,2,0,0,0,5,0,1032,0,5,5,0
N00003877,373,373,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0
N00003880,469,468,0,0,0,0,0,1,0,0,0,0,0,468,0,1,0,0
N00003881,491,486,2,1,0,0,0,0,0,0,0,2,0,487,0,2,2,0
N00003882,304,304,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0
N00003883,819,807,1,0,0,1,0,3,0,1,4,2,0,807,5,5,2,0
N00003884,747,737,0,1,8,1,0,0,0,0,0,0,0,738,0,9,0,0
N00003885,337,331,0,0,3,0,0,0,0,0,0,3,0,331,0,3,3,0
N00003886,305,305,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0
N00004110,313,303,9,0,0,0,0,1,0,0,0,0,0,303,0,10,0,0
N00004111,341,340,0,0,0,0,0,0,0,1,0,0,0,340,1,0,0,0
N00004112,413,405,0,0,1,0,0,2,0,0,0,5,0,405,0,3,5,0
N00004113,663,654,5,0,0,0,0,4,0,0,0,0,0,654,0,9,0,0
N00004114,305,293,7,0,0,0,0,0,0,0,0,4,1,293,0,7,4,1
N00004115,404,400,4,0,0,0,0,0,0,0,0,0,0,400,0,4,0,0
N00004116,706,688,12,0,0,0,0,2,0,0,0,4,0,688,0,14,4,0
N00004117,515,510,0,0,0,0,0,2,0,0,0,3,0,510,0,2,3,0
N00004118,300,297,1,0,0,0,0,0,0,1,0,1,0,297,1,1,1,0
N00004119,326,323,0,0,0,0,0,2,0,0,0,0,1,323,0,2,0,1
N00004120,259,257,0,0,0,0,0,0,0,0,0,2,0,257,0,0,2,0
N00004121,370,370,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0
N00004122,379,368,9,0,0,0,0,0,0,0,0,2,0,368,0,9,2,0
N00004123,351,346,0,0,0,0,0,0,0,1,0,3,1,346,1,0,3,1
N00004124,308,308,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0
N00004125,354,352,0,0,0,0,0,0,0,0,0,2,0,352,0,0,2,0
N00004126,292,289,2,0,0,0,0,0,0,0,0,1,0,289,0,2,1,0
N00004127,324,321,0,0,0,0,0,0,0,0,0,1,2,321,0,0,1,2
N00004128,425,423,1,0,0,0,0,0,0,0,1,0,0,423,1,1,0,0
N00004129,308,308,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0
N00004130,290,288,0,0,0,0,0,0,0,0,0,2,0,288,0,0,2,0
N00004131,289,289,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0
N00004132,328,327,0,0,0,0,0,0,0,0,0,1,0,327,0,0,1,0
N00004133,312,303,1,0,1,0,0,0,0,1,0,6,0,303,1,2,6,0
N00004134,317,317,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0
N00004135,345,337,0,0,0,4,0,1,0,0,0,3,0,337,0,5,3,0
N00004136,402,399,0,0,0,0,1,0,0,0,0,2,0,399,0,1,2,0
N00004137,376,370,3,0,0,0,0,1,0,0,0,1,1,370,0,4,1,1
N00004138,352,349,0,0,0,0,0,0,0,0,0,2,1,349,0,0,2,1
N00004139,686,669,1,0,6,0,0,0,0,0,0,10,0,669,0,7,10,0
N00004140,410,398,6,0,3,0,3,0,0,0,0,0,0,398,0,12,0,0
N00004141,296,295,0,0,0,0,0,0,0,0,0,0,1,295,0,0,0,1
N00004142,356,354,0,0,1,0,0,0,0,0,0,1,0,354,0,1,1,0
N00004143,327,323,0,0,4,0,0,0,0,0,0,0,0,323,0,4,0,0
N00004144,590,587,0,0,0,0,0,0,0,1,0,1,1,587,1,0,1,1
N00004145,305,305,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0
N00004146,360,358,0,0,0,1,0,0,0,0,0,1,0,358,0,1,1,0
N00004147,352,352,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0
N00004148,215,211,2,0,0,0,0,0,0,2,0,0,0,211,2,2,0,0
N00004149,276,274,2,0,0,0,0,0,0,0,0,0,0,274,0,2,0,0
N00004150,499,487,5,0,1,0,0,2,1,0,0,2,1,487,1,8,2,1
N00004151,273,272,0,0,0,0,0,1,0,0,0,0,0,272,0,1,0,0
N00004152,237,231,2,0,4,0,0,0,0,0,0,0,0,231,0,6,0,0
N00004153,352,350,0,0,0,0,0,0,1,0,0,1,0,350,1,0,1,0
N00004154,253,246,4,0,3,0,0,0,0,0,0,0,0,246,0,7,0,0
N00004155,290,282,4,0,0,0,1,0,0,1,0,2,0,282,1,5,2,0
N00004156,232,224,0,0,0,8,0,0,0,0,0,0,0,224,0,8,0,0
N00004157,473,468,0,0,0,0,0,1,0,0,0,4,0,468,0,1,4,0
N00004158,418,416,0,0,0,0,0,0,0,0,0,2,0,416,0,0,2,0
N00004159,130,130,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0
N00004160,202,199,0,0,0,0,0,0,0,0,0,0,3,199,0,0,0,3
N00004161,299,291,4,0,0,0,0,0,0,0,0,4,0,291,0,4,4,0
N00004162,202,201,0,0,0,0,0,0,0,0,0,1,0,201,0,0,1,0
N00004163,388,382,1,0,0,0,0,0,0,1,0,4,0,382,1,1,4,0
N00004164,407,391,10,0,0,0,0,0,0,0,0,6,0,391,0,10,6,0
N00004165,424,412,0,0,0,4,0,0,1,0,0,5,2,412,1,4,5,2
N00004166,252,241,5,0,0,0,0,2,1,0,2,1,0,241,3,7,1,0
N00004167,379,368,1,0,0,0,7,0,0,0,1,2,0,368,1,8,2,0
N00004168,204,204,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0
N00004169,313,311,0,0,0,0,0,0,0,0,1,1,0,311,1,0,1,0
N00004170,292,283,0,0,0,0,0,0,0,0,1,8,0,283,1,0,8,0
N00004171,309,307,1,0,0,0,0,0,0,0,0,1,0,307,0,1,1,0
N00004172,247,243,0,0,1,0,0,1,0,0,0,2,0,243,0,2,2,0
N00004173,259,248,0,0,0,1,0,0,1,0,0,8,1,248,1,1,8,1
N00004174,273,268,1,0,1,0,0,0,0,0,0,2,1,268,0,2,2,1
N00004175,280,279,0,0,0,0,0,0,0,0,0,1,0,279,0,0,1,0
N00004176,406,401,1,0,0,0,0,0,0,2,2,0,0,401,4,1,0,0
N00004177,156,156,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0
N00004178,310,307,1,1,0,0,0,0,1,0,0,0,0,308,1,1,0,0
N00004179,344,341,1,0,0,0,0,2,0,0,0,0,0,341,0,3,0,0
N00004180,273,266,0,0,0,1,0,1,1,0,0,3,1,266,1,2,3,1
N00004181,267,267,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0
N00004182,341,337,0,0,1,0,0,0,0,0,0,3,0,337,0,1,3,0
N00004183,98,97,0,0,0,0,0,1,0,0,0,0,0,97,0,1,0,0
N00004184,260,258,0,0,1,0,0,0,0,0,0,1,0,258,0,1,1,0
N00004185,702,693,0,0,0,0,0,6,0,0,0,3,0,693,0,6,3,0
N00004186,305,295,0,0,3,0,0,7,0,0,0,0,0,295,0,10,0,0
N00004187,382,379,0,0,0,0,0,0,0,1,0,1,1,379,1,0,1,1
N00004188,289,285,0,0,0,0,0,0,0,2,0,1,1,285,2,0,1,1
N00004189,212,209,0,0,0,0,0,0,0,0,0,2,1,209,0,0,2,1
N00004190,486,483,0,0,0,0,0,1,0,0,0,1,1,483,0,1,1,1
N00004191,598,592,2,0,0,0,0,1,0,0,0,3,0,592,0,3,3,0
N00004192,295,289,4,0,0,0,0,0,0,1,0,1,0,289,1,4,1,0
N00004193,290,289,0,0,0,0,0,0,1,0,0,0,0,289,1,0,0,0
N00004194,265,264,0,0,0,0,0,0,0,1,0,0,0,264,1,0,0,0
N00004195,276,274,0,0,0,0,0,0,0,0,0,2,0,274,0,0,2,0
N00004196,1009,1000,0,0,1,0,0,0,0,5,0,3,0,1000,5,1,3,0
N00004197,245,243,0,0,0,0,0,2,0,0,0,0,0,243,0,2,0,0
N00004198,247,244,0,0,0,0,0,0,0,0,1,2,0,244,1,0,2,0
N00004199,798,781,3,0,3,0,0,0,2,2,0,4,3,781,4,6,4,3
N00004200,395,387,8,0,0,0,0,0,0,0,0,0,0,387,0,8,0,0
N00004201,327,310,11,1,0,0,0,0,0,1,0,3,1,311,1,11,3,1
N00004202,342,335,3,0,0,0,0,0,0,0,0,3,1,335,0,3,3,1
N00004203,373,368,1,0,0,0,0,0,1,0,0,3,0,368,1,1,3,0
N00004204,314,311,0,0,0,0,0,0,0,0,0,3,0,311,0,0,3,0
N00004205,285,285,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0
N00004206,283,276,0,0,0,5,0,2,0,0,0,0,0,276,0,7,0,0
N00004207,331,331,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0
N00004208,484,483,1,0,0,0,0,0,0,0,0,0,0,483,0,1,0,0
N00004209,648,641,2,0,0,0,0,0,0,0,1,2,2,641,1,2,2,2
N00004210,312,303,6,0,0,0,0,1,0,0,0,1,1,303,0,7,1,1
N00004211,674,667,2,0,0,0,0,0,0,0,0,5,0,667,0,2,5,0
N00004212,1948,1919,13,0,7,0,0,0,0,6,1,1,1,1919,7,20,1,1
N00004213,321,316,1,0,1,0,0,0,0,0,0,3,0,316,0,2,3,0
N00004214,280,269,5,1,0,0,0,0,0,0,1,4,0,270,1,5,4,0
N00004215,324,315,3,0,0,0,0,0,0,0,4,2,0,315,4,3,2,0
N00004216,420,416,0,0,0,0,0,0,0,1,1,2,0,416,2,0,2,0
N00004217,247,245,0,0,0,0,0,0,0,0,0,2,0,245,0,0,2,0
N00004218,274,272,0,2,0,0,0,0,0,0,0,0,0,274,0,0,0,0
N00004219,318,309,0,0,2,0,0,0,0,0,0,3,4,309,0,2,3,4
N00004220,298,294,0,0,0,0,0,1,1,0,0,2,0,294,1,1,2,0
N00004221,325,321,3,0,0,0,0,0,0,0,0,1,0,321,0,3,1,0
N00004222,335,333,0,0,0,0,0,0,0,0,0,1,1,333,0,0,1,1
N00004223,261,261,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0
N00004224,302,294,1,0,0,0,0,0,1,0,0,6,0,294,1,1,6,0
N00004225,270,262,3,0,0,0,0,0,0,0,0,5,0,262,0,3,5,0
N00004226,431,421,1,0,0,0,0,0,0,1,0,4,4,421,1,1,4,4
N00004227,265,256,1,0,1,0,0,4,0,0,0,2,1,256,0,6,2,1
N00004228,732,713,3,0,1,6,0,0,0,0,2,7,0,713,2,10,7,0
N00004229,326,321,0,0,0,0,0,4,0,1,0,0,0,321,1,4,0,0
N00004230,286,280,0,0,0,3,0,0,0,0,1,2,0,280,1,3,2,0
N00004231,306,304,0,0,2,0,0,0,0,0,0,0,0,304,0,2,0,0
N00004232,246,242,1,0,0,0,0,0,0,0,1,2,0,242,1,1,2,0
N00004233,347,342,2,0,0,0,0,0,0,1,0,1,1,342,1,2,1,1
N00004234,262,261,0,0,0,0,0,0,0,0,1,0,0,261,1,0,0,0
N00004235,294,294,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0
N00004236,309,294,0,0,0,4,5,2,0,1,0,3,0,294,1,11,3,0
N00004237,278,277,0,0,0,0,0,0,0,0,0,0,1,277,0,0,0,1
N00004238,346,336,0,0,0,6,0,0,0,0,0,0,4,336,0,6,0,4
N00004239,272,259,2,0,4,1,0,6,0,0,0,0,0,259,0,13,0,0
N00004240,340,338,1,0,0,0,0,0,0,0,0,1,0,338,0,1,1,0
N00004241,274,274,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0
N00004242,364,359,1,0,0,0,1,0,0,0,0,3,0,359,0,2,3,0
N00004243,279,275,0,0,0,0,0,0,0,0,1,2,1,275,1,0,2,1
N00004244,194,193,0,0,0,0,0,0,0,0,0,1,0,193,0,0,1,0
N00004245,334,329,0,0,0,0,0,1,0,1,1,2,0,329,2,1,2,0
N00004246,322,321,0,0,0,0,0,0,0,0,0,1,0,321,0,0,1,0
N00004247,315,315,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0
N00004248,236,235,0,0,1,0,0,0,0,0,0,0,0,235,0,1,0,0
N00004249,258,257,0,0,0,0,0,0,0,0,1,0,0,257,1,0,0,0
N00004250,244,240,1,0,0,0,0,1,0,0,0,2,0,240,0,2,2,0
N00004251,267,262,2,0,1,1,0,0,0,0,1,0,0,262,1,4,0,0
N00004252,302,292,0,0,0,6,0,0,1,0,0,3,0,292,1,6,3,0
N00004253,293,289,0,0,0,0,0,3,0,1,0,0,0,289,1,3,0,0
N00004254,284,283,1,0,0,0,0,0,0,0,0,0,0,283,0,1,0,0
N00004255,219,218,0,0,0,0,0,0,0,0,0,1,0,218,0,0,1,0
N00004256,860,850,1,0,0,0,0,3,0,0,0,5,1,850,0,4,5,1
N00004257,226,222,2,0,0,0,0,0,0,0,0,2,0,222,0,2,2,0
N00004258,308,306,0,0,0,0,0,2,0,0,0,0,0,306,0,2,0,0
N00004259,199,197,0,1,0,0,0,1,0,0,0,0,0,198,0,1,0,0
N00004260,314,314,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0
N00004261,233,221,0,0,3,0,5,1,0,1,0,1,1,221,1,9,1,1
N00004262,281,275,0,0,4,0,0,0,0,1,0,0,1,275,1,4,0,1
N00004263,226,211,0,0,6,1,0,3,0,1,0,2,2,211,1,10,2,2
N00004264,533,505,8,0,1,1,1,2,0,1,0,9,5,505,1,13,9,5
N00004265,222,215,0,0,3,0,0,2,1,0,0,1,0,215,1,5,1,0
N00004266,324,319,0,0,0,0,0,0,1,0,0,0,4,319,1,0,0,4
N00004267,562,547,1,0,1,0,0,0,0,3,4,3,3,547,7,2,3,3
N00004268,324,318,1,0,0,0,0,4,0,0,0,0,1,318,0,5,0,1
N00004269,317,306,1,0,4,0,0,0,1,0,1,3,1,306,2,5,3,1
N00004270,461,437,7,0,1,1,3,0,2,3,0,2,5,437,5,12,2,5
N00004271,291,278,0,0,8,0,0,1,0,0,0,4,0,278,0,9,4,0
N00004272,252,245,0,0,0,0,0,4,0,0,0,1,2,245,0,4,1,2
N00004273,397,384,0,0,0,0,0,7,1,1,0,3,1,384,2,7,3,1
N00004274,296,295,0,0,1,0,0,0,0,0,0,0,0,295,0,1,0,0
N00004275,277,269,1,0,1,0,0,0,0,0,0,5,1,269,0,2,5,1
N00004276,458,449,0,0,0,0,7,1,0,0,0,1,0,449,0,8,1,0
N00004277,309,307,1,0,0,0,0,0,0,0,0,0,1,307,0,1,0,1
N00004278,271,271,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0
N00004279,325,319,0,0,0,1,0,0,0,5,0,0,0,319,5,1,0,0
N00004280,318,313,0,0,0,0,0,1,0,0,0,3,1,313,0,1,3,1
N00004281,424,410,0,0,0,0,0,0,0,1,4,5,4,410,5,0,5,4
N00004282,229,225,0,0,0,0,0,0,0,0,1,1,2,225,1,0,1,2
N00004283,340,333,0,0,0,0,0,1,0,5,0,1,0,333,5,1,1,0
N00004284,364,363,0,0,0,0,0,0,0,0,0,1,0,363,0,0,1,0
N00004285,358,354,0,0,0,0,0,2,0,0,0,1,1,354,0,2,1,1
N00004286,317,312,2,0,0,0,0,0,1,0,0,1,1,312,1,2,1,1
N00004287,615,601,0,0,0,0,7,3,1,0,0,2,1,601,1,10,2,1
