ethn..sa_id,ethn..total_persons,ethn..ethnic_group_e_s_w_white_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
S00094666,64,63,0,0,0,0,0,0,0,1,0,63,1,0,0,0
S00094786,173,169,0,0,1,3,0,0,0,0,0,169,0,4,0,0
S00094787,128,125,0,1,0,0,0,2,0,0,0,125,0,2,1,0
S00094788,190,189,1,0,0,0,0,0,0,0,0,190,0,0,0,0
S00094527,80,79,0,0,0,0,0,0,0,1,0,79,1,0,0,0
S00094528,172,162,0,4,0,0,0,0,1,5,0,162,5,1,4,0
S00094529,111,107,0,0,0,0,0,0,0,4,0,107,4,0,0,0
S00094665,124,124,0,0,0,0,0,0,0,0,0,124,0,0,0,0
S00094680,65,59,0,0,0,2,0,0,0,4,0,59,4,2,0,0
S00094681,161,156,0,0,0,0,0,0,4,0,1,156,0,4,0,1
S00094789,73,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0
S00094524,129,129,0,0,0,0,0,0,0,0,0,129,0,0,0,0
S00094525,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00094663,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00094667,139,136,0,0,0,0,0,0,1,2,0,136,2,1,0,0
S00094780,112,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0
S00094781,79,69,10,0,0,0,0,0,0,0,0,79,0,0,0,0
S00094784,182,177,0,0,1,0,0,0,4,0,0,177,0,5,0,0
S00094785,80,79,0,0,0,0,0,0,0,0,1,79,0,0,0,1
S00094518,65,63,0,1,0,0,0,0,0,0,1,63,0,0,1,1
S00094522,104,103,0,1,0,0,0,0,0,0,0,103,0,0,1,0
S00094523,94,90,0,0,3,0,0,0,0,1,0,90,1,3,0,0
S00094782,105,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0
S00094783,152,151,0,0,0,0,0,0,0,1,0,151,1,0,0,0
S00094513,113,112,0,0,0,0,0,1,0,0,0,112,0,1,0,0
S00094515,88,87,0,1,0,0,0,0,0,0,0,87,0,0,1,0
S00094516,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00094521,73,69,0,1,1,0,0,0,2,0,0,69,0,3,1,0
S00094778,96,95,0,1,0,0,0,0,0,0,0,95,0,0,1,0
S00094779,65,60,0,0,0,0,0,0,5,0,0,60,0,5,0,0
S00094532,121,106,0,0,6,0,4,3,0,2,0,106,2,13,0,0
S00094533,108,107,1,0,0,0,0,0,0,0,0,108,0,0,0,0
S00094535,140,139,0,1,0,0,0,0,0,0,0,139,0,0,1,0
S00094540,124,122,0,0,0,0,0,2,0,0,0,122,0,2,0,0
S00094541,105,96,0,0,4,0,0,0,0,4,1,96,4,4,0,1
S00094542,92,90,0,0,0,0,0,0,1,0,1,90,0,1,0,1
S00094668,67,67,0,0,0,0,0,0,0,0,0,67,0,0,0,0
S00094669,154,153,0,0,0,0,0,0,0,0,1,153,0,0,0,1
S00094534,126,125,0,0,0,0,0,0,0,1,0,125,1,0,0,0
S00094536,134,134,0,0,0,0,0,0,0,0,0,134,0,0,0,0
S00094538,144,140,0,2,0,0,0,2,0,0,0,140,0,2,2,0
S00094682,128,124,0,3,1,0,0,0,0,0,0,124,0,1,3,0
S00094537,156,151,0,0,0,5,0,0,0,0,0,151,0,5,0,0
S00094539,107,107,0,0,0,0,0,0,0,0,0,107,0,0,0,0
S00094543,83,83,0,0,0,0,0,0,0,0,0,83,0,0,0,0
S00094545,108,102,0,6,0,0,0,0,0,0,0,102,0,0,6,0
S00094546,83,78,0,0,0,0,0,0,1,4,0,78,4,1,0,0
S00094547,125,125,0,0,0,0,0,0,0,0,0,125,0,0,0,0
S00094796,114,112,0,0,1,0,0,0,0,1,0,112,1,1,0,0
S00094797,78,78,0,0,0,0,0,0,0,0,0,78,0,0,0,0
S00094544,137,134,0,0,0,0,0,0,1,1,1,134,1,1,0,1
S00094548,72,72,0,0,0,0,0,0,0,0,0,72,0,0,0,0
S00094549,135,133,0,1,0,0,0,0,0,1,0,133,1,0,1,0
S00094550,52,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0
S00094551,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00094090,167,163,1,0,0,0,0,0,2,1,0,164,1,2,0,0
S00094091,129,129,0,0,0,0,0,0,0,0,0,129,0,0,0,0
S00094092,164,163,1,0,0,0,0,0,0,0,0,164,0,0,0,0
S00094581,171,168,0,0,0,0,0,2,0,0,1,168,0,2,0,1
S00094584,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00094552,175,174,0,1,0,0,0,0,0,0,0,174,0,0,1,0
S00094553,129,129,0,0,0,0,0,0,0,0,0,129,0,0,0,0
S00094554,139,139,0,0,0,0,0,0,0,0,0,139,0,0,0,0
S00094555,112,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0
S00094670,70,68,2,0,0,0,0,0,0,0,0,70,0,0,0,0
S00094586,122,118,0,1,0,1,0,1,1,0,0,118,0,3,1,0
S00094715,157,156,0,1,0,0,0,0,0,0,0,156,0,0,1,0
S00094716,158,154,3,0,0,0,0,0,1,0,0,157,0,1,0,0
S00094717,170,170,0,0,0,0,0,0,0,0,0,170,0,0,0,0
S00094718,110,107,0,2,0,0,0,0,1,0,0,107,0,1,2,0
S00094719,150,147,2,1,0,0,0,0,0,0,0,149,0,0,1,0
S00094720,58,58,0,0,0,0,0,0,0,0,0,58,0,0,0,0
S00094098,59,59,0,0,0,0,0,0,0,0,0,59,0,0,0,0
S00094099,128,127,0,0,0,0,0,0,0,0,1,127,0,0,0,1
S00094582,87,86,0,1,0,0,0,0,0,0,0,86,0,0,1,0
S00094583,105,104,0,0,0,0,0,0,0,1,0,104,1,0,0,0
S00094587,116,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0
S00094721,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0
S00094722,136,136,0,0,0,0,0,0,0,0,0,136,0,0,0,0
S00094093,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00094094,99,96,0,0,0,0,0,3,0,0,0,96,0,3,0,0
S00094095,142,141,0,0,1,0,0,0,0,0,0,141,0,1,0,0
S00094096,131,131,0,0,0,0,0,0,0,0,0,131,0,0,0,0
S00094097,120,116,0,0,4,0,0,0,0,0,0,116,0,4,0,0
S00094585,136,135,1,0,0,0,0,0,0,0,0,136,0,0,0,0
S00094085,136,135,0,1,0,0,0,0,0,0,0,135,0,0,1,0
S00094086,125,125,0,0,0,0,0,0,0,0,0,125,0,0,0,0
S00094087,89,89,0,0,0,0,0,0,0,0,0,89,0,0,0,0
S00094088,120,120,0,0,0,0,0,0,0,0,0,120,0,0,0,0
S00094713,143,143,0,0,0,0,0,0,0,0,0,143,0,0,0,0
S00094714,143,142,0,0,0,0,0,1,0,0,0,142,0,1,0,0
S00094078,167,166,0,0,0,0,0,1,0,0,0,166,0,1,0,0
S00094080,84,83,0,0,0,0,0,0,0,0,1,83,0,0,0,1
S00094083,104,102,0,1,0,0,0,0,0,1,0,102,1,0,1,0
S00094084,76,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0
S00094089,109,104,0,4,1,0,0,0,0,0,0,104,0,1,4,0
S00094711,138,138,0,0,0,0,0,0,0,0,0,138,0,0,0,0
S00094712,108,105,0,0,3,0,0,0,0,0,0,105,0,3,0,0
S00093995,52,51,0,1,0,0,0,0,0,0,0,51,0,0,1,0
S00094069,79,78,0,0,0,0,0,0,0,0,1,78,0,0,0,1
S00094070,164,163,0,0,0,0,0,0,1,0,0,163,0,1,0,0
S00094071,121,118,0,1,0,0,0,0,0,1,1,118,1,0,1,1
S00094572,192,192,0,0,0,0,0,0,0,0,0,192,0,0,0,0
S00094709,72,71,1,0,0,0,0,0,0,0,0,72,0,0,0,0
S00094710,126,126,0,0,0,0,0,0,0,0,0,126,0,0,0,0
S00094077,117,114,0,1,0,0,0,0,0,1,1,114,1,0,1,1
S00094081,103,102,0,0,0,0,0,0,0,1,0,102,1,0,0,0
S00094082,147,146,0,0,1,0,0,0,0,0,0,146,0,1,0,0
S00094577,108,107,0,1,0,0,0,0,0,0,0,107,0,0,1,0
S00094578,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00094579,57,57,0,0,0,0,0,0,0,0,0,57,0,0,0,0
S00094072,79,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0
S00094073,109,107,0,1,0,0,0,0,0,1,0,107,1,0,1,0
S00094074,72,72,0,0,0,0,0,0,0,0,0,72,0,0,0,0
S00094075,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00094076,109,107,0,0,0,0,0,0,1,1,0,107,1,1,0,0
S00094573,70,69,0,0,0,0,0,0,0,0,1,69,0,0,0,1
S00094574,128,127,1,0,0,0,0,0,0,0,0,128,0,0,0,0
S00094575,94,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0
S00094576,59,57,0,2,0,0,0,0,0,0,0,57,0,0,2,0
S00094062,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00094063,114,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0
S00094064,83,81,0,2,0,0,0,0,0,0,0,81,0,0,2,0
S00094065,116,115,0,0,0,0,0,0,0,0,1,115,0,0,0,1
S00094066,91,86,0,1,0,0,0,0,0,4,0,86,4,0,1,0
S00094067,86,82,0,3,1,0,0,0,0,0,0,82,0,1,3,0
S00094068,86,85,1,0,0,0,0,0,0,0,0,86,0,0,0,0
S00094571,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00094059,130,129,0,0,0,0,0,1,0,0,0,129,0,1,0,0
S00094060,162,161,0,0,1,0,0,0,0,0,0,161,0,1,0,0
S00094061,218,215,0,1,0,0,0,1,0,1,0,215,1,1,1,0
S00094700,104,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0
S00094707,85,81,2,0,0,0,0,1,1,0,0,83,0,2,0,0
S00094708,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00094053,204,203,0,0,0,0,0,0,0,0,1,203,0,0,0,1
S00094054,74,74,0,0,0,0,0,0,0,0,0,74,0,0,0,0
S00094055,96,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0
S00094056,134,132,0,0,0,0,0,0,1,0,1,132,0,1,0,1
S00094057,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0
S00094701,81,81,0,0,0,0,0,0,0,0,0,81,0,0,0,0
S00094702,127,121,4,2,0,0,0,0,0,0,0,125,0,0,2,0
S00094703,114,112,0,2,0,0,0,0,0,0,0,112,0,0,2,0
S00094704,80,77,0,2,0,0,0,0,1,0,0,77,0,1,2,0
S00094058,121,120,0,0,0,1,0,0,0,0,0,120,0,1,0,0
S00094568,114,112,1,0,0,0,0,0,0,1,0,113,1,0,0,0
S00094570,137,133,2,0,0,0,0,1,0,1,0,135,1,1,0,0
S00094705,69,69,0,0,0,0,0,0,0,0,0,69,0,0,0,0
S00094706,194,192,0,2,0,0,0,0,0,0,0,192,0,0,2,0
S00094486,147,144,0,0,0,0,0,0,2,1,0,144,1,2,0,0
S00094487,142,142,0,0,0,0,0,0,0,0,0,142,0,0,0,0
S00094488,129,129,0,0,0,0,0,0,0,0,0,129,0,0,0,0
S00094489,132,132,0,0,0,0,0,0,0,0,0,132,0,0,0,0
S00094490,85,83,0,0,2,0,0,0,0,0,0,83,0,2,0,0
S00094491,63,63,0,0,0,0,0,0,0,0,0,63,0,0,0,0
S00094498,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00094499,136,136,0,0,0,0,0,0,0,0,0,136,0,0,0,0
S00094492,116,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0
S00094493,79,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0
S00094494,107,103,0,0,0,1,0,0,1,0,2,103,0,2,0,2
S00094496,146,146,0,0,0,0,0,0,0,0,0,146,0,0,0,0
S00094658,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00094659,70,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0
S00094774,130,127,1,0,0,0,0,0,1,1,0,128,1,1,0,0
S00094775,114,112,0,2,0,0,0,0,0,0,0,112,0,0,2,0
S00094495,138,134,0,1,0,0,0,0,0,3,0,134,3,0,1,0
S00094497,106,104,0,0,2,0,0,0,0,0,0,104,0,2,0,0
S00094699,84,82,2,0,0,0,0,0,0,0,0,84,0,0,0,0
S00094773,107,106,0,1,0,0,0,0,0,0,0,106,0,0,1,0
S00094776,170,168,0,1,0,0,0,0,1,0,0,168,0,1,1,0
S00094777,70,68,0,0,0,2,0,0,0,0,0,68,0,2,0,0
S00094482,202,195,0,4,0,0,0,0,1,2,0,195,2,1,4,0
S00094483,124,123,0,0,0,0,0,0,0,1,0,123,1,0,0,0
S00094484,145,141,0,1,0,1,1,0,1,0,0,141,0,3,1,0
S00094656,53,50,0,2,0,0,0,0,1,0,0,50,0,1,2,0
S00094657,83,83,0,0,0,0,0,0,0,0,0,83,0,0,0,0
S00094478,143,142,0,0,0,0,0,0,1,0,0,142,0,1,0,0
S00094479,160,158,0,1,1,0,0,0,0,0,0,158,0,1,1,0
S00094480,81,80,0,0,0,0,0,1,0,0,0,80,0,1,0,0
S00094481,112,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0
S00094485,95,92,1,0,0,0,2,0,0,0,0,93,0,2,0,0
S00094771,65,65,0,0,0,0,0,0,0,0,0,65,0,0,0,0
S00094772,86,86,0,0,0,0,0,0,0,0,0,86,0,0,0,0
S00094049,141,137,0,0,0,0,0,0,4,0,0,137,0,4,0,0
S00094050,119,113,0,0,5,0,0,0,0,0,1,113,0,5,0,1
S00094051,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00094052,141,139,1,0,0,0,0,0,1,0,0,140,0,1,0,0
S00094567,118,118,0,0,0,0,0,0,0,0,0,118,0,0,0,0
S00094697,52,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0
S00094698,63,62,1,0,0,0,0,0,0,0,0,63,0,0,0,0
S00094044,148,148,0,0,0,0,0,0,0,0,0,148,0,0,0,0
S00094045,100,99,1,0,0,0,0,0,0,0,0,100,0,0,0,0
S00094046,172,170,0,0,0,0,0,0,0,2,0,170,2,0,0,0
S00094047,69,69,0,0,0,0,0,0,0,0,0,69,0,0,0,0
S00094048,106,105,0,1,0,0,0,0,0,0,0,105,0,0,1,0
S00094246,103,101,2,0,0,0,0,0,0,0,0,103,0,0,0,0
S00094247,161,157,1,0,0,0,0,2,0,1,0,158,1,2,0,0
S00094252,111,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0
S00094253,78,77,0,0,0,0,0,0,1,0,0,77,0,1,0,0
S00094254,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00094620,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00094622,83,82,0,1,0,0,0,0,0,0,0,82,0,0,1,0
S00094248,96,95,0,0,0,0,0,0,0,1,0,95,1,0,0,0
S00094249,111,107,0,0,4,0,0,0,0,0,0,107,0,4,0,0
S00094250,100,99,1,0,0,0,0,0,0,0,0,100,0,0,0,0
S00094251,82,81,1,0,0,0,0,0,0,0,0,82,0,0,0,0
S00094621,60,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0
S00094113,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0
S00094114,134,133,0,0,0,0,0,0,1,0,0,133,0,1,0,0
S00094591,132,126,0,5,0,0,0,0,0,1,0,126,1,0,5,0
S00094103,75,75,0,0,0,0,0,0,0,0,0,75,0,0,0,0
S00094104,73,72,1,0,0,0,0,0,0,0,0,73,0,0,0,0
S00094110,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00094111,89,89,0,0,0,0,0,0,0,0,0,89,0,0,0,0
S00094112,150,148,0,1,0,0,0,0,0,1,0,148,1,0,1,0
S00094589,87,84,0,0,1,0,0,2,0,0,0,84,0,3,0,0
S00094590,103,99,0,0,4,0,0,0,0,0,0,99,0,4,0,0
S00094723,168,166,0,0,0,0,0,1,0,1,0,166,1,1,0,0
S00094101,150,150,0,0,0,0,0,0,0,0,0,150,0,0,0,0
S00094102,102,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0
S00094105,127,127,0,0,0,0,0,0,0,0,0,127,0,0,0,0
S00094106,51,51,0,0,0,0,0,0,0,0,0,51,0,0,0,0
S00094107,71,69,2,0,0,0,0,0,0,0,0,71,0,0,0,0
S00094108,88,87,1,0,0,0,0,0,0,0,0,88,0,0,0,0
S00094109,95,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0
S00094588,81,80,0,0,0,0,0,0,0,1,0,80,1,0,0,0
S00094197,89,89,0,0,0,0,0,0,0,0,0,89,0,0,0,0
S00094198,126,124,1,0,0,0,0,0,0,0,1,125,0,0,0,1
S00094199,71,70,0,0,0,1,0,0,0,0,0,70,0,1,0,0
S00094200,173,172,0,0,0,0,0,1,0,0,0,172,0,1,0,0
S00094201,111,110,0,0,0,0,0,0,1,0,0,110,0,1,0,0
S00094202,149,147,1,0,0,0,0,0,0,0,1,148,0,0,0,1
S00094609,65,65,0,0,0,0,0,0,0,0,0,65,0,0,0,0
S00094191,86,86,0,0,0,0,0,0,0,0,0,86,0,0,0,0
S00094192,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00094193,162,161,1,0,0,0,0,0,0,0,0,162,0,0,0,0
S00094194,147,147,0,0,0,0,0,0,0,0,0,147,0,0,0,0
S00094195,91,89,0,0,1,0,0,0,0,0,1,89,0,1,0,1
S00094196,114,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0
S00094608,148,148,0,0,0,0,0,0,0,0,0,148,0,0,0,0
S00094035,96,93,0,2,0,0,0,0,0,1,0,93,1,0,2,0
S00094036,67,67,0,0,0,0,0,0,0,0,0,67,0,0,0,0
S00094040,76,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0
S00094041,111,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0
S00094042,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00094043,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00094100,163,162,1,0,0,0,0,0,0,0,0,163,0,0,0,0
S00094037,107,105,0,0,0,1,0,0,0,1,0,105,1,1,0,0
S00094038,104,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0
S00094039,84,84,0,0,0,0,0,0,0,0,0,84,0,0,0,0
S00094565,78,78,0,0,0,0,0,0,0,0,0,78,0,0,0,0
S00094675,118,116,0,1,0,0,0,0,0,1,0,116,1,0,1,0
S00094677,72,71,0,0,0,0,0,0,1,0,0,71,0,1,0,0
S00094695,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00094696,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00094033,117,113,1,2,1,0,0,0,0,0,0,114,0,1,2,0
S00094034,116,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0
S00094671,84,84,0,0,0,0,0,0,0,0,0,84,0,0,0,0
S00094672,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00094673,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00094674,153,144,3,1,0,0,1,0,4,0,0,147,0,5,1,0
S00094693,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00094694,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00094803,119,119,0,0,0,0,0,0,0,0,0,119,0,0,0,0
S00094662,73,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0
S00094664,165,165,0,0,0,0,0,0,0,0,0,165,0,0,0,0
S00094691,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00094692,57,57,0,0,0,0,0,0,0,0,0,57,0,0,0,0
S00094802,97,95,0,0,0,0,0,0,0,2,0,95,2,0,0,0
S00094176,136,135,0,0,0,1,0,0,0,0,0,135,0,1,0,0
S00094177,160,155,0,1,0,0,0,0,0,2,2,155,2,0,1,2
S00094178,102,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0
S00094179,75,75,0,0,0,0,0,0,0,0,0,75,0,0,0,0
S00094180,165,163,0,1,0,0,0,0,1,0,0,163,0,1,1,0
S00094183,88,87,0,0,0,0,0,0,1,0,0,87,0,1,0,0
S00094676,80,80,0,0,0,0,0,0,0,0,0,80,0,0,0,0
S00094172,198,188,0,1,0,0,5,0,0,4,0,188,4,5,1,0
S00094173,56,54,0,2,0,0,0,0,0,0,0,54,0,0,2,0
S00094174,102,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0
S00094175,143,138,0,0,0,5,0,0,0,0,0,138,0,5,0,0
S00094181,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00094182,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00094187,72,72,0,0,0,0,0,0,0,0,0,72,0,0,0,0
S00094184,105,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0
S00094185,102,101,0,0,0,0,0,0,0,1,0,101,1,0,0,0
S00094186,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
S00094188,54,53,0,0,0,0,0,1,0,0,0,53,0,1,0,0
S00094189,100,98,0,0,0,1,0,1,0,0,0,98,0,2,0,0
S00094606,168,167,0,1,0,0,0,0,0,0,0,167,0,0,1,0
S00094678,54,54,0,0,0,0,0,0,0,0,0,54,0,0,0,0
S00094679,137,137,0,0,0,0,0,0,0,0,0,137,0,0,0,0
S00094164,106,105,0,0,0,0,0,1,0,0,0,105,0,1,0,0
S00094165,99,95,0,0,0,0,0,0,2,1,1,95,1,2,0,1
S00094170,102,96,0,1,0,0,2,0,0,3,0,96,3,2,1,0
S00094171,77,76,0,0,0,1,0,0,0,0,0,76,0,1,0,0
S00094735,151,149,1,0,0,1,0,0,0,0,0,150,0,1,0,0
S00094159,78,77,0,0,0,0,0,0,1,0,0,77,0,1,0,0
S00094160,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00094161,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0
S00094167,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00094168,129,129,0,0,0,0,0,0,0,0,0,129,0,0,0,0
S00094169,51,51,0,0,0,0,0,0,0,0,0,51,0,0,0,0
S00094605,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00094607,65,65,0,0,0,0,0,0,0,0,0,65,0,0,0,0
S00094156,143,141,0,0,0,0,0,0,2,0,0,141,0,2,0,0
S00094157,205,200,0,1,0,0,0,4,0,0,0,200,0,4,1,0
S00094158,157,157,0,0,0,0,0,0,0,0,0,157,0,0,0,0
S00094190,52,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0
S00094733,52,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0
S00094734,143,143,0,0,0,0,0,0,0,0,0,143,0,0,0,0
S00094032,107,106,0,0,0,0,0,0,0,1,0,106,1,0,0,0
S00094162,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00094163,161,159,0,0,0,0,0,0,0,2,0,159,2,0,0,0
S00094166,126,123,0,1,0,2,0,0,0,0,0,123,0,2,1,0
S00094736,128,124,0,0,0,0,0,3,1,0,0,124,0,4,0,0
S00094243,60,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0
S00094244,113,112,0,0,0,0,0,1,0,0,0,112,0,1,0,0
S00094245,69,69,0,0,0,0,0,0,0,0,0,69,0,0,0,0
S00094746,89,88,0,0,0,0,0,0,0,1,0,88,1,0,0,0
S00094747,61,61,0,0,0,0,0,0,0,0,0,61,0,0,0,0
S00094748,78,77,0,0,0,0,0,0,0,1,0,77,1,0,0,0
S00094237,136,135,0,0,0,0,0,0,0,1,0,135,1,0,0,0
S00094238,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00094239,127,127,0,0,0,0,0,0,0,0,0,127,0,0,0,0
S00094240,105,103,0,0,0,0,0,1,0,1,0,103,1,1,0,0
S00094241,76,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0
S00094242,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00094619,113,112,0,0,0,1,0,0,0,0,0,112,0,1,0,0
S00094217,84,80,0,0,0,0,3,0,0,1,0,80,1,3,0,0
S00094218,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00094219,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00094220,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00094221,125,124,0,0,0,0,0,0,0,0,1,124,0,0,0,1
S00094222,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00094610,105,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0
S00094611,86,86,0,0,0,0,0,0,0,0,0,86,0,0,0,0
S00093998,136,136,0,0,0,0,0,0,0,0,0,136,0,0,0,0
S00094566,61,60,0,0,0,0,0,1,0,0,0,60,0,1,0,0
S00094569,145,141,0,3,0,1,0,0,0,0,0,141,0,1,3,0
S00094580,135,135,0,0,0,0,0,0,0,0,0,135,0,0,0,0
S00094798,85,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0
S00094799,89,88,0,0,0,0,0,0,0,1,0,88,1,0,0,0
S00094235,120,119,0,0,1,0,0,0,0,0,0,119,0,1,0,0
S00094236,114,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0
S00094616,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0
S00094617,51,51,0,0,0,0,0,0,0,0,0,51,0,0,0,0
S00094742,96,92,0,0,3,0,0,0,0,1,0,92,1,3,0,0
S00094233,59,58,0,0,0,0,0,0,0,1,0,58,1,0,0,0
S00094234,214,213,0,1,0,0,0,0,0,0,0,213,0,0,1,0
S00094740,77,77,0,0,0,0,0,0,0,0,0,77,0,0,0,0
S00094741,52,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0
S00094743,120,119,0,1,0,0,0,0,0,0,0,119,0,0,1,0
S00094745,73,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0
S00094227,65,65,0,0,0,0,0,0,0,0,0,65,0,0,0,0
S00094228,94,91,0,0,1,0,0,0,0,2,0,91,2,1,0,0
S00094229,83,82,0,0,0,0,0,0,0,0,1,82,0,0,0,1
S00094230,88,85,0,0,0,2,0,1,0,0,0,85,0,3,0,0
S00094231,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00094232,54,54,0,0,0,0,0,0,0,0,0,54,0,0,0,0
S00094744,77,75,0,1,0,0,0,0,0,0,1,75,0,0,1,1
S00094223,126,125,0,0,1,0,0,0,0,0,0,125,0,1,0,0
S00094224,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
