rel..sa_id,rel..total_persons,rel..christian_church_of_scotland,rel..christian_roman_catholic,rel..christian_other_christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated
S00118018,135,62,5,13,0,0,1,0,0,0,41,13
S00119181,109,58,3,16,0,0,0,0,1,0,29,2
S00119183,124,47,14,6,0,0,0,0,0,0,44,13
S00119184,126,38,10,15,1,0,0,0,0,3,45,14
S00119185,149,37,12,21,1,0,0,0,0,3,51,24
S00118013,164,47,5,21,0,0,0,0,0,2,67,22
S00118014,125,43,2,14,0,0,0,0,0,0,52,14
S00118015,168,60,9,23,0,0,0,0,0,4,53,19
S00118056,97,17,4,37,0,0,0,0,0,1,25,13
S00119182,74,20,2,12,0,0,0,0,0,0,23,17
S00118007,132,30,11,19,1,0,0,0,0,0,48,23
S00118008,129,40,16,9,0,0,4,0,0,1,53,6
S00118009,97,27,2,18,0,0,0,0,0,0,38,12
S00118010,94,34,4,20,0,0,0,0,0,1,27,8
S00118011,126,38,8,11,2,0,0,0,0,3,54,10
S00118012,76,27,2,7,0,0,0,0,0,1,27,12
S00119368,121,22,7,25,0,0,0,0,0,3,55,9
S00119369,138,48,11,22,1,0,0,0,0,2,42,12
S00118016,81,33,2,15,1,0,0,0,0,1,24,5
S00118025,148,50,16,30,2,0,0,0,0,0,42,8
S00118026,108,36,8,9,0,0,0,0,0,0,37,18
S00119177,109,15,0,36,1,0,0,0,0,0,33,24
S00119178,55,18,3,10,0,0,0,0,0,0,21,3
S00118029,150,59,7,25,0,0,0,0,0,0,47,12
S00118030,84,24,6,27,0,0,0,0,0,0,18,9
S00118031,77,33,4,16,0,0,0,0,0,0,17,7
S00118032,130,44,10,54,0,0,0,0,0,0,19,3
S00118033,68,24,3,17,1,0,0,0,0,3,14,6
S00118034,117,40,9,38,0,0,0,0,0,1,16,13
S00118028,100,41,4,15,0,0,0,0,0,2,29,9
S00118575,110,45,8,9,0,0,0,0,0,1,34,13
S00118576,118,42,10,16,0,0,0,0,0,0,37,13
S00118577,63,29,5,10,0,0,0,0,0,1,16,2
S00118578,59,24,3,7,0,0,0,0,0,0,22,3
S00118579,132,64,2,32,0,0,0,6,0,0,18,10
S00118570,50,21,5,5,0,0,0,0,0,0,19,0
S00118571,125,45,0,13,0,5,0,0,0,3,49,10
S00118572,107,30,14,17,1,0,0,0,0,0,34,11
S00118573,54,17,2,6,0,0,0,0,0,1,18,10
S00118574,59,24,3,11,0,0,0,0,0,1,15,5
S00119055,64,20,3,22,0,0,0,0,0,0,13,6
S00119500,66,33,3,11,0,0,0,0,0,0,15,4
S00119501,108,47,1,21,0,0,0,0,0,0,26,13
S00118027,167,38,12,23,1,0,0,0,0,4,76,13
S00118580,109,52,2,22,0,0,0,0,0,0,24,9
S00118581,95,51,1,20,0,0,0,0,0,0,22,1
S00118582,102,51,5,17,0,0,0,0,0,0,24,5
S00119502,113,29,13,10,0,0,0,3,0,0,53,5
S00119503,118,31,9,11,0,0,0,1,0,2,47,17
S00119504,136,59,10,13,0,0,0,0,0,0,42,12
S00119505,118,55,13,21,0,0,0,0,0,0,24,5
S00119506,76,38,0,9,0,0,0,0,0,0,25,4
S00119507,69,24,1,5,1,1,0,0,0,0,32,5
S00118019,97,34,7,24,1,0,0,0,0,0,25,6
S00118020,101,21,9,24,0,0,0,4,0,0,41,2
S00118021,130,62,1,32,0,0,0,0,0,0,23,12
S00118022,89,26,6,11,0,0,0,0,0,0,35,11
S00118023,140,52,2,40,0,0,0,0,0,0,41,5
S00118024,155,65,11,16,0,0,0,0,0,0,49,14
S00119374,173,51,6,43,0,0,0,0,0,4,54,15
S00119375,82,15,3,12,1,0,0,0,0,0,43,8
S00118035,125,60,7,13,1,0,0,0,0,1,35,8
S00118036,102,50,2,16,0,0,0,0,0,0,23,11
S00118037,103,39,3,14,0,0,0,0,0,0,35,12
S00118038,93,44,3,19,0,0,0,0,0,1,21,5
S00118039,160,58,15,31,0,0,0,0,0,0,32,24
S00118040,74,24,0,22,0,0,0,0,0,2,22,4
S00118041,106,29,6,16,0,0,0,0,0,0,45,10
S00119376,124,48,6,10,0,0,0,0,0,0,41,19
S00119377,88,38,6,16,0,0,0,0,0,1,19,8
S00118051,95,12,2,15,0,0,0,1,0,0,43,22
S00118052,89,39,0,13,0,0,0,0,1,1,34,1
S00118053,87,29,4,18,3,1,0,0,2,0,20,10
S00118054,149,38,9,44,0,0,1,0,0,0,45,12
S00118055,171,50,9,42,0,0,0,0,0,1,52,17
S00119378,87,35,2,14,0,0,0,0,0,0,27,9
S00119379,93,32,3,14,0,0,0,0,0,1,40,3
S00118046,97,25,2,19,0,0,0,1,0,1,33,16
S00118047,60,13,1,10,0,0,0,0,0,0,31,5
S00118048,111,28,10,15,0,0,0,0,0,0,42,16
S00118049,130,34,2,34,0,0,0,0,0,1,38,21
S00118050,153,58,8,17,1,0,0,0,0,0,60,9
S00119187,58,3,1,15,1,0,0,0,0,0,28,10
S00121909,186,63,9,8,0,0,0,0,0,0,98,8
S00121910,71,35,4,2,0,0,0,0,0,0,21,9
S00121911,149,48,8,20,1,0,0,1,0,0,58,13
S00121912,128,64,16,7,0,0,0,0,0,0,35,6
S00121913,108,41,9,8,0,0,0,0,0,0,30,20
S00122807,82,30,3,14,0,0,0,2,0,1,29,3
S00122810,114,59,3,10,0,0,0,0,0,1,29,12
S00122818,67,33,3,4,0,0,0,0,0,0,24,3
S00121907,101,44,9,5,0,0,0,0,0,2,33,8
S00121908,94,27,1,6,21,0,0,0,0,0,28,11
S00121922,117,43,5,15,0,0,0,0,0,1,38,15
S00121923,70,21,8,8,0,0,0,0,0,0,33,0
S00122808,102,34,4,26,0,0,0,0,0,0,21,17
S00122821,84,31,0,13,0,0,0,0,0,2,33,5
S00122822,95,45,8,6,0,0,0,0,0,0,27,9
S00122927,89,34,1,8,0,0,0,0,0,2,42,2
S00121919,159,45,6,17,24,0,0,0,0,2,49,16
S00121920,126,37,13,14,0,0,0,0,0,1,54,7
S00121921,81,34,7,5,0,0,2,0,0,0,25,8
S00122820,138,49,9,9,0,0,0,0,0,3,53,15
S00122926,97,33,19,12,1,0,2,0,0,0,24,6
S00121914,87,34,3,7,0,0,0,0,0,1,38,4
S00121915,60,26,0,0,0,0,0,0,0,0,29,5
S00121916,51,29,1,5,0,0,0,0,0,2,13,1
S00121917,99,35,4,4,0,0,0,0,0,2,46,8
S00122924,109,31,5,7,0,0,0,0,0,0,52,14
S00122925,53,24,0,4,0,0,0,0,0,0,24,1
S00121926,97,27,11,15,0,0,0,0,0,0,42,2
S00121927,120,35,4,5,4,0,0,0,0,2,57,13
S00122895,64,31,0,4,0,0,0,0,0,0,21,8
S00122896,114,44,12,7,0,0,0,0,0,0,35,16
S00122928,68,38,4,3,0,0,0,0,0,3,14,6
S00122929,69,27,0,5,0,0,0,0,0,0,26,11
S00121918,114,40,16,3,1,0,0,0,0,0,36,18
S00121928,85,39,5,5,0,0,0,0,0,0,32,4
S00121929,97,59,4,4,0,0,0,0,0,0,25,5
S00122826,55,28,2,2,0,0,0,0,0,0,21,2
S00122827,64,34,5,3,0,0,0,0,0,0,20,2
S00122930,124,40,9,11,0,0,0,0,0,0,53,11
S00121906,75,39,9,3,0,0,0,1,0,0,20,3
S00121931,151,64,15,9,0,0,0,0,0,2,53,8
S00121932,131,49,9,12,0,0,0,0,3,0,45,13
S00121933,66,21,1,2,0,0,0,0,0,0,35,7
S00121934,111,49,2,6,0,0,0,0,0,2,48,4
S00122805,68,33,1,5,0,0,0,0,0,0,20,9
S00122806,87,27,8,7,0,0,0,0,0,0,33,12
S00122828,115,42,8,3,4,0,0,0,0,0,49,9
S00122829,68,40,10,3,1,0,0,0,0,3,11,0
S00132921,99,50,8,7,0,0,2,3,1,0,21,7
S00132922,67,20,4,2,0,0,0,0,0,0,28,13
S00133504,92,38,2,5,0,0,0,0,0,0,42,5
S00133505,144,58,23,9,1,1,0,0,0,0,43,9
