ethn..sa_id,ethn..total_persons,ethn..ethnic_group_e_s_w_white_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
S00117258,144,129,0,2,0,11,0,2,0,0,0,129,0,13,2,0
S00117259,138,71,0,1,6,38,1,4,5,5,7,71,5,54,1,7
S00117260,123,89,0,0,3,28,0,0,3,0,0,89,0,34,0,0
S00117261,63,27,0,1,15,15,0,2,2,1,0,27,1,34,1,0
S00117262,88,64,1,3,4,8,0,2,2,1,3,65,1,16,3,3
S00117263,128,81,0,0,5,32,0,2,0,5,3,81,5,39,0,3
S00117264,139,110,0,0,6,14,0,3,1,0,5,110,0,24,0,5
S00117265,126,40,0,0,4,69,0,2,4,6,1,40,6,79,0,1
S00117266,99,38,0,1,3,48,1,0,3,5,0,38,5,55,1,0
S00117267,150,47,0,1,5,94,0,0,2,1,0,47,1,101,1,0
S00117268,111,48,0,0,3,51,0,0,1,2,6,48,2,55,0,6
S00117269,155,80,0,4,2,59,0,5,5,0,0,80,0,71,4,0
S00117270,93,18,0,0,3,72,0,0,0,0,0,18,0,75,0,0
S00117271,101,58,0,0,2,24,0,0,0,14,3,58,14,26,0,3
S00117272,111,46,0,2,1,60,0,0,1,1,0,46,1,62,2,0
S00117273,119,40,0,2,15,54,0,0,3,0,5,40,0,72,2,5
S00117274,78,76,0,1,0,0,0,1,0,0,0,76,0,1,1,0
S00117275,53,43,0,3,1,3,0,0,0,1,2,43,1,4,3,2
S00117276,50,39,0,0,2,3,0,0,0,6,0,39,6,5,0,0
S00117277,52,41,0,2,1,7,0,0,0,1,0,41,1,8,2,0
S00117278,85,77,0,1,0,5,0,2,0,0,0,77,0,7,1,0
S00117279,60,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0
S00117280,63,49,0,0,0,7,0,1,0,6,0,49,6,8,0,0
S00117281,93,83,0,1,3,0,0,0,0,6,0,83,6,3,1,0
S00117282,134,98,0,2,3,30,0,0,0,1,0,98,1,33,2,0
S00117283,114,70,0,0,0,34,0,5,0,0,5,70,0,39,0,5
S00117284,96,91,0,0,0,3,0,2,0,0,0,91,0,5,0,0
S00117285,93,75,0,0,8,6,0,0,0,4,0,75,4,14,0,0
S00117286,133,70,0,3,4,43,0,0,6,6,1,70,6,53,3,1
S00117287,61,31,0,0,0,16,0,0,2,7,5,31,7,18,0,5
S00117288,81,71,0,0,0,5,0,0,0,5,0,71,5,5,0,0
S00117289,129,90,0,0,6,22,0,0,10,1,0,90,1,38,0,0
S00117290,79,63,0,0,2,14,0,0,0,0,0,63,0,16,0,0
S00117291,62,38,0,1,1,9,0,0,4,9,0,38,9,14,1,0
S00117292,87,72,0,0,0,13,0,0,0,0,2,72,0,13,0,2
S00117293,72,60,0,0,0,10,0,0,2,0,0,60,0,12,0,0
S00117294,111,82,0,0,0,28,0,0,1,0,0,82,0,29,0,0
S00117295,52,36,0,0,4,10,0,0,1,1,0,36,1,15,0,0
S00117296,95,80,0,1,5,3,3,1,1,1,0,80,1,13,1,0
S00117297,92,78,0,3,1,10,0,0,0,0,0,78,0,11,3,0
S00117298,103,96,1,0,0,6,0,0,0,0,0,97,0,6,0,0
S00117299,58,40,0,4,1,12,0,0,1,0,0,40,0,14,4,0
S00117300,115,106,0,0,1,7,0,0,0,1,0,106,1,8,0,0
S00117301,157,149,0,2,0,0,0,0,0,1,5,149,1,0,2,5
S00117302,50,42,0,0,4,1,0,0,1,2,0,42,2,6,0,0
S00117303,108,101,0,1,2,0,0,1,1,2,0,101,2,4,1,0
S00117304,132,113,0,2,0,7,0,4,2,4,0,113,4,13,2,0
S00117305,64,62,0,1,0,0,0,0,0,0,1,62,0,0,1,1
S00117306,101,84,0,1,9,4,0,3,0,0,0,84,0,16,1,0
S00117307,79,61,0,0,6,6,0,0,2,3,1,61,3,14,0,1
S00117308,131,122,0,1,1,3,0,0,0,3,1,122,3,4,1,1
S00117309,58,57,0,0,1,0,0,0,0,0,0,57,0,1,0,0
S00117310,61,58,0,0,3,0,0,0,0,0,0,58,0,3,0,0
S00117311,51,49,0,0,0,0,0,0,1,1,0,49,1,1,0,0
S00117312,116,110,0,1,0,0,0,3,0,2,0,110,2,3,1,0
S00117313,143,143,0,0,0,0,0,0,0,0,0,143,0,0,0,0
S00117314,64,64,0,0,0,0,0,0,0,0,0,64,0,0,0,0
S00117315,98,83,0,2,0,7,0,3,0,3,0,83,3,10,2,0
S00117316,71,67,0,0,0,0,0,0,0,4,0,67,4,0,0,0
S00117317,128,125,1,0,0,1,0,0,0,1,0,126,1,1,0,0
S00117318,103,91,0,2,0,3,0,0,4,3,0,91,3,7,2,0
S00117319,70,47,0,0,0,2,0,0,0,21,0,47,21,2,0,0
S00117320,68,38,0,0,3,14,0,0,0,13,0,38,13,17,0,0
S00117321,107,51,0,0,0,10,0,1,6,38,1,51,38,17,0,1
S00117322,50,40,0,0,1,1,0,0,2,6,0,40,6,4,0,0
S00117323,92,64,0,0,0,2,0,0,9,10,7,64,10,11,0,7
S00117324,71,70,0,0,0,0,0,0,0,1,0,70,1,0,0,0
S00117325,139,130,0,0,0,9,0,0,0,0,0,130,0,9,0,0
S00117326,99,97,0,0,0,1,0,0,1,0,0,97,0,2,0,0
S00117327,79,74,0,0,1,4,0,0,0,0,0,74,0,5,0,0
S00117328,50,38,0,0,0,6,0,2,3,1,0,38,1,11,0,0
S00117329,122,114,0,0,0,2,0,2,0,0,4,114,0,4,0,4
S00117330,153,100,0,3,0,12,0,2,0,33,3,100,33,14,3,3
S00117331,80,78,0,1,0,0,0,0,0,1,0,78,1,0,1,0
S00117332,61,60,0,1,0,0,0,0,0,0,0,60,0,0,1,0
S00117333,106,95,0,0,3,0,0,3,0,5,0,95,5,6,0,0
S00117334,116,92,0,0,14,5,2,0,1,2,0,92,2,22,0,0
S00117335,88,64,0,2,8,2,0,2,2,8,0,64,8,14,2,0
S00117336,140,113,0,4,0,5,0,2,2,11,3,113,11,9,4,3
S00117337,81,76,0,0,1,0,0,3,0,0,1,76,0,4,0,1
S00117338,124,43,0,0,17,45,0,3,15,0,1,43,0,80,0,1
S00117339,166,83,0,0,9,67,0,3,4,0,0,83,0,83,0,0
S00117340,69,38,0,0,0,17,0,2,4,8,0,38,8,23,0,0
S00117341,126,92,0,4,3,1,0,1,0,16,9,92,16,5,4,9
S00117342,101,99,0,0,0,0,0,2,0,0,0,99,0,2,0,0
S00117343,86,76,0,0,0,5,0,0,0,5,0,76,5,5,0,0
S00117344,100,76,0,0,3,16,0,0,4,1,0,76,1,23,0,0
S00117345,103,92,0,0,6,1,1,3,0,0,0,92,0,11,0,0
S00117346,122,111,0,1,0,10,0,0,0,0,0,111,0,10,1,0
S00117347,107,90,0,3,0,13,0,0,0,0,1,90,0,13,3,1
S00117348,106,86,0,0,8,12,0,0,0,0,0,86,0,20,0,0
S00117349,151,142,1,0,5,0,0,0,3,0,0,143,0,8,0,0
S00117350,56,56,0,0,0,0,0,0,0,0,0,56,0,0,0,0
S00117351,165,140,0,2,2,20,0,0,0,0,1,140,0,22,2,1
S00117352,131,128,0,0,0,3,0,0,0,0,0,128,0,3,0,0
S00117353,56,54,0,0,0,1,0,0,0,1,0,54,1,1,0,0
S00117354,71,65,5,1,0,0,0,0,0,0,0,70,0,0,1,0
S00117355,107,102,0,0,0,4,0,0,1,0,0,102,0,5,0,0
S00117356,160,126,0,1,5,27,0,0,1,0,0,126,0,33,1,0
S00117357,90,89,0,0,1,0,0,0,0,0,0,89,0,1,0,0
S00117358,109,103,0,0,1,2,0,0,1,2,0,103,2,4,0,0
S00117359,108,95,0,1,0,5,0,5,2,0,0,95,0,12,1,0
S00117360,65,58,0,1,0,4,0,0,0,0,2,58,0,4,1,2
S00117361,62,61,0,0,0,0,0,0,0,1,0,61,1,0,0,0
S00117362,56,51,0,0,4,1,0,0,0,0,0,51,0,5,0,0
S00117363,78,64,0,1,2,9,0,1,1,0,0,64,0,13,1,0
S00117364,139,133,0,1,3,0,0,1,0,0,1,133,0,4,1,1
S00117365,112,93,0,0,3,16,0,0,0,0,0,93,0,19,0,0
S00117366,65,56,0,0,0,9,0,0,0,0,0,56,0,9,0,0
S00117367,181,176,0,1,0,0,0,2,0,2,0,176,2,2,1,0
S00117368,93,89,0,1,0,2,0,0,0,1,0,89,1,2,1,0
S00117369,113,102,0,0,0,8,0,0,0,3,0,102,3,8,0,0
S00117370,83,77,0,0,4,0,0,0,2,0,0,77,0,6,0,0
S00117371,65,65,0,0,0,0,0,0,0,0,0,65,0,0,0,0
S00117372,134,123,0,1,2,7,0,0,0,0,1,123,0,9,1,1
S00117373,186,180,0,0,0,2,0,2,1,1,0,180,1,5,0,0
S00117374,69,68,0,0,1,0,0,0,0,0,0,68,0,1,0,0
S00117375,66,62,0,3,0,0,0,0,1,0,0,62,0,1,3,0
S00117376,139,131,2,1,0,3,0,0,0,1,1,133,1,3,1,1
S00117377,129,128,0,0,0,0,0,0,0,1,0,128,1,0,0,0
S00117378,73,67,0,1,0,5,0,0,0,0,0,67,0,5,1,0
S00117379,139,131,0,0,0,3,0,0,5,0,0,131,0,8,0,0
S00117380,216,213,0,0,0,3,0,0,0,0,0,213,0,3,0,0
S00117381,135,132,0,0,0,0,0,0,0,3,0,132,3,0,0,0
S00117382,79,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0
S00117383,147,147,0,0,0,0,0,0,0,0,0,147,0,0,0,0
S00117384,53,53,0,0,0,0,0,0,0,0,0,53,0,0,0,0
S00117385,69,69,0,0,0,0,0,0,0,0,0,69,0,0,0,0
S00117386,125,124,1,0,0,0,0,0,0,0,0,125,0,0,0,0
S00117387,70,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0
S00117388,84,84,0,0,0,0,0,0,0,0,0,84,0,0,0,0
S00117389,64,61,0,0,0,0,0,0,3,0,0,61,0,3,0,0
S00117390,105,96,0,0,4,0,0,0,0,5,0,96,5,4,0,0
S00117391,86,82,0,0,0,4,0,0,0,0,0,82,0,4,0,0
S00117392,127,120,0,0,0,0,0,0,0,6,1,120,6,0,0,1
S00117393,55,53,0,0,0,0,0,2,0,0,0,53,0,2,0,0
S00117394,143,136,0,0,5,2,0,0,0,0,0,136,0,7,0,0
S00117395,141,134,0,1,0,0,0,0,0,6,0,134,6,0,1,0
S00117396,84,83,0,0,0,0,1,0,0,0,0,83,0,1,0,0
S00117397,153,132,0,0,1,0,0,0,0,20,0,132,20,1,0,0
S00117398,76,73,0,0,0,1,0,0,0,2,0,73,2,1,0,0
S00117399,71,62,0,0,0,0,0,0,0,9,0,62,9,0,0,0
S00117400,131,101,0,0,4,0,0,0,0,26,0,101,26,4,0,0
S00117401,81,76,0,1,0,0,0,0,0,4,0,76,4,0,1,0
S00117402,187,171,0,0,0,2,0,0,0,12,2,171,12,2,0,2
S00117403,119,102,0,0,3,1,0,0,0,13,0,102,13,4,0,0
S00117404,58,51,0,0,0,0,0,0,0,7,0,51,7,0,0,0
S00117405,150,127,0,0,1,10,0,7,5,0,0,127,0,23,0,0
S00117406,107,93,0,0,0,13,0,0,0,1,0,93,1,13,0,0
S00117407,203,179,0,2,2,17,0,2,0,1,0,179,1,21,2,0
S00117408,61,54,0,0,0,7,0,0,0,0,0,54,0,7,0,0
S00117409,110,101,0,3,0,5,0,0,0,0,1,101,0,5,3,1
S00117410,76,68,0,0,4,4,0,0,0,0,0,68,0,8,0,0
S00117411,188,156,0,0,0,5,0,0,3,24,0,156,24,8,0,0
S00117412,110,104,0,2,1,3,0,0,0,0,0,104,0,4,2,0
S00117413,84,82,0,0,0,0,0,0,2,0,0,82,0,2,0,0
S00117414,153,53,0,0,5,83,0,4,2,6,0,53,6,94,0,0
S00117415,208,73,0,0,6,112,0,10,6,1,0,73,1,134,0,0
S00117416,238,128,0,3,0,98,0,7,1,1,0,128,1,106,3,0
S00117417,126,75,0,4,5,37,0,2,2,1,0,75,1,46,4,0
S00117418,224,162,0,1,1,54,0,0,6,0,0,162,0,61,1,0
S00117419,84,64,0,2,0,18,0,0,0,0,0,64,0,18,2,0
S00117420,139,129,0,2,1,6,0,1,0,0,0,129,0,8,2,0
S00117421,78,64,0,0,0,10,0,0,1,0,3,64,0,11,0,3
S00117422,86,74,0,0,0,0,0,0,0,12,0,74,12,0,0,0
S00117423,66,51,0,0,3,0,0,0,0,11,1,51,11,3,0,1
S00117424,77,38,0,3,4,3,0,2,0,24,3,38,24,9,3,3
S00117425,139,100,0,2,2,1,0,10,4,19,1,100,19,17,2,1
S00117426,140,140,0,0,0,0,0,0,0,0,0,140,0,0,0,0
S00117427,76,67,0,0,0,0,0,0,4,5,0,67,5,4,0,0
S00117428,66,52,0,0,0,0,0,7,1,6,0,52,6,8,0,0
S00117429,69,43,0,0,0,8,0,4,5,9,0,43,9,17,0,0
S00117430,140,130,0,0,0,6,0,0,1,1,2,130,1,7,0,2
S00117431,91,78,0,0,5,4,0,0,4,0,0,78,0,13,0,0
S00117432,127,102,0,2,2,14,0,0,0,2,5,102,2,16,2,5
S00117433,125,81,0,1,5,20,0,4,0,6,8,81,6,29,1,8
S00117434,90,88,0,0,0,1,1,0,0,0,0,88,0,2,0,0
S00117435,104,95,0,0,1,4,0,0,2,2,0,95,2,7,0,0
S00117436,117,92,0,0,0,12,0,4,0,9,0,92,9,16,0,0
S00117437,150,140,0,1,5,0,0,0,2,1,1,140,1,7,1,1
S00117438,202,183,0,5,5,7,0,0,1,1,0,183,1,13,5,0
S00117439,111,90,0,0,0,3,0,1,0,17,0,90,17,4,0,0
S00117440,232,172,0,3,0,7,0,0,11,39,0,172,39,18,3,0
S00117441,93,84,0,1,0,5,0,1,0,1,1,84,1,6,1,1
S00117442,75,72,0,0,0,0,0,0,0,3,0,72,3,0,0,0
S00117443,59,51,0,0,0,1,0,2,0,5,0,51,5,3,0,0
S00117444,145,140,0,1,3,0,0,0,0,1,0,140,1,3,1,0
S00117445,94,78,0,1,4,1,0,0,4,6,0,78,6,9,1,0
S00117446,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00117447,73,60,0,3,0,5,0,0,0,5,0,60,5,5,3,0
S00117448,103,75,0,1,8,9,0,2,3,3,2,75,3,22,1,2
S00117449,72,59,1,2,0,0,0,0,1,9,0,60,9,1,2,0
S00117450,81,81,0,0,0,0,0,0,0,0,0,81,0,0,0,0
S00117451,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00117452,65,63,0,0,0,0,0,0,1,1,0,63,1,1,0,0
S00117453,97,96,0,0,0,0,0,0,0,1,0,96,1,0,0,0
S00117454,97,78,0,0,0,6,0,0,9,4,0,78,4,15,0,0
S00117455,69,69,0,0,0,0,0,0,0,0,0,69,0,0,0,0
S00117456,115,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0
S00117457,57,52,0,0,0,0,0,0,4,0,1,52,0,4,0,1
S00117458,93,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0
S00117459,94,87,0,0,1,4,0,0,2,0,0,87,0,7,0,0
S00117460,78,69,0,0,0,0,0,0,0,9,0,69,9,0,0,0
S00117461,73,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0
S00117462,81,80,0,0,0,0,0,0,0,1,0,80,1,0,0,0
S00117463,86,77,0,0,6,0,0,0,0,0,3,77,0,6,0,3
S00117464,121,116,0,0,3,0,0,2,0,0,0,116,0,5,0,0
S00117465,94,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0
S00117466,65,65,0,0,0,0,0,0,0,0,0,65,0,0,0,0
S00117467,108,106,0,0,0,0,0,0,0,0,2,106,0,0,0,2
S00117468,107,90,0,0,10,7,0,0,0,0,0,90,0,17,0,0
S00117469,92,89,0,2,0,0,0,0,0,1,0,89,1,0,2,0
S00117470,135,134,0,0,0,1,0,0,0,0,0,134,0,1,0,0
S00117471,68,68,0,0,0,0,0,0,0,0,0,68,0,0,0,0
S00117472,119,119,0,0,0,0,0,0,0,0,0,119,0,0,0,0
S00117473,102,97,0,0,3,0,0,0,0,2,0,97,2,3,0,0
S00117474,111,105,0,2,0,3,0,1,0,0,0,105,0,4,2,0
S00117475,69,69,0,0,0,0,0,0,0,0,0,69,0,0,0,0
S00117476,69,67,0,0,0,2,0,0,0,0,0,67,0,2,0,0
S00117477,68,67,0,0,0,0,0,0,1,0,0,67,0,1,0,0
S00117478,107,88,0,0,9,1,0,0,5,4,0,88,4,15,0,0
S00117479,84,74,0,0,5,4,0,1,0,0,0,74,0,10,0,0
S00117480,109,107,0,0,0,0,0,0,0,2,0,107,2,0,0,0
S00117481,87,84,0,0,0,0,1,0,0,0,2,84,0,1,0,2
S00117482,108,103,0,1,0,3,0,0,0,1,0,103,1,3,1,0
S00117483,178,175,0,0,0,0,0,2,0,1,0,175,1,2,0,0
S00117484,149,144,0,0,0,0,0,0,0,0,5,144,0,0,0,5
S00117485,79,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0
S00117486,124,123,0,0,0,0,0,0,1,0,0,123,0,1,0,0
S00117487,101,100,0,0,0,1,0,0,0,0,0,100,0,1,0,0
S00117488,142,134,0,0,0,0,1,3,0,4,0,134,4,4,0,0
S00117489,105,93,0,0,7,0,0,0,0,3,2,93,3,7,0,2
S00117490,59,53,0,0,0,0,0,0,5,1,0,53,1,5,0,0
S00117491,90,89,0,0,0,0,0,0,0,0,1,89,0,0,0,1
S00117492,116,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0
S00117493,178,169,0,0,0,3,0,4,0,2,0,169,2,7,0,0
S00117494,124,121,0,1,0,2,0,0,0,0,0,121,0,2,1,0
S00117495,52,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0
S00117496,139,118,0,1,0,17,0,3,0,0,0,118,0,20,1,0
S00117497,112,105,0,0,0,7,0,0,0,0,0,105,0,7,0,0
S00117498,197,174,0,0,3,19,0,0,0,1,0,174,1,22,0,0
S00117499,109,104,0,2,0,0,0,0,0,3,0,104,3,0,2,0
S00117500,164,108,0,0,6,39,0,9,1,0,1,108,0,55,0,1
S00117501,96,95,0,0,0,0,0,0,0,0,1,95,0,0,0,1
S00117502,149,85,0,0,5,38,0,13,5,0,3,85,0,61,0,3
S00117503,162,102,0,0,12,43,0,0,1,0,4,102,0,56,0,4
S00117504,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00117505,82,78,0,2,0,2,0,0,0,0,0,78,0,2,2,0
S00117506,137,121,0,0,0,11,0,0,0,1,4,121,1,11,0,4
S00117507,152,144,0,0,2,2,0,4,0,0,0,144,0,8,0,0
S00117508,220,212,0,1,0,6,0,1,0,0,0,212,0,7,1,0
S00117509,112,98,0,3,0,8,0,0,3,0,0,98,0,11,3,0
S00117510,144,140,0,0,0,3,0,0,0,1,0,140,1,3,0,0
S00117511,213,207,0,0,3,1,0,2,0,0,0,207,0,6,0,0
S00117512,127,105,0,0,0,22,0,0,0,0,0,105,0,22,0,0
S00117513,133,108,0,5,6,12,0,0,0,2,0,108,2,18,5,0
S00117514,61,60,0,0,0,1,0,0,0,0,0,60,0,1,0,0
S00117515,129,123,0,0,0,2,0,4,0,0,0,123,0,6,0,0
S00117516,169,162,0,0,0,7,0,0,0,0,0,162,0,7,0,0
S00117517,260,240,0,2,0,4,0,10,2,2,0,240,2,16,2,0
S00117518,139,131,0,0,0,6,0,0,0,1,1,131,1,6,0,1
S00117519,197,191,0,1,3,0,0,1,0,0,1,191,0,4,1,1
S00117520,154,149,0,0,0,0,0,0,0,5,0,149,5,0,0,0
S00117521,138,133,0,0,0,0,0,5,0,0,0,133,0,5,0,0
S00117522,154,148,0,0,0,0,0,6,0,0,0,148,0,6,0,0
S00117523,129,121,0,0,6,0,0,2,0,0,0,121,0,8,0,0
S00117524,125,124,0,0,0,0,0,0,0,1,0,124,1,0,0,0
S00117525,76,75,0,0,1,0,0,0,0,0,0,75,0,1,0,0
S00117526,149,131,0,0,0,17,0,0,0,1,0,131,1,17,0,0
S00117527,69,64,0,0,0,1,0,2,0,2,0,64,2,3,0,0
S00117528,60,58,0,0,0,0,0,2,0,0,0,58,0,2,0,0
S00117529,147,120,0,1,4,0,0,22,0,0,0,120,0,26,1,0
S00117530,168,155,0,0,1,4,0,8,0,0,0,155,0,13,0,0
S00117531,197,190,0,0,0,0,0,7,0,0,0,190,0,7,0,0
S00117532,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00117533,139,135,0,0,0,0,0,4,0,0,0,135,0,4,0,0
S00117534,91,80,0,0,0,2,0,7,2,0,0,80,0,11,0,0
S00117535,97,89,0,0,0,0,0,7,0,1,0,89,1,7,0,0
S00117536,97,95,0,0,0,0,0,2,0,0,0,95,0,2,0,0
S00117537,75,73,0,0,0,0,0,0,2,0,0,73,0,2,0,0
S00117538,82,81,0,0,0,0,0,1,0,0,0,81,0,1,0,0
S00117539,54,54,0,0,0,0,0,0,0,0,0,54,0,0,0,0
S00117540,127,124,0,3,0,0,0,0,0,0,0,124,0,0,3,0
S00117541,97,90,0,2,2,2,0,0,1,0,0,90,0,5,2,0
S00117542,92,89,0,0,0,0,0,1,2,0,0,89,0,3,0,0
S00117543,128,126,0,0,0,2,0,0,0,0,0,126,0,2,0,0
S00117544,178,163,0,0,0,0,0,5,5,5,0,163,5,10,0,0
S00117545,52,49,0,0,0,0,0,3,0,0,0,49,0,3,0,0
S00117546,69,63,0,0,0,1,0,1,0,4,0,63,4,2,0,0
S00117547,108,95,0,0,0,5,0,0,5,2,1,95,2,10,0,1
S00117548,61,61,0,0,0,0,0,0,0,0,0,61,0,0,0,0
S00117549,152,145,0,0,3,0,0,1,0,3,0,145,3,4,0,0
S00117550,136,120,0,0,7,0,0,0,0,9,0,120,9,7,0,0
S00117551,67,41,0,0,4,0,0,4,0,16,2,41,16,8,0,2
S00117552,64,52,0,2,0,1,0,3,4,0,2,52,0,8,2,2
S00117553,80,62,0,0,0,0,0,5,5,8,0,62,8,10,0,0
S00117554,129,124,0,0,0,0,0,5,0,0,0,124,0,5,0,0
S00117555,196,173,0,4,5,10,0,3,0,1,0,173,1,18,4,0
S00117556,108,106,0,0,0,2,0,0,0,0,0,106,0,2,0,0
S00117557,119,73,0,1,1,15,4,2,5,0,18,73,0,27,1,18
S00117558,139,121,0,0,1,7,1,0,1,2,6,121,2,10,0,6
S00117559,67,49,0,4,0,13,0,1,0,0,0,49,0,14,4,0
S00117560,121,91,1,0,2,24,0,2,1,0,0,92,0,29,0,0
S00117561,60,45,0,0,4,4,0,2,0,2,3,45,2,10,0,3
S00117562,176,138,0,7,2,8,0,21,0,0,0,138,0,31,7,0
S00117563,76,68,0,2,0,0,0,5,0,1,0,68,1,5,2,0
S00117564,143,91,0,1,4,23,0,10,3,3,8,91,3,40,1,8
S00117565,172,154,0,0,0,4,0,0,11,3,0,154,3,15,0,0
S00117566,121,109,0,0,1,1,0,2,8,0,0,109,0,12,0,0
S00117567,124,99,2,0,0,2,0,17,0,1,3,101,1,19,0,3
S00117568,71,45,0,0,4,2,0,1,1,11,7,45,11,8,0,7
S00117569,124,110,0,4,3,0,0,5,1,0,1,110,0,9,4,1
S00117570,140,139,0,1,0,0,0,0,0,0,0,139,0,0,1,0
S00117571,97,96,0,0,0,0,0,1,0,0,0,96,0,1,0,0
S00117572,80,71,0,1,2,5,0,1,0,0,0,71,0,8,1,0
S00117573,98,83,0,1,0,0,0,10,0,0,4,83,0,10,1,4
S00117574,152,134,0,0,0,5,0,4,0,0,9,134,0,9,0,9
S00117575,201,188,0,0,4,3,0,5,0,1,0,188,1,12,0,0
S00117576,72,69,0,0,1,2,0,0,0,0,0,69,0,3,0,0
S00117577,200,180,0,1,5,0,0,8,4,0,2,180,0,17,1,2
S00117578,116,110,0,0,0,0,0,0,4,2,0,110,2,4,0,0
S00117579,89,86,0,0,0,1,0,0,0,1,1,86,1,1,0,1
S00117580,137,128,0,0,6,2,0,1,0,0,0,128,0,9,0,0
S00117581,167,142,0,3,8,1,0,8,0,4,1,142,4,17,3,1
S00117582,158,146,0,2,0,0,0,2,2,6,0,146,6,4,2,0
S00117583,137,119,0,0,1,10,0,6,1,0,0,119,0,18,0,0
S00117584,151,143,0,0,0,0,0,0,2,0,6,143,0,2,0,6
S00117585,131,96,0,0,6,0,0,20,5,0,4,96,0,31,0,4
S00117586,95,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0
S00117587,52,32,0,0,0,14,0,2,1,2,1,32,2,17,0,1
S00117588,106,65,0,8,5,20,0,2,2,4,0,65,4,29,8,0
S00117589,109,95,0,0,2,8,0,1,0,3,0,95,3,11,0,0
S00117590,63,39,0,0,0,10,0,3,0,6,5,39,6,13,0,5
S00117591,76,31,0,1,3,0,0,0,22,2,17,31,2,25,1,17
S00117592,64,19,0,0,7,11,0,0,18,6,3,19,6,36,0,3
S00117593,62,53,0,1,0,0,0,7,1,0,0,53,0,8,1,0
S00117594,70,63,0,0,3,0,0,0,1,3,0,63,3,4,0,0
S00117595,83,60,0,0,10,5,0,0,1,4,3,60,4,16,0,3
S00117596,101,88,0,0,3,5,0,5,0,0,0,88,0,13,0,0
S00117597,157,127,0,0,6,18,0,5,1,0,0,127,0,30,0,0
S00117598,83,75,0,0,0,1,1,5,0,1,0,75,1,7,0,0
S00117599,172,139,0,0,14,8,0,4,0,7,0,139,7,26,0,0
S00117600,128,112,0,1,5,2,0,5,0,3,0,112,3,12,1,0
S00117601,119,106,0,2,3,1,1,0,1,1,4,106,1,6,2,4
S00117602,84,75,1,3,0,0,0,5,0,0,0,76,0,5,3,0
S00117603,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00117604,62,61,0,0,0,1,0,0,0,0,0,61,0,1,0,0
S00117605,100,98,0,0,0,0,0,2,0,0,0,98,0,2,0,0
S00117606,124,111,0,1,4,1,0,2,0,5,0,111,5,7,1,0
S00117607,145,134,0,0,4,0,0,4,0,3,0,134,3,8,0,0
S00117608,99,70,0,0,9,14,0,0,3,3,0,70,3,26,0,0
S00117609,110,106,0,0,0,0,0,0,1,3,0,106,3,1,0,0
S00117610,119,112,1,0,3,0,0,1,0,2,0,113,2,4,0,0
S00117611,115,78,0,0,5,23,0,4,0,5,0,78,5,32,0,0
S00117612,168,151,0,0,5,5,0,1,1,5,0,151,5,12,0,0
S00117613,87,83,0,0,0,4,0,0,0,0,0,83,0,4,0,0
S00117614,75,72,0,0,0,0,0,0,0,3,0,72,3,0,0,0
S00117615,211,117,0,2,10,60,0,16,1,4,1,117,4,87,2,1
S00117616,333,218,0,0,28,69,0,18,0,0,0,218,0,115,0,0
S00117617,159,112,0,2,15,27,0,0,0,0,3,112,0,42,2,3
S00117618,105,95,0,0,0,1,0,4,5,0,0,95,0,10,0,0
S00117619,104,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0
S00117620,73,68,0,0,0,4,0,0,0,1,0,68,1,4,0,0
S00117621,52,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0
S00117622,164,164,0,0,0,0,0,0,0,0,0,164,0,0,0,0
S00117623,172,151,0,0,4,0,0,14,3,0,0,151,0,21,0,0
