health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00086874,281,132,105,33,9,2
E00086875,268,122,103,34,7,2
E00086876,248,92,84,50,18,4
E00086877,185,87,57,32,5,4
E00086878,337,149,125,44,14,5
E00086879,160,41,61,48,9,1
E00086880,368,187,139,34,8,0
E00086881,300,108,118,62,10,2
E00086882,279,119,110,40,5,5
E00086883,244,105,85,40,12,2
E00086884,266,93,90,53,19,11
E00086885,246,76,98,50,17,5
E00086886,312,133,120,42,14,3
E00086887,327,154,117,45,10,1
E00086888,283,133,103,38,9,0
E00086889,251,105,79,50,11,6
E00086890,189,51,79,41,14,4
E00086891,262,102,85,46,27,2
E00086892,301,125,121,41,13,1
E00086893,479,208,185,64,21,1
E00086894,325,135,123,50,13,4
E00086895,301,136,118,29,14,4
E00086896,250,100,77,54,16,3
E00086897,246,91,91,45,14,5
E00086898,334,168,121,32,10,3
E00086899,246,78,102,41,18,7
E00086900,345,167,107,46,19,6
E00086901,220,90,87,33,10,0
E00086902,286,110,96,61,16,3
E00086903,290,122,108,40,13,7
E00086904,320,161,102,43,9,5
E00086905,301,128,126,31,10,6
E00086906,339,162,107,51,14,5
E00086907,220,77,54,62,19,8
E00086908,324,143,112,62,6,1
E00086909,326,169,120,26,7,4
E00086910,248,106,95,29,14,4
E00086911,347,121,111,75,24,16
