health..oa_id,health..proportion_of_oa_within_co_m_boundary,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
S00110847,0.99999999999003997,94,45,32,14,3,0
S00110848,0.99999999995712696,101,47,36,12,4,2
S00110849,1.0000000000053,97,26,42,25,4,0
S00110850,1.00000000001087,104,34,36,24,8,2
S00110851,1.00000000000023,67,25,20,12,8,2
S00110852,0.99999999999765499,88,37,37,5,8,1
S00110853,1.00000000000165,86,41,25,12,5,3
S00110854,0.99999999999835698,82,41,22,14,3,2
S00110855,1.0000000000029901,92,48,31,9,4,0
S00110856,1.00000000000413,132,66,43,19,4,0
S00110857,0.99999999999534095,84,49,23,9,2,1
S00110858,1.00000000002139,91,54,28,6,2,1
S00110859,1.0000000000020199,132,56,47,20,5,4
S00110860,0.99999999999778899,101,38,39,16,8,0
S00110861,1.0000000000321001,160,82,49,21,6,2
S00110862,0.99999999977736598,126,55,48,17,5,1
S00110966,0.99999999999664002,150,56,51,34,9,0
S00110967,0.999999999996114,86,51,27,5,3,0
S00110968,1.0000000000017499,156,109,37,8,1,1
S00110969,1.0000000000018201,116,68,35,10,3,0
S00110970,1.0000000000009199,76,42,24,8,2,0
S00110971,0.99999999999969802,91,36,37,14,2,2
S00110972,1.0000000000050999,86,50,27,6,2,1
S00110973,0.99999999999682199,60,34,19,4,2,1
S00110974,0.99999999943491202,188,96,65,21,4,2
S00110975,1.0000000000007501,174,90,61,19,4,0
S00110976,0.999999999997221,105,52,30,18,4,1
S00110977,0.999999999995417,88,57,21,6,2,2
S00110978,0.99999999999783795,149,83,52,12,2,0
S00111296,0.99999999997719202,78,29,33,11,5,0
S00111297,1.0000000000070699,55,13,16,17,8,1
S00111298,0.99999999999532996,90,19,42,21,7,1
S00111300,1.0000000000101399,84,37,22,19,4,2
S00111304,1.0000000000021001,107,63,28,14,2,0
S00111305,1.000000000077,74,45,17,8,2,2
S00111308,0.99999999999877698,108,27,47,27,6,1
S00111309,0.99999999998917499,172,90,58,18,4,2
S00111330,0.83377174614430605,177,82,41,40,11,3
S00111335,6.4472177981204998E-2,159,91,43,22,3,0
S00111341,1.0000000000064899,125,64,40,17,4,0
S00111342,0.97349946324203096,69,35,24,8,1,1
S00111343,0.99999999999189004,153,102,40,6,3,2
S00111344,0.33066911311431202,99,51,30,14,2,2
S00111345,0.99999999999898603,53,20,22,6,3,2
S00111346,0.99999999999938005,181,104,58,12,5,2
S00111347,1.0000000000035301,151,97,43,8,2,1
S00111348,1.00000000000087,62,41,17,3,1,0
S00111350,0.99999999992775301,189,129,51,7,1,1
S00111351,1.00000000000282,90,57,25,5,3,0
S00111352,0.99999999999866496,136,87,37,8,4,0
S00111353,0.97707789621108199,54,25,20,7,2,0
S00111354,0.107689760048807,84,46,25,9,2,2
S00111359,1.00000000003394,101,50,31,15,4,1
S00111360,0.99999999996887401,67,37,13,13,3,1
S00111361,0.99999999998512801,127,54,41,21,9,2
S00111362,1.0000000000063101,79,46,20,8,5,0
S00111363,1.0000000000681599,106,46,23,21,15,1
S00111364,1.00000000000253,105,54,29,13,7,2
S00111365,0.99999999995356303,59,30,20,7,2,0
S00111366,1.0000000000025,89,43,32,9,4,1
S00111367,0.99999999999421896,87,54,26,4,3,0
S00111368,1.0000000000121601,63,36,18,4,5,0
S00111369,0.99999999991854904,107,49,33,13,9,3
S00111370,1.0000000000154701,102,46,27,19,10,0
S00111371,0.999999999997781,90,41,21,16,6,6
S00111372,1.0000000000009499,74,30,21,17,4,2
S00111373,1.00000000002834,103,48,37,13,2,3
S00111375,0.99999999993444999,121,73,34,11,1,2
S00111376,1.00000000006471,67,47,18,1,1,0
S00111377,1.0000000000007601,95,38,29,18,10,0
S00111378,0.99999999976225296,98,51,30,10,3,4
S00111404,1.00000000000166,63,29,29,2,3,0
S00111406,0.99999999999626799,126,75,32,13,6,0
S00111407,1.00000000000718,223,148,59,13,3,0
S00111408,0.99999999999992095,130,88,40,2,0,0
S00111409,0.99999999999998201,65,41,16,6,2,0
S00111410,1.0000000000006399,86,49,25,10,2,0
S00111411,1.00000000000085,76,54,16,6,0,0
S00111412,0.99999999999706202,166,101,48,14,2,1
S00111413,1.0000000000015401,67,36,24,7,0,0
S00111414,1.00000000000219,106,31,31,38,5,1
S00111415,1.0000000000231699,173,96,57,14,5,1
S00111416,1.0000000000026901,74,38,14,17,2,3
S00111417,1.0000000000039899,59,25,25,5,3,1
S00111418,0.99999999999234601,106,50,32,18,6,0
S00111419,1.0000000001766001,62,34,17,10,1,0
S00111420,0.99999999999933797,135,75,44,13,1,2
S00111421,0.99999999999868106,71,42,20,6,1,2
S00111422,0.99999999999171196,88,56,25,5,1,1
S00111423,1.0000000000018201,82,52,20,8,1,1
S00111424,1.0000000000134399,131,73,39,12,5,2
S00111425,0.99999999993061295,115,59,30,12,12,2
S00111426,0.99999999999129296,99,36,29,23,9,2
S00111427,0.999999999998888,94,38,36,15,4,1
S00111428,1.0000000000118601,84,34,35,10,5,0
S00111429,0.99999999998774303,82,40,21,13,5,3
S00111430,0.99999999999815403,151,73,59,14,3,2
S00111431,0.57168714900240802,98,75,17,6,0,0
S00111451,0.99999999998840305,78,33,28,9,6,2
S00111452,1.00000000000526,128,78,34,15,1,0
S00111471,0.99997754195614597,84,42,27,9,4,2
S00111497,1.0000000000071001,92,49,23,15,4,1
S00111558,1.0000000000006599,92,38,30,12,5,7
S00111559,1.0000000000042399,73,39,23,8,3,0
S00111616,0.96033154711523705,177,70,59,35,8,5
S00111617,0.99999999998284905,78,42,24,8,4,0
S00111618,0.12544385840335801,78,40,23,9,6,0
S00111619,0.55583266996680203,119,56,33,20,9,1
S00111620,1.00000000000473,63,18,26,13,6,0
S00111621,1.0000000000139599,140,64,37,32,6,1
S00111626,0.99999999999456402,59,30,17,11,0,1
S00111627,1.0000000000015401,122,57,31,26,5,3
S00111628,1.00000000000556,139,69,35,20,10,5
S00111629,1.00000000000161,100,56,29,11,4,0
S00111630,1.0000000000051199,73,40,26,6,1,0
S00111631,0.99999999999829003,71,37,24,7,2,1
S00111632,0.99999999999691103,109,43,41,20,3,2
S00111633,0.99999999998948197,82,36,31,10,4,1
S00111634,1.00000000002385,117,51,45,18,2,1
S00111635,1.00000000000083,50,18,12,11,8,1
S00111636,1.00000000000254,141,68,45,24,4,0
S00111706,7.9281667286687202E-2,106,56,29,14,4,3
S00111721,0.35270307707323501,86,56,25,5,0,0
S00111722,0.99999999999982703,106,69,24,10,2,1
S00111723,0.60832073791923402,88,33,34,10,8,3
S00111857,0.99999999999874201,85,47,20,13,2,3
S00111858,1.0000000000070399,87,30,37,11,8,1
S00111859,0.999999999991106,65,39,16,7,3,0
S00111860,1.0000000000020399,132,74,41,12,3,2
S00111861,1.00000000000172,119,52,41,19,6,1
S00111862,0.99999999999623002,78,34,15,21,6,2
S00111863,0.99999999999790401,63,16,25,14,7,1
S00111864,0.99999999999742095,87,15,20,22,24,6
S00111865,1.00000000000364,138,81,39,14,3,1
S00111866,1.00000000000087,281,175,83,19,4,0
S00111867,0.99999999999859102,74,46,16,11,1,0
S00111868,1.00000000002252,145,83,36,17,7,2
S00111869,1.0000000000009099,91,67,15,6,2,1
S00111870,1.0000000000023499,158,54,57,29,13,5
S00111871,1.0000000113146801,82,34,32,10,5,1
S00111872,0.99999992877492305,148,58,66,17,5,2
S00111932,0.99922485598176203,68,35,18,12,2,1
S00111933,1.00000000000422,126,61,41,16,8,0
S00111934,0.99999999999811595,76,27,33,11,5,0
S00111935,1.00000000002448,122,45,41,21,10,5
S00111936,0.999999999998056,151,63,41,30,15,2
S00111937,1.00000000002383,140,55,55,21,8,1
S00111938,0.85923192751856203,65,28,20,12,4,1
S00111939,1.0000000000024201,104,60,33,6,3,2
S00111940,1.0000000000012801,86,31,36,12,5,2
S00111941,1.0000000000021401,97,43,28,19,5,2
S00111942,1.00000000002472,156,69,40,31,11,5
S00111943,0.999999999998745,97,49,31,13,4,0
S00111944,1.0000000000086799,109,57,31,14,6,1
S00111945,1.00000000001051,139,67,43,18,8,3
S00111946,0.99999999999946099,119,50,31,24,12,2
S00111951,1.0000000000020599,96,46,35,12,2,1
S00111952,0.99999999995446598,73,28,27,14,4,0
S00111978,1.0000000000035001,114,44,38,20,9,3
S00111979,1.00000000000307,82,38,27,13,3,1
S00111980,1.00000000000219,119,52,50,13,4,0
S00111981,1.0000000000046201,125,49,49,20,5,2
S00111982,1.0000000000021501,154,74,52,17,8,3
S00111983,1.00000000002411,158,84,53,15,5,1
S00111984,0.99999999999988398,76,52,18,5,1,0
S00111985,1.00000000000245,156,81,48,23,4,0
S00111986,0.99999999999599498,76,41,29,3,2,1
S00111987,0.99999999999915701,125,78,28,12,7,0
S00111988,0.99829071876042397,219,132,66,15,5,1
S00111989,1.00000000043593,157,101,48,5,3,0
S00111990,0.99999999999485101,111,77,29,3,2,0
S00111991,1.0000000000015301,176,102,56,10,8,0
S00111992,0.99999999999175804,86,40,31,13,1,1
S00111993,0.99999999998322797,74,43,26,3,1,1
S00111994,0.99999999999801203,65,20,32,8,5,0
S00111995,0.99999999995264199,164,89,55,10,6,4
S00111996,1.00000000000948,111,40,39,23,8,1
S00111997,0.99999999999697298,129,62,43,13,9,2
S00111998,0.99999999999843703,98,44,25,20,7,2
S00111999,1.0000000000048099,85,9,19,39,13,5
S00112000,0.99999999999964195,67,30,21,13,2,1
S00112001,0.99999999998650202,136,46,47,20,16,7
S00112002,1.00000000000801,172,83,51,26,9,3
S00112003,1.00000000006307,129,81,35,8,4,1
S00112004,1.00000000001858,126,74,33,13,4,2
S00112005,1.00000000000117,107,65,29,11,1,1
S00112006,1.0000000000108999,68,38,12,13,3,2
S00112007,0.99999999994399102,110,52,36,15,6,1
S00112008,0.99999999999842204,116,55,34,23,3,1
S00112009,1.00000000000501,115,68,31,12,3,1
S00112010,0.99999999996901601,72,25,29,10,7,1
S00112011,0.99999999990481403,97,38,33,18,7,1
S00112012,0.99999999999914002,166,106,47,9,4,0
S00112013,0.99999999997313105,95,51,29,12,2,1
S00112014,0.99999999996938904,136,99,26,10,1,0
S00112015,0.99999999993934596,92,49,32,9,1,1
S00112042,1.00000000008642,85,55,18,7,5,0
S00112043,0.99999999998914102,156,84,56,15,1,0
S00112044,1.0000000000093201,80,50,14,12,2,2
S00112045,1.00000000000251,106,47,31,24,4,0
S00112119,0.99999999999979805,123,60,48,12,2,1
S00112120,1.0000000000121301,158,92,47,15,4,0
S00112126,0.99999999997813904,129,49,49,15,11,5
S00112127,1.0000000000264699,164,62,59,25,16,2
S00112128,0.99999999999585498,111,45,28,16,13,9
S00112129,1.00000000000307,132,60,30,27,11,4
S00112130,1.00000000024248,96,41,27,18,8,2
S00112131,1.0000000000023399,76,44,22,6,3,1
S00112132,0.99999999999508304,124,46,38,28,11,1
S00112133,1.0000000000000699,89,47,29,9,3,1
S00112134,1.0000000000010401,135,78,50,5,1,1
S00112135,0.99999999996258504,113,73,30,3,6,1
S00112136,1.0000000000201901,75,36,35,1,2,1
S00112137,1.00000000000057,186,108,60,10,6,2
S00112138,1.0000000000235501,172,124,38,7,2,1
S00126109,4.7310856418049899E-2,145,96,39,4,3,3
S00126111,3.0910808586097099E-2,110,67,29,9,5,0
S00126112,2.1192240650380698E-2,91,66,18,7,0,0
S00126118,0.33737472811267599,145,74,50,15,4,2
