house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00037822,133,25,8,74,19,2,5,0
E00037823,123,18,25,25,22,13,16,4
E00037824,109,10,24,28,19,19,7,2
E00037825,133,18,25,27,25,27,7,4
E00037826,118,36,9,61,7,0,5,0
E00037827,115,15,23,26,24,14,10,3
E00037828,122,10,21,25,25,22,10,9
E00037829,112,6,14,33,36,16,4,3
E00037830,148,9,47,42,28,10,9,3
E00037831,140,7,27,49,26,17,10,4
E00037832,129,7,22,49,22,16,12,1
E00037833,148,12,35,25,32,33,6,5
E00037834,146,2,23,47,53,8,10,3
E00037835,133,30,14,53,23,4,6,3
E00037836,117,28,13,37,17,12,9,1
E00037837,123,26,15,70,8,0,1,3
E00037838,118,10,16,38,27,10,13,4
E00037839,126,9,12,57,36,4,6,2
E00037840,117,5,12,55,29,6,8,2
E00037841,142,15,18,52,28,11,16,2
E00037842,135,11,17,40,34,17,11,5
E00037843,142,9,22,37,29,29,11,5
E00037844,116,2,24,28,27,21,10,4
E00037845,140,19,25,46,20,13,13,4
E00037846,126,11,15,38,32,14,8,8
E00037847,119,17,18,43,21,10,6,4
E00037848,134,6,17,33,29,26,14,9
E00037849,118,33,25,26,19,3,12,0
E00037850,125,15,17,32,27,20,8,6
E00037851,117,11,9,80,12,1,4,0
E00037852,116,21,18,33,22,6,13,3
E00037853,103,8,12,33,29,13,8,0
E00037854,116,18,8,63,22,2,3,0
E00037855,128,29,6,77,4,3,8,1
E00037856,109,9,19,31,28,12,7,3
E00037857,144,10,15,64,41,6,6,2
E00037858,111,15,24,31,19,14,7,1
E00037859,126,6,21,41,21,21,8,8
E00037860,120,28,21,35,20,5,11,0
E00037861,127,16,22,38,21,13,12,5
E00037862,115,10,23,30,24,16,8,4
E00037863,118,47,11,38,11,6,5,0
E00037864,108,11,12,30,33,10,8,4
E00037865,123,12,15,51,28,9,7,1
E00037866,143,16,23,45,28,11,15,5
E00037867,140,43,20,25,20,22,8,2
E00037868,121,48,13,44,2,6,8,0
E00037869,130,14,27,41,17,20,9,2
E00037870,138,15,41,43,19,10,6,4
E00037871,128,18,20,42,25,9,12,2
E00037872,96,11,20,21,14,20,6,4
E00037873,63,0,8,23,20,3,7,2
E00037874,132,4,24,56,30,7,8,3
E00037875,121,22,18,28,22,22,7,2
E00037876,115,11,25,36,19,6,12,6
E00037877,135,16,9,42,37,12,17,2
E00037878,117,16,14,49,24,5,6,3
E00037879,135,16,14,59,28,8,8,2
E00037880,128,20,14,40,23,17,8,6
E00037881,130,12,14,32,33,17,14,8
E00037882,120,7,12,21,34,25,10,11
E00037883,155,11,27,51,35,13,12,6
E00037884,162,12,32,58,24,11,20,5
E00037885,120,45,16,42,8,3,3,3
E00037886,130,10,34,46,28,1,11,0
E00037887,104,7,16,54,22,2,3,0
E00037888,126,21,15,63,15,7,4,1
E00037889,105,13,20,42,14,8,6,2
E00037890,123,22,12,72,4,2,10,1
E00037891,148,3,14,52,61,6,8,4
E00037892,100,3,12,32,36,9,4,4
E00037893,157,7,21,50,39,23,11,6
E00037894,145,9,20,43,41,13,11,8
E00037895,134,19,9,52,32,8,10,4
E00037896,147,48,27,42,11,8,9,2
E00037897,147,10,17,54,36,16,10,4
E00037898,133,8,15,48,29,10,16,7
E00037899,121,25,10,44,17,11,9,5
E00037900,114,29,11,39,12,11,6,6
E00037901,130,16,17,36,32,17,5,7
E00037902,118,8,15,38,29,11,10,7
E00037903,138,36,21,33,21,9,13,5
E00037904,126,7,13,36,30,9,18,13
E00037905,138,42,35,35,11,5,7,3
