health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
E00037879,316,136,116,47,14,3
E00037880,321,137,107,49,23,5
E00037881,361,162,129,45,22,3
E00037882,360,183,121,34,18,4
E00037883,385,172,129,51,22,11
E00037884,364,148,128,58,20,10
E00037885,240,72,53,90,20,5
E00037886,279,157,81,26,13,2
E00037887,247,124,87,26,8,2
E00037888,268,102,90,47,22,7
E00037889,222,98,81,28,10,5
E00037890,242,58,93,61,23,7
E00037891,427,258,127,38,4,0
E00037892,285,168,93,17,6,1
E00037893,429,198,147,56,23,5
E00037894,399,208,109,56,23,3
E00037895,327,110,138,49,24,6
E00037896,259,61,86,68,34,10
E00037897,383,182,125,48,21,7
E00037898,350,153,118,55,16,8
E00037899,282,107,92,53,22,8
E00037900,256,85,63,65,35,8
E00037901,346,169,109,45,14,9
E00037902,310,137,94,58,15,6
E00037903,304,107,108,58,27,4
E00037904,399,186,120,60,21,12
E00037905,242,69,65,70,28,10
E00037906,236,102,85,30,11,8
E00037908,301,137,102,42,12,8
E00037909,348,116,86,96,43,7
E00037910,338,201,112,19,6,0
E00037912,380,141,143,71,23,2
E00037913,335,143,117,57,15,3
E00037914,232,101,66,43,15,7
E00037915,267,86,114,46,17,4
E00037916,266,74,116,51,20,5
E00037917,354,159,119,49,20,7
E00037918,241,79,89,54,16,3
E00037919,275,135,84,45,5,6
E00037920,261,114,79,52,9,7
E00037921,222,70,85,51,11,5
E00037922,188,37,76,54,18,3
E00037923,215,93,72,35,10,5
E00037924,274,111,106,39,15,3
E00037925,301,154,111,24,11,1
E00037926,305,124,108,59,11,3
E00037927,301,136,100,49,14,2
E00037928,320,170,110,26,12,2
E00037929,425,268,118,30,7,2
E00037930,155,15,42,53,33,12
E00037931,242,113,89,26,12,2
E00037932,260,151,92,10,5,2
E00037933,302,132,112,47,9,2
E00037934,282,114,109,43,12,4
E00037935,274,127,97,35,14,1
E00037936,338,153,122,43,14,6
E00037937,361,172,126,39,15,9
E00037938,302,154,101,36,7,4
E00037939,339,159,119,46,8,7
E00037940,269,122,92,34,15,6
E00037941,322,111,106,78,25,2
E00037942,410,207,122,57,17,7
E00037943,322,147,120,40,12,3
E00037944,358,174,109,46,22,7
E00037945,317,103,108,63,37,6
E00037946,373,186,105,48,25,9
E00037947,281,117,93,48,19,4
E00037948,325,134,118,43,26,4
E00037949,316,135,107,57,12,5
E00037950,223,75,58,56,26,8
E00037951,293,121,95,46,26,5
E00037952,353,178,88,46,33,8
E00037953,424,212,141,57,8,6
E00037954,290,98,88,74,21,9
E00037955,318,129,99,63,20,7
E00037956,375,138,123,85,24,5
E00037957,270,107,99,47,13,4
E00037958,300,120,105,57,15,3
E00037959,121,64,35,17,4,1
E00037960,320,151,101,50,14,4
E00037961,389,205,102,62,15,5
E00037962,268,66,112,58,27,5
E00037963,342,168,114,43,12,5
E00037964,502,288,142,48,21,3
E00037965,245,71,97,43,31,3
E00037966,286,136,84,41,17,8
E00037967,268,111,102,36,12,7
E00037968,325,156,117,38,11,3
E00037969,301,143,87,52,15,4
E00037970,399,158,132,73,23,13
E00037971,258,114,82,48,11,3
E00037972,288,142,99,33,10,4
E00037973,284,134,94,38,13,5
E00037974,311,136,104,50,16,5
E00037975,251,94,87,43,21,6
E00037976,297,145,96,35,15,6
E00037977,145,55,59,28,2,1
