house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00063707,123,9,16,37,34,8,13,6
E00063708,123,8,25,21,22,24,17,6
E00063709,153,12,20,20,51,23,14,13
E00063710,118,19,18,39,19,6,12,5
E00063711,119,8,32,11,28,29,7,4
E00063712,119,33,39,18,11,13,5,0
E00063713,146,15,34,26,26,21,22,2
E00063714,158,9,66,29,28,10,12,4
E00063715,129,11,18,30,28,23,13,6
E00063716,128,20,30,32,12,18,12,4
E00063717,145,11,27,35,31,24,13,4
E00063718,131,8,20,19,40,26,14,4
E00063719,175,7,44,33,32,32,17,10
E00063720,143,8,38,21,22,34,16,4
E00063721,121,13,33,27,17,16,8,7
E00063722,117,3,40,21,27,13,11,2
E00063723,113,8,14,48,26,11,5,1
E00063724,131,9,23,27,23,25,16,8
E00063725,125,8,19,33,24,25,9,7
E00063726,134,2,10,34,54,8,13,13
E00063727,143,13,26,26,50,3,12,13
E00063728,123,4,4,45,36,5,10,19
E00063729,132,6,11,21,41,2,26,25
E00063730,125,16,38,17,19,19,11,5
E00063731,123,2,21,26,44,6,12,12
E00063732,139,8,40,16,31,11,16,17
E00063733,236,54,118,24,19,4,13,4
E00063734,106,0,5,30,42,3,10,16
E00063735,166,17,45,30,35,8,22,9
E00063736,150,17,15,38,49,10,10,11
E00063737,161,15,22,48,44,6,12,14
E00063738,142,7,13,27,61,9,13,12
E00063739,105,4,17,24,25,15,9,11
E00063740,129,11,9,32,55,9,4,9
E00063741,117,5,6,22,63,6,8,7
E00063742,121,13,31,22,29,4,8,14
E00063743,144,19,22,35,29,26,7,6
E00063744,124,7,38,37,18,15,6,3
E00063745,170,12,70,26,14,28,16,4
E00063746,126,13,27,42,27,9,5,3
E00063747,139,23,35,52,13,9,7,0
E00063748,133,31,11,65,12,1,10,3
E00063749,121,10,25,35,23,13,9,6
E00063750,124,7,18,50,24,8,12,5
E00063751,122,11,36,27,21,13,12,2
E00063752,101,18,21,25,15,12,8,2
E00063753,162,17,50,38,24,26,5,2
E00063754,204,11,52,49,36,30,19,7
E00063755,129,5,39,19,24,27,10,5
E00063756,112,10,34,30,21,13,4,0
E00063757,144,61,30,23,9,11,5,5
E00063758,120,10,22,34,18,20,9,7
E00063759,124,13,24,36,15,11,15,10
E00063760,126,13,30,33,28,13,6,3
E00063761,117,32,17,37,12,13,5,1
E00063762,125,16,38,17,22,21,9,2
E00063763,160,10,27,36,35,43,5,4
E00063764,91,32,43,8,1,1,4,2
E00063765,119,9,34,24,15,16,16,5
E00063766,113,12,24,26,14,17,15,5
E00063767,115,30,19,42,14,3,6,1
E00063768,131,12,17,29,27,26,17,3
E00063769,162,16,9,78,39,6,13,1
E00063770,175,15,63,41,25,24,4,3
E00063771,118,12,14,53,20,10,7,2
E00063772,135,15,16,51,24,15,11,3
E00063773,132,11,21,52,31,8,7,2
E00063774,123,18,12,59,16,6,11,1
E00063775,159,9,20,60,41,19,7,3
E00063776,129,13,27,37,33,12,7,0
E00063777,134,16,10,67,33,2,5,1
E00063780,204,6,64,57,36,18,18,5
E00063781,123,22,10,54,18,10,7,2
E00063782,161,12,57,25,17,28,16,6
E00063785,139,16,33,33,26,11,16,4
E00063786,129,16,19,47,22,8,13,4
E00063787,136,9,15,50,39,10,11,2
E00063788,104,24,27,12,22,10,4,5
E00063789,146,16,59,14,8,28,20,1
E00063790,165,11,59,17,40,15,15,8
E00063791,135,13,25,32,37,13,10,5
E00063792,110,23,21,28,19,9,10,0
