house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
W00000309,134,36,26,44,13,5,8,2
W00000310,146,46,6,65,21,4,3,1
W00000311,132,23,38,52,11,0,6,2
W00000312,138,9,25,32,42,13,14,3
W00000313,133,33,15,60,15,5,2,3
W00000314,140,17,22,45,31,7,14,4
W00000315,129,16,21,49,36,4,2,1
W00000316,138,14,37,36,22,10,16,3
W00000317,128,6,48,21,15,4,33,1
W00000318,112,9,27,19,11,4,40,2
W00000319,117,8,19,13,5,3,66,3
W00000320,74,11,24,12,6,6,14,1
W00000322,138,30,17,34,33,13,5,6
W00000323,149,19,24,31,36,17,20,2
W00000324,152,15,43,36,30,13,14,1
W00000325,116,15,20,29,23,12,16,1
W00000326,140,25,18,40,32,9,15,1
W00000327,107,9,24,32,24,11,5,2
W00000328,122,13,17,27,24,14,18,9
W00000329,129,20,17,36,17,6,31,2
W00000330,141,11,7,55,43,11,9,5
W00000331,181,21,21,45,59,9,20,6
W00000332,120,12,13,38,28,9,17,3
W00000333,162,29,56,32,19,16,7,3
W00000334,132,31,20,49,18,8,3,3
W00000335,148,18,51,37,16,6,19,1
W00000336,142,31,35,39,16,13,7,1
W00000337,139,18,23,40,29,11,14,4
W00000338,120,18,19,58,16,1,5,3
W00000339,138,16,17,62,30,5,6,2
W00000340,116,29,15,49,11,1,7,4
W00000341,107,18,23,36,21,1,5,3
W00000342,123,26,22,43,15,3,12,2
W00000343,131,22,16,56,20,6,11,0
W00000344,125,22,49,29,11,6,6,2
W00000345,106,7,58,21,8,6,6,0
W00000346,144,28,21,37,28,16,13,1
W00000347,132,42,37,23,14,5,8,3
W00000348,161,31,29,66,21,4,8,2
W00000349,135,21,18,30,31,22,11,2
W00000350,116,40,22,29,15,0,9,1
W00000351,121,29,19,44,17,3,5,4
W00000352,121,27,21,50,8,2,12,1
W00000353,130,31,17,57,12,5,7,1
W00000354,131,21,20,41,25,8,11,5
W00000355,129,35,14,54,13,5,5,3
W00000356,119,41,17,44,12,0,5,0
W00000357,195,25,31,66,44,3,21,5
W00000358,117,19,18,47,20,1,10,2
W00000359,120,15,23,44,25,5,8,0
W00000360,111,20,13,48,22,1,5,2
W00000362,161,23,31,44,22,5,34,2
W00000363,135,14,34,38,26,7,13,3
W00000364,153,15,52,33,27,14,11,1
W00000365,124,21,20,33,24,12,7,7
W00000366,157,18,37,38,39,9,12,4
W00000367,149,15,30,35,39,12,12,6
W00000368,151,9,44,38,34,10,13,3
W00000369,147,18,34,38,34,9,13,1
W00000370,114,9,6,49,24,5,16,5
W00000371,121,21,8,52,24,3,6,7
W00000372,116,18,14,29,17,14,23,1
W00000373,107,21,16,20,17,7,23,3
W00000374,114,16,12,45,18,5,16,2
W00000375,128,22,36,25,28,7,7,3
W00000376,104,21,15,31,17,9,10,1
