ethn..geo_code,ethn..total_persons,ethn..ethnic_group_e_s_w_white_english_welsh_scottish_northern_irish_british_unit_persons,ethn..ethnic_group_e_s_w_white_irish_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_white_other_white_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_caribbean_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_african_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_asian_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_other_mixed_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_african_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_caribbean_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_other_black_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_arab_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
W00007095,314,311,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,313,0,0,1,0
W00007096,270,265,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0
W00007097,283,275,0,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,279,0,1,2,1
W00007098,320,311,0,0,2,2,1,0,0,1,0,0,0,1,0,1,0,0,1,313,1,2,3,1
W00007099,159,157,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,158,1,0,0,0
W00007100,333,331,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,331,0,0,2,0
W00007101,374,355,0,0,10,2,0,3,0,0,0,0,3,1,0,0,0,0,0,365,0,4,5,0
W00007102,320,315,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,319,0,0,1,0
W00007103,254,247,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,251,0,1,2,0
W00007104,324,323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,1,0
W00007105,293,288,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,290,0,0,2,1
W00007106,299,292,0,0,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,293,0,1,5,0
W00007107,535,517,0,0,5,1,0,3,0,0,5,0,2,1,0,1,0,0,0,522,1,8,4,0
W00007108,286,270,0,0,11,0,1,0,1,1,0,0,1,1,0,0,0,0,0,281,0,3,2,0
W00007109,316,311,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,313,1,0,2,0
W00007110,291,283,1,0,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,286,0,4,1,0
W00007111,331,329,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,329,0,1,1,0
W00007112,356,352,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,354,0,1,1,0
W00007113,339,338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0
W00007114,334,328,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,329,3,0,2,0
W00007115,293,277,0,0,8,1,2,0,0,0,0,0,3,0,0,2,0,0,0,285,2,3,3,0
W00007116,252,251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0
W00007117,317,306,0,0,2,1,0,1,0,0,4,0,0,1,0,2,0,0,0,308,2,5,2,0
W00007118,297,295,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,296,0,1,0,0
W00007119,165,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,164,0,0,0,1
W00007120,355,347,0,0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,352,1,0,2,0
W00007121,238,233,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,234,0,1,3,0
W00007122,326,320,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,4,0
W00007123,319,316,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,1,0
W00007124,298,291,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,1,0
W00007125,306,296,1,0,1,0,0,1,0,0,6,0,0,1,0,0,0,0,0,298,0,7,1,0
W00007126,279,277,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0
W00007127,367,361,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,365,0,2,0,0
W00007128,314,308,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,5,0
W00007129,373,371,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,371,0,0,2,0
W00007130,351,347,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,349,2,0,0,0
W00007131,293,279,1,0,5,0,0,0,0,0,0,0,4,3,0,1,0,0,0,285,1,7,0,0
W00007132,311,302,0,0,2,0,0,1,0,0,0,0,3,3,0,0,0,0,0,304,0,6,1,0
W00007133,303,299,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,302,0,0,1,0
W00007134,329,322,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,324,0,5,0,0
W00007135,278,275,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0
W00007136,281,275,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,279,1,0,1,0
W00007137,267,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0
W00007138,337,323,0,0,7,1,2,0,0,3,0,0,0,0,0,1,0,0,0,330,1,3,3,0
W00007139,367,356,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0
W00007140,430,409,0,0,6,0,0,0,0,4,0,0,6,5,0,0,0,0,0,415,0,15,0,0
W00007141,352,342,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,346,3,0,3,0
W00007142,275,264,1,0,5,0,0,3,1,0,0,0,0,0,0,1,0,0,0,270,1,0,4,0
W00007143,375,362,1,0,3,0,0,2,2,1,0,0,4,0,0,0,0,0,0,366,0,5,4,0
W00007144,284,279,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,280,1,2,1,0
W00007145,393,388,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,1,0
W00007146,318,312,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,313,0,4,1,0
W00007147,457,445,4,0,2,1,3,0,0,1,0,0,0,1,0,0,0,0,0,451,0,2,4,0
W00007148,325,316,1,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,1,320,0,4,0,1
W00007149,330,317,5,0,0,2,0,1,0,1,0,1,0,3,0,0,0,0,0,322,0,5,3,0
W00007150,399,395,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,396,0,1,2,0
W00007151,404,398,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0
W00007152,502,491,2,0,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,498,0,1,3,0
W00007153,266,256,1,0,4,1,0,0,0,0,0,0,3,1,0,0,0,0,0,261,0,4,1,0
W00007154,266,261,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,261,0,5,0,0
W00007155,313,306,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,311,0,0,2,0
W00007156,249,243,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,245,0,0,2,2
W00007157,492,480,3,0,1,1,0,2,1,1,0,0,1,2,0,0,0,0,0,484,0,4,4,0
W00007158,332,327,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,330,0,0,1,1
W00007159,378,368,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,3,371,0,0,4,3
W00007160,305,287,3,0,11,1,0,1,0,2,0,0,0,0,0,0,0,0,0,301,0,2,2,0
W00007161,368,363,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,365,0,0,3,0
W00007162,283,273,0,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,279,0,0,4,0
W00007163,261,257,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,259,0,1,1,0
W00007164,314,303,0,0,5,0,0,3,1,0,0,0,0,1,0,1,0,0,0,308,1,1,4,0
W00007165,340,336,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,336,0,2,2,0
W00007166,337,325,0,0,4,0,0,0,1,5,0,0,0,2,0,0,0,0,0,329,0,7,1,0
W00007167,257,245,3,0,5,0,0,0,3,0,0,0,0,0,0,0,0,1,0,253,0,0,3,1
W00007168,440,429,1,0,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,432,0,0,8,0
W00007169,261,257,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,259,0,0,1,1
W00007170,393,381,1,0,4,0,1,0,0,1,0,0,5,0,0,0,0,0,0,386,0,6,1,0
W00007171,264,261,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,262,0,2,0,0
W00007172,313,291,1,0,13,6,0,0,0,0,0,0,0,1,0,1,0,0,0,305,1,1,6,0
W00007173,260,255,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,258,0,0,2,0
W00007174,311,307,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0
W00007175,275,264,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,270,5,0,0,0
W00007176,274,272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,273,0,0,0,1
W00007177,331,319,1,0,2,0,2,1,0,0,0,0,0,0,5,1,0,0,0,322,6,0,3,0
W00007178,269,268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,268,0,0,1,0
W00007179,274,260,0,0,1,1,0,0,0,3,5,0,2,1,0,0,0,0,1,261,0,11,1,1
W00007180,268,255,1,0,1,1,0,0,3,0,0,0,5,1,0,0,0,0,1,257,0,6,4,1
W00007181,322,306,0,0,9,0,1,1,1,0,0,0,4,0,0,0,0,0,0,315,0,4,3,0
W00007182,264,248,2,0,5,0,1,0,0,2,0,0,1,4,0,0,0,1,0,255,0,7,1,1
W00007183,291,278,3,0,3,0,1,0,0,5,0,0,0,0,1,0,0,0,0,284,1,5,1,0
W00007184,279,267,1,0,0,1,0,1,0,4,0,0,4,0,0,1,0,0,0,268,1,8,2,0
W00007185,302,298,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,1,0
W00007186,293,278,2,1,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,289,4,0,0,0
W00007187,546,520,4,0,4,2,3,5,0,6,0,0,0,1,1,0,0,0,0,528,1,7,10,0
W00007188,272,255,0,0,6,6,1,0,2,0,0,0,2,0,0,0,0,0,0,261,0,2,9,0
W00007189,465,444,0,0,9,2,1,2,1,4,1,0,0,1,0,0,0,0,0,453,0,6,6,0
W00007190,338,336,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,337,0,0,1,0
W00007191,309,305,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,1,0
W00007192,312,296,0,0,5,1,1,0,0,4,0,0,0,5,0,0,0,0,0,301,0,9,2,0
W00007193,335,327,0,0,2,0,1,4,0,0,1,0,0,0,0,0,0,0,0,329,0,1,5,0
W00007194,238,232,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,233,0,0,4,1
W00007195,252,243,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,2,248,1,1,0,2
W00007196,262,249,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,258,0,4,0,0
W00007197,388,382,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,387,0,0,1,0
W00007198,242,233,0,0,0,2,0,0,0,3,0,0,4,0,0,0,0,0,0,233,0,7,2,0
W00007199,319,301,1,0,3,1,0,0,1,4,4,2,2,0,0,0,0,0,0,305,0,12,2,0
W00007200,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0
W00007201,225,223,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0
W00007202,278,274,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,274,1,1,2,0
W00007203,264,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0
W00007204,270,261,0,0,2,0,0,0,5,0,0,0,1,1,0,0,0,0,0,263,0,2,5,0
W00007205,256,254,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,255,0,1,0,0
W00007206,334,330,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,1,0
W00007207,298,290,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,290,0,8,0,0
W00007208,347,346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0
W00007209,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0
W00007210,272,270,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,270,0,1,1,0
W00007211,352,349,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,351,0,1,0,0
W00007212,116,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,0,0,0,1
W00007213,376,375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0
W00007214,447,441,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,442,0,2,2,1
W00007215,290,286,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,289,0,1,0,0
W00007216,296,289,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,293,0,0,0,3
W00007217,222,214,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,218,0,0,4,0
W00007218,256,245,1,1,2,0,0,0,1,2,0,0,0,0,0,4,0,0,0,249,4,2,1,0
W00007219,295,281,1,0,2,2,0,0,0,2,0,0,0,1,6,0,0,0,0,284,6,3,2,0
W00007220,210,188,1,0,7,10,0,1,0,0,0,0,2,1,0,0,0,0,0,196,0,3,11,0
W00007221,258,251,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,253,0,3,2,0
W00007222,238,231,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,231,0,1,6,0
W00007223,318,313,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,314,0,2,2,0
W00007224,323,315,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,322,0,0,1,0
W00007225,300,285,3,0,2,0,0,1,0,0,0,0,4,5,0,0,0,0,0,290,0,9,1,0
W00007226,286,282,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,285,0,0,0,1
W00007227,249,248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,248,0,0,1,0
W00007228,283,281,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,1,0
W00007229,262,250,0,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,5,252,1,2,2,5
W00007230,270,256,1,0,1,1,0,0,3,0,5,0,3,0,0,0,0,0,0,258,0,8,4,0
W00007231,557,548,0,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,549,0,3,4,1
W00007232,324,319,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,323,0,1,0,0
W00007233,345,340,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,342,0,0,2,1
W00007234,280,276,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0
W00007235,337,316,3,0,9,1,0,0,0,7,0,0,0,1,0,0,0,0,0,328,0,8,1,0
W00007236,294,282,0,0,3,1,2,3,0,0,1,0,0,1,1,0,0,0,0,285,1,2,6,0
W00007237,324,318,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,319,0,3,2,0
W00007238,288,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0
W00007239,249,246,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,2,0
W00007240,346,338,0,0,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0,340,0,5,1,0
W00007241,339,324,0,0,7,4,0,0,2,0,0,0,0,0,0,1,0,1,0,331,1,0,6,1
W00007242,367,349,0,0,1,1,0,1,6,0,0,3,4,1,0,0,0,1,0,350,0,8,8,1
W00007243,311,309,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,309,0,0,2,0
W00007244,417,411,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,412,0,1,4,0
W00007245,287,286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0
W00007246,265,253,0,0,3,2,3,1,1,0,0,0,0,2,0,0,0,0,0,256,0,2,7,0
W00007247,341,336,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,339,0,1,1,0
W00007248,306,303,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,304,0,1,0,1
W00007249,396,389,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,390,3,0,1,2
W00007250,342,336,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0
W00007251,315,307,1,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,312,0,3,0,0
W00007252,364,358,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,361,0,1,2,0
W00007253,238,237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,237,0,1,0,0
W00007254,297,281,1,0,3,2,0,0,1,0,0,0,9,0,0,0,0,0,0,285,0,9,3,0
W00007256,312,305,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,1,0
W00007257,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0
W00007258,309,295,2,0,4,2,2,1,0,0,0,0,0,3,0,0,0,0,0,301,0,3,5,0
W00007259,362,354,0,0,4,2,0,0,0,0,0,0,0,1,0,1,0,0,0,358,1,1,2,0
W00007261,284,281,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,283,0,1,0,0
W00007262,279,272,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,272,0,5,2,0
W00007263,245,242,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,243,0,0,2,0
W00007264,327,324,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,324,0,0,3,0
W00007265,333,326,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,327,0,4,2,0
W00007266,370,363,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,3,0
W00007267,310,295,0,0,10,0,0,0,0,0,0,0,1,0,3,0,0,1,0,305,3,1,0,1
W00007268,370,356,2,0,1,2,0,0,1,0,0,2,0,5,0,0,0,0,1,359,0,7,3,1
W00007269,399,394,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,1,0
W00007270,454,438,0,0,5,1,0,0,1,0,0,0,5,1,0,3,0,0,0,443,3,6,2,0
W00007271,324,320,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,322,0,1,0,1
W00007272,393,388,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,389,0,1,2,1
W00007273,309,294,1,0,1,1,0,2,0,5,0,0,1,2,0,0,0,2,0,296,0,8,3,2
W00007274,322,320,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,320,0,1,1,0
W00007275,344,340,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,342,0,0,1,1
W00007276,312,295,1,0,0,0,0,3,0,0,1,0,6,6,0,0,0,0,0,296,0,13,3,0
W00007277,395,375,2,0,4,2,0,2,0,0,0,0,5,4,0,0,0,0,1,381,0,9,4,1
W00007278,299,294,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,295,1,0,2,1
W00007279,399,382,0,0,4,1,2,4,0,0,1,0,0,4,0,0,0,0,1,386,0,5,7,1
W00007280,414,413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413,0,1,0,0
W00007281,339,334,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,335,0,3,1,0
W00007282,332,325,0,0,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,327,0,4,1,0
W00007284,311,305,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,305,2,4,0,0
W00007285,274,272,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,272,0,2,0,0
W00007286,374,360,2,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,372,0,2,0,0
W00007287,322,317,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,319,1,0,2,0
W00007288,330,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,1,0
W00007289,344,333,1,0,4,0,0,5,0,0,0,0,0,0,0,0,0,1,0,338,0,0,5,1
W00007290,504,501,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,501,0,2,1,0
W00007291,293,284,0,0,3,0,0,4,0,1,0,0,1,0,0,0,0,0,0,287,0,2,4,0
W00007292,281,277,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,2,0
W00007293,484,455,3,0,5,1,0,0,1,5,0,0,4,8,0,1,0,0,1,463,1,17,2,1
W00007294,298,281,0,0,9,2,0,3,0,0,0,0,2,0,0,1,0,0,0,290,1,2,5,0
W00007295,418,409,2,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,414,0,1,3,0
W00007296,306,289,1,0,6,5,0,0,0,3,0,0,0,2,0,0,0,0,0,296,0,5,5,0
W00007297,386,379,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,380,0,1,5,0
W00007298,355,349,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,350,0,1,4,0
W00007299,302,290,1,0,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,293,0,0,9,0
W00007300,373,358,2,0,4,0,0,1,0,2,0,0,3,1,0,2,0,0,0,364,2,6,1,0
W00007301,284,273,1,0,4,1,0,0,2,0,0,0,0,2,0,0,0,1,0,278,0,2,3,1
W00007302,247,231,4,0,3,0,0,1,0,4,0,0,0,3,1,0,0,0,0,238,1,7,1,0
W00007303,362,339,1,1,8,1,2,1,0,2,0,0,3,0,0,2,0,0,2,349,2,5,4,2
W00007304,277,270,0,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,273,0,1,3,0
W00007305,262,259,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,3,0
W00007306,349,341,1,0,1,0,0,0,1,1,0,0,0,3,1,0,0,0,0,343,1,4,1,0
W00007307,519,489,4,0,4,2,3,2,1,3,0,0,4,5,0,2,0,0,0,497,2,12,8,0
W00007308,318,306,2,0,3,1,0,0,0,0,0,0,0,5,0,1,0,0,0,311,1,5,1,0
W00007309,364,358,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,361,0,3,0,0
W00007310,286,278,1,0,1,1,0,1,1,0,0,0,2,0,0,1,0,0,0,280,1,2,3,0
W00007311,218,216,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0
W00007312,212,202,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,211,0,1,0,0
W00007313,307,303,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,304,0,0,3,0
W00007314,273,268,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,270,0,0,3,0
W00007315,287,275,2,0,6,1,0,1,0,0,0,0,0,1,0,1,0,0,0,283,1,1,2,0
W00007316,243,232,0,0,6,0,0,3,0,1,0,0,0,0,0,0,1,0,0,238,1,1,3,0
W00007318,300,296,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,298,1,0,1,0
W00007319,280,267,1,0,1,0,0,4,0,0,3,0,0,0,2,1,0,1,0,269,3,3,4,1
W00007320,400,386,3,0,3,1,0,0,0,4,0,0,3,0,0,0,0,0,0,392,0,7,1,0
W00007322,486,469,1,0,3,2,0,2,2,2,0,0,3,2,0,0,0,0,0,473,0,7,6,0
W00007323,286,262,4,0,2,0,0,0,7,5,0,0,2,3,0,1,0,0,0,268,1,10,7,0
W00007324,298,294,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,1,0
W00007325,299,287,2,0,3,5,0,0,0,0,0,0,0,0,0,2,0,0,0,292,2,0,5,0
W00007326,320,306,2,0,3,0,0,2,0,1,0,0,6,0,0,0,0,0,0,311,0,7,2,0
W00007327,352,342,1,0,3,0,4,0,0,0,0,0,0,1,1,0,0,0,0,346,1,1,4,0
W00007328,378,367,2,0,5,0,0,0,0,1,1,0,1,0,0,0,0,1,0,374,0,3,0,1
W00007329,322,319,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,321,0,0,0,1
W00007330,306,303,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,304,0,0,2,0
W00007331,310,308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,308,0,0,1,1
W00007332,291,286,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,290,0,1,0,0
W00007333,278,269,3,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,274,0,4,0,0
W00007334,333,330,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,332,0,1,0,0
W00007335,473,463,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,468,0,1,0,4
W00007336,420,416,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,418,0,1,1,0
W00007337,354,345,1,0,5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,351,1,1,1,0
W00007338,303,290,1,0,7,1,0,0,1,0,0,0,0,2,0,0,0,1,0,298,0,2,2,1
W00007339,284,282,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,283,0,0,1,0
W00007340,321,308,2,0,3,0,0,1,1,0,0,0,5,0,1,0,0,0,0,313,1,5,2,0
W00007341,234,231,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,231,0,3,0,0
W00007342,368,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,367,0,0,1,0
W00007343,309,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0
W00007344,318,311,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,314,0,0,3,1
W00007345,279,277,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,277,0,1,1,0
W00007346,273,270,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0
W00007347,416,400,1,0,3,3,0,1,0,0,0,0,4,4,0,0,0,0,0,404,0,8,4,0
W00007348,297,289,0,0,4,1,0,0,0,1,0,0,2,0,0,0,0,0,0,293,0,3,1,0
