ethn..geo_code,ethn..total_persons,ethn..ethnic_group_e_s_w_white_english_welsh_scottish_northern_irish_british_unit_persons,ethn..ethnic_group_e_s_w_white_irish_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_white_other_white_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_caribbean_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_african_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_asian_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_other_mixed_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_african_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_caribbean_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_other_black_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_arab_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
W00003640,354,347,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,349,0,2,2,1
W00003641,266,261,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0
W00003642,227,221,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,225,0,0,2,0
W00003643,212,196,2,0,11,0,0,2,0,0,1,0,0,0,0,0,0,0,0,209,0,1,2,0
W00003644,272,258,3,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,270,1,0,1,0
W00003645,246,235,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0
W00003646,218,203,1,0,6,2,1,1,1,0,0,0,0,1,1,0,1,0,0,210,2,1,5,0
W00003647,329,320,0,0,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,325,0,1,3,0
W00003648,235,227,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0
W00003649,233,227,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,3,0
W00003650,360,320,0,0,17,0,0,3,1,1,1,0,15,1,1,0,0,0,0,337,1,18,4,0
W00003651,195,180,2,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,191,0,4,0,0
W00003652,235,224,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,231,0,0,4,0
W00003653,243,227,2,2,1,0,0,0,1,4,0,2,4,0,0,0,0,0,0,232,0,10,1,0
W00003654,235,231,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,233,1,0,1,0
W00003655,259,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0
W00003656,365,324,3,0,19,1,4,6,1,1,0,0,1,3,1,0,0,0,1,346,1,5,12,1
W00003657,368,358,4,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,365,0,1,2,0
W00003658,372,365,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,370,1,1,0,0
W00003659,248,238,3,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,244,0,2,2,0
W00003660,288,282,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,2,0,284,0,1,1,2
W00003661,305,301,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,303,0,2,0,0
W00003662,261,256,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0
W00003663,376,369,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,373,0,1,2,0
W00003664,212,203,2,0,2,0,1,1,0,0,0,3,0,0,0,0,0,0,0,207,0,3,2,0
W00003665,413,399,3,0,8,0,0,2,0,0,0,0,0,1,0,0,0,0,0,410,0,1,2,0
W00003666,273,261,2,2,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,271,1,0,1,0
W00003667,301,293,2,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,296,0,2,3,0
W00003668,267,263,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,265,0,1,1,0
W00003669,310,304,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,308,0,2,0,0
W00003670,346,331,3,0,7,0,0,1,0,4,0,0,0,0,0,0,0,0,0,341,0,4,1,0
W00003671,524,513,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0
W00003672,247,239,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0
W00003673,147,143,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,145,0,1,1,0
W00003674,209,202,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,207,0,2,0,0
W00003675,231,215,2,0,8,3,0,0,0,2,0,0,1,0,0,0,0,0,0,225,0,3,3,0
W00003676,237,229,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,232,0,0,3,2
W00003677,264,258,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,261,0,1,2,0
W00003678,235,214,0,6,9,0,0,0,2,0,0,0,0,0,0,0,0,3,1,229,0,0,2,4
W00003679,349,334,0,0,5,0,1,1,1,0,0,5,1,0,0,0,0,1,0,339,0,6,3,1
W00003680,307,295,2,0,3,0,0,0,1,0,0,0,0,0,0,5,0,1,0,300,5,0,1,1
W00003681,385,374,2,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,3,377,0,2,3,3
W00003682,303,294,1,0,3,1,0,1,0,0,0,0,0,1,0,0,0,2,0,298,0,1,2,2
W00003683,293,286,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,290,0,3,0,0
W00003684,214,209,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,210,0,2,2,0
W00003685,446,426,0,1,16,0,0,0,0,1,0,0,0,2,0,0,0,0,0,443,0,3,0,0
W00003686,348,338,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,344,0,4,0,0
W00003687,336,324,0,0,6,2,0,0,0,4,0,0,0,0,0,0,0,0,0,330,0,4,2,0
W00003688,276,258,2,0,13,0,0,0,0,1,0,0,0,0,0,0,0,2,0,273,0,1,0,2
W00003689,236,229,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,235,0,1,0,0
W00003690,325,319,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,324,0,0,1,0
W00003691,246,237,1,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,244,0,0,2,0
W00003692,357,353,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,355,0,1,1,0
W00003693,281,269,0,2,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,280,0,1,0,0
W00003694,220,217,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,3,0
W00003695,351,343,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,3,346,0,0,2,3
W00003696,299,291,2,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,296,1,1,1,0
W00003697,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0
W00003698,310,303,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,308,0,0,2,0
W00003699,398,388,1,0,4,1,0,3,0,0,1,0,0,0,0,0,0,0,0,393,0,1,4,0
W00003700,312,307,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,310,0,2,0,0
W00003701,330,325,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,326,0,0,4,0
W00003702,423,403,1,0,7,2,0,3,1,0,0,0,0,1,4,1,0,0,0,411,5,1,6,0
W00003703,289,280,0,0,4,0,2,0,0,0,0,0,1,0,1,0,1,0,0,284,2,1,2,0
W00003704,271,267,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,270,0,1,0,0
W00003705,348,342,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,345,0,1,1,1
W00003706,332,316,2,0,7,0,0,1,1,2,0,0,0,3,0,0,0,0,0,325,0,5,2,0
W00003707,247,238,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,242,0,4,0,1
W00003708,357,339,3,1,9,2,0,0,1,0,0,0,0,0,1,0,0,1,0,352,1,0,3,1
W00003709,288,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0
W00003710,230,225,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,1,0
W00003711,314,291,1,5,6,0,0,1,0,5,0,0,0,5,0,0,0,0,0,303,0,10,1,0
W00003712,410,401,1,1,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,406,0,2,1,1
W00003713,286,278,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5,0,278,0,1,2,5
W00003714,206,193,0,0,4,0,0,0,1,0,0,0,0,8,0,0,0,0,0,197,0,8,1,0
W00003715,387,376,1,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,2,381,0,3,1,2
W00003716,401,384,1,0,0,0,1,2,0,6,0,0,4,2,0,0,1,0,0,385,1,12,3,0
W00003717,311,301,0,0,5,2,0,1,0,0,1,0,0,0,0,0,0,1,0,306,0,1,3,1
W00003718,308,299,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,307,0,1,0,0
W00003719,326,298,1,0,13,5,0,0,0,4,0,0,0,4,0,1,0,0,0,312,1,8,5,0
W00003720,253,251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0
W00003721,384,381,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,381,1,0,1,1
W00003722,418,390,1,0,0,0,0,0,0,8,0,0,14,0,2,0,0,0,3,391,2,22,0,3
W00003723,401,392,1,0,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,396,0,1,4,0
W00003724,298,290,0,1,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,293,5,0,0,0
W00003725,261,248,0,0,8,0,0,0,1,3,0,0,1,0,0,0,0,0,0,256,0,4,1,0
W00003726,339,328,0,0,6,0,0,0,0,4,0,0,0,1,0,0,0,0,0,334,0,5,0,0
W00003727,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0
W00003728,271,264,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,270,0,1,0,0
W00003729,534,510,1,0,4,2,0,0,0,5,0,0,1,10,0,0,0,1,0,515,0,16,2,1
W00003730,229,218,0,0,5,0,0,1,0,4,0,0,0,0,1,0,0,0,0,223,1,4,1,0
W00003731,297,293,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0
W00003732,301,292,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,300,0,1,0,0
W00003733,200,195,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,195,0,5,0,0
W00003734,299,293,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,298,1,0,0,0
W00003735,305,303,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0
W00003736,274,262,7,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,270,1,1,2,0
W00003737,323,315,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,321,0,2,0,0
W00003738,315,306,0,0,5,1,0,0,1,1,0,0,0,0,0,1,0,0,0,311,1,1,2,0
W00003739,273,259,1,5,4,0,0,0,1,2,0,0,0,1,0,0,0,0,0,269,0,3,1,0
W00003740,384,373,0,0,6,0,0,2,0,0,0,0,1,0,0,0,0,0,2,379,0,1,2,2
W00003741,288,283,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,285,0,1,2,0
W00003742,320,318,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0
W00003743,321,319,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0
W00003744,296,285,0,0,4,0,0,5,0,0,0,0,0,2,0,0,0,0,0,289,0,2,5,0
W00003745,384,375,0,0,1,0,0,3,1,0,0,0,2,1,0,1,0,0,0,376,1,3,4,0
W00003746,335,323,6,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,329,0,6,0,0
W00003747,485,473,0,1,4,0,0,1,1,0,0,0,0,2,0,0,3,0,0,478,3,2,2,0
W00003748,305,303,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0
W00003749,351,329,1,0,4,6,0,1,0,5,0,0,0,1,4,0,0,0,0,334,4,6,7,0
W00003750,314,304,1,0,5,1,0,0,0,1,0,2,0,0,0,0,0,0,0,310,0,3,1,0
W00003751,303,279,0,5,5,0,0,0,0,6,0,5,3,0,0,0,0,0,0,289,0,14,0,0
W00003752,378,360,0,1,10,2,0,0,0,0,0,0,0,4,0,0,1,0,0,371,1,4,2,0
W00003753,273,269,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,270,1,0,1,1
W00003754,276,269,1,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,274,1,1,0,0
W00003755,326,321,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,322,1,2,1,0
W00003756,257,232,1,0,8,1,5,0,0,0,0,2,0,1,5,1,1,0,0,241,7,3,6,0
W00003757,304,294,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,3,0
W00003758,391,376,2,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,385,0,5,1,0
W00003759,292,286,1,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,288,1,2,1,0
W00003760,289,281,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0
W00003761,284,278,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,281,0,0,2,1
W00003762,294,278,1,0,7,1,0,5,0,0,1,0,0,1,0,0,0,0,0,286,0,2,6,0
W00003763,198,194,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0
W00003764,282,276,1,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,277,0,3,2,0
W00003765,207,203,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,1,0
W00003766,217,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,0,0,1,0
W00003767,235,227,0,0,3,0,0,3,0,0,0,0,2,0,0,0,0,0,0,230,0,2,3,0
W00003768,466,431,1,0,29,0,0,2,0,0,0,0,2,1,0,0,0,0,0,461,0,3,2,0
W00003769,265,255,1,0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,259,0,1,5,0
W00003770,420,401,2,0,12,0,0,0,0,4,0,0,0,0,0,1,0,0,0,415,1,4,0,0
W00003771,271,198,0,0,70,0,0,0,0,0,0,0,3,0,0,0,0,0,0,268,0,3,0,0
W00003772,216,205,1,0,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,213,0,2,1,0
W00003773,342,326,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0
W00003774,283,273,0,0,6,0,0,2,0,0,0,0,1,0,0,0,0,0,1,279,0,1,2,1
W00003775,297,290,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,296,0,0,1,0
W00003776,247,234,1,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,242,0,5,0,0
W00003777,289,285,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,285,0,1,3,0
W00003778,354,320,6,0,12,1,4,0,0,0,0,0,0,5,0,0,0,1,5,338,0,5,5,6
W00003779,300,282,0,4,8,2,0,1,0,0,0,0,0,3,0,0,0,0,0,294,0,3,3,0
W00003780,295,260,2,2,27,0,0,1,0,0,0,0,0,3,0,0,0,0,0,291,0,3,1,0
W00003781,349,309,1,0,18,4,0,5,1,0,0,0,2,9,0,0,0,0,0,328,0,11,10,0
W00003782,341,320,1,0,11,1,0,0,0,5,0,0,0,1,0,2,0,0,0,332,2,6,1,0
W00003783,262,256,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,258,0,4,0,0
W00003784,269,268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0
W00003785,279,252,0,1,12,2,0,1,0,0,0,0,2,9,0,0,0,0,0,265,0,11,3,0
W00003786,288,264,2,0,8,1,0,0,1,0,0,0,0,12,0,0,0,0,0,274,0,12,2,0
W00003787,270,248,0,0,17,0,0,0,1,0,0,0,0,3,1,0,0,0,0,265,1,3,1,0
W00003788,262,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,261,0,0,1,0
W00003789,335,317,2,0,10,0,0,0,1,0,0,0,0,2,1,0,0,2,0,329,1,2,1,2
W00003790,292,267,3,0,13,0,1,3,2,1,0,0,0,2,0,0,0,0,0,283,0,3,6,0
W00003791,280,258,0,0,4,0,0,0,3,4,0,4,0,7,0,0,0,0,0,262,0,15,3,0
W00003792,296,279,0,1,12,0,2,1,0,0,0,0,0,1,0,0,0,0,0,292,0,1,3,0
W00003793,423,404,0,0,12,2,0,0,0,0,0,0,0,3,1,1,0,0,0,416,2,3,2,0
W00003794,273,254,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0
W00003795,246,231,2,7,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,244,0,2,0,0
W00003796,439,408,0,0,23,3,0,0,0,3,0,0,0,0,0,2,0,0,0,431,2,3,3,0
W00003797,340,317,0,11,5,0,0,3,1,3,0,0,0,0,0,0,0,0,0,333,0,3,4,0
W00003798,303,260,2,0,10,0,0,0,0,5,14,0,6,0,0,6,0,0,0,272,6,25,0,0
W00003799,281,270,0,3,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,276,0,0,5,0
W00003800,352,326,2,3,13,0,0,1,0,2,0,0,4,1,0,0,0,0,0,344,0,7,1,0
W00003801,308,297,2,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,300,0,7,1,0
W00003802,287,266,4,4,3,0,1,1,0,0,1,0,0,7,0,0,0,0,0,277,0,8,2,0
W00003803,284,278,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,278,1,1,4,0
W00003804,269,264,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,267,0,0,2,0
W00003805,254,252,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,253,0,1,0,0
W00003806,308,299,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,303,0,0,0,5
W00003807,303,286,0,1,10,1,2,2,0,0,0,0,1,0,0,0,0,0,0,297,0,1,5,0
W00003808,263,252,0,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,261,0,0,2,0
W00003809,269,244,0,0,19,1,0,2,0,0,0,0,0,1,0,2,0,0,0,263,2,1,3,0
W00003811,335,320,5,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,334,0,1,0,0
W00003812,327,319,0,0,2,0,1,0,0,0,0,0,0,0,0,1,4,0,0,321,5,0,1,0
W00003813,289,280,1,0,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,285,0,2,2,0
W00003814,389,385,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,387,0,1,1,0
W00003815,494,474,6,1,7,0,0,3,0,0,0,0,2,0,0,0,0,0,1,488,0,2,3,1
W00003817,371,365,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,369,1,0,1,0
W00003818,338,326,1,1,2,0,0,0,0,0,4,0,3,1,0,0,0,0,0,330,0,8,0,0
W00003819,315,301,2,2,4,3,0,0,0,0,0,0,1,2,0,0,0,0,0,309,0,3,3,0
W00003820,285,281,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0
W00003821,351,345,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,350,1,0,0,0
W00003823,277,261,4,0,6,1,0,0,2,3,0,0,0,0,0,0,0,0,0,271,0,3,3,0
W00003824,236,224,7,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,3,0
W00003825,332,326,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,2,0
W00003826,273,270,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,272,1,0,0,0
W00003827,272,266,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,269,0,1,2,0
W00003828,276,265,6,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,271,1,1,3,0
W00003829,237,231,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0
W00003830,425,418,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,1,418,5,0,1,1
W00003831,308,300,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,306,0,0,2,0
W00003832,303,299,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,300,0,1,2,0
W00003833,320,314,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,317,0,3,0,0
W00003834,340,328,0,0,2,0,0,1,0,1,0,0,0,8,0,0,0,0,0,330,0,9,1,0
W00003835,328,317,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,322,0,0,1,5
W00003836,442,434,1,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,1,436,2,0,3,1
W00003837,423,402,0,0,9,0,1,0,0,0,0,0,5,5,1,0,0,0,0,411,1,10,1,0
W00003838,314,298,3,0,4,0,0,0,1,4,1,0,2,0,0,0,0,0,1,305,0,7,1,1
W00003839,382,359,5,0,6,3,0,3,0,0,0,0,0,4,0,0,1,0,1,370,1,4,6,1
W00003840,299,295,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,295,0,1,3,0
W00003841,252,248,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,249,0,0,2,1
W00003842,331,323,0,0,5,0,0,0,2,0,0,0,0,0,1,0,0,0,0,328,1,0,2,0
W00003843,259,257,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,257,0,0,2,0
W00003844,354,346,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,348,0,5,1,0
W00003845,256,248,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0
W00003846,302,296,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,296,0,3,3,0
W00003847,343,337,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,342,1,0,0,0
W00003848,518,512,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,1,0
W00003849,324,321,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,323,0,0,1,0
W00003850,290,284,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,288,0,1,1,0
W00003851,282,278,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,278,0,2,2,0
W00003852,262,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0
W00003853,212,208,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0
W00003854,274,272,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,272,0,1,1,0
W00003855,263,261,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0
W00003856,256,247,4,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,253,0,1,2,0
W00003857,323,321,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,322,0,1,0,0
W00003858,338,332,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,335,0,1,2,0
W00003859,369,356,0,1,4,0,6,0,2,0,0,0,0,0,0,0,0,0,0,361,0,0,8,0
W00003860,304,301,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,303,0,0,1,0
W00003861,250,241,0,1,2,0,0,1,0,1,0,0,4,0,0,0,0,0,0,244,0,5,1,0
W00003862,302,290,5,0,3,0,0,2,0,0,0,0,1,1,0,0,0,0,0,298,0,2,2,0
W00003863,245,230,2,2,2,0,1,3,1,3,0,0,0,0,0,0,0,0,1,236,0,3,5,1
W00003864,280,272,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,273,0,4,3,0
W00003865,254,251,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,253,0,0,0,1
W00003866,268,267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,1,0
W00003867,332,327,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,329,2,0,1,0
W00003868,321,307,2,6,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,317,0,4,0,0
W00003869,432,420,0,8,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,428,0,0,4,0
W00003870,279,270,0,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,274,0,4,1,0
W00003871,355,337,2,5,4,2,0,0,0,0,0,1,0,1,0,0,0,2,1,348,0,2,2,3
W00003872,406,401,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,1,0
W00003873,324,310,0,0,8,0,3,0,0,1,0,0,0,2,0,0,0,0,0,318,0,3,3,0
W00003874,278,273,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0
W00003875,302,297,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,297,0,5,0,0
W00003876,359,336,0,1,11,0,0,1,0,8,0,0,0,2,0,0,0,0,0,348,0,10,1,0
W00003877,357,346,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,354,0,0,2,1
W00003878,286,282,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,285,0,0,1,0
W00003879,299,290,2,0,3,0,0,2,1,0,0,0,0,0,0,0,0,1,0,295,0,0,3,1
W00003880,225,219,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,222,0,0,2,1
W00003881,316,309,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0
W00003882,218,213,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,216,1,0,0,1
W00003883,312,297,6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,2,0,309,0,1,0,2
W00003884,513,503,5,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,511,0,1,1,0
W00003885,375,370,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,371,1,3,0,0
W00003886,484,463,2,2,14,1,0,1,0,0,0,0,0,1,0,0,0,0,0,481,0,1,2,0
W00003887,341,325,3,2,5,0,0,1,2,0,0,0,0,3,0,0,0,0,0,335,0,3,3,0
W00003888,365,354,2,0,2,1,0,0,1,0,0,2,0,1,1,0,1,0,0,358,2,3,2,0
W00003889,362,356,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,361,1,0,0,0
W00003890,354,351,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,353,1,0,0,0
W00003891,419,405,0,2,5,0,1,3,0,1,0,1,0,1,0,0,0,0,0,412,0,3,4,0
