health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
W00002953,301,163,92,27,16,3
W00002954,376,160,140,53,13,10
W00002955,312,155,103,40,11,3
W00002956,362,152,126,56,19,9
W00002957,251,96,89,48,16,2
W00002958,365,174,104,60,23,4
W00002959,254,101,90,44,16,3
W00002960,409,214,123,47,21,4
W00002961,207,103,75,18,8,3
W00002962,264,132,86,39,5,2
W00002963,333,151,107,50,20,5
W00002964,613,303,181,84,34,11
W00002965,559,267,177,82,24,9
W00002966,227,115,79,25,7,1
W00002967,324,112,110,69,21,12
W00002968,220,78,82,49,10,1
W00002969,410,216,125,51,15,3
W00002970,239,107,87,32,8,5
W00002971,109,56,32,15,5,1
W00002972,362,163,125,61,12,1
W00002973,115,51,37,23,3,1
W00002974,336,160,111,43,14,8
W00002975,473,277,131,48,15,2
W00002976,384,201,113,44,20,6
W00002977,339,173,98,43,18,7
W00002978,293,120,99,48,20,6
W00002979,313,137,111,47,15,3
W00002980,280,123,94,42,18,3
W00002981,292,153,87,30,13,9
W00002982,329,153,83,37,41,15
W00002983,271,132,82,45,10,2
W00002984,280,137,89,40,7,7
W00002985,329,151,100,53,20,5
W00002986,407,154,136,87,20,10
W00002987,355,127,148,54,24,2
W00002988,360,179,99,56,20,6
W00002989,395,205,111,61,14,4
W00002990,416,207,124,60,17,8
W00002991,288,145,97,34,8,4
W00002992,195,85,65,37,3,5
W00002993,445,227,133,61,15,9
W00002994,356,172,109,55,16,4
W00002995,368,170,125,55,13,5
W00002996,313,157,111,28,14,3
W00002997,316,125,116,58,13,4
W00002998,207,102,66,31,8,0
W00002999,292,124,103,49,15,1
W00003000,287,154,91,30,7,5
W00003001,281,153,78,33,13,4
W00003002,300,114,100,61,16,9
W00003003,314,157,101,37,13,6
W00003004,319,121,115,49,29,5
W00003005,273,105,99,42,21,6
W00003006,285,131,88,48,15,3
W00003007,353,150,119,56,21,7
W00003008,241,126,76,24,11,4
W00003009,333,143,107,53,25,5
W00003010,395,168,129,64,26,8
W00003011,301,114,114,56,11,6
W00003012,345,161,119,51,10,4
W00003013,300,114,109,66,8,3
W00003014,259,112,90,46,10,1
W00003015,273,114,81,63,10,5
W00003016,282,107,102,52,17,4
W00003017,341,160,107,57,14,3
W00003018,251,76,88,65,20,2
W00003019,330,147,131,33,14,5
W00003020,342,158,98,64,15,7
W00003021,318,131,122,48,15,2
W00003022,332,127,114,63,26,2
W00003023,375,184,122,48,18,3
W00003024,284,105,90,50,24,15
W00003025,268,125,82,39,17,5
W00003026,411,201,128,60,16,6
W00003027,270,116,103,33,13,5
W00003028,298,119,100,42,29,8
W00003029,260,115,88,40,12,5
W00003030,330,160,103,45,20,2
W00003031,309,146,98,44,14,7
W00003032,262,106,104,36,12,4
W00003033,311,157,107,33,11,3
W00003034,261,111,91,34,17,8
W00003035,262,120,107,22,9,4
W00003036,365,180,131,39,12,3
W00003037,434,303,111,13,3,4
W00003038,312,139,94,59,17,3
W00003039,209,101,66,30,8,4
W00003040,340,167,114,44,15,0
W00003041,301,130,97,56,15,3
W00003042,298,120,103,49,16,10
W00003043,280,140,72,48,12,8
W00003044,245,119,76,36,12,2
W00003045,380,192,117,46,17,8
W00003046,300,119,109,47,22,3
W00003047,291,113,86,45,42,5
W00003048,253,96,98,49,8,2
W00003049,284,120,97,42,21,4
W00003050,243,83,82,49,21,8
W00003051,264,112,85,47,18,2
W00003052,268,116,85,40,20,7
W00003053,322,168,100,42,10,2
W00003054,302,137,101,46,15,3
W00003055,284,145,102,28,7,2
W00003056,320,157,104,47,10,2
W00003057,354,168,127,33,19,7
W00003058,248,101,76,40,25,6
W00003059,287,135,105,32,12,3
W00003060,192,67,88,21,10,6
W00003062,274,141,88,34,8,3
W00003063,259,111,85,38,22,3
W00003064,240,91,88,39,21,1
W00003065,386,220,115,39,11,1
W00003066,337,150,100,63,19,5
W00003067,149,62,67,16,4,0
W00003068,473,254,146,57,9,7
W00003069,435,208,140,62,22,3
W00003070,483,187,192,64,34,6
W00003071,371,151,105,72,28,15
W00003072,378,174,127,49,23,5
W00003073,305,152,96,35,14,8
W00003074,245,108,70,44,22,1
W00003075,383,171,144,50,14,4
W00003076,259,110,83,45,15,6
W00003077,119,52,39,19,7,2
W00003078,457,198,150,77,22,10
W00003079,333,144,116,60,12,1
W00003080,358,148,117,66,21,6
W00003081,294,148,79,55,11,1
W00003082,303,131,112,42,12,6
W00003083,230,73,68,57,27,5
W00003084,403,179,124,69,25,6
W00003085,341,110,112,79,36,4
W00003086,349,172,91,64,16,6
W00003087,400,183,129,65,16,7
W00003088,456,208,164,52,24,8
W00003089,393,196,126,52,17,2
W00003090,426,221,143,44,16,2
W00003091,402,203,131,52,12,4
W00003092,263,112,87,45,16,3
W00003093,250,95,94,41,17,3
W00003094,330,137,111,50,24,8
W00003095,465,244,146,51,19,5
W00003096,430,189,163,56,18,4
W00003097,360,149,127,56,17,11
W00003098,455,237,139,56,18,5
W00003099,318,160,104,38,15,1
W00003100,324,165,91,57,10,1
W00003101,296,140,92,42,14,8
W00003102,327,159,110,46,9,3
W00003103,294,129,106,44,14,1
W00003104,341,177,117,36,10,1
W00003105,240,121,69,36,10,4
W00003106,433,231,133,49,17,3
W00003107,405,208,131,45,15,6
W00003108,332,162,93,53,16,8
W00003109,350,175,118,39,16,2
W00003110,210,77,74,40,16,3
W00003111,273,135,84,40,10,4
W00003112,299,144,105,40,7,3
W00003113,218,109,72,30,5,2
W00003114,295,148,88,48,6,5
W00003115,365,188,112,55,8,2
W00003116,366,160,132,57,12,5
W00003117,281,140,76,50,12,3
W00003118,213,106,57,33,11,6
W00003119,434,210,146,63,9,6
W00003120,363,185,115,42,13,8
W00003121,314,184,90,32,6,2
W00003122,255,131,85,27,9,3
W00003123,320,128,109,53,22,8
W00003124,312,130,101,62,15,4
W00003125,314,139,109,53,9,4
W00003126,381,180,117,50,27,7
W00003127,354,171,108,49,23,3
W00003128,402,207,138,43,10,4
W00003129,377,186,96,63,21,11
W00003130,311,151,96,50,9,5
W00003131,329,165,115,38,8,3
W00003132,241,111,90,27,9,4
W00003133,150,78,51,18,1,2
W00003134,326,153,105,39,25,4
W00003135,322,183,110,22,6,1
W00003136,311,143,108,43,13,4
W00003137,262,124,92,38,7,1
W00003138,359,149,97,79,25,9
W00003139,382,191,106,55,24,6
W00003140,240,88,89,37,19,7
W00003141,276,142,86,35,9,4
W00003142,278,115,93,48,20,2
W00003143,336,133,105,71,22,5
W00003144,214,66,66,62,17,3
W00003145,374,166,135,48,17,8
W00003146,280,140,80,47,10,3
W00003147,245,110,85,40,7,3
W00003148,344,146,112,58,21,7
W00003149,254,113,95,34,8,4
W00003150,363,168,125,49,18,3
W00003151,202,113,67,16,5,1
W00003152,150,58,50,36,4,2
W00003153,303,139,111,38,11,4
W00003154,228,83,91,42,6,6
W00003155,313,139,110,48,12,4
W00003156,276,113,100,38,20,5
W00003157,313,126,103,57,20,7
W00003158,282,125,66,66,19,6
W00003159,301,134,117,34,12,4
W00003160,275,99,99,62,11,4
W00003161,240,65,79,66,24,6
W00003162,259,99,83,52,19,6
W00003163,293,131,88,50,18,6
W00003164,407,198,118,65,24,2
W00003165,392,156,142,66,18,10
W00003166,286,110,108,52,12,4
W00003167,412,214,129,51,12,6
W00003168,245,84,92,57,8,4
W00003169,308,119,118,43,22,6
W00003170,318,137,107,35,32,7
W00003171,123,54,45,19,4,1
W00003172,502,241,171,63,18,9
W00003173,265,125,82,39,18,1
W00003174,407,159,124,75,32,17
W00003175,457,215,161,62,16,3
W00003176,445,223,137,53,25,7
W00003177,381,190,115,56,14,6
W00003178,306,111,103,60,28,4
W00003179,251,112,87,30,17,5
W00003180,321,169,75,47,24,6
W00003181,256,80,85,49,35,7
W00003182,308,130,96,58,18,6
W00003183,278,120,91,52,13,2
W00003184,341,177,108,37,15,4
W00003185,279,127,82,43,18,9
W00003186,220,81,72,44,21,2
W00003187,316,118,114,62,17,5
W00003188,265,129,84,33,15,4
W00003189,232,108,86,25,11,2
W00003190,237,75,66,63,23,10
W00003191,251,103,99,31,16,2
W00003192,326,117,127,65,10,7
W00003193,296,134,88,49,21,4
W00003194,224,109,85,19,6,5
W00003195,342,157,92,48,38,7
W00003196,316,154,107,41,13,1
W00003197,308,108,119,58,16,7
W00003198,319,143,112,47,12,5
W00003199,310,141,112,43,10,4
W00003200,264,110,97,50,6,1
W00003201,250,94,96,49,8,3
W00003202,337,139,98,69,25,6
W00003203,343,177,111,32,19,4
W00003204,328,136,100,58,29,5
W00003205,374,179,107,66,15,7
W00003206,273,108,101,46,14,4
W00003207,283,101,92,51,33,6
W00003208,288,103,110,53,19,3
W00003209,330,144,111,55,14,6
W00003210,326,153,109,45,14,5
W00003211,244,125,68,40,11,0
W00003212,335,150,108,56,13,8
W00003213,262,122,76,48,12,4
W00003214,335,131,107,57,31,9
W00003215,282,127,101,37,13,4
W00003216,366,135,135,68,23,5
W00003217,247,92,66,51,31,7
W00003218,233,106,70,35,15,7
W00003219,239,99,78,32,27,3
W00003220,273,117,75,50,23,8
W00003221,290,123,100,36,28,3
W00003222,376,165,111,65,27,8
W00003223,270,96,75,69,23,7
W00003224,329,147,103,49,24,6
W00003225,331,130,105,57,32,7
W00003226,316,121,104,69,18,4
W00003227,296,129,103,48,10,6
W00003228,319,125,106,60,20,8
W00003229,313,114,102,53,28,16
W00003230,381,188,110,61,18,4
W00003231,295,116,85,53,32,9
W00003232,310,129,96,57,21,7
W00003233,292,127,101,42,15,7
W00003234,285,141,84,45,11,4
W00003235,393,172,134,63,16,8
W00003236,263,119,84,42,11,7
W00003237,354,148,128,58,17,3
W00003238,260,119,97,24,14,6
W00003239,356,170,100,61,14,11
W00003240,328,144,114,45,20,5
