house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
W00003230,173,19,49,35,26,30,12,2
W00003231,120,14,17,35,25,12,16,1
W00003232,139,26,34,27,28,17,4,3
W00003233,128,15,30,29,24,22,6,2
W00003234,116,13,19,40,27,5,10,2
W00003235,190,17,62,36,28,33,13,1
W00003236,112,13,11,48,25,1,13,1
W00003237,142,15,18,44,27,19,13,6
W00003238,112,11,14,50,18,7,8,4
W00003239,144,17,16,68,25,4,7,7
W00003240,131,12,15,35,32,23,12,2
W00003241,130,10,24,33,28,25,8,2
W00003242,178,9,26,54,60,19,8,2
W00003243,135,17,19,44,31,12,9,3
W00003244,128,15,18,42,26,8,15,4
W00003245,116,17,18,46,21,8,6,0
W00003246,135,18,18,54,22,8,10,5
W00003247,126,12,22,40,30,12,6,4
W00003248,149,28,20,43,22,18,15,3
W00003249,118,22,18,35,20,11,8,4
W00003250,162,18,39,29,17,38,18,3
W00003251,136,12,16,46,30,21,10,1
W00003252,142,2,39,9,28,45,13,6
W00003253,138,12,15,29,35,31,11,5
W00003254,131,17,13,66,20,8,5,2
W00003255,174,50,43,34,16,18,10,3
W00003256,132,12,24,41,29,16,6,4
W00003257,130,23,23,37,21,14,9,3
W00003258,143,12,31,31,25,31,8,5
W00003259,136,26,13,58,17,8,11,3
W00003260,141,20,27,48,18,20,6,2
W00003261,128,21,35,31,13,14,11,3
W00003262,173,13,83,40,14,12,11,0
W00003263,122,20,22,34,21,15,8,2
W00003264,121,17,15,47,19,10,10,3
W00003265,149,28,13,73,21,5,6,3
W00003266,123,22,12,48,23,8,7,3
W00003267,129,25,14,53,23,4,8,2
W00003268,169,29,7,104,17,7,4,1
W00003269,138,19,16,71,21,7,4,0
W00003270,125,18,9,66,21,1,7,3
W00003271,136,18,29,56,19,7,5,2
W00003272,132,24,19,50,17,9,10,3
W00003273,117,24,12,52,22,0,6,1
W00003274,136,17,16,69,24,5,4,1
W00003275,234,30,52,64,39,27,15,7
W00003276,132,27,10,71,16,3,4,1
W00003277,76,14,7,28,17,1,5,4
W00003278,146,23,18,65,23,6,4,7
W00003279,119,10,11,56,30,2,9,1
W00003280,143,24,20,68,17,4,10,0
W00003281,82,11,5,36,19,4,7,0
W00003282,164,24,13,92,25,2,6,2
