house..sa_id,house..total_households,house..one_person_household,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
A247117017,129,29,20,33,34,6,7
A247117018,59,20,15,17,5,1,1
A247117019,42,14,10,7,2,8,1
A247117020,51,20,14,10,2,3,2
A247117021,85,24,21,31,4,0,5
A247117022,111,13,21,60,13,0,4
A247117023,73,33,15,15,6,3,1
A247117024,40,8,10,15,4,1,2
A247117025,49,15,13,14,4,1,2
A247117026,72,20,19,18,12,0,3
A247117027,56,24,16,9,6,1,0
A247117028,60,16,19,21,2,2,0
A247117029,76,19,17,22,9,7,2
A247117030,49,12,15,13,3,3,3
A247117031,61,10,11,31,4,3,2
A247117032,114,31,30,29,20,1,3
A247117033,111,29,21,34,18,5,4
A247117034,75,19,21,24,7,2,2
A247117035,58,18,22,12,2,2,2
A247117036,131,15,32,59,13,6,6
A247117037,99,8,24,52,7,2,6
A247117038,112,23,31,40,5,10,3
A247117039,86,21,18,31,10,0,6
A247117040,74,25,4,18,17,5,5
A247117041,124,29,18,37,26,5,9
A247117042,111,26,18,40,12,9,6
A247117043,85,30,15,21,13,4,2
A247117044,143,19,28,71,12,6,7
A247117045,58,14,13,23,6,1,1
A247117046,43,10,16,8,1,2,6
A247118001,60,12,15,23,3,4,3
A247118002,52,10,12,22,8,0,0
A247118003,84,17,12,36,10,2,7
A247118004,79,17,16,35,6,2,3
A247118005,89,19,14,44,6,1,5
A247118006,74,12,17,30,5,3,7
A247118007,94,21,18,36,6,7,6
A247118008/247118009,79,17,16,33,10,0,3
A247119001,118,22,24,45,17,6,4
A247119002,116,20,24,50,6,7,9
A247120001,91,12,21,43,6,5,4
A247120002,121,31,26,43,12,4,5
A247121001,100,20,25,35,10,6,4
A247121002,132,29,27,50,9,6,11
A247122001,94,23,13,25,26,4,3
A247122002,130,29,27,53,10,7,4
A247122003,140,32,27,60,12,7,2
A247123001/247123002,114,22,26,43,11,4,8
A247123003,70,14,13,23,8,5,7
A247123004,75,20,10,26,12,0,7
A247123005,70,18,13,25,8,3,3
A247123006,83,18,17,31,7,8,2
A247123007,89,18,18,37,7,4,5
A247123008,89,18,15,37,8,4,7
A247124001,132,19,24,53,22,10,4
A247124002,137,24,11,51,38,4,9
A247124003,118,22,9,54,25,7,1
A247124004,112,15,11,62,16,5,3
A247124005,89,24,15,36,13,1,0
A247124006,109,29,10,40,20,8,2
A247124007,87,18,21,27,13,5,3
A247124008,132,24,45,33,17,4,9
A247124009,114,40,27,19,17,5,6
A247124010,88,30,28,16,10,1,3
A247124011,77,19,12,28,7,9,2
A247124012,94,21,21,24,13,5,10
A247124013,108,27,23,38,14,2,4
A247124014,98,21,36,25,8,3,5
A247124015,116,26,27,41,15,3,4
A247124016,138,54,25,28,18,4,9
A247124017,93,39,17,24,7,3,3
A247124018,112,31,23,37,12,5,4
A247124019,107,42,26,22,10,3,4
A247124020,132,33,27,44,20,3,5
A257001001,82,21,10,35,9,4,3
A257002001,103,19,17,30,18,4,15
A257003001,113,26,22,30,24,1,10
A257003002,92,15,26,36,8,3,4
A257003003,92,15,17,43,13,3,1
A257003004,126,16,25,50,19,10,6
A257003005,62,15,5,25,12,3,2
A257004001,112,23,19,40,15,10,5
A257004002,55,11,12,15,7,8,2
A257004003,65,15,13,25,7,5,0
A257004004,124,15,29,57,15,4,4
A257004005,98,28,20,32,9,6,3
A257004006,73,21,21,24,4,2,1
A257004007,100,27,21,29,15,5,3
A257004008,83,13,32,27,4,5,2
A257004009,90,25,12,33,15,4,1
A257004010,96,16,13,38,15,7,7
A257004011,100,21,15,36,11,13,4
A257004012,111,17,36,43,6,7,2
A257004013,126,19,13,59,23,8,4
A257004014,76,35,13,17,4,4,3
A257004015,62,23,14,11,6,5,3
A257004016,112,30,40,27,11,3,1
A257004017,83,11,20,43,4,2,3
A257004018,121,42,18,28,20,6,7
A257004019,104,26,25,26,16,6,5
A257004020,80,38,16,11,3,11,1
A257004021,96,63,10,12,3,7,1
A257004022,63,33,7,10,6,6,1
A257004023,103,42,18,15,10,13,5
A257004024,118,31,28,41,8,5,5
A257004025,115,67,18,11,16,3,0
A257004026,122,64,18,26,9,3,2
A257004027,114,64,10,6,11,23,0
A257004028,87,21,17,39,4,2,4
A257004029,91,26,15,41,5,2,2
A257004030,130,23,26,66,7,5,3
A257004031,76,8,22,38,4,1,3
A257004032,98,14,25,42,6,5,6
A257004033,93,13,18,41,7,6,8
A257004034,135,27,20,69,9,6,4
A257004035,67,12,15,24,7,2,7
A257004036,114,15,21,63,7,2,6
A257004037,99,68,7,4,5,13,2
A257004038,71,18,17,18,9,8,1
A257005001,59,28,13,11,2,5,0
A257005002,52,20,16,7,6,2,1
A257005003,78,48,9,5,4,8,4
A257005004,109,41,21,19,14,11,3
A257005005,115,43,14,25,16,10,7
A257005006,87,28,15,21,14,3,6
A257005007,92,14,21,21,22,9,5
A257006001,67,30,11,10,14,1,1
A257006002,81,38,18,13,7,2,3
A257007001,48,23,9,5,9,2,0
A257008001,63,20,9,17,12,2,3
A257008002,105,36,27,19,10,11,2
A257009001,120,33,27,40,11,4,5
A257010001,83,28,13,15,16,2,9
A257011001,73,24,5,14,20,2,8
A257012001,94,26,24,20,11,7,6
A257012002,93,37,19,11,14,12,0
A257012003,87,37,18,13,13,5,1
A257013001,92,33,21,14,13,11,0
A257014001,93,26,23,17,16,8,3
A257015001,81,34,8,13,17,6,3
A257015002,130,42,29,27,14,10,8
A257015003,95,27,12,27,25,3,1
A257015004,67,20,16,15,9,6,1
A257015005,106,21,14,40,22,5,4
A257015006,92,29,12,35,7,5,4
A257015007,134,31,29,63,1,5,5
A257015008,92,26,11,34,11,4,6
A257015009,116,18,27,50,9,6,6
A257015010,85,14,15,42,5,4,5
A257016001,59,13,26,10,4,3,3
A257016002,112,25,21,46,10,5,5
A257016003,108,12,19,55,16,3,3
A257016004,121,9,11,70,20,5,6
A257016005,118,13,27,62,8,3,5
A257016006,106,19,6,50,20,2,9
A257016007,112,7,9,61,28,2,5
A257016008,118,42,15,27,16,12,6
A257016009,101,31,10,36,14,8,2
A257016010,77,31,10,13,13,6,4
A257016011,115,42,21,28,12,4,8
A257016012,80,21,29,18,8,3,1
A257016013,110,51,18,18,13,10,0
A257016014,86,10,15,41,12,4,4
A257016015,97,12,18,44,8,8,7
A257017001,108,24,36,29,6,9,4
A257017002,98,16,18,39,16,3,6
A257017003,121,29,24,45,17,3,3
A257017004,76,8,13,31,18,2,4
A257017005,124,11,18,66,18,8,3
A257017006,116,17,14,73,9,1,2
A257017007,84,17,20,15,18,8,6
A257017008,80,18,16,20,16,4,6
A257017009,102,41,20,16,14,4,7
A257017010,86,14,7,53,8,2,2
A257017011,115,23,19,50,13,6,4
A257017012,96,19,14,29,19,7,8
A257017013,70,15,9,18,20,1,7
A257017014,96,16,27,35,15,2,1
A257017015,107,10,16,61,9,7,4
A257017016,77,25,11,15,15,7,4
A257017017,117,24,17,43,20,1,12
A257017018,78,26,7,33,6,3,3
A257017019,82,33,19,18,8,3,1
A257017020,77,23,16,24,6,6,2
A257017021,118,50,21,26,10,11,0
A257017022,100,41,29,14,9,3,4
A257017023,62,24,12,9,13,3,1
A257017024,82,41,10,19,7,2,3
A257017025,75,27,10,20,11,5,2
A257018001,87,16,27,32,5,4,3
A257018002,96,17,23,44,5,2,5
A257018003,91,35,18,26,4,5,3
A257019001,90,25,19,26,12,3,5
A257019002,68,18,18,21,7,2,2
A257019003,104,19,17,39,23,2,4
A257019004,105,16,17,51,17,2,2
A257019005,133,27,24,51,16,8,7
A257019006,86,16,14,32,11,5,8
A257019007,118,25,24,53,8,2,6
A257020001,87,12,14,44,9,4,4
A257021001,76,21,18,27,6,2,2
A257021002,149,39,27,61,13,3,6
A257021003,70,14,6,33,8,5,4
A257021004,48,10,11,23,1,2,1
A257021005,112,18,22,40,26,3,3
A257021006,95,18,19,44,6,2,6
A257021007,171,33,45,65,13,7,8
A257021008,58,11,12,28,3,2,2
A257022001,123,32,32,39,12,6,2
A257023001,90,20,8,31,20,3,8
A257023002,94,15,11,45,19,1,3
A257024001,107,16,18,39,22,4,8
A257024002,90,13,16,36,9,10,6
A257025001,95,14,17,41,14,4,5
A257025002,77,18,20,27,5,4,3
A257026001,92,19,20,33,11,3,6
A257027001,122,43,19,32,15,5,8
A257027002,89,23,15,32,9,5,5
A257027003,84,27,16,20,10,8,3
A257027004,153,23,37,69,8,7,9
A257027005,99,19,20,36,13,5,6
A257027006,151,27,32,63,14,6,9
A257027007,104,31,23,29,9,8,4
A257027008,85,27,15,22,14,2,5
A257027009,86,19,16,29,9,7,6
A257027010,104,20,22,40,11,7,4
A257027011,114,13,10,50,36,1,4
A257027012,134,10,17,82,11,5,9
A257027013,77,11,15,36,6,4,5
A257027014,144,32,23,54,27,6,2
A257027015,76,14,9,37,6,4,6
A257027016,65,11,9,22,14,3,6
A257027017,94,7,18,52,10,3,4
A257027018,91,6,13,59,7,1,5
A257027018,91,6,13,59,7,1,5
A257027019,102,45,14,20,9,7,7
A257027020,98,26,19,26,12,7,8
A257028001,84,27,16,29,2,9,1
A257029001,83,8,32,31,4,5,3
A257029002,137,38,35,43,3,13,5
A257030001,106,27,46,20,4,6,3
A257030002,77,29,14,14,7,6,7
A257030003,102,25,27,38,4,5,3
A257031001/257031004/257031005,88,6,30,37,7,3,5
A257031002,92,23,23,31,5,3,7
A257031003,77,15,23,22,8,3,6
A257032001,122,38,9,33,23,11,8
A257033001,75,20,18,24,4,5,4
A257033002,114,26,29,31,17,4,7
A257033003,108,20,25,43,12,3,5
A257033004,78,15,22,34,3,2,2
A257034001,104,19,20,30,14,9,12
A257035001,107,27,16,22,17,15,10
A257036001,105,26,29,26,12,3,9
A257036002,99,22,19,25,18,7,8
A257036003,98,16,34,32,5,4,7
A257036004,75,10,28,25,5,1,6
A257036005,114,10,22,65,8,4,5
A257036006,106,15,19,46,13,6,7
A257036007,86,21,9,39,10,2,5
A257036008,79,19,19,30,2,3,6
A257036009,88,23,19,26,3,9,8
A257037001,79,13,15,28,15,4,4
A257038001,105,15,23,44,7,7,9
A257038002,103,17,24,41,13,5,3
A257038003,84,4,8,58,7,1,6
A257038004,79,4,9,48,10,1,7
A257038005,138,18,29,77,8,3,3
A257038006,75,8,10,48,3,2,4
A257038007,32,3,2,10,5,6,6
A257038008,110,19,26,45,6,5,9
A257039001,134,32,36,48,11,2,5
A257039002,76,18,15,16,22,2,3
A257039003,79,17,13,36,5,3,5
A257039004,74,13,16,27,15,1,2
A257039005,67,19,6,25,14,1,2
A257039006,75,22,11,24,10,7,1
A257039007,70,32,9,15,6,4,4
A257039008,78,18,13,29,12,3,3
A257039009,91,22,19,35,9,2,4
A257039010,72,19,10,28,10,4,1
A257039011,98,18,20,39,12,5,4
A257039012,98,22,11,50,8,4,3
A257039013,99,21,17,36,7,4,14
A257039014,76,17,14,28,12,3,2
A257039015,99,24,18,38,5,10,4
A257039016,66,14,18,23,3,5,3
A257039017,79,13,21,25,7,8,5
A257039018,74,5,22,31,3,3,10
A257039019,101,15,25,49,5,3,4
A257039020,103,19,9,36,20,8,11
A257039021,110,24,25,39,10,7,5
A257039022,104,14,28,47,6,5,4
A257039023,94,8,11,63,7,2,3
A257039024,138,17,15,91,12,2,1
A257039025,72,14,17,27,4,6,4
A257040001,75,3,10,48,11,0,3
A257041001,94,12,19,35,16,4,8
A257041002,93,18,19,49,2,2,3
A257042001,102,20,17,45,12,4,4
A257043001,104,20,30,30,14,5,5
A257044001,94,42,8,22,12,2,8
A257045001,85,10,10,33,23,3,6
A257046001,90,16,19,44,5,0,6
A257046002,86,30,12,28,13,0,3
A257047001,107,22,32,44,3,3,3
A257047002,127,26,26,53,11,8,3
A257047003,110,14,25,57,8,4,2
A257048001,138,25,27,61,6,8,11
A257048002,96,31,15,38,10,0,2
A257048003,95,19,23,38,7,5,3
A257048004,95,12,25,41,5,6,6
A257048005,66,17,18,19,7,3,2
A257048006,112,25,23,44,7,7,6
A257048007,135,23,27,57,14,5,9
A257048008,83,18,17,25,14,5,4
A257048009,89,11,19,38,14,5,2
A257048010,159,31,30,60,17,8,13
A257048011,171,20,39,82,13,8,9
A257048012,98,34,9,34,15,1,5
A257048013,118,34,14,40,22,4,4
A257048014,95,26,12,38,8,4,7
A257048015,68,19,11,31,3,1,3
A257048016,147,33,35,58,12,3,6
A257048017,83,14,18,33,6,6,6
A257048018,113,21,30,50,3,4,5
A257048019,116,31,24,37,11,4,9
A257048020,94,14,13,42,13,3,9
A257048021,97,5,16,64,10,2,0
A257048022,84,12,15,44,2,3,8
A257048023,79,15,20,32,6,2,4
A257048024,116,20,28,44,8,8,8
A257048025,129,22,26,46,23,3,9
A257048026,98,31,14,41,6,5,1
A257048027,115,23,14,64,9,2,3
A257048028,103,19,25,39,12,3,5
A257048029,115,28,20,42,13,4,8
A257048030,116,17,13,40,24,14,8
A257048031,126,25,24,47,13,6,11
A257048032,116,23,26,46,10,5,6
A257048033,91,10,24,42,10,1,4
A257048034,167,47,35,65,10,6,4
A257048035,73,9,17,35,7,0,5
A257048036,78,15,25,28,3,2,5
A257048036,78,15,25,28,3,2,5
A257049001,84,22,29,22,7,1,3
A257050001,85,12,8,31,22,4,8
A257050002,100,12,18,56,6,4,4
A257050003,112,15,38,41,12,3,3
A257051001,86,31,26,17,8,3,1
A257051002,115,12,37,47,10,2,7
A257051003,95,10,28,45,5,2,5
A257051004,103,18,16,55,6,3,5
A257051005,81,6,10,55,4,2,4
A257051006,75,23,14,23,5,4,6
A257051007,117,30,35,31,17,3,1
A257051008,123,47,29,33,7,4,3
A257051009,120,39,33,34,6,6,2
A257051010,145,33,28,59,14,9,2
A257051011,105,20,24,48,10,1,2
A257051012,101,19,16,43,9,8,6
A257051013,97,21,19,41,7,4,5
A257051014,100,13,21,49,9,3,5
A257051015,104,16,30,39,7,4,8
A257051016,92,11,19,49,6,3,4
A257051017,114,17,26,53,12,3,3
A257051018,103,24,23,40,8,6,2
A257051019,107,23,32,38,5,6,3
A257051020,94,19,17,47,7,2,2
A257051021,138,27,25,62,11,4,9
A257051022,120,28,21,55,8,3,5
A257051023,128,38,26,46,11,3,4
A257051024,85,17,18,36,4,6,4
A257051025,88,15,27,34,5,1,6
A257051026,127,29,29,55,10,1,3
A257051027,182,31,46,75,6,9,15
A257051028,146,21,39,57,11,8,10
A257051029,100,20,29,33,8,5,5
A257051030,107,27,32,31,11,3,3
A257051031,80,17,21,36,2,3,1
A257051032,102,10,27,52,4,3,6
A257051033,81,13,19,37,6,2,4
A257051034,99,13,17,51,5,7,6
A257051035,117,13,14,60,15,10,5
A257051036,95,15,11,54,7,6,2
A257051037,139,29,23,57,16,7,7
A257051038,81,7,13,51,4,5,1
A257051039,85,10,10,54,7,3,1
A257051040,157,23,28,76,19,3,8
A257051041,95,19,21,41,8,3,3
A257051042,76,8,21,29,10,5,3
A257051043,72,5,9,52,5,1,0
A257051044,80,20,7,33,15,3,2
A257051045,103,32,28,24,10,9,0
A257051046,86,26,29,14,10,5,2
A257051047,93,13,10,53,10,4,3
A257051048,97,15,6,43,19,5,9
A257051049,90,3,10,63,7,3,4
A257052001,86,7,10,56,7,5,1
A257053001,88,15,18,31,9,6,9
A257054001,85,16,15,31,8,4,11
A257054002,124,17,23,62,8,6,8
A257054003,125,15,17,50,36,1,6
A257055001,104,36,24,24,8,10,2
A257056001,123,28,40,35,8,11,1
A257057001,86,12,8,44,13,5,4
A257058001,95,14,17,48,13,3,0
A257058002,96,24,14,36,13,4,5
A257058003,78,5,5,43,14,2,9
A257058004,83,12,7,41,18,2,3
A257058005,99,6,11,62,12,2,6
A257058006,104,24,20,42,11,1,6
A257058007,116,13,19,54,18,4,8
A257058008,105,21,15,44,16,0,9
A257059001,91,11,12,48,10,2,8
A257059002,60,4,9,36,3,1,7
A257059003,96,16,22,37,13,5,3
A257059004,122,25,22,51,11,8,5
A257059005,128,21,24,54,21,1,7
A257059005,128,21,24,54,21,1,7
A257059005,128,21,24,54,21,1,7
A257059006,135,22,33,62,12,4,2
A257059007,94,17,22,36,8,3,8
A257059008,88,16,18,35,11,3,5
A257059009,86,17,17,33,9,5,5
A257059010,81,11,26,31,6,4,3
A257059011,86,16,21,32,10,3,4
A257060001,89,11,26,38,3,3,8
A257060002,177,26,21,67,39,12,12
A257061001,75,9,16,34,6,6,4
A257061002,111,25,18,48,9,2,9
A257062001,100,8,18,50,12,6,6
A257062002,113,17,22,47,13,5,9
A257062003/257062004,115,19,29,40,8,9,10
A257063001,102,18,24,31,13,6,10
A257064001,100,21,28,35,11,4,1
A257065001,98,16,18,38,11,8,7
A257065002,97,17,9,44,12,5,10
A257065003,80,10,6,28,16,7,13
A257065004,75,12,15,14,16,4,14
A257065005,80,20,8,39,6,4,3
A257065006,101,18,10,38,16,7,12
A257065007,120,21,22,59,9,6,3
A257065008,78,13,15,32,8,5,5
A257065009,106,8,21,50,9,10,8
A257066001,83,15,13,34,12,4,5
A257067001,90,12,10,39,12,6,11
A257067002,95,12,22,41,13,1,6
A257068001,104,15,12,59,11,4,3
A257068002,73,20,20,14,4,14,1
A257069001,110,14,24,48,11,7,6
A257070001,68,14,14,30,3,4,3
A257071001,104,15,23,50,8,2,6
A257071002,95,22,28,27,5,10,3
A257071003,83,5,22,45,3,4,4
A257071004,123,30,13,47,18,14,1
A257071005,116,17,10,43,32,4,10
A257071006,105,13,7,35,42,2,6
A257072001,82,12,17,37,8,3,5
A257073001,77,3,3,51,9,5,6
A257074001,121,17,23,63,8,4,6
A257074002,120,24,20,55,13,3,5
A257074003,76,10,9,38,7,6,6
A257074004,73,6,11,16,26,1,13
A257075001,119,15,21,41,17,12,13
A257076001,112,18,12,36,28,6,12
A257077001,109,6,24,52,10,5,12
A257077002,100,4,13,64,9,3,7
A257077003,111,13,15,62,13,3,5
A257077004/257077005,73,7,4,31,22,1,8
A257077006,78,29,12,26,3,3,5
A257077007,104,23,11,29,25,9,7
A257077008,147,25,35,57,18,6,6
A257077009,76,18,12,25,13,2,6
A257077010,94,17,26,37,4,7,3
A257077011,72,19,11,24,7,3,8
A257077012,114,16,28,48,7,8,7
A257077013,52,9,9,27,3,3,1
A257077014,47,10,8,15,3,5,6
A257077015,105,15,21,49,13,4,3
A257077016,129,27,37,46,9,8,2
A257077017,106,26,26,41,3,8,2
A257077018,74,7,11,36,8,2,10
A257077018,74,7,11,36,8,2,10
A257077019,80,16,29,22,5,1,7
A257077020,109,13,12,53,16,8,7
A257077020,109,13,12,53,16,8,7
A257077021,78,10,17,26,11,7,7
A257077022,89,21,9,33,14,6,6
A257077023,80,18,15,32,9,2,4
A257077024,86,19,19,25,11,7,5
A257077025,137,23,14,58,27,3,12
A257077026,95,10,16,57,4,3,5
A257078001,120,16,31,56,7,4,6
A257078002,107,25,15,37,23,3,4
A257078003,54,10,13,24,3,3,1
A257078004,75,7,16,40,5,4,3
A257078005,117,14,19,60,18,3,3
A257078006,129,24,27,49,14,9,6
A257078007,104,15,23,56,1,4,5
A257078008,107,14,19,59,9,3,3
A257078009,109,22,30,39,9,4,5
A257078010,97,15,17,46,11,2,6
A257078011,107,18,17,49,12,3,8
A257078012,103,20,20,46,8,4,5
A257078013,130,29,28,48,11,9,5
A257078014,127,23,23,56,13,5,7
A257078015,81,8,21,41,3,3,5
A257078016,87,18,28,23,4,6,8
A257078017,92,11,18,47,7,5,4
A257078018,98,25,18,41,6,6,2
A257078019,150,37,29,59,14,7,4
A257078020,118,25,29,47,6,6,5
A257078021,109,22,13,42,22,3,7
A257078022,121,25,25,57,5,4,5
A257078023,98,21,13,32,25,3,4
A257078024,141,53,32,33,12,8,3
A257078025,69,14,9,36,6,4,0
A257078026,108,19,18,41,15,6,9
A257079001,29,6,3,14,3,3,0
A257079002,80,15,6,27,28,2,2
A257079003,88,15,19,38,9,3,4
A257079004,109,28,20,40,14,5,2
A257079005,114,32,27,38,7,8,2
A257079006,79,14,17,25,13,4,6
A257079007,86,13,18,43,7,2,3
A257079008,143,26,36,62,9,3,7
A257079009,153,30,31,68,13,4,7
A257079010,78,20,12,31,9,1,5
A257079011,78,22,7,26,13,8,2
A257080001,96,22,19,39,3,6,7
A257080002,124,33,20,45,16,4,6
A257080003,106,16,19,50,15,5,1
A257080004,88,31,20,25,6,3,3
A257080005,159,20,39,72,11,11,6
A257080006,118,26,21,50,8,4,9
A257080007,112,24,15,51,11,5,6
A257080008,109,20,30,40,9,5,5
A257081001,120,27,7,53,26,3,4
A257081002,128,21,28,54,14,5,6
A257081003,110,20,25,52,7,2,4
A257081004,98,25,21,41,6,3,2
A257081005,114,18,35,49,3,3,6
A257081006,107,21,17,55,7,5,2
A257081006,107,21,17,55,7,5,2
A257081007,104,17,29,50,2,2,4
A257081008,76,23,18,22,6,6,1
A257081009,88,15,15,34,13,7,4
A257081010,102,32,13,26,17,7,7
A257081011,90,18,22,32,10,5,3
A257081012,139,9,18,81,19,5,7
A257081013,131,22,17,56,25,4,7
A257081014,121,16,7,52,33,3,10
A257081015,103,12,19,52,9,6,5
A257081016,94,14,15,49,10,0,6
A257081017,83,3,7,61,6,1,5
A257081018,117,23,26,44,13,4,7
A257081019,108,24,13,52,13,2,4
A257081020,117,13,18,65,11,4,6
A257081021,65,11,14,23,12,3,2
A257081022,85,11,11,47,9,4,3
A257082001,107,9,8,65,20,1,4
A257082002,84,3,4,66,8,1,2
A257082003,85,10,20,46,4,0,5
A257082004,93,7,24,55,5,1,1
A257082005,84,5,19,51,6,0,3
A257082006,99,28,20,31,12,3,5
A257082007,50,12,14,19,4,1,0
A257082008,82,7,12,50,9,2,2
A267001001,104,7,15,61,13,4,4
A267001002,108,16,24,46,14,1,7
A267001003,107,35,13,26,20,8,5
A267001004,71,16,10,34,6,2,3
A267001005,77,28,18,17,9,4,1
A267001006,64,24,11,7,12,8,2
A267001007,76,27,12,18,7,11,1
A267001008,102,45,23,16,9,3,6
A267001009,105,25,26,28,19,3,4
A267001009,105,25,26,28,19,3,4
A267001010/01,122,18,16,45,35,2,6
A267001010/02,105,35,21,32,9,4,4
A267001010/03,92,21,22,31,10,2,6
A267001011,122,17,31,36,26,5,7
A267002001,68,18,21,17,3,5,4
A267002002,106,36,25,28,8,4,5
A267002003,123,16,18,61,23,2,3
A267002004,108,13,21,51,15,4,4
A267002005,113,10,13,51,24,2,13
A267002006,78,18,1,24,29,3,3
A267002007,150,34,29,47,29,7,4
A267002008,129,42,20,30,26,5,6
A267002009,76,9,13,38,9,0,7
A267002010,72,17,14,24,8,2,7
A267002011,132,35,34,34,12,8,9
A267002012,93,14,29,33,6,7,4
A267002013,91,15,27,30,10,1,8
A267002014,86,15,32,26,5,4,4
A267002015,93,17,8,48,14,3,3
A267002016,120,26,14,44,24,2,10
A267002017,88,15,16,40,10,2,5
A267002018,71,9,2,48,7,4,1
A267002019,71,12,16,26,13,1,3
A267002020,114,41,22,27,7,11,6
A267002021,124,50,27,21,8,11,7
A267002022,100,27,25,31,9,6,2
A267002023,75,11,25,27,7,2,3
A267002024,116,31,28,37,12,3,5
A267002025,120,25,24,32,21,9,9
A267002026,82,28,8,26,12,6,2
A267002027,117,35,17,37,18,7,3
A267002028,60,37,9,5,5,1,3
A267002029,129,34,17,34,16,9,19
A267002030,106,34,15,31,12,5,9
A267002031,68,17,10,16,8,11,6
A267002032,112,33,15,32,14,11,7
A267002033,75,45,5,6,12,3,4
A267002034,100,30,25,29,7,4,5
A267002035,104,23,20,43,5,8,5
A267002036,111,12,28,54,12,2,3
A267002037,90,24,21,28,1,10,6
A267002038,110,29,26,32,11,5,7
A267002039,83,43,18,11,5,4,2
A267002040,70,17,9,19,8,9,8
A267002041,151,35,44,55,7,4,6
A267002042,105,10,32,33,10,7,13
A267002043,91,37,11,25,5,9,4
A267002044,82,21,23,21,5,6,6
A267002045,117,51,21,20,11,12,2
A267002046,135,46,23,38,14,7,7
A267002047,95,25,15,28,13,6,8
A267002048,111,25,27,31,10,13,5
A267003001,98,30,17,31,8,7,5
A267003002,60,16,13,15,4,9,3
A267003003,86,26,10,35,6,4,5
A267003004,110,21,29,45,5,6,4
A267003005,75,10,22,22,10,6,5
A267003006,95,31,22,29,4,8,1
A267003007,78,20,24,22,1,4,7
A267003008,127,52,29,25,13,2,6
A267003009,87,23,21,23,9,9,2
A267003010,122,15,8,41,40,1,17
A267003011,90,23,13,20,15,8,11
A267003012,96,7,9,27,32,7,14
A267003013,112,14,18,34,26,1,19
A267003014,114,22,7,34,27,3,21
A267003015,105,19,11,34,18,14,9
A267003016,80,19,16,20,14,3,8
A267003017,75,31,13,9,2,19,1
A267003018,104,27,25,17,7,26,2
A267003019,111,26,21,21,5,33,5
A267003020,99,22,25,24,9,16,3
A267003021,102,18,32,20,4,26,2
A267003022,110,26,21,22,8,28,5
A267003023,67,15,20,10,9,13,0
A267003024,86,16,23,21,6,17,3
A267003025,82,13,6,6,3,54,0
A267003026,100,18,4,41,27,5,5
A267003027,130,21,28,27,9,36,9
A267003028,156,22,38,43,12,34,7
A267004001,194,47,29,49,7,55,7
A267004002,102,29,15,11,24,16,7
A267004003,113,23,21,50,7,7,5
A267004004,143,19,21,77,11,12,3
A267004005,98,17,6,48,19,5,3
A267004006,90,9,8,49,14,6,4
A267004007,88,16,12,31,22,3,4
A267004008,108,16,11,49,19,10,3
A267004009,179,27,10,66,62,5,9
A267004010,87,18,12,31,16,4,6
A267004011,124,26,15,35,26,14,8
A267004012,102,12,13,44,15,8,10
A267004013,85,17,11,37,14,4,2
A267004014,89,6,12,40,19,6,6
A267004015,77,9,8,34,17,6,3
A267004016,73,9,15,25,15,6,3
A267004017,134,28,12,38,43,5,8
A267004018,149,23,13,68,39,4,2
A267004019,99,11,4,53,18,10,3
A267004020,86,11,9,46,10,3,7
A267004021,131,29,17,51,25,4,5
A267004022,122,30,16,50,22,3,1
A267004023,79,12,4,38,12,9,4
A267004024,107,17,16,55,12,2,5
A267004025,132,24,11,56,23,10,8
A267004026,93,6,7,54,13,4,9
A267004027,140,45,30,39,17,2,7
A267005001,53,6,9,20,14,1,3
A267005002,180,16,16,84,40,14,10
A267005003,120,19,15,44,30,8,4
A267005004,133,22,10,48,32,10,11
A267005004,133,22,10,48,32,10,11
A267005005,136,9,15,80,15,6,11
A267005006,132,18,12,67,25,6,4
A267006001,95,17,12,45,17,2,2
A267006002,73,7,14,39,6,4,3
A267006003,83,10,23,35,9,3,3
A267007001,87,7,12,51,12,4,1
A267007002,122,18,24,60,10,3,7
A267007003,123,19,26,57,14,3,4
A267007004,73,5,23,28,12,2,3
A267007005,146,17,10,62,42,7,8
A267007006,100,15,18,53,8,4,2
A267007007,155,14,27,88,11,6,9
A267007008,78,8,20,36,7,0,7
A267007009,145,11,31,71,17,4,11
A267007010,103,20,9,40,20,7,7
A267007011,96,20,15,24,24,7,6
A267007012,82,10,2,32,28,3,7
A267007013,114,13,17,51,24,5,4
A267007014,102,11,9,34,33,1,14
A267007015,132,12,9,85,14,7,5
A267007016,129,8,15,76,20,6,4
A267007017,138,15,26,63,25,4,5
A267007018,79,4,4,60,6,1,4
A267007019,129,15,9,71,21,5,8
A267007020,94,20,28,33,6,2,5
A267007021,83,29,19,24,4,5,2
A267008001,128,27,22,44,27,5,3
A267008002,87,32,17,20,7,7,4
A267008003,72,12,15,25,8,7,5
A267008004,117,51,21,23,15,4,3
A267008005,55,15,8,21,5,4,2
A267008006,56,14,15,17,5,4,1
A267008007,90,10,35,32,9,1,3
A267008008,123,27,39,36,12,3,6
A267009001,87,38,13,16,8,10,2
A267009002,76,25,14,17,8,5,7
A267009003,98,15,27,26,17,5,8
A267009004,96,31,25,22,7,3,8
A267009005,98,21,13,45,12,4,3
