house..sa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
N00003365,176,20,10,104,29,4,6,3
N00003366,123,18,24,35,23,7,10,6
N00003367,139,18,25,45,28,10,11,2
N00003368,135,10,41,29,27,14,13,1
N00003369,149,25,50,33,16,9,13,3
N00003370,129,24,28,40,26,7,1,3
N00003371,159,24,38,49,17,8,22,1
N00003372,139,13,18,42,20,23,19,4
N00003373,129,22,22,29,24,20,10,2
N00003374,129,17,33,38,15,6,16,4
N00003375,127,22,38,34,17,10,4,2
N00003376,130,26,29,30,25,10,8,2
N00003377,110,13,27,25,24,8,10,3
N00003378,124,29,17,49,14,7,8,0
N00003379,124,18,21,37,25,11,10,2
N00003380,145,13,37,37,26,18,8,6
N00003381,138,14,35,20,22,27,17,3
N00003382,127,28,49,21,9,5,9,6
N00003383,125,31,22,25,21,11,11,4
N00003384,153,19,14,65,42,3,6,4
N00003385,164,17,9,76,49,1,8,4
N00003386,146,9,23,48,34,20,10,2
N00003397,109,9,45,10,26,10,6,3
N00003398,119,4,10,44,32,14,10,5
N00003399,129,5,22,48,29,13,6,6
N00003400,139,6,14,46,43,8,16,6
N00003401,121,7,9,53,36,5,9,2
N00003402,144,6,22,32,16,26,27,15
N00003403,114,11,31,16,8,32,9,7
N00003404,133,29,29,18,9,25,19,4
N00003405,144,6,35,28,14,30,23,8
N00003406,165,19,38,27,29,27,22,3
N00003407,242,18,40,105,49,6,17,7
N00003408,197,12,52,53,41,21,13,5
N00003409,155,12,39,55,32,9,7,1
N00003410,238,16,27,76,75,15,21,8
N00003411,107,7,19,27,36,11,5,2
N00003412,132,23,37,27,20,13,9,3
N00003413,132,18,38,30,13,19,12,2
N00003414,128,9,3,54,44,5,9,4
N00003415,132,14,28,35,23,13,14,5
N00003416,121,13,13,33,24,15,21,2
N00003417,119,22,31,21,17,13,11,4
N00003418,132,9,47,33,14,20,8,1
N00003419,124,23,13,37,34,5,11,1
N00003420,125,9,27,33,18,29,8,1
N00003421,113,14,16,22,19,21,15,6
N00003422,256,77,39,68,43,15,13,1
N00003423,249,66,45,47,35,21,30,5
N00003424,129,16,26,35,20,14,13,5
N00003425,95,11,26,24,11,11,9,3
N00003426,350,50,91,98,55,19,29,8
N00003427,140,17,29,49,21,13,9,2
N00003428,129,9,35,38,21,8,17,1
N00003429,127,11,33,27,19,16,15,6
N00003430,103,14,10,24,22,20,12,1
N00003431,132,21,17,39,17,22,12,4
N00003432,139,19,42,34,25,8,9,2
N00003433,116,12,26,24,26,16,11,1
N00003434,114,13,20,36,21,9,14,1
N00003435,101,26,10,41,12,2,10,0
N00003436,122,12,14,46,24,7,17,2
N00003437,131,19,8,63,24,4,10,3
N00003438,134,9,17,57,32,10,5,4
N00003439,124,18,7,77,8,1,10,3
N00003440,125,22,7,63,19,5,7,2
N00003441,131,17,18,45,32,6,13,0
N00003442,114,40,7,53,7,0,7,0
N00003444,144,13,12,47,50,2,12,8
N00003453,123,3,2,36,69,6,6,1
N00003454,127,21,8,50,31,3,10,4
N00003455,122,14,13,43,30,6,13,3
N00003456,105,1,7,32,55,5,3,2
N00003457,123,17,18,34,27,14,11,2
N00003458,125,11,9,58,31,6,7,3
N00003459,114,23,18,45,15,3,7,3
N00003460,152,14,18,54,42,15,5,4
N00003461,130,31,9,58,21,3,7,1
N00003462,133,12,6,65,40,5,5,0
N00003465,117,16,17,51,14,7,9,3
N00003470,133,17,12,58,30,5,9,2
N00003471,112,14,17,35,23,12,10,1
N00003472,128,12,26,39,29,11,9,2
N00003483,161,37,29,33,16,22,19,5
N00003484,123,11,21,29,26,24,10,2
N00003485,114,12,23,42,20,11,5,1
N00003486,143,14,28,19,25,32,20,5
N00003487,153,18,38,29,20,32,12,4
N00003488,121,13,36,5,19,36,9,3
N00003489,302,38,56,40,41,86,36,5
N00003490,97,8,14,17,14,24,12,8
N00003491,249,13,51,42,25,84,24,10
N00003492,117,6,11,35,13,31,14,7
N00003493,245,6,32,43,34,80,34,16
N00003494,261,18,29,72,54,46,28,14
N00003495,138,6,9,64,29,8,14,8
N00003496,207,4,17,36,47,79,13,11
N00003497,216,51,62,39,19,16,24,5
N00003498,119,16,40,32,10,10,11,0
N00003499,104,22,17,25,18,9,11,2
N00003500,130,25,21,42,28,5,7,2
N00003501,122,19,23,38,18,12,9,3
N00003502,131,31,55,18,10,9,6,2
N00003503,143,28,28,33,31,11,10,2
N00003504,128,10,14,59,28,4,10,3
N00003505,101,16,31,19,11,9,13,2
N00003506,169,26,29,31,34,28,17,4
N00003507,107,10,25,18,16,13,22,3
N00003508,119,11,22,26,20,20,15,5
N00003509,119,25,9,41,29,4,7,4
N00003510,120,16,14,40,22,9,16,3
N00003511,99,14,21,24,18,9,11,2
N00003512,120,18,17,33,26,6,16,4
N00003513,218,29,55,41,32,32,22,7
N00003514,241,13,44,46,28,62,32,16
N00003515,92,11,4,20,18,17,15,7
N00003516,126,2,31,13,14,42,19,5
N00003517,246,28,40,45,33,49,39,12
N00003518,116,11,25,21,8,24,19,8
N00003519,87,9,20,8,8,22,15,5
N00003520,123,10,29,22,12,29,15,6
N00003521,120,20,15,47,24,1,11,2
N00003522,146,24,15,56,29,11,7,4
N00003523,146,14,7,66,39,11,8,1
N00003524,449,52,33,187,141,10,20,6
N00003525,134,13,20,47,36,7,7,4
N00003526,130,22,18,53,25,1,7,4
N00003624,228,19,21,75,70,11,26,6
N00003625,156,16,27,41,34,22,11,5
N00003626,141,13,13,60,42,8,4,1
N00003627,147,22,26,36,19,31,12,1
N00003628,151,26,24,60,15,8,17,1
N00003629,105,22,21,29,18,3,10,2
N00003630,276,61,58,90,30,8,24,5
N00003631,99,26,15,25,9,14,6,4
N00003632,134,24,33,45,16,4,10,2
N00003633,117,7,40,17,13,26,13,1
N00003634,136,26,21,35,26,11,14,3
N00003635,113,12,6,41,37,5,5,7
N00003636,124,13,13,39,38,4,15,2
N00003637,140,18,20,49,35,5,11,2
N00003638,166,14,30,50,44,16,8,4
N00003639,130,22,19,46,22,8,11,2
N00003640,133,12,24,34,21,20,21,1
N00003641,168,18,16,67,43,6,15,3
N00003642,139,17,22,53,23,5,18,1
N00003643,132,14,13,36,38,9,13,9
N00003644,126,22,17,51,19,8,7,2
N00003645,203,31,44,56,33,10,28,1
N00003646,179,10,20,51,59,18,15,6
N00003647,258,24,48,71,61,25,22,7
N00003648,157,20,19,53,41,3,15,6
N00003649,143,11,22,47,37,2,21,3
N00003650,154,22,21,39,43,11,13,5
N00003651,123,18,20,34,26,6,15,4
N00003652,218,23,22,79,57,6,24,7
N00003653,137,24,21,38,29,6,16,3
N00003654,101,17,14,18,19,14,15,4
N00003655,113,25,39,18,11,10,8,2
N00003656,185,12,25,39,58,29,18,4
N00003657,165,33,31,35,30,15,18,3
N00003658,188,25,27,53,43,7,23,10
N00003659,145,22,26,42,29,6,17,3
N00003660,147,10,26,45,28,10,22,6
N00003661,161,23,36,41,24,15,19,3
N00003662,110,21,33,16,14,7,16,3
N00003663,106,7,30,18,14,24,11,2
N00003664,194,14,32,43,58,30,14,3
N00003665,177,20,33,51,45,7,13,8
N00003666,183,16,30,63,41,10,20,3
N00003887,254,53,59,74,25,12,26,5
N00003888,98,13,11,48,19,0,5,2
N00003889,157,13,35,47,21,13,28,0
N00003890,127,33,21,30,8,15,16,4
N00003891,136,22,23,36,26,20,7,2
N00003892,123,18,31,26,24,12,11,1
N00003893,116,25,19,24,22,15,8,3
N00003894,122,16,28,36,19,12,7,4
N00003895,124,22,15,32,23,16,15,1
N00003896,381,101,73,93,40,36,31,7
N00003897,103,8,18,19,19,23,12,4
N00003898,127,7,6,55,49,3,5,2
N00003899,131,9,12,54,42,6,5,3
N00003900,132,12,32,36,10,29,10,3
N00003901,116,13,16,22,15,39,8,3
N00003902,130,19,11,57,22,8,12,1
N00003903,211,5,16,48,107,19,12,4
N00003904,202,23,32,66,59,12,10,0
N00003905,153,41,28,50,9,9,12,4
N00003906,111,15,37,20,14,13,9,3
N00003907,136,16,30,45,27,4,10,4
N00003908,110,38,24,25,9,3,8,3
N00003909,144,11,25,39,24,25,15,5
N00003910,113,19,12,42,10,14,13,3
N00003911,507,36,91,140,156,49,27,8
N00003912,188,15,28,61,52,20,9,3
N00003913,121,21,26,27,16,15,12,4
N00003914,130,5,13,50,44,10,6,2
N00003915,122,8,18,26,25,28,14,3
N00003916,129,4,10,44,49,11,7,4
N00003917,112,8,14,42,22,10,15,1
N00003918,121,13,19,35,19,17,15,3
N00003919,122,13,12,56,28,5,8,0
N00003920,118,6,14,43,37,10,5,3
N00003921,121,5,12,54,38,5,5,2
N00003922,123,12,14,49,31,9,8,0
N00003923,119,6,22,41,32,9,8,1
N00003924,127,9,25,45,22,11,10,5
N00003925,114,8,24,40,22,8,8,4
N00003926,109,5,14,52,27,5,5,1
N00003927,111,6,9,48,31,5,9,3
N00003928,204,44,35,57,28,14,21,5
N00003929,113,25,16,29,22,7,13,1
N00003930,137,21,17,45,28,10,13,3
N00003931,123,40,28,23,6,13,12,1
N00003932,150,17,26,59,26,2,15,5
N00003933,314,21,39,119,91,14,22,8
N00003934,116,15,3,44,34,3,10,7
N00003935,136,13,11,63,34,3,10,2
N00003936,358,24,53,112,121,20,23,5
N00003937,124,12,10,64,25,3,7,3
N00003938,113,13,20,40,20,5,13,2
N00003939,140,12,13,59,39,3,10,4
N00003940,128,21,6,61,25,8,7,0
N00003941,138,24,7,56,33,2,13,3
N00003942,158,10,13,49,67,8,8,3
N00003943,284,32,55,83,61,19,28,6
N00003944,131,8,11,51,35,11,11,4
N00003945,122,19,14,52,23,7,7,0
N00003946,156,2,8,60,67,9,9,1
N00003947,232,17,32,73,75,26,8,1
N00003948,123,11,5,54,33,7,10,3
N00003949,120,6,18,39,37,12,7,1
N00003950,113,7,11,41,32,14,4,4
N00003951,109,11,10,44,22,12,9,1
N00003952,114,22,13,48,22,2,5,2
N00003953,111,15,8,42,23,6,16,1
N00003954,116,39,9,42,15,3,8,0
N00003955,114,15,10,48,20,9,12,0
N00003956,117,8,14,42,31,12,9,1
N00003957,108,14,27,24,8,25,8,2
N00003958,240,49,42,47,29,47,21,5
N00003959,119,23,14,44,18,8,9,3
N00003960,129,23,23,52,16,5,10,0
N00003961,130,20,11,79,14,2,4,0
N00003962,261,34,12,130,58,8,16,3
N00003963,124,13,8,64,25,4,8,2
N00003964,135,14,12,42,31,17,17,2
N00003965,154,8,28,50,39,9,15,5
N00003966,135,17,27,35,23,18,13,2
N00003967,110,1,2,32,67,2,3,3
N00003968,119,19,19,35,23,12,10,1
N00003969,120,31,11,46,19,5,7,1
N00003970,139,22,12,42,26,18,17,2
N00003971,123,15,11,41,25,19,11,1
N00003972,141,22,20,44,22,20,10,3
N00003973,124,14,5,54,32,7,11,1
N00003974,198,3,16,68,69,19,16,7
N00003975,130,12,11,43,35,11,10,8
N00003976,126,6,20,31,35,15,13,6
N00003977,107,8,18,41,26,8,5,1
N00003978,139,17,18,51,35,9,5,4
N00003979,137,15,15,51,27,19,9,1
N00003980,145,16,9,75,27,6,10,2
N00003981,115,13,22,38,18,7,13,4
N00003982,117,16,39,24,14,11,11,2
N00003983,118,12,24,23,14,17,22,6
N00003984,133,13,18,36,26,20,18,2
N00003985,120,12,23,27,11,24,16,7
N00003986,123,28,25,26,12,17,14,1
N00003987,123,17,9,27,12,39,16,3
N00003988,130,22,18,34,14,21,20,1
N00003989,121,24,60,15,2,7,13,0
N00003990,177,21,22,67,47,9,10,1
N00003991,140,20,28,35,18,21,17,1
N00003992,154,17,27,50,38,3,15,4
N00003993,158,13,18,71,35,7,9,5
N00003994,123,4,7,47,57,4,3,1
N00003995,140,17,11,51,45,1,11,4
N00003996,147,23,19,45,29,11,18,2
N00003997,128,7,15,47,44,1,14,0
N00003998,127,7,18,36,45,13,5,3
N00003999,139,4,20,37,60,12,6,0
N00004000,152,36,22,30,15,29,19,1
N00004001,125,8,13,30,26,31,14,3
N00004002,160,49,39,35,9,14,11,3
N00004003,184,25,37,36,29,35,18,4
N00004004,114,14,31,19,10,21,16,3
N00004005,95,19,33,19,7,10,5,2
N00004006,110,18,32,28,13,12,4,3
N00004007,103,8,16,18,13,27,15,6
N00004008,146,8,15,45,34,23,18,3
N00004009,126,14,18,30,30,16,16,2
N00004010,144,17,22,43,42,6,9,5
N00004011,183,15,23,49,50,31,12,3
N00004012,124,16,8,61,20,5,9,5
N00004013,118,8,10,34,30,16,14,6
N00004014,124,7,9,62,35,3,8,0
N00004015,113,8,17,39,29,13,5,2
N00004016,151,13,25,53,30,16,12,2
N00004017,108,15,11,34,24,8,11,5
N00004018,123,21,16,42,27,11,5,1
N00004019,118,7,11,51,25,10,14,0
N00004020,143,10,13,45,34,28,9,4
N00004021,129,15,13,45,25,11,18,2
N00004022,151,25,34,31,11,25,21,4
N00004023,119,14,35,25,18,15,10,2
N00004024,126,4,29,32,24,23,12,2
N00004025,243,76,36,62,25,25,15,4
N00004026,126,12,12,61,26,3,9,3
N00004027,130,23,16,53,22,6,8,2
N00004028,118,15,7,42,25,12,16,1
N00004029,123,15,16,68,15,3,4,2
N00004030,129,20,15,53,14,15,9,3
N00004031,127,11,41,34,10,16,11,4
N00004032,115,36,23,22,19,7,6,2
N00004033,123,18,28,26,18,26,7,0
N00004034,119,24,23,31,16,11,12,2
N00004035,128,24,14,54,17,5,12,2
N00004036,117,15,30,20,29,13,9,1
N00004037,138,21,32,29,24,15,14,3
N00004038,123,22,24,44,14,10,8,1
N00004039,124,20,24,42,21,6,8,3
N00004040,121,23,8,47,31,1,8,3
N00004041,130,24,21,43,26,7,6,3
N00004042,220,19,17,98,59,11,14,2
N00004043,129,12,12,40,47,8,7,3
N00004044,133,32,15,45,24,5,9,3
N00004045,147,16,22,48,32,10,16,3
N00004046,125,26,15,32,26,8,14,4
N00004047,333,1,24,94,179,19,12,4
N00004048,151,3,9,55,63,12,8,1
N00004049,177,14,13,68,67,8,6,1
N00004050,351,36,35,120,121,13,18,8
N00004051,306,13,11,116,138,10,15,3
N00004052,132,17,12,64,32,1,5,1
N00004053,121,15,10,47,27,8,13,1
N00004054,183,12,31,63,49,13,11,4
N00004055,104,20,15,35,13,7,11,3
N00004056,138,8,12,41,59,4,7,7
N00004057,134,11,9,56,42,5,7,4
N00004058,447,17,63,132,153,39,33,10
N00004059,544,10,93,171,183,50,21,16
N00004060,459,1,98,110,139,60,42,9
N00004061,195,0,17,50,86,28,7,7
N00004062,143,3,4,50,65,2,13,6
N00004063,306,13,34,119,92,24,20,4
N00004064,200,6,11,82,74,17,6,4
N00004065,124,22,46,20,6,21,8,1
N00004066,125,20,28,47,10,12,7,1
N00004067,116,8,33,23,18,24,8,2
N00004068,127,14,28,31,20,18,14,2
N00004069,109,14,21,25,15,19,13,2
N00004070,110,20,27,38,6,10,6,3
N00004071,135,15,44,16,17,29,10,4
N00004072,119,10,14,29,25,21,10,10
N00004073,373,10,63,90,137,42,25,6
N00004074,143,15,33,31,39,14,11,0
N00004075,147,13,10,64,44,8,4,4
N00004076,128,19,16,32,28,18,14,1
N00004077,131,4,14,60,32,8,8,5
N00004078,132,19,19,35,29,14,14,2
N00004079,133,14,29,46,15,19,8,2
N00004080,129,14,22,30,15,26,20,2
N00004081,129,18,24,38,26,21,2,0
N00004082,165,17,38,41,23,35,7,4
N00004083,134,18,22,36,21,21,13,3
N00004084,136,28,12,60,24,3,8,1
N00004085,396,58,81,108,60,33,52,4
N00004086,126,16,48,25,7,19,9,2
N00004087,231,6,39,68,80,24,11,3
N00004088,149,24,16,57,32,4,14,2
N00004089,121,21,13,35,32,11,9,0
N00004090,152,17,20,52,42,4,15,2
N00004091,144,21,19,58,28,5,10,3
N00004092,132,14,24,44,16,20,14,0
N00004093,211,34,71,57,15,18,14,2
N00004094,228,29,39,57,38,27,30,8
N00004095,123,12,31,21,9,31,16,3
N00004096,119,18,37,25,12,20,5,2
N00004097,202,15,25,36,32,66,24,4
N00004098,138,20,48,20,19,18,12,1
N00004099,269,24,70,74,37,39,24,1
N00004100,156,35,38,20,16,27,18,2
N00004101,124,28,36,33,8,9,9,1
N00004102,155,14,29,36,21,40,13,2
N00004103,113,37,30,26,2,8,7,3
N00004104,91,23,20,20,15,5,5,3
N00004105,153,36,83,16,2,4,12,0
N00004106,137,20,67,24,8,6,11,1
N00004107,111,23,25,33,10,7,13,0
N00004108,127,26,23,27,17,22,10,2
N00004109,126,34,21,35,20,8,7,1
