house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00045417,114,12,10,39,33,6,13,1
E00045418,105,45,14,24,11,4,6,1
E00045419,138,19,28,32,17,25,14,3
E00045420,172,14,55,47,19,13,21,3
E00045421,145,15,31,42,22,11,21,3
E00045422,121,7,20,33,29,13,15,4
E00045423,128,13,14,36,42,9,10,4
E00045424,124,19,5,59,26,5,3,7
E00045425,107,16,17,30,26,9,7,2
E00045426,121,29,27,35,12,8,9,1
E00045427,133,14,20,38,28,15,12,6
E00045428,133,14,21,37,29,15,16,1
E00045429,124,9,20,41,31,14,9,0
E00045430,127,26,11,51,18,12,8,1
E00045431,129,12,17,39,39,13,8,1
E00045432,127,44,12,36,21,5,9,0
E00045433,121,10,11,43,36,11,7,3
E00045434,112,7,55,13,9,8,17,3
E00045435,138,11,49,26,11,29,9,3
E00045436,128,33,29,39,22,1,3,1
E00045437,135,77,7,32,7,5,6,1
E00045438,148,64,16,40,15,4,6,3
E00045439,125,9,22,39,17,18,17,3
E00045440,108,47,6,34,8,8,4,1
E00045441,123,24,17,36,29,3,9,5
E00045442,124,10,17,28,45,13,6,5
E00045443,154,15,36,52,24,17,8,2
E00045444,132,7,29,26,44,8,17,1
E00045445,167,6,43,41,23,27,21,6
E00045446,117,10,6,54,27,11,5,4
E00045447,148,19,71,29,9,12,7,1
E00045448,166,52,60,30,9,4,10,1
E00045449,127,16,22,34,28,9,16,2
E00045450,144,12,59,39,16,7,8,3
E00045451,147,10,49,50,25,5,6,2
E00045452,148,19,16,32,34,32,11,4
E00045453,135,11,28,37,24,21,11,3
E00045454,157,27,32,47,16,18,13,4
E00045455,112,4,33,6,17,42,7,3
E00045456,132,11,42,29,16,17,14,3
E00045457,159,11,34,19,37,38,13,7
E00045458,123,17,29,33,22,11,7,4
E00045459,133,15,25,27,30,12,18,6
E00045460,126,16,26,38,23,13,7,3
E00045461,119,17,18,38,15,12,10,9
E00045462,129,15,17,33,25,18,16,5
E00045463,125,17,22,23,22,16,14,11
E00045464,108,9,48,24,10,8,7,2
E00045465,98,6,10,36,24,13,6,3
E00045466,103,4,16,41,30,5,5,2
E00045467,113,11,18,31,22,10,16,5
E00045468,116,10,23,37,28,7,11,0
E00045469,147,7,44,31,23,13,25,4
E00045470,142,12,25,50,25,4,21,5
E00045471,139,16,10,48,38,3,21,3
E00045472,130,24,21,40,18,11,11,5
E00045473,133,9,43,35,16,7,20,3
E00045474,119,15,18,38,31,5,9,3
E00045475,99,11,32,23,10,6,13,4
E00045476,131,21,17,45,25,12,7,4
E00045477,100,26,9,24,13,16,9,3
E00045478,125,10,28,35,16,15,19,2
E00045479,124,11,8,67,17,4,14,3
E00045480,131,16,20,53,24,5,11,2
E00045481,130,11,36,37,13,13,17,3
E00045482,106,39,11,22,23,2,7,2
E00045483,140,4,27,45,31,12,13,8
E00045484,130,17,24,44,24,3,12,6
E00045485,136,15,108,6,2,4,1,0
E00045486,130,13,33,35,28,7,13,1
E00045487,121,16,24,50,13,6,10,2
E00045488,128,14,35,31,24,10,12,2
E00045489,100,36,19,35,3,4,3,0
E00045490,97,12,13,36,26,2,8,0
E00045491,125,6,31,25,16,17,19,11
