ethn..geo_code,ethn..total_persons,ethn..ethnic_group_e_s_w_white_english_welsh_scottish_northern_irish_british_unit_persons,ethn..ethnic_group_e_s_w_white_irish_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_white_other_white_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_caribbean_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_black_african_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_white_and_asian_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_other_mixed_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_african_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_caribbean_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_other_black_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_arab_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
W00009373,363,331,3,0,5,0,0,3,3,0,0,0,0,12,0,0,0,6,0,339,0,12,6,6
W00009374,319,296,0,0,1,2,0,3,0,0,1,1,0,4,2,0,0,8,1,297,2,6,5,9
W00009409,306,258,2,0,7,0,0,0,1,2,16,0,0,16,0,0,0,4,0,267,0,34,1,4
W00009477,419,367,2,0,3,3,1,0,0,5,6,2,17,13,0,0,0,0,0,372,0,43,4,0
W00009478,331,281,1,0,6,6,3,1,4,12,6,0,4,3,3,1,0,0,0,288,4,25,14,0
W00009479,284,235,2,0,5,1,0,1,5,4,3,4,3,4,10,0,0,6,1,242,10,18,7,7
W00009480,249,228,1,0,3,5,4,0,0,1,0,0,0,6,0,0,0,1,0,232,0,7,9,1
W00009481,385,324,1,0,7,1,0,6,6,8,0,3,4,11,2,2,3,7,0,332,7,26,13,7
W00009482,319,292,2,0,8,4,1,0,2,3,0,0,0,1,0,0,1,1,4,302,1,4,7,5
W00009483,195,174,0,0,9,1,0,2,3,1,0,0,0,0,0,0,0,5,0,183,0,1,6,5
W00009484,185,166,1,1,8,1,1,0,0,2,0,0,0,3,1,0,1,0,0,176,2,5,2,0
W00009486,378,306,4,5,9,3,0,1,1,7,4,5,4,14,0,0,2,8,5,324,2,34,5,13
W00009487,306,283,1,0,5,0,0,2,0,0,0,0,1,8,4,0,0,0,2,289,4,9,2,2
W00009488,357,318,4,0,3,0,0,0,1,15,4,0,8,0,0,0,0,4,0,325,0,27,1,4
W00009489,281,240,1,0,5,1,3,0,2,3,0,0,7,6,9,1,1,2,0,246,11,16,6,2
W00009490,491,416,0,0,7,8,1,3,1,10,0,0,14,0,12,0,0,11,8,423,12,24,13,19
W00009491,468,392,4,0,22,4,0,4,1,9,1,0,7,7,0,1,0,6,10,418,1,24,9,16
W00009492,223,190,0,0,4,5,4,7,2,1,2,4,1,3,0,0,0,0,0,194,0,11,18,0
W00009493,308,219,0,0,15,2,0,0,0,25,0,0,6,10,7,1,0,13,10,234,8,41,2,23
W00009494,506,439,4,0,9,4,1,4,1,3,3,0,5,8,8,1,2,13,1,452,11,19,10,14
W00009495,319,288,0,0,4,2,0,1,3,4,2,0,10,1,2,1,1,0,0,292,4,17,6,0
W00009496,350,266,2,0,8,6,0,3,7,24,5,0,5,4,5,0,0,10,5,276,5,38,16,15
W00009497,433,342,2,0,16,3,0,4,8,18,3,0,9,3,0,1,0,21,3,360,1,33,15,24
W00009499,273,230,1,0,2,0,3,2,5,6,2,0,6,3,1,0,2,9,1,233,3,17,10,10
W00009500,293,242,4,0,7,1,3,4,4,12,8,0,2,2,0,0,0,3,1,253,0,24,12,4
W00009501,372,299,0,0,15,4,0,3,0,20,0,0,2,0,2,0,0,23,4,314,2,22,7,27
W00009502,389,280,0,0,21,0,0,7,3,24,11,1,5,9,0,0,1,18,9,301,1,50,10,27
W00009600,388,367,0,0,4,1,0,4,0,0,0,0,0,8,0,1,2,0,1,371,3,8,5,1
W00009601,312,287,1,7,1,5,1,1,0,5,0,0,0,2,0,2,0,0,0,296,2,7,7,0
W00009602,293,235,0,0,11,1,0,2,3,9,0,11,6,6,4,0,0,0,5,246,4,32,6,5
W00009603,338,271,1,0,6,11,6,5,1,11,6,4,1,6,8,1,0,0,0,278,9,28,23,0
W00009604,278,256,0,0,7,0,6,0,0,4,0,0,0,0,4,0,0,0,1,263,4,4,6,1
W00009605,331,308,2,0,11,2,0,0,0,2,0,0,0,1,1,3,0,1,0,321,4,3,2,1
W00009606,295,270,4,0,3,1,3,1,2,0,5,0,3,2,0,1,0,0,0,277,1,10,7,0
W00009607,319,303,0,0,5,1,0,1,1,5,0,0,2,0,0,1,0,0,0,308,1,7,3,0
W00009608,320,300,4,1,4,0,1,3,4,0,0,0,0,0,0,3,0,0,0,309,3,0,8,0
W00009609,329,291,2,15,4,2,1,3,2,0,0,0,4,4,0,1,0,0,0,312,1,8,8,0
W00009610,369,332,0,0,12,1,0,0,2,1,0,7,2,2,1,1,0,8,0,344,2,12,3,8
W00009611,331,313,0,0,8,3,2,1,0,0,1,0,1,1,0,1,0,0,0,321,1,3,6,0
W00009612,307,296,1,1,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,304,0,2,1,0
W00009613,317,290,1,4,0,6,3,3,0,0,1,3,5,0,1,0,0,0,0,295,1,9,12,0
W00009614,304,291,1,2,5,0,1,0,1,1,0,0,1,0,0,0,0,0,1,299,0,2,2,1
W00009615,299,280,0,1,0,2,0,0,0,4,0,4,0,0,6,1,1,0,0,281,8,8,2,0
W00009616,329,295,1,5,0,11,4,0,1,1,0,0,0,0,5,3,0,1,2,301,8,1,16,3
W00009617,206,196,2,1,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,199,0,4,3,0
W00009618,288,244,0,0,6,0,4,0,3,9,0,0,1,4,1,1,0,11,4,250,2,14,7,15
W00009619,363,331,4,1,6,4,0,8,0,4,0,0,0,0,3,1,1,0,0,342,5,4,12,0
W00009620,308,282,0,0,6,7,0,0,1,8,0,0,0,0,0,3,0,1,0,288,3,8,8,1
W00009621,362,294,2,4,3,7,0,4,6,0,0,0,0,6,17,0,10,6,3,303,27,6,17,9
W00009622,300,277,3,5,1,1,1,0,0,9,0,0,0,0,0,1,0,1,1,286,1,9,2,2
W00009623,280,262,3,0,0,6,2,0,0,0,2,0,0,0,1,3,0,1,0,265,4,2,8,1
W00009624,404,347,12,6,5,9,2,1,3,0,0,0,0,1,13,1,3,1,0,370,17,1,15,1
W00009625,260,234,1,0,6,1,1,1,6,0,0,0,0,4,5,1,0,0,0,241,6,4,9,0
W00009626,302,263,4,0,1,13,0,1,2,5,0,0,0,1,3,1,0,8,0,268,4,6,16,8
W00009627,295,279,0,1,8,3,0,0,0,0,0,0,0,0,2,1,0,0,1,288,3,0,3,1
W00009669,452,390,2,2,3,14,4,2,4,3,0,0,1,0,18,1,4,3,1,397,23,4,24,4
W00009670,415,374,2,0,16,7,6,2,0,0,0,0,0,0,4,0,0,4,0,392,4,0,15,4
W00009671,296,247,0,4,7,10,1,2,3,1,4,0,3,1,3,4,0,4,2,258,7,9,16,6
W00009672,313,254,2,3,2,15,3,2,1,0,0,0,1,0,13,3,0,11,3,261,16,1,21,14
W00009673,328,281,2,4,7,3,1,3,2,0,0,1,0,4,12,2,4,1,1,294,18,5,9,2
W00009675,312,276,1,11,2,6,1,1,0,4,1,0,1,1,7,0,0,0,0,290,7,7,8,0
W00009676,276,135,2,58,19,6,0,0,0,13,14,0,6,6,0,0,0,16,1,214,0,39,6,17
W00009677,313,294,3,0,7,0,0,1,2,0,0,0,1,1,0,1,0,0,3,304,1,2,3,3
W00009678,257,236,0,0,2,2,0,2,3,0,0,0,0,7,0,0,0,5,0,238,0,7,7,5
W00009679,373,349,0,1,10,4,3,0,0,2,0,0,1,2,0,1,0,0,0,360,1,5,7,0
W00009680,356,270,1,8,8,4,5,0,9,2,1,0,3,4,31,0,0,7,3,287,31,10,18,10
W00009681,313,227,9,0,27,6,5,6,6,6,1,0,3,5,7,2,0,1,2,263,9,15,23,3
W00009682,382,321,1,0,2,11,1,8,6,1,0,1,0,3,16,0,0,7,4,324,16,5,26,11
W00009683,330,310,0,0,3,7,0,0,3,0,1,0,0,0,4,1,0,1,0,313,5,1,10,1
W00009684,279,235,0,1,21,5,3,0,1,3,2,0,6,0,0,0,0,1,1,257,0,11,9,2
W00009685,407,339,3,0,23,5,0,4,1,6,4,5,4,3,5,0,0,2,3,365,5,22,10,5
W00009686,261,228,1,0,12,1,0,2,1,5,3,0,5,1,0,0,0,2,0,241,0,14,4,2
W00009687,352,320,0,1,6,2,0,3,0,6,1,0,7,2,0,0,0,4,0,327,0,16,5,4
W00009688,330,282,2,2,12,0,1,2,1,4,8,1,5,6,0,0,0,1,3,298,0,24,4,4
W00009689,233,202,3,0,7,4,0,2,0,4,1,1,4,4,0,1,0,0,0,212,1,14,6,0
W00009690,420,302,0,0,8,15,10,2,9,2,0,1,9,2,30,3,11,8,8,310,44,14,36,16
W00009691,599,502,1,0,8,9,1,5,10,21,3,0,2,9,22,0,1,5,0,511,23,35,25,5
W00009692,384,328,6,0,10,3,0,8,2,0,1,6,6,3,0,0,0,6,5,344,0,16,13,11
W00009693,349,280,3,0,14,3,0,7,2,5,16,0,0,2,0,3,2,9,3,297,5,23,12,12
W00009694,253,238,1,0,0,9,0,1,1,0,0,0,0,1,0,0,0,0,2,239,0,1,11,2
W00009695,261,235,1,0,7,2,0,0,1,0,0,1,3,3,0,1,7,0,0,243,8,7,3,0
W00009696,307,276,2,0,2,5,1,0,1,0,4,0,1,5,0,3,0,6,1,280,3,10,7,7
W00009697,300,239,1,9,9,6,9,0,4,10,0,0,0,4,5,0,3,1,0,258,8,14,19,1
W00009698,282,240,0,1,10,6,2,0,3,4,0,0,1,0,7,1,0,2,5,251,8,5,11,7
W00009699,229,211,0,1,8,0,0,0,0,0,0,0,0,5,4,0,0,0,0,220,4,5,0,0
W00009700,286,254,0,0,8,1,1,1,1,0,9,0,0,2,1,0,3,5,0,262,4,11,4,5
W00009701,207,185,2,0,2,9,0,0,0,0,0,0,0,0,6,3,0,0,0,189,9,0,9,0
W00009702,370,305,0,5,2,9,8,3,1,3,2,0,0,10,7,0,4,9,2,312,11,15,21,11
W00009703,242,196,1,10,2,12,3,3,0,4,0,0,3,0,7,0,1,0,0,209,8,7,18,0
W00009704,331,272,7,0,1,10,7,2,0,0,2,6,5,6,7,2,1,1,2,280,10,19,19,3
W00009705,284,262,2,1,9,1,4,1,0,0,0,0,2,2,0,0,0,0,0,274,0,4,6,0
W00009706,335,271,0,0,8,14,0,1,4,14,1,0,0,1,6,2,0,13,0,279,8,16,19,13
W00009707,288,240,1,4,2,10,1,2,2,1,0,5,2,1,12,4,1,0,0,247,17,9,15,0
W00009708,321,273,1,0,10,11,0,0,2,0,5,0,1,0,10,3,3,2,0,284,16,6,13,2
W00009709,621,515,1,18,23,8,0,1,1,12,0,0,5,2,1,6,0,27,1,557,7,19,10,28
W00009710,319,281,1,0,15,11,1,1,1,0,0,0,0,2,1,3,0,1,1,297,4,2,14,2
W00009711,359,328,2,7,8,0,2,0,1,0,5,0,1,4,0,0,0,1,0,345,0,10,3,1
W00009712,285,263,2,2,5,3,1,3,2,2,0,0,1,0,1,0,0,0,0,272,1,3,9,0
W00009713,388,350,1,6,2,4,0,5,2,1,0,0,0,12,5,0,0,0,0,359,5,13,11,0
W00009714,273,253,4,0,1,5,1,0,0,0,0,0,1,0,0,6,0,1,1,258,6,1,6,2
W00009715,329,293,1,3,7,9,2,0,4,0,0,0,0,0,5,2,2,1,0,304,9,0,15,1
W00009795,303,296,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,300,3,0,0,0
W00009796,495,472,0,9,5,1,0,3,0,0,0,0,3,0,2,0,0,0,0,486,2,3,4,0
W00009797,196,184,2,0,1,3,0,0,0,5,0,0,0,0,0,0,1,0,0,187,1,5,3,0
W00009798,254,245,2,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,247,0,2,5,0
W00009799,275,267,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,1,0
W00009800,466,455,0,0,6,0,0,1,0,4,0,0,0,0,0,0,0,0,0,461,0,4,1,0
W00009801,313,307,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,309,0,4,0,0
W00009802,320,309,0,0,5,0,0,0,0,1,0,0,0,0,5,0,0,0,0,314,5,1,0,0
W00009803,366,351,1,0,4,0,0,0,6,0,0,0,4,0,0,0,0,0,0,356,0,4,6,0
W00009804,361,335,1,0,6,0,0,5,3,3,0,3,0,1,0,0,0,4,0,342,0,7,8,4
W00009805,299,298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0
W00009806,293,280,0,0,4,0,0,0,0,6,0,0,1,0,0,0,0,0,2,284,0,7,0,2
W00009807,306,292,1,0,5,0,0,0,0,0,0,0,1,5,0,0,0,2,0,298,0,6,0,2
W00009808,256,248,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,255,0,1,0,0
W00009809,519,474,3,0,6,6,2,1,2,3,2,0,0,3,3,6,6,0,2,483,15,8,11,2
W00009810,296,292,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,293,0,1,2,0
W00009811,181,171,0,0,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,178,0,1,2,0
W00009812,335,314,3,0,12,0,1,3,0,0,0,0,0,2,0,0,0,0,0,329,0,2,4,0
W00009813,272,263,0,0,2,0,0,0,1,1,1,0,0,2,0,0,0,0,2,265,0,4,1,2
W00009814,126,118,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,125,1,0,0,0
W00009815,293,285,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,291,0,0,0,2
W00009816,278,267,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,277,1,0,0,0
W00009817,444,435,3,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,441,0,0,3,0
W00009818,245,235,0,0,1,0,0,3,0,2,0,0,0,4,0,0,0,0,0,236,0,6,3,0
W00009819,241,225,3,0,5,0,0,2,0,1,0,0,1,3,0,1,0,0,0,233,1,5,2,0
W00009820,160,147,2,0,7,0,0,0,1,1,0,0,0,0,0,1,0,1,0,156,1,1,1,1
W00009855,252,228,0,0,3,0,0,3,0,4,0,0,1,8,5,0,0,0,0,231,5,13,3,0
W00009856,221,203,0,0,3,2,0,0,1,10,0,0,1,0,0,1,0,0,0,206,1,11,3,0
W00009857,307,238,4,0,16,5,2,7,3,1,16,2,0,4,0,0,0,5,4,258,0,23,17,9
W00009858,266,235,4,0,6,1,3,2,0,0,1,0,0,11,1,1,0,0,1,245,2,12,6,1
W00009859,382,341,3,0,8,3,4,0,0,6,0,0,9,7,1,0,0,0,0,352,1,22,7,0
W00009860,322,160,2,0,17,7,2,0,1,0,50,17,0,13,4,5,7,35,2,179,16,80,10,37
W00009861,330,290,0,0,11,6,1,1,2,5,3,0,5,0,4,1,1,0,0,301,6,13,10,0
W00009862,365,322,5,0,13,1,0,0,1,6,0,4,0,2,10,0,1,0,0,340,11,12,2,0
W00009863,336,296,3,6,5,5,1,1,1,0,0,0,0,5,7,2,2,0,2,310,11,5,8,2
W00009864,437,345,4,0,15,9,2,1,4,3,4,12,1,13,21,0,2,0,1,364,23,33,16,1
W00009865,290,220,3,0,36,5,1,4,0,4,0,5,1,4,1,0,0,5,1,259,1,14,10,6
W00009866,229,197,0,0,17,1,0,3,1,0,1,0,0,3,1,2,1,1,1,214,4,4,5,2
W00009867,467,404,1,0,6,0,5,0,0,9,14,0,0,14,14,0,0,0,0,411,14,37,5,0
W00009868,310,175,0,0,54,3,0,5,2,14,9,1,12,13,5,0,1,10,6,229,6,49,10,16
W00009869,339,291,2,0,12,4,0,8,1,6,1,0,3,6,2,1,2,0,0,305,5,16,13,0
W00009870,271,250,4,0,3,1,1,2,1,0,0,0,4,4,0,0,0,1,0,257,0,8,5,1
W00009871,348,331,2,1,0,8,1,1,1,0,3,0,0,0,0,0,0,0,0,334,0,3,11,0
W00009872,295,255,2,0,7,3,2,3,2,8,3,0,4,2,1,3,0,0,0,264,4,17,10,0
W00009873,372,170,1,0,20,4,1,4,0,5,22,58,9,0,21,2,5,45,5,191,28,94,9,50
W00009874,187,133,0,0,17,0,0,0,0,10,14,0,0,0,7,0,1,5,0,150,8,24,0,5
W00009875,311,246,1,0,23,2,0,1,4,22,0,0,2,1,6,0,0,1,2,270,6,25,7,3
W00009876,547,458,9,1,13,10,4,6,6,1,2,0,7,5,9,8,4,3,1,481,21,15,26,4
W00009877,298,264,6,0,12,2,0,2,1,5,0,1,0,0,2,0,3,0,0,282,5,6,5,0
W00009878,294,211,0,0,33,4,0,0,2,12,7,12,3,4,4,0,0,1,1,244,4,38,6,2
W00009879,347,247,3,0,30,20,0,2,4,4,11,0,0,3,6,5,1,11,0,280,12,18,26,11
W00009880,373,364,0,0,1,0,1,1,0,0,5,0,0,0,0,0,0,1,0,365,0,5,2,1
W00009881,400,351,2,0,10,2,0,4,0,3,0,9,0,8,3,0,2,0,6,363,5,20,6,6
W00009882,366,309,1,0,15,10,0,4,0,3,0,0,0,4,4,2,0,13,1,325,6,7,14,14
W00009883,298,234,0,0,19,6,0,2,0,15,2,0,4,0,4,2,1,5,4,253,7,21,8,9
W00009884,256,218,1,0,19,1,0,3,0,6,6,0,0,0,2,0,0,0,0,238,2,12,4,0
W00009885,321,262,3,0,3,7,0,0,1,15,7,0,6,3,7,3,0,3,1,268,10,31,8,4
W00009886,718,566,12,1,38,7,3,3,3,20,4,0,26,5,21,2,0,7,0,617,23,55,16,7
W00009887,194,159,0,0,17,0,1,2,1,9,0,0,0,0,4,1,0,0,0,176,5,9,4,0
W00009888,346,308,0,0,6,0,0,3,1,13,5,0,1,2,0,1,0,5,1,314,1,21,4,6
W00009889,167,155,2,0,1,2,0,1,0,0,2,0,0,0,0,3,1,0,0,158,4,2,3,0
W00009890,273,246,0,0,8,8,0,1,1,4,4,0,1,0,0,0,0,0,0,254,0,9,10,0
W00009891,348,310,1,0,8,0,0,3,0,8,5,0,5,4,0,3,1,0,0,319,4,22,3,0
W00009892,338,310,1,5,0,2,0,0,1,2,4,0,1,0,0,1,0,11,0,316,1,7,3,11
W00009919,378,376,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,376,0,2,0,0
W00009922,229,220,1,0,1,0,0,0,4,2,0,0,1,0,0,0,0,0,0,222,0,3,4,0
W00009924,276,271,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,2,0
W00009928,338,329,1,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,332,0,4,2,0
W00009929,251,246,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,249,0,0,2,0
W00009933,396,391,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,395,0,0,1,0
W00010123,920,711,4,0,22,3,3,5,2,19,37,6,55,17,5,5,0,24,2,737,10,134,13,26
W00010136,336,261,2,0,4,13,1,9,0,4,16,0,13,0,4,3,0,6,0,267,7,33,23,6
W00010155,241,212,0,0,5,1,3,0,0,7,2,0,1,4,6,0,0,0,0,217,6,14,4,0
W00010156,189,161,2,0,15,0,1,0,0,0,2,0,2,3,3,0,0,0,0,178,3,7,1,0
W00010157,327,230,6,0,4,8,0,3,4,19,2,0,10,8,0,1,1,22,9,240,2,39,15,31
W00010166,293,234,7,0,8,4,0,1,0,6,4,0,3,10,7,3,0,4,2,249,10,23,5,6
W00010169,433,386,3,0,5,1,3,0,3,3,4,0,3,3,2,1,0,13,3,394,3,13,7,16
W00010174,250,195,0,0,2,0,2,0,0,14,0,0,18,10,9,0,0,0,0,197,9,42,2,0
W00010175,236,199,0,0,6,1,0,0,2,11,3,0,5,3,0,0,0,0,6,205,0,22,3,6
W00010179,153,122,0,0,5,6,0,0,5,2,0,0,1,4,5,0,0,3,0,127,5,7,11,3
W00010183,294,249,3,6,5,1,0,7,1,0,5,0,1,1,4,1,0,10,0,263,5,7,9,10
W00010189,236,174,2,0,16,0,0,1,0,19,5,0,3,6,4,0,3,3,0,192,7,33,1,3
W00010207,306,277,0,3,7,1,0,0,4,3,0,0,4,5,0,0,0,1,1,287,0,12,5,2
W00010217,225,193,0,0,5,1,2,5,3,2,0,2,4,2,5,1,0,0,0,198,6,10,11,0
W00010225,268,223,0,0,7,2,0,2,1,16,7,3,0,1,0,0,0,4,2,230,0,27,5,6
