rel..oa_id,rel..total_persons,rel..christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated
W00008359,282,147,5,0,1,0,0,3,93,33
W00008360,281,180,1,2,0,7,5,1,66,19
W00008361,332,196,2,3,0,12,0,1,103,15
W00008362,306,213,0,0,1,0,0,0,70,22
W00008363,400,202,1,0,0,0,0,1,158,38
W00008364,405,204,0,0,0,6,0,1,155,39
W00008365,217,68,1,0,0,8,0,2,117,21
W00008366,273,183,0,0,0,1,0,4,66,19
W00008367,239,118,0,2,0,1,0,1,92,25
W00008368,355,218,3,4,0,8,0,0,105,17
W00008369,281,114,0,0,1,13,0,2,120,31
W00008370,373,195,0,0,1,42,1,1,101,32
W00008371,369,137,0,0,0,31,0,0,170,31
W00008372,389,157,1,0,0,37,0,0,155,39
W00008373,297,155,1,0,0,5,0,1,120,15
W00008374,384,154,0,0,0,18,0,1,185,26
W00008375,320,188,1,4,1,19,4,0,76,27
W00008376,324,206,0,0,1,1,0,0,85,31
W00008377,271,146,1,1,0,29,0,0,77,17
W00008378,314,133,1,3,0,12,0,0,138,27
W00008379,291,204,1,2,1,3,0,0,58,22
W00008380,346,235,2,1,0,16,0,1,61,30
W00008381,310,197,0,1,0,1,0,1,88,22
W00008382,334,197,0,0,0,10,0,0,97,30
W00008383,294,186,0,0,0,0,0,0,83,25
W00008384,351,184,2,0,0,30,0,2,104,29
W00008385,246,154,0,0,0,6,0,1,65,20
W00008386,295,163,1,0,0,15,0,0,102,14
W00008387,266,150,5,0,0,4,0,0,82,25
W00008388,300,166,0,0,0,8,0,0,109,17
W00008389,216,125,0,0,0,1,0,0,63,27
W00008390,234,109,1,1,0,3,0,1,103,16
W00008391,311,195,1,0,0,6,0,0,85,24
W00008392,204,107,0,0,0,6,0,2,61,28
W00008393,315,202,0,0,0,4,0,0,93,16
W00008394,333,213,0,0,0,4,0,0,97,19
W00008395,300,191,0,0,0,7,0,1,83,18
W00008396,320,185,0,0,0,4,0,2,99,30
W00008397,301,187,0,0,0,10,0,0,83,21
W00008398,302,196,0,0,0,0,0,1,95,10
W00008399,340,222,0,5,0,18,0,1,66,28
W00008400,287,161,0,4,0,50,0,0,52,20
W00008401,319,190,0,0,0,40,0,1,70,18
W00008402,323,169,0,0,0,19,1,0,103,31
W00008403,300,128,1,0,1,34,0,0,103,33
W00008404,270,162,0,0,0,6,0,1,75,26
W00008405,305,180,0,4,0,0,0,0,88,33
W00008406,261,162,0,0,0,1,0,0,91,7
W00008407,342,205,3,0,0,4,0,0,105,25
W00008408,241,138,2,0,0,2,0,1,78,20
W00008409,366,224,0,0,0,0,0,1,113,28
W00008410,270,149,0,0,0,10,0,1,88,22
W00008411,243,149,0,0,0,0,4,0,75,15
W00008412,242,158,0,0,0,1,0,2,58,23
W00008413,225,77,0,3,0,10,0,3,104,28
W00008414,270,114,0,0,1,4,0,1,126,24
W00008415,252,139,0,0,1,0,0,2,81,29
W00008416,266,137,1,0,1,7,0,1,101,18
W00008417,253,119,0,0,1,1,0,0,106,26
W00008418,262,122,0,0,0,3,0,0,117,20
W00008419,270,135,0,0,0,1,0,2,116,16
W00008420,309,146,0,0,0,4,0,2,123,34
W00008421,230,97,0,0,0,4,0,0,103,26
W00008422,307,164,0,0,4,5,0,0,115,19
W00008423,257,129,0,0,0,0,0,1,112,15
W00008424,359,159,0,0,0,8,0,4,160,28
W00008425,289,144,0,0,0,5,0,2,113,25
W00008426,270,147,0,0,0,0,0,0,99,24
W00008427,271,140,1,0,2,0,0,1,113,14
W00008428,296,131,0,0,0,2,0,1,130,32
W00008429,270,141,2,0,0,3,0,0,102,22
W00008430,322,203,0,0,0,0,0,3,90,26
W00008431,315,170,0,0,0,0,0,2,120,23
W00008432,303,157,0,0,0,1,0,0,108,37
W00008433,295,168,0,0,0,0,0,1,100,26
W00008434,300,144,0,0,1,8,0,0,108,39
W00008435,294,111,0,0,3,1,0,1,154,24
W00008436,335,221,2,0,0,5,0,0,80,27
W00008437,357,247,0,3,0,0,0,1,88,18
W00008438,270,160,2,0,0,0,0,0,88,20
W00008439,511,345,2,3,0,0,0,1,135,25
W00008440,266,153,1,0,0,0,4,2,80,26
W00008441,290,184,0,0,0,3,0,4,69,30
W00008442,294,182,1,0,0,4,0,2,85,20
W00008443,380,274,0,0,0,3,0,4,68,31
W00008444,395,266,1,0,0,5,0,2,110,11
W00008445,236,152,0,0,0,0,0,0,61,23
W00008446,288,210,2,0,0,4,0,2,51,19
W00008447,318,228,0,0,0,0,0,2,78,10
W00008448,291,187,0,0,1,4,0,0,83,16
W00008449,277,185,0,0,0,0,0,2,77,13
W00008450,133,101,1,0,0,0,0,2,18,11
W00008451,275,198,2,0,0,0,0,0,54,21
W00008452,327,176,2,7,0,3,0,0,109,30
W00008453,299,180,0,1,0,2,0,0,94,22
W00008454,287,168,0,0,1,7,0,0,92,19
W00008455,291,184,0,1,0,2,4,0,78,22
W00008456,307,208,0,0,0,0,0,0,80,19
W00008457,259,176,0,0,0,7,0,0,61,15
W00008458,254,163,1,0,0,2,0,0,74,14
W00008459,321,213,0,0,0,5,0,0,92,11
W00008460,203,130,0,0,0,0,0,0,63,10
W00008461,271,195,2,0,0,0,0,1,58,15
W00008462,326,215,0,0,0,2,2,1,79,27
W00008463,383,234,2,0,0,1,0,0,122,24
W00008464,278,176,1,0,0,3,0,2,77,19
W00008465,281,209,0,0,0,0,0,0,46,26
W00008466,363,209,0,0,1,6,0,0,115,32
W00008467,353,206,1,4,0,0,0,1,118,23
W00008468,143,111,1,0,0,0,0,1,18,12
W00008469,305,160,0,3,0,13,2,0,103,24
W00008470,322,198,2,3,0,1,0,2,93,23
W00008471,298,203,2,0,0,12,0,2,53,26
W00008472,286,183,1,4,0,4,0,1,68,25
W00008473,272,139,0,0,1,0,0,0,109,23
W00008474,333,172,3,0,0,17,0,1,111,29
W00008475,325,155,2,0,1,11,0,0,133,23
W00008476,351,191,1,0,0,24,0,2,109,24
W00008477,275,161,1,1,0,2,0,0,91,19
W00008478,337,208,1,0,1,9,0,0,100,18
W00008479,265,127,1,2,0,5,0,2,108,20
W00008480,232,184,0,0,0,2,0,0,29,17
W00008481,333,219,0,3,0,1,0,0,83,27
W00008482,336,220,1,0,0,3,0,0,73,39
W00008483,256,189,1,0,0,0,0,1,48,17
W00008484,281,171,0,0,0,12,0,2,72,24
W00008485,315,192,1,0,0,6,0,1,90,25
W00008486,236,149,1,0,0,3,0,0,48,35
W00008487,270,181,1,0,0,1,0,1,68,18
W00008488,265,155,1,0,1,16,0,1,71,20
W00008489,287,198,0,0,0,3,0,0,69,17
W00008490,276,184,0,3,0,2,0,0,69,18
W00008491,307,201,1,1,0,7,0,1,82,14
W00008492,157,79,0,0,0,0,0,0,57,21
W00008493,281,181,0,0,0,0,0,1,86,13
W00008494,168,118,0,2,0,0,0,0,37,11
W00008495,340,230,3,0,0,2,0,1,94,10
W00008496,262,174,0,0,0,0,0,0,73,15
W00008497,284,209,0,1,0,0,0,0,66,8
W00008499,291,227,0,0,0,0,0,1,47,16
W00008500,297,208,0,0,0,0,0,0,77,12
W00008501,311,200,0,1,0,0,0,1,90,19
W00008502,467,288,2,0,10,16,0,1,118,32
W00008503,291,205,0,0,0,3,0,0,70,13
W00008504,263,188,0,0,0,0,0,1,48,26
W00008505,357,204,0,0,0,5,0,0,120,28
W00008506,292,197,0,0,0,1,0,0,85,9
W00008507,294,189,0,0,0,4,0,0,81,20
W00008508,229,158,0,0,0,1,0,0,60,10
W00008509,345,228,0,0,0,8,0,4,85,20
W00008510,355,219,2,3,0,1,0,2,110,18
W00008511,358,251,0,8,2,11,0,0,64,22
W00008512,383,265,2,4,0,4,0,0,88,20
W00008513,154,104,0,3,0,0,0,0,38,9
W00008514,626,371,1,5,0,27,0,3,187,32
W00008515,413,259,1,0,0,27,0,2,108,16
W00008516,296,201,1,4,0,8,3,1,70,8
W00008517,422,265,1,6,0,11,0,0,104,35
W00008518,376,274,0,0,0,0,0,0,75,27
W00008519,251,168,0,2,1,3,0,1,57,19
W00008520,402,262,1,0,0,0,0,1,108,30
W00008521,274,185,0,0,0,3,0,0,57,29
W00008522,216,178,1,0,0,0,0,0,33,4
W00008523,254,171,1,0,0,1,0,1,62,18
W00008524,315,163,0,0,0,30,0,0,110,12
W00008525,366,148,1,0,0,51,0,1,147,18
W00008526,300,192,0,0,0,3,0,0,84,21
W00008527,292,151,1,1,0,33,0,0,91,15
W00008529,308,207,2,0,0,4,0,0,64,31
W00008530,236,136,1,1,0,0,0,0,79,19
W00008531,275,184,0,0,0,5,0,0,63,23
W00008532,294,148,0,0,0,2,0,0,122,22
W00008534,260,140,0,0,0,21,0,1,80,18
W00008535,305,185,0,1,0,2,0,0,83,34
W00008536,336,243,0,0,0,0,0,3,64,26
W00008537,265,162,0,0,0,10,0,0,76,17
W00008538,283,200,0,4,0,1,0,0,47,31
W00008539,299,174,0,0,0,2,0,0,76,47
W00008540,346,240,0,0,0,8,0,0,81,17
W00008541,305,200,0,4,0,2,0,1,75,23
W00008542,288,171,1,0,0,9,0,0,94,13
W00008543,256,125,0,0,0,9,0,0,97,25
W00008544,267,153,1,1,0,24,0,0,72,16
W00008545,284,166,0,0,1,11,1,1,93,11
W00008546,236,125,2,2,0,16,0,2,81,8
W00008547,327,178,2,0,0,21,5,1,100,20
W00008548,310,189,0,0,0,0,0,0,86,35
W00008549,306,168,1,0,0,1,4,0,106,26
W00008550,364,159,0,0,0,2,0,1,175,27
W00008551,322,186,1,2,0,4,0,1,99,29
W00008552,343,137,0,0,0,11,0,1,154,40
W00008553,389,213,0,5,0,0,0,1,145,25
W00008554,273,125,0,0,0,9,3,0,98,38
W00008555,311,175,1,0,0,13,0,1,96,25
W00008556,571,308,0,0,0,32,3,2,190,36
W00008557,351,128,1,0,0,1,0,0,178,43
W00008558,284,190,0,0,0,6,0,0,66,22
W00008559,202,92,0,0,0,1,0,0,84,25
W00008560,288,159,1,4,0,1,0,1,108,14
W00008561,315,154,0,0,0,0,0,1,135,25
W00008562,285,153,1,0,0,0,0,1,114,16
W00008563,315,140,1,0,0,0,0,5,139,30
W00008564,161,85,0,2,0,0,0,1,61,12
W00008565,306,172,2,0,0,0,0,0,115,17
W00008566,265,131,1,0,0,0,0,2,112,19
W00008567,329,223,1,3,0,6,0,1,59,36
W00008568,289,209,0,0,0,0,0,0,54,26
W00008569,206,157,0,0,0,0,0,1,39,9
W00008570,315,201,0,0,0,4,0,1,80,29
W00008571,316,164,1,0,0,5,0,0,125,21
W00008572,302,159,0,0,0,3,0,2,112,26
W00008573,302,201,1,2,0,0,0,1,75,22
W00008574,378,211,1,1,0,6,0,1,134,24
W00008575,296,193,1,0,1,2,0,0,78,21
W00008576,346,195,1,4,0,0,0,1,113,32
W00008577,286,210,1,0,0,0,0,0,61,14
W00008578,395,258,4,0,0,8,0,0,95,30
W00008579,353,201,0,0,0,2,1,2,108,39
W00008580,299,194,0,0,1,4,5,1,61,33
W00008581,324,219,0,0,1,10,0,1,71,22
W00008582,307,234,0,0,1,0,0,0,52,20
W00008583,287,228,0,0,0,1,0,0,44,14
W00008584,222,94,0,0,0,5,0,3,105,15
W00008585,323,198,0,0,0,1,0,0,104,20
W00008586,323,209,0,0,0,5,0,4,79,26
W00008587,275,192,0,0,0,0,0,0,59,24
W00008588,291,206,0,0,0,1,0,0,67,17
W00008589,317,237,0,0,0,4,0,0,59,17
W00008590,374,155,0,0,0,9,0,0,169,41
W00008591,181,84,0,0,0,5,0,1,68,23
W00008592,290,210,0,1,0,0,0,0,51,28
W00008593,319,217,0,0,0,2,0,1,70,29
W00008594,234,173,0,0,0,4,0,1,41,15
W00008595,342,236,1,0,0,0,0,0,86,19
W00008599,380,271,0,0,0,4,0,0,84,21
W00008600,379,250,0,1,0,0,0,0,106,22
W00008601,500,336,4,6,0,3,0,2,127,22
W00008602,325,208,0,0,2,5,0,2,70,38
W00008603,410,263,4,3,2,9,1,2,99,27
W00008604,347,236,4,1,0,5,0,1,89,11
W00008605,296,205,0,2,2,0,0,0,61,26
W00008606,315,221,0,0,0,4,0,0,62,28
W00008607,422,298,0,4,1,6,0,2,76,35
W00008608,393,175,3,3,0,77,0,5,91,39
W00008609,345,217,4,2,0,52,0,1,50,19
W00008610,461,210,0,0,0,150,0,5,62,34
W00008611,333,194,1,0,0,54,0,5,44,35
W00008612,247,143,0,0,0,29,0,0,49,26
W00008613,333,131,4,7,0,89,3,0,71,28
W00008614,442,168,1,0,0,169,1,0,72,31
W00008615,440,123,0,1,0,231,0,1,50,34
W00008616,175,92,0,0,0,32,0,2,34,15
W00008618,225,135,0,0,0,37,0,0,39,14
W00008619,311,107,0,0,0,101,3,0,63,37
W00008620,342,125,1,0,1,97,3,1,84,30
W00008621,225,98,0,0,1,41,4,0,59,22
W00008622,411,163,0,1,0,182,0,1,49,15
W00008623,429,143,0,2,0,183,1,1,77,22
W00008624,389,240,0,3,0,32,2,0,92,20
W00008626,302,138,0,0,0,3,0,4,134,23
W00008627,330,181,1,0,0,0,0,1,126,21
W00008628,342,157,0,0,0,1,0,6,138,40
W00008629,355,177,0,0,0,0,0,1,145,32
W00008630,386,178,0,1,2,5,0,0,141,59
W00008631,308,189,0,0,0,0,0,0,97,22
W00008632,292,139,0,0,0,0,0,2,138,13
W00008633,302,170,1,0,0,0,0,2,101,28
W00008634,238,128,0,0,0,0,0,1,97,12
W00008635,324,209,0,0,0,5,0,0,88,22
W00008636,290,207,0,0,1,0,0,1,53,28
W00008637,311,128,0,0,0,19,0,2,131,31
W00008638,299,164,0,0,0,1,0,0,99,35
W00008639,295,161,0,2,0,8,0,0,90,34
W00008640,274,192,0,0,1,2,0,1,57,21
W00008641,274,173,1,0,0,0,0,0,74,26
W00008642,340,163,9,0,1,3,1,0,142,21
W00008643,346,163,0,1,0,6,0,2,146,28
W00008644,317,142,0,0,0,15,0,1,124,35
W00008645,270,201,1,1,0,5,0,2,22,38
W00008646,404,203,0,0,0,0,0,1,175,25
W00008647,201,108,0,0,1,2,0,0,68,22
W00008648,333,183,2,0,0,15,0,0,114,19
W00008649,378,284,0,2,0,0,0,0,67,25
W00008650,334,228,0,0,0,0,0,1,86,19
W00008651,299,139,0,0,0,6,0,1,125,28
W00008652,122,71,0,0,0,0,0,0,43,8
W00008653,284,131,1,0,0,0,0,0,118,34
W00008654,297,208,0,3,0,10,0,0,59,17
W00008655,297,163,2,0,1,1,0,0,116,14
W00008656,364,272,0,0,0,7,0,2,65,18
W00008657,272,186,0,0,0,8,0,1,57,20
W00008658,339,249,0,6,0,0,0,1,61,22
W00008659,273,169,0,7,0,3,0,2,77,15
W00008660,273,164,0,0,0,3,0,0,77,29
W00008661,241,141,0,0,0,3,0,0,74,23
W00008662,340,244,1,0,0,10,0,0,49,36
W00008663,231,158,0,4,0,0,0,0,44,25
W00008665,313,214,0,0,0,4,0,1,87,7
W00008666,256,159,1,0,0,4,0,1,66,25
W00008667,312,190,0,0,0,1,0,0,98,23
W00008668,259,185,1,0,0,6,0,0,50,17
W00008669,302,159,0,4,0,0,0,0,116,23
W00008670,324,187,2,0,0,4,1,1,107,22
W00008671,180,102,1,0,0,0,0,0,62,15
W00008672,241,106,4,3,1,1,0,2,98,26
W00008673,351,219,2,4,0,4,0,0,96,26
W00008674,292,185,0,0,0,0,0,0,96,11
W00008675,198,140,0,0,0,0,0,0,45,13
W00008676,457,243,5,3,0,10,0,2,167,27
W00008678,557,399,1,12,0,8,0,0,117,20
W00008679,425,295,0,0,0,3,1,1,103,22
W00008680,350,266,0,0,0,6,0,1,68,9
W00008681,292,204,0,0,0,0,0,1,67,20
W00008682,248,186,0,0,0,0,0,0,52,10
W00008683,318,184,1,0,0,5,0,0,94,34
W00008684,305,202,0,0,0,6,0,0,69,28
W00008685,324,164,4,1,0,13,0,0,119,23
W00008686,314,226,0,0,0,10,4,0,55,19
W00008687,295,166,0,0,1,9,0,1,88,30
W00008688,308,172,3,0,0,6,0,1,102,24
W00008689,293,201,0,0,0,3,0,0,71,18
W00008690,281,140,0,0,0,24,0,0,92,25
W00008691,250,149,3,0,0,7,0,0,77,14
W00008692,283,130,3,4,0,27,1,2,95,21
W00008693,268,136,0,5,0,12,0,1,98,16
W00008694,274,131,1,1,0,22,0,2,96,21
W00008695,354,141,1,5,0,35,0,4,152,16
W00008696,289,133,1,10,0,16,0,2,98,29
W00008697,284,126,2,0,1,7,0,0,112,36
W00008698,304,127,3,3,0,35,1,2,102,31
W00008699,240,121,2,0,0,11,0,1,94,11
W00008700,292,196,0,3,0,0,0,1,62,30
W00008701,354,219,2,0,0,9,0,0,99,25
W00008702,301,174,0,2,0,7,0,1,91,26
W00008703,283,175,4,0,0,1,0,0,82,21
W00008704,325,132,1,1,0,11,0,1,141,38
W00008705,337,179,0,0,0,5,0,5,109,39
W00008706,334,221,0,0,0,7,0,0,92,14
W00008707,298,174,5,0,0,11,0,2,88,18
W00008708,280,154,1,0,0,6,0,2,103,14
W00008709,314,146,2,0,0,24,0,2,116,24
W00008710,259,167,1,0,0,2,0,0,74,15
W00008711,314,200,0,0,0,13,0,4,82,15
W00008712,246,136,0,0,0,6,0,1,93,10
W00008713,353,174,0,7,0,15,0,2,116,39
W00008714,267,168,0,1,0,0,0,1,82,15
W00008715,256,173,3,0,0,0,0,2,64,14
W00008716,299,160,2,0,0,7,0,1,112,17
W00008717,284,167,0,0,0,0,0,0,87,30
W00008718,228,146,0,0,0,7,0,0,44,31
W00008719,257,140,0,0,0,3,0,0,77,37
W00008720,257,156,0,0,0,0,0,0,80,21
W00008721,276,165,0,0,0,5,1,2,86,17
W00008722,256,145,1,0,0,2,0,0,88,20
W00008723,307,163,0,0,0,6,0,0,123,15
W00008724,284,150,1,0,0,3,0,0,109,21
W00008725,277,153,1,0,0,13,0,3,93,14
W00008726,298,172,3,0,0,5,2,0,99,17
W00008727,256,135,0,0,0,1,0,1,94,25
W00008728,289,150,0,5,0,10,0,1,97,26
W00008729,262,145,0,0,0,5,0,0,97,15
W00008730,183,97,0,0,0,7,0,1,59,19
W00008731,255,138,1,2,0,17,0,2,81,14
W00008732,284,144,1,14,0,17,1,2,96,9
W00008733,360,147,4,15,1,85,8,2,71,27
W00008734,230,104,1,0,0,3,0,2,101,19
W00008735,276,168,1,2,0,9,0,0,71,25
W00008736,267,106,1,1,1,15,0,5,116,22
W00008737,311,154,0,4,0,33,0,1,91,28
W00008738,345,196,0,5,0,10,5,3,104,22
W00008739,250,146,2,1,0,3,0,3,68,27
W00008740,324,143,5,4,2,39,0,5,99,27
W00008741,332,117,1,15,0,107,8,2,64,18
W00008742,260,148,1,8,0,38,0,2,51,12
W00008743,296,154,2,0,0,14,0,2,74,50
W00008744,353,214,0,4,0,35,0,2,74,24
W00008745,198,85,0,5,1,9,0,3,74,21
W00008746,432,234,0,1,0,19,0,0,128,50
W00008747,226,142,0,0,0,3,0,0,70,11
W00008749,362,180,0,0,0,17,0,0,131,34
W00008750,230,123,2,0,0,5,0,1,81,18
W00008751,348,166,1,0,0,10,0,0,151,20
W00008752,152,117,0,0,0,1,0,0,16,18
W00008753,389,189,3,0,0,8,0,8,156,25
W00008755,158,116,1,0,0,0,0,0,23,18
W00008757,364,178,7,0,0,9,0,3,138,29
W00008758,253,107,3,0,1,10,0,5,117,10
W00008759,350,135,0,0,0,77,0,2,107,29
W00008760,357,210,2,4,0,36,1,0,82,22
W00008761,425,216,0,0,0,61,0,4,108,36
W00008762,431,104,0,18,0,178,3,1,99,28
W00008763,392,216,0,5,0,14,0,0,126,31
W00008764,479,91,0,12,0,294,4,1,47,30
W00008765,255,66,3,5,0,103,0,2,49,27
W00008766,442,147,0,12,0,135,0,1,108,39
W00008767,442,89,4,1,1,286,5,1,43,12
W00008768,321,107,0,4,0,65,0,1,122,22
W00008769,276,135,2,0,0,46,2,0,67,24
W00008770,299,118,1,0,0,83,0,0,72,25
W00008771,266,101,0,3,0,66,0,3,66,27
W00008773,326,140,1,4,1,41,0,0,90,49
W00008774,304,168,0,0,0,8,0,2,98,28
W00008775,245,95,1,5,0,11,0,0,102,31
W00008776,217,124,0,0,0,8,0,1,65,19
W00008777,342,138,3,14,0,28,0,5,121,33
W00008778,418,171,4,5,0,102,0,2,118,16
W00008947,285,179,2,0,8,26,0,1,57,12
W00008948,338,190,1,1,7,26,0,7,90,16
W00008952,305,205,0,0,14,18,0,2,41,25
W00008956,297,183,0,11,9,15,0,0,63,16
W00008958,271,190,0,2,4,9,11,1,37,17
W00008973,346,186,0,14,4,35,0,2,91,14
W00008978,196,125,3,0,0,14,0,0,43,11
W00008979,258,179,0,3,2,10,0,0,48,16
W00008980,289,189,3,1,1,6,1,0,59,29
W00009293,381,194,2,4,0,6,2,0,134,39
W00009294,263,150,0,4,0,3,0,1,83,22
W00009295,355,199,1,0,0,6,0,3,115,31
W00009296,260,154,0,0,0,0,0,0,75,31
W00009297,348,194,1,5,0,0,0,0,110,38
W00009298,289,191,0,0,0,0,0,0,66,32
W00009299,256,169,1,0,0,3,6,1,61,15
W00009300,277,159,1,0,0,0,0,0,97,20
W00009301,213,103,5,2,0,14,0,1,75,13
W00009302,357,193,1,0,0,1,0,1,125,36
W00009303,299,157,2,0,0,19,2,1,95,23
W00009304,334,207,2,0,0,1,4,0,100,20
W00009305,243,141,0,0,0,0,0,0,86,16
W00009306,233,115,1,0,0,9,0,0,87,21
W00009307,319,153,0,2,0,6,0,0,122,36
W00009308,223,114,0,1,0,0,0,0,89,19
W00009309,307,155,3,0,0,6,0,0,106,37
W00009310,304,199,0,0,0,7,0,0,75,23
W00009311,302,164,3,0,1,5,0,1,107,21
W00009312,324,223,1,0,1,2,0,0,80,17
W00009313,205,131,2,0,0,12,0,0,48,12
W00009314,251,136,2,9,0,11,0,0,80,13
W00009315,273,170,0,2,0,2,0,1,81,17
W00009316,255,162,3,4,0,3,0,0,74,9
W00009317,319,142,2,0,0,6,2,2,124,41
W00009318,330,142,2,0,0,12,0,1,149,24
W00009319,314,134,0,0,0,1,0,1,153,25
W00009320,305,167,3,0,0,1,0,3,102,29
W00009321,291,129,0,0,0,12,5,0,131,14
W00009322,369,185,1,0,0,2,0,1,142,38
W00009323,349,163,4,4,0,18,0,0,134,26
W00009324,300,162,1,0,0,5,0,2,115,15
W00009325,338,170,0,7,0,0,0,0,119,42
W00009326,288,131,0,0,0,14,0,0,114,29
W00009327,298,132,0,0,0,7,0,0,125,34
W00009328,352,230,2,3,1,0,0,2,83,31
W00009329,336,192,0,1,0,3,1,1,103,35
W00009330,429,173,1,0,0,70,0,3,158,24
W00009331,375,253,0,0,1,15,0,1,89,16
W00009332,316,224,4,4,0,8,0,2,62,12
W00009333,340,203,0,0,3,21,0,4,77,32
W00009334,304,159,3,0,2,14,0,2,106,18
W00009335,376,220,0,0,0,28,0,1,108,19
W00009336,268,145,0,0,0,17,0,3,81,22
W00009337,408,219,1,3,0,27,0,1,136,21
W00009338,312,145,0,0,1,26,0,0,122,18
W00009339,335,172,2,0,0,21,0,2,121,17
W00009340,350,165,1,10,0,17,0,0,126,31
W00009341,321,167,0,0,0,43,0,1,86,24
W00009342,410,213,0,0,0,8,0,0,158,31
W00009343,311,164,2,4,1,30,0,1,81,28
W00009344,381,194,0,4,0,21,0,0,134,28
W00009345,370,196,0,0,1,20,0,0,127,26
W00009346,376,228,0,1,0,20,0,1,115,11
W00009347,246,139,0,0,0,8,0,0,72,27
W00009348,348,248,0,0,1,15,0,1,65,18
W00009349,310,185,2,3,1,5,3,2,91,18
W00009350,240,159,0,4,1,6,0,0,55,15
W00009351,342,190,0,0,0,3,0,0,132,17
W00009352,339,174,0,0,3,16,0,0,117,29
W00009353,335,169,0,1,0,8,1,0,119,37
W00009354,349,179,1,0,1,28,0,0,118,22
W00009355,289,179,0,1,0,6,0,0,76,27
W00009356,411,247,1,2,0,5,1,1,134,20
W00009357,329,154,0,0,0,15,0,1,130,29
W00009358,225,127,0,0,0,1,3,0,81,13
W00009359,260,134,0,0,0,7,0,1,96,22
W00009360,292,167,1,1,0,3,0,1,110,9
W00009361,388,201,1,0,0,30,0,1,139,16
W00009362,297,174,2,1,0,10,2,2,84,22
W00009363,206,107,2,0,1,5,2,0,76,13
W00009364,325,226,0,3,1,4,0,1,69,21
W00009365,253,147,0,8,0,7,0,0,71,20
W00009366,346,248,2,0,1,7,0,0,71,17
W00009367,291,148,0,4,0,0,0,0,118,21
W00009368,310,197,1,0,1,16,0,2,70,23
W00009369,384,218,0,0,0,29,0,0,108,29
W00009371,338,180,1,6,1,4,6,1,111,28
W00009372,330,184,1,0,1,22,0,4,89,29
W00009373,363,249,3,0,0,7,0,2,77,25
W00009374,319,208,0,0,3,9,0,1,82,16
W00009409,306,200,1,3,2,18,7,0,48,27
W00009477,419,280,0,0,0,14,0,1,101,23
W00009478,331,221,0,7,0,13,4,0,62,24
W00009479,284,155,0,4,3,28,1,0,78,15
W00009480,249,153,1,3,0,3,0,0,78,11
W00009481,385,256,0,6,0,17,0,1,81,24
W00009482,319,198,0,0,0,5,0,0,90,26
W00009483,195,113,0,0,0,7,0,1,65,9
W00009484,185,111,1,0,0,2,0,2,55,14
W00009486,378,240,1,12,0,24,0,5,80,16
W00009487,306,228,0,0,0,3,0,0,60,15
W00009488,357,235,1,14,1,4,0,0,82,20
W00009489,281,159,3,3,3,0,0,0,97,16
W00009490,491,310,2,9,0,20,0,2,111,37
W00009491,468,278,5,6,3,20,1,4,130,21
W00009492,223,98,3,0,0,9,0,0,84,29
W00009493,308,157,2,16,2,30,0,0,82,19
W00009494,506,299,4,1,0,21,0,1,149,31
W00009495,319,192,0,5,4,2,0,0,95,21
W00009496,350,180,1,26,0,28,0,0,99,16
W00009497,433,251,1,11,2,39,1,0,102,26
W00009499,273,156,0,4,1,15,0,1,74,22
W00009500,293,180,1,11,1,13,0,0,68,19
W00009501,372,216,1,17,4,27,0,2,90,15
W00009502,389,208,2,17,1,37,0,0,94,30
W00009600,388,205,0,0,0,1,0,0,78,104
W00009601,312,180,1,1,0,1,6,1,92,30
W00009602,293,192,1,1,0,11,8,1,63,16
W00009603,338,186,2,2,1,16,8,2,99,22
W00009604,278,189,0,0,0,0,0,0,70,19
W00009605,331,232,0,0,0,9,0,1,69,20
W00009606,295,199,0,0,0,10,0,1,72,13
W00009607,319,203,1,0,0,0,5,1,86,23
W00009608,320,239,0,0,0,0,0,0,62,19
W00009609,329,200,4,0,1,0,0,3,101,20
W00009610,369,237,1,0,0,14,1,0,91,25
W00009611,331,234,1,0,0,0,0,3,69,24
W00009612,307,205,1,0,0,0,0,3,78,20
W00009613,317,203,0,0,0,4,0,0,84,26
W00009614,304,189,0,0,0,0,1,1,92,21
W00009615,299,187,0,0,1,4,0,1,77,29
W00009616,329,172,0,0,0,3,0,4,128,22
W00009617,206,140,0,0,0,0,0,0,44,22
W00009618,288,141,0,0,0,11,5,2,107,22
W00009619,363,142,0,0,1,7,0,4,160,49
W00009620,308,176,0,0,0,1,0,2,109,20
W00009621,362,160,2,0,0,23,0,1,142,34
W00009622,300,161,0,0,0,0,0,3,108,28
W00009623,280,194,0,0,0,0,0,1,65,20
W00009624,404,210,0,0,0,1,0,2,134,57
W00009625,260,143,0,0,0,0,0,0,103,14
W00009626,302,194,0,0,0,8,5,0,73,22
W00009627,295,218,0,0,0,1,0,1,57,18
W00009669,452,188,0,3,0,7,0,1,220,33
W00009670,415,216,0,0,0,6,0,0,146,47
W00009671,296,88,0,0,0,13,0,0,172,23
W00009672,313,120,0,0,0,14,0,0,162,17
W00009673,328,183,0,0,0,6,0,5,115,19
W00009675,312,163,1,3,0,2,0,2,124,17
W00009676,276,151,0,0,0,32,8,1,69,15
