house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
W00007801,108,17,8,38,27,6,9,3
W00007802,124,13,27,47,16,6,12,3
W00007803,163,24,35,51,21,13,15,4
W00007804,123,24,14,45,18,11,9,2
W00007805,113,23,17,43,16,3,8,3
W00007806,124,25,10,59,13,7,7,3
W00007807,124,25,16,44,19,8,10,2
W00007808,148,19,47,44,19,6,13,0
W00007809,124,24,17,40,25,8,9,1
W00007810,115,26,21,34,15,7,12,0
W00007811,142,20,12,54,33,11,12,0
W00007812,134,23,17,68,13,5,7,1
W00007813,130,50,16,35,15,3,8,3
W00007814,180,54,18,75,24,3,4,2
W00007815,128,27,13,42,21,13,11,1
W00007816,136,37,14,45,24,6,5,5
W00007817,114,15,5,43,29,8,13,1
W00007818,152,10,31,52,18,22,6,13
W00007819,68,9,8,23,10,11,5,2
W00007820,134,22,9,51,31,10,8,3
W00007821,117,13,20,31,19,18,14,2
W00007822,116,10,23,46,10,14,12,1
W00007823,132,2,16,64,34,11,3,2
W00007824,115,7,18,38,15,21,10,6
W00007825,117,2,10,57,38,3,4,3
W00007826,126,11,20,48,30,10,3,4
W00007827,112,7,26,42,23,4,6,4
W00007828,133,26,17,41,31,8,4,6
W00007829,135,7,23,52,27,14,9,3
W00007830,123,23,16,35,32,8,6,3
W00007831,113,11,13,29,25,22,9,4
W00007832,129,22,15,50,21,9,8,4
W00007833,128,7,31,41,30,15,4,0
W00007834,111,6,20,25,26,15,17,2
W00007835,128,25,10,35,25,16,13,4
W00007836,136,3,16,44,47,7,12,7
W00007837,124,10,27,41,27,5,12,2
W00007838,133,29,13,48,17,15,8,3
W00007839,138,10,8,66,33,5,8,8
W00007840,134,14,20,40,33,10,10,7
W00007841,131,10,17,47,18,17,12,10
W00007842,113,11,17,36,33,8,3,5
W00007843,119,5,21,23,29,35,6,0
W00007844,136,6,18,46,33,17,11,5
W00007845,122,7,17,54,28,6,6,4
W00007846,124,12,12,36,35,15,10,4
W00007847,127,2,14,46,28,22,11,4
W00007848,125,13,12,31,40,10,13,6
W00007849,125,13,16,35,26,15,15,5
W00007850,121,4,16,28,30,28,8,7
W00007851,115,7,23,42,18,8,15,2
W00007852,111,17,84,7,0,3,0,0
W00007853,113,22,23,28,20,7,7,6
W00007854,124,21,57,23,12,0,9,2
W00007855,116,22,17,34,17,11,6,9
W00007856,109,25,20,27,18,7,8,4
W00007857,176,14,21,83,41,3,8,6
W00007858,208,14,18,89,63,6,13,5
W00007859,126,11,29,38,25,14,7,2
W00007860,136,38,11,37,22,12,10,6
W00007861,126,30,12,42,28,7,6,1
W00007862,218,28,39,78,51,10,10,2
W00007863,117,19,18,28,18,12,17,5
W00007864,139,29,14,45,27,10,9,5
W00007865,127,33,17,32,26,6,10,3
W00007866,126,20,17,41,25,8,10,5
W00007867,163,13,16,58,45,14,13,4
W00007868,128,21,10,40,31,18,6,2
