ethn..sa_id,ethn..total_persons,ethn..ethnic_group_e_s_w_white_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
S00111158,180,160,1,3,1,1,0,5,7,1,1,161,1,14,3,1
S00111159,407,370,1,7,6,1,0,10,8,2,2,371,2,25,7,2
S00111160,142,138,1,2,0,0,0,1,0,0,0,139,0,1,2,0
S00111161,214,200,3,1,1,1,0,6,2,0,0,203,0,10,1,0
S00111162,71,69,0,0,2,0,0,0,0,0,0,69,0,2,0,0
S00111163,117,106,0,1,2,1,0,4,2,1,0,106,1,9,1,0
S00111164,68,62,0,1,0,0,0,1,0,4,0,62,4,1,1,0
S00111165,345,317,1,8,2,1,0,4,4,2,6,318,2,11,8,6
S00111166,102,95,1,1,1,0,0,2,2,0,0,96,0,5,1,0
S00111167,136,125,0,1,3,0,2,1,1,3,0,125,3,7,1,0
S00111168,146,89,2,7,1,0,0,34,8,3,2,91,3,43,7,2
S00111169,77,73,0,1,0,0,0,1,1,1,0,73,1,2,1,0
S00111170,158,141,1,2,5,2,0,3,1,1,2,142,1,11,2,2
S00111171,50,49,0,1,0,0,0,0,0,0,0,49,0,0,1,0
S00111172,247,207,1,5,3,1,0,17,4,4,5,208,4,25,5,5
S00111173,113,102,0,0,4,0,0,3,3,0,1,102,0,10,0,1
S00111174,121,96,0,1,3,0,0,11,2,5,3,96,5,16,1,3
S00111175,103,102,0,1,0,0,0,0,0,0,0,102,0,0,1,0
S00111176,121,119,0,1,0,0,0,1,0,0,0,119,0,1,1,0
S00111177,182,174,0,1,0,0,0,4,2,1,0,174,1,6,1,0
S00111178,115,111,0,2,1,0,0,1,0,0,0,111,0,2,2,0
S00111179,115,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0
S00111180,135,135,0,0,0,0,0,0,0,0,0,135,0,0,0,0
S00111181,137,137,0,0,0,0,0,0,0,0,0,137,0,0,0,0
S00111182,139,137,0,0,0,0,0,0,0,2,0,137,2,0,0,0
S00111183,132,132,0,0,0,0,0,0,0,0,0,132,0,0,0,0
S00111184,105,103,0,0,1,0,0,0,1,0,0,103,0,2,0,0
S00111185,73,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0
S00111186,70,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0
S00111187,116,109,0,5,0,0,0,0,0,2,0,109,2,0,5,0
S00111188,144,143,0,0,0,0,0,0,0,1,0,143,1,0,0,0
S00111189,123,122,0,0,0,0,0,1,0,0,0,122,0,1,0,0
S00111190,97,95,0,1,0,0,0,0,1,0,0,95,0,1,1,0
S00111191,158,154,0,1,0,0,0,0,0,3,0,154,3,0,1,0
S00111192,79,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0
S00111193,93,87,0,0,3,0,0,0,1,2,0,87,2,4,0,0
S00111194,84,80,0,0,0,0,0,0,4,0,0,80,0,4,0,0
S00111195,86,84,0,0,0,0,0,0,0,2,0,84,2,0,0,0
S00111196,112,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0
S00111197,129,126,0,1,0,0,0,0,2,0,0,126,0,2,1,0
S00111198,126,126,0,0,0,0,0,0,0,0,0,126,0,0,0,0
S00111199,102,100,0,0,0,0,0,0,0,0,2,100,0,0,0,2
S00111200,83,83,0,0,0,0,0,0,0,0,0,83,0,0,0,0
S00111201,139,134,0,0,4,0,0,1,0,0,0,134,0,5,0,0
S00111202,146,145,0,0,0,0,0,0,0,1,0,145,1,0,0,0
S00111203,140,139,0,0,1,0,0,0,0,0,0,139,0,1,0,0
S00111204,156,156,0,0,0,0,0,0,0,0,0,156,0,0,0,0
S00111205,179,173,0,0,0,0,0,0,6,0,0,173,0,6,0,0
S00111206,436,429,0,2,0,1,0,1,1,2,0,429,2,3,2,0
S00111207,153,152,0,0,1,0,0,0,0,0,0,152,0,1,0,0
S00111208,109,107,0,2,0,0,0,0,0,0,0,107,0,0,2,0
S00111209,101,100,0,0,0,0,0,0,0,1,0,100,1,0,0,0
S00111210,161,158,0,1,2,0,0,0,0,0,0,158,0,2,1,0
S00111211,96,92,0,0,2,0,0,0,0,2,0,92,2,2,0,0
S00111212,156,156,0,0,0,0,0,0,0,0,0,156,0,0,0,0
S00111213,103,100,0,0,0,0,0,3,0,0,0,100,0,3,0,0
S00111214,86,85,0,0,0,1,0,0,0,0,0,85,0,1,0,0
S00111215,139,137,0,1,0,0,0,0,0,1,0,137,1,0,1,0
S00111216,96,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0
S00111217,131,129,0,1,0,0,0,0,1,0,0,129,0,1,1,0
S00111218,162,160,0,0,2,0,0,0,0,0,0,160,0,2,0,0
S00111219,153,153,0,0,0,0,0,0,0,0,0,153,0,0,0,0
S00111220,121,120,0,0,0,0,0,1,0,0,0,120,0,1,0,0
S00111221,58,55,0,2,0,0,0,0,0,0,1,55,0,0,2,1
S00111222,120,116,0,2,0,0,0,0,2,0,0,116,0,2,2,0
S00111223,104,103,1,0,0,0,0,0,0,0,0,104,0,0,0,0
S00111224,140,135,0,0,4,0,0,0,1,0,0,135,0,5,0,0
S00111225,130,128,0,2,0,0,0,0,0,0,0,128,0,0,2,0
S00111226,132,130,0,2,0,0,0,0,0,0,0,130,0,0,2,0
S00111227,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00111228,176,175,0,0,0,0,0,1,0,0,0,175,0,1,0,0
S00111229,149,141,0,5,0,0,0,1,1,0,1,141,0,2,5,1
S00111230,85,83,0,2,0,0,0,0,0,0,0,83,0,0,2,0
S00111231,117,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0
S00111232,113,104,0,3,1,3,0,0,0,0,2,104,0,4,3,2
S00111233,107,104,0,1,1,0,0,0,1,0,0,104,0,2,1,0
S00111234,154,153,0,0,0,0,0,0,0,1,0,153,1,0,0,0
S00111235,107,100,0,2,0,0,0,3,1,0,1,100,0,4,2,1
S00111236,150,147,0,0,1,0,0,0,1,0,1,147,0,2,0,1
S00111237,121,119,0,1,1,0,0,0,0,0,0,119,0,1,1,0
S00111238,121,121,0,0,0,0,0,0,0,0,0,121,0,0,0,0
S00111239,173,173,0,0,0,0,0,0,0,0,0,173,0,0,0,0
S00111240,86,86,0,0,0,0,0,0,0,0,0,86,0,0,0,0
S00111241,126,125,0,1,0,0,0,0,0,0,0,125,0,0,1,0
S00111242,90,87,0,1,0,0,0,0,2,0,0,87,0,2,1,0
S00111243,63,56,0,6,1,0,0,0,0,0,0,56,0,1,6,0
S00111244,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00111245,109,106,0,0,0,0,0,0,0,0,3,106,0,0,0,3
S00111246,134,130,0,2,2,0,0,0,0,0,0,130,0,2,2,0
S00111247,68,68,0,0,0,0,0,0,0,0,0,68,0,0,0,0
S00111248,79,77,0,1,0,1,0,0,0,0,0,77,0,1,1,0
S00111249,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00111250,69,68,0,1,0,0,0,0,0,0,0,68,0,0,1,0
S00111251,116,114,0,0,1,0,0,0,0,0,1,114,0,1,0,1
S00111252,164,158,0,1,0,0,0,3,1,1,0,158,1,4,1,0
S00111253,96,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0
S00111254,85,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0
S00111255,147,141,1,3,0,0,0,0,1,1,0,142,1,1,3,0
S00111256,130,126,1,1,0,0,0,0,0,2,0,127,2,0,1,0
S00111257,112,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0
S00111258,103,101,0,1,0,1,0,0,0,0,0,101,0,1,1,0
S00111259,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00111260,93,91,0,0,0,0,0,0,1,0,1,91,0,1,0,1
S00111261,80,80,0,0,0,0,0,0,0,0,0,80,0,0,0,0
S00111262,117,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0
S00111263,89,84,0,1,0,1,0,0,0,3,0,84,3,1,1,0
S00111264,73,72,0,0,0,0,0,0,0,1,0,72,1,0,0,0
S00111265,173,172,0,0,0,0,0,0,0,1,0,172,1,0,0,0
S00111266,218,212,0,1,1,0,0,0,0,3,1,212,3,1,1,1
S00111267,92,91,0,0,0,1,0,0,0,0,0,91,0,1,0,0
S00111268,77,77,0,0,0,0,0,0,0,0,0,77,0,0,0,0
S00111269,85,83,0,1,0,0,0,0,0,1,0,83,1,0,1,0
S00111270,96,92,0,0,0,0,0,2,0,1,1,92,1,2,0,1
S00111271,72,71,0,0,0,1,0,0,0,0,0,71,0,1,0,0
S00111272,87,85,0,0,0,2,0,0,0,0,0,85,0,2,0,0
S00111273,92,89,0,3,0,0,0,0,0,0,0,89,0,0,3,0
S00111274,64,64,0,0,0,0,0,0,0,0,0,64,0,0,0,0
S00111275,80,72,5,1,1,0,0,0,0,0,1,77,0,1,1,1
S00111276,96,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0
S00111277,135,135,0,0,0,0,0,0,0,0,0,135,0,0,0,0
S00111278,118,113,0,0,0,0,0,0,4,0,1,113,0,4,0,1
S00111279,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00111280,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00111281,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0
S00111282,70,67,0,2,0,0,0,0,1,0,0,67,0,1,2,0
S00111283,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00111284,106,104,0,1,1,0,0,0,0,0,0,104,0,1,1,0
S00111285,60,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0
S00111286,94,87,0,0,5,0,0,2,0,0,0,87,0,7,0,0
S00111287,130,126,0,0,0,0,0,1,0,3,0,126,3,1,0,0
S00111288,103,101,0,2,0,0,0,0,0,0,0,101,0,0,2,0
S00111289,147,147,0,0,0,0,0,0,0,0,0,147,0,0,0,0
S00111290,126,122,0,1,0,0,0,0,1,1,1,122,1,1,1,1
S00111291,162,160,0,1,0,1,0,0,0,0,0,160,0,1,1,0
S00111292,114,113,0,0,1,0,0,0,0,0,0,113,0,1,0,0
S00111293,141,141,0,0,0,0,0,0,0,0,0,141,0,0,0,0
S00111294,137,132,0,0,5,0,0,0,0,0,0,132,0,5,0,0
S00111295,103,98,0,0,0,0,0,0,0,5,0,98,5,0,0,0
S00111296,78,78,0,0,0,0,0,0,0,0,0,78,0,0,0,0
S00111297,55,55,0,0,0,0,0,0,0,0,0,55,0,0,0,0
S00111298,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
S00111299,77,76,0,1,0,0,0,0,0,0,0,76,0,0,1,0
S00111300,84,84,0,0,0,0,0,0,0,0,0,84,0,0,0,0
S00111301,122,122,0,0,0,0,0,0,0,0,0,122,0,0,0,0
S00111302,93,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0
S00111303,58,58,0,0,0,0,0,0,0,0,0,58,0,0,0,0
S00111304,107,103,0,0,0,0,0,0,0,4,0,103,4,0,0,0
S00111305,74,74,0,0,0,0,0,0,0,0,0,74,0,0,0,0
S00111306,55,55,0,0,0,0,0,0,0,0,0,55,0,0,0,0
S00111307,105,103,0,2,0,0,0,0,0,0,0,103,0,0,2,0
S00111308,108,100,0,0,4,0,0,2,1,0,1,100,0,7,0,1
S00111309,172,171,0,0,0,0,0,0,1,0,0,171,0,1,0,0
S00111310,124,124,0,0,0,0,0,0,0,0,0,124,0,0,0,0
S00111311,106,105,0,0,0,0,0,0,0,0,1,105,0,0,0,1
S00111312,113,112,0,0,0,0,0,0,0,1,0,112,1,0,0,0
S00111313,99,98,0,0,0,0,0,0,1,0,0,98,0,1,0,0
S00111314,83,78,0,0,3,0,0,1,1,0,0,78,0,5,0,0
S00111315,64,56,0,0,0,4,0,0,0,4,0,56,4,4,0,0
S00111316,127,117,0,0,0,3,0,0,4,0,3,117,0,7,0,3
S00111317,113,106,0,1,1,5,0,0,0,0,0,106,0,6,1,0
S00111318,68,68,0,0,0,0,0,0,0,0,0,68,0,0,0,0
S00111319,185,161,1,0,3,16,0,0,4,0,0,162,0,23,0,0
S00111320,249,222,0,0,6,7,0,5,1,8,0,222,8,19,0,0
S00111321,203,193,0,4,1,0,0,4,0,1,0,193,1,5,4,0
S00111322,166,159,0,0,0,7,0,0,0,0,0,159,0,7,0,0
S00111323,122,117,0,3,1,1,0,0,0,0,0,117,0,2,3,0
S00111324,153,130,0,0,0,19,0,3,1,0,0,130,0,23,0,0
S00111325,119,109,0,0,0,5,0,5,0,0,0,109,0,10,0,0
S00111326,127,116,0,2,4,4,0,0,1,0,0,116,0,9,2,0
S00111327,185,184,0,0,0,0,0,1,0,0,0,184,0,1,0,0
S00111328,176,142,0,1,3,5,0,5,0,9,11,142,9,13,1,11
S00111329,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00111330,177,171,0,0,0,4,0,0,0,0,2,171,0,4,0,2
S00111331,151,129,0,0,0,7,0,0,2,0,13,129,0,9,0,13
S00111332,62,55,1,0,0,0,0,1,0,1,4,56,1,1,0,4
S00111333,93,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0
S00111334,97,95,0,1,0,0,0,1,0,0,0,95,0,1,1,0
S00111335,159,159,0,0,0,0,0,0,0,0,0,159,0,0,0,0
S00111336,89,88,0,0,1,0,0,0,0,0,0,88,0,1,0,0
S00111337,92,91,0,0,0,0,0,0,0,0,1,91,0,0,0,1
S00111338,73,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0
S00111339,107,104,2,0,0,1,0,0,0,0,0,106,0,1,0,0
S00111340,106,103,0,0,3,0,0,0,0,0,0,103,0,3,0,0
S00111341,125,123,0,0,0,2,0,0,0,0,0,123,0,2,0,0
S00111342,69,69,0,0,0,0,0,0,0,0,0,69,0,0,0,0
S00111343,153,153,0,0,0,0,0,0,0,0,0,153,0,0,0,0
S00111344,99,98,0,0,0,0,0,0,0,1,0,98,1,0,0,0
S00111345,53,53,0,0,0,0,0,0,0,0,0,53,0,0,0,0
S00111346,181,181,0,0,0,0,0,0,0,0,0,181,0,0,0,0
S00111347,151,151,0,0,0,0,0,0,0,0,0,151,0,0,0,0
S00111348,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0
S00111349,140,136,0,1,0,0,0,0,3,0,0,136,0,3,1,0
S00111350,189,184,0,0,0,5,0,0,0,0,0,184,0,5,0,0
S00111351,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
S00111352,136,135,0,0,0,0,0,0,0,0,1,135,0,0,0,1
S00111353,54,49,0,0,0,5,0,0,0,0,0,49,0,5,0,0
S00111354,84,79,0,0,0,5,0,0,0,0,0,79,0,5,0,0
S00111355,163,137,0,5,1,14,0,0,0,1,5,137,1,15,5,5
S00111356,140,140,0,0,0,0,0,0,0,0,0,140,0,0,0,0
S00111357,77,77,0,0,0,0,0,0,0,0,0,77,0,0,0,0
S00111358,118,118,0,0,0,0,0,0,0,0,0,118,0,0,0,0
S00111359,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00111360,67,67,0,0,0,0,0,0,0,0,0,67,0,0,0,0
S00111361,127,126,0,0,0,0,0,0,0,1,0,126,1,0,0,0
S00111362,79,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0
S00111363,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00111364,105,104,0,0,0,0,0,0,1,0,0,104,0,1,0,0
S00111365,59,56,0,0,3,0,0,0,0,0,0,56,0,3,0,0
S00111366,89,71,0,0,5,11,2,0,0,0,0,71,0,18,0,0
S00111367,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00111368,63,63,0,0,0,0,0,0,0,0,0,63,0,0,0,0
S00111369,107,107,0,0,0,0,0,0,0,0,0,107,0,0,0,0
S00111370,102,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0
S00111371,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
S00111372,74,73,1,0,0,0,0,0,0,0,0,74,0,0,0,0
S00111373,103,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0
S00111374,69,69,0,0,0,0,0,0,0,0,0,69,0,0,0,0
S00111375,121,121,0,0,0,0,0,0,0,0,0,121,0,0,0,0
S00111376,67,66,0,0,0,0,0,1,0,0,0,66,0,1,0,0
S00111377,95,92,0,2,0,0,0,0,0,1,0,92,1,0,2,0
S00111378,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00111379,72,72,0,0,0,0,0,0,0,0,0,72,0,0,0,0
S00111380,66,66,0,0,0,0,0,0,0,0,0,66,0,0,0,0
S00111381,148,148,0,0,0,0,0,0,0,0,0,148,0,0,0,0
S00111382,101,97,2,0,0,2,0,0,0,0,0,99,0,2,0,0
S00111383,69,68,0,0,0,0,0,0,1,0,0,68,0,1,0,0
S00111384,96,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0
S00111385,104,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0
S00111386,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00111387,138,133,0,1,0,0,0,4,0,0,0,133,0,4,1,0
S00111388,128,124,0,2,0,0,0,0,2,0,0,124,0,2,2,0
S00111389,128,121,3,0,0,0,0,0,0,4,0,124,4,0,0,0
S00111390,190,189,0,0,0,1,0,0,0,0,0,189,0,1,0,0
S00111391,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00111392,104,103,0,0,0,0,0,1,0,0,0,103,0,1,0,0
S00111393,106,99,0,2,0,0,0,0,5,0,0,99,0,5,2,0
S00111394,139,134,0,2,0,0,0,0,1,0,2,134,0,1,2,2
S00111395,130,130,0,0,0,0,0,0,0,0,0,130,0,0,0,0
S00111396,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0
S00111397,149,143,0,1,0,0,0,4,0,1,0,143,1,4,1,0
S00111398,101,94,0,0,6,0,0,0,0,1,0,94,1,6,0,0
S00111399,126,126,0,0,0,0,0,0,0,0,0,126,0,0,0,0
S00111400,145,145,0,0,0,0,0,0,0,0,0,145,0,0,0,0
S00111401,108,106,0,0,0,0,0,0,0,1,1,106,1,0,0,1
S00111402,76,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0
S00111403,94,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0
S00111404,63,62,0,0,0,0,0,0,1,0,0,62,0,1,0,0
S00111405,139,138,0,0,0,0,0,1,0,0,0,138,0,1,0,0
S00111406,126,119,0,0,0,4,0,3,0,0,0,119,0,7,0,0
S00111407,223,220,0,0,0,0,0,0,0,3,0,220,3,0,0,0
S00111408,130,108,0,4,0,8,0,6,0,4,0,108,4,14,4,0
S00111409,65,63,0,1,0,1,0,0,0,0,0,63,0,1,1,0
S00111410,86,84,0,0,0,0,0,0,2,0,0,84,0,2,0,0
S00111411,76,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0
S00111412,166,161,0,0,0,3,0,2,0,0,0,161,0,5,0,0
S00111413,67,62,0,0,0,5,0,0,0,0,0,62,0,5,0,0
S00111414,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00111415,173,161,0,0,4,8,0,0,0,0,0,161,0,12,0,0
S00111416,74,74,0,0,0,0,0,0,0,0,0,74,0,0,0,0
S00111417,59,59,0,0,0,0,0,0,0,0,0,59,0,0,0,0
S00111418,106,100,0,0,0,0,0,6,0,0,0,100,0,6,0,0
S00111419,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0
S00111420,135,123,0,1,0,6,0,0,5,0,0,123,0,11,1,0
S00111421,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00111422,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00111423,82,80,0,2,0,0,0,0,0,0,0,80,0,0,2,0
S00111424,131,131,0,0,0,0,0,0,0,0,0,131,0,0,0,0
S00111425,115,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0
S00111426,99,98,0,0,0,0,0,0,0,0,1,98,0,0,0,1
S00111427,94,86,0,0,0,8,0,0,0,0,0,86,0,8,0,0
S00111428,84,84,0,0,0,0,0,0,0,0,0,84,0,0,0,0
S00111429,82,81,0,1,0,0,0,0,0,0,0,81,0,0,1,0
S00111430,151,148,0,0,0,0,0,1,0,0,2,148,0,1,0,2
S00111431,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00111432,64,58,0,0,3,0,0,0,3,0,0,58,0,6,0,0
S00111433,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00111434,70,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0
S00111435,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00111436,131,126,0,0,0,5,0,0,0,0,0,126,0,5,0,0
S00111437,196,194,0,1,0,0,0,0,0,1,0,194,1,0,1,0
S00111438,121,112,0,0,0,5,0,0,0,0,4,112,0,5,0,4
S00111439,91,90,0,0,0,0,0,0,0,0,1,90,0,0,0,1
S00111440,70,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0
S00111441,65,65,0,0,0,0,0,0,0,0,0,65,0,0,0,0
S00111442,72,72,0,0,0,0,0,0,0,0,0,72,0,0,0,0
S00111443,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00111444,128,127,0,0,0,0,0,0,0,0,1,127,0,0,0,1
S00111445,79,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0
S00111446,78,73,0,0,2,3,0,0,0,0,0,73,0,5,0,0
S00111447,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00111448,149,144,0,2,1,0,0,0,1,1,0,144,1,2,2,0
S00111449,146,138,0,0,0,0,0,2,6,0,0,138,0,8,0,0
S00111450,53,53,0,0,0,0,0,0,0,0,0,53,0,0,0,0
S00111451,78,78,0,0,0,0,0,0,0,0,0,78,0,0,0,0
S00111452,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00111453,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00111454,103,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0
S00111455,148,147,0,0,0,0,0,0,0,1,0,147,1,0,0,0
S00111456,158,156,0,1,0,0,0,1,0,0,0,156,0,1,1,0
S00111457,60,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0
S00111458,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00111459,80,79,0,1,0,0,0,0,0,0,0,79,0,0,1,0
S00111460,85,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0
S00111461,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00111462,163,163,0,0,0,0,0,0,0,0,0,163,0,0,0,0
S00111463,51,46,4,0,0,0,0,0,0,1,0,50,1,0,0,0
S00111464,125,125,0,0,0,0,0,0,0,0,0,125,0,0,0,0
S00111465,90,89,1,0,0,0,0,0,0,0,0,90,0,0,0,0
S00111466,140,139,0,0,0,0,0,1,0,0,0,139,0,1,0,0
S00111467,94,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0
S00111468,102,100,0,1,0,0,0,1,0,0,0,100,0,1,1,0
S00111469,79,78,0,0,0,0,0,0,1,0,0,78,0,1,0,0
S00111470,73,72,0,0,0,0,0,0,0,0,1,72,0,0,0,1
S00111471,84,81,0,0,0,0,0,3,0,0,0,81,0,3,0,0
S00111472,122,117,0,4,0,0,0,1,0,0,0,117,0,1,4,0
S00111473,169,161,4,3,0,0,0,1,0,0,0,165,0,1,3,0
S00111474,71,68,0,3,0,0,0,0,0,0,0,68,0,0,3,0
S00111475,76,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0
S00111476,56,56,0,0,0,0,0,0,0,0,0,56,0,0,0,0
S00111477,72,71,0,0,0,0,0,0,1,0,0,71,0,1,0,0
S00111478,175,172,0,1,0,0,0,0,0,2,0,172,2,0,1,0
S00111479,56,56,0,0,0,0,0,0,0,0,0,56,0,0,0,0
S00111480,138,135,0,2,0,0,0,1,0,0,0,135,0,1,2,0
S00111481,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00111482,53,53,0,0,0,0,0,0,0,0,0,53,0,0,0,0
S00111483,53,53,0,0,0,0,0,0,0,0,0,53,0,0,0,0
S00111484,114,111,0,3,0,0,0,0,0,0,0,111,0,0,3,0
S00111485,51,51,0,0,0,0,0,0,0,0,0,51,0,0,0,0
S00111486,88,80,0,6,0,0,0,0,2,0,0,80,0,2,6,0
S00111487,61,61,0,0,0,0,0,0,0,0,0,61,0,0,0,0
S00111488,64,64,0,0,0,0,0,0,0,0,0,64,0,0,0,0
S00111489,74,73,0,1,0,0,0,0,0,0,0,73,0,0,1,0
S00111490,121,118,0,1,0,0,0,2,0,0,0,118,0,2,1,0
S00111491,179,179,0,0,0,0,0,0,0,0,0,179,0,0,0,0
S00111492,115,113,0,0,0,0,0,0,0,2,0,113,2,0,0,0
S00111493,116,115,0,0,0,0,0,0,0,1,0,115,1,0,0,0
S00111494,80,80,0,0,0,0,0,0,0,0,0,80,0,0,0,0
S00111495,54,53,1,0,0,0,0,0,0,0,0,54,0,0,0,0
S00111496,92,91,0,0,0,0,0,0,0,1,0,91,1,0,0,0
S00111497,92,87,0,1,0,1,0,2,1,0,0,87,0,4,1,0
S00111498,104,103,0,1,0,0,0,0,0,0,0,103,0,0,1,0
S00111499,254,248,0,2,0,0,0,0,0,4,0,248,4,0,2,0
S00111500,147,144,0,2,0,0,0,0,0,1,0,144,1,0,2,0
S00111501,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00111502,131,131,0,0,0,0,0,0,0,0,0,131,0,0,0,0
S00111503,86,80,0,1,0,0,0,4,0,0,1,80,0,4,1,1
S00111504,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00111505,119,114,0,3,0,0,0,1,0,0,1,114,0,1,3,1
S00111506,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
S00111507,118,118,0,0,0,0,0,0,0,0,0,118,0,0,0,0
S00111508,159,152,4,0,0,0,0,0,0,0,3,156,0,0,0,3
S00111509,105,98,1,0,0,6,0,0,0,0,0,99,0,6,0,0
S00111510,93,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0
S00111511,158,155,0,2,0,0,0,1,0,0,0,155,0,1,2,0
S00111512,96,95,0,0,0,1,0,0,0,0,0,95,0,1,0,0
S00111513,106,103,0,1,2,0,0,0,0,0,0,103,0,2,1,0
S00111514,129,125,0,0,1,3,0,0,0,0,0,125,0,4,0,0
S00111515,209,201,0,0,1,1,0,0,5,0,1,201,0,7,0,1
S00111516,209,205,0,0,3,0,0,1,0,0,0,205,0,4,0,0
S00111517,244,237,0,0,0,2,4,0,0,1,0,237,1,6,0,0
S00111518,101,96,0,3,0,0,0,1,0,1,0,96,1,1,3,0
S00111519,223,211,0,0,1,11,0,0,0,0,0,211,0,12,0,0
S00111520,141,140,0,0,0,0,1,0,0,0,0,140,0,1,0,0
S00111521,144,144,0,0,0,0,0,0,0,0,0,144,0,0,0,0
S00111522,87,85,0,0,0,1,0,0,1,0,0,85,0,2,0,0
S00111523,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
