health..sa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
S00109888,114,52,35,21,5,1
S00109889,143,52,44,35,10,2
S00109890,128,43,50,23,12,0
S00109891,134,55,36,25,14,4
S00109892,137,74,40,18,5,0
S00109893,120,83,30,5,2,0
S00109894,83,35,30,14,3,1
S00109895,93,30,36,19,5,3
S00109896,111,42,35,22,10,2
S00109897,126,58,38,21,7,2
S00109898,123,55,50,12,3,3
S00109899,92,40,20,22,8,2
S00109900,97,45,35,16,1,0
S00109901,150,81,42,21,5,1
S00109902,115,33,44,30,7,1
S00109903,116,45,35,29,6,1
S00109904,75,38,16,13,7,1
S00109905,115,47,36,23,7,2
S00109906,86,38,27,17,3,1
S00109907,109,50,32,13,14,0
S00109908,117,47,41,21,6,2
S00109909,119,62,34,18,5,0
S00109910,92,45,33,13,1,0
S00109911,76,38,19,12,5,2
S00109912,135,50,41,29,7,8
S00109913,82,38,31,9,3,1
S00109914,55,29,18,4,4,0
S00109915,173,107,53,11,1,1
S00109916,90,49,32,6,2,1
S00109917,93,42,25,20,5,1
S00109918,57,5,17,22,12,1
S00109919,123,46,42,21,11,3
S00109920,82,40,24,17,1,0
S00109921,85,29,29,20,4,3
S00109922,55,19,20,15,1,0
S00109923,102,41,43,11,6,1
S00109924,85,36,27,15,5,2
S00109925,121,44,43,23,9,2
S00109926,106,41,26,23,13,3
S00109927,65,24,25,13,3,0
S00109928,74,41,16,12,4,1
S00109929,56,12,9,21,13,1
S00109930,55,8,15,19,7,6
S00109931,61,22,12,18,7,2
S00109932,148,89,37,16,6,0
S00109933,99,54,32,10,2,1
S00109934,127,65,40,18,3,1
S00109935,138,76,48,12,1,1
S00109936,151,96,36,16,2,1
S00109937,66,21,22,13,8,2
S00109938,72,28,25,15,3,1
S00109939,98,27,36,27,8,0
S00109940,106,51,37,16,1,1
S00109941,84,43,34,6,1,0
S00109942,79,43,29,7,0,0
S00109943,128,69,39,19,0,1
S00109944,92,60,26,3,2,1
S00109945,109,54,37,15,3,0
S00109946,106,66,34,6,0,0
S00109947,66,15,29,16,4,2
S00109948,50,16,12,18,2,2
S00109949,96,48,30,12,5,1
S00109950,92,42,33,14,1,2
S00109951,167,86,37,35,6,3
S00109952,150,51,52,31,14,2
S00109953,80,46,26,4,2,2
S00109954,59,19,26,9,3,2
S00109955,61,37,19,3,1,1
S00109956,99,63,28,6,2,0
S00109957,64,15,23,18,8,0
S00109958,54,31,11,6,5,1
S00109959,120,58,41,16,2,3
S00109960,73,25,25,14,8,1
S00109961,56,35,16,2,1,2
S00109962,85,35,23,18,6,3
S00109963,144,73,55,14,2,0
S00109964,80,40,30,7,1,2
S00109965,111,47,47,10,5,2
S00109966,51,4,19,17,8,3
S00109967,53,2,20,23,6,2
S00109968,185,106,50,17,9,3
S00109969,134,70,31,23,10,0
S00109970,140,89,40,9,2,0
S00109971,164,80,54,20,8,2
S00109972,189,98,49,28,8,6
S00109973,159,57,53,31,13,5
S00109974,175,77,57,30,10,1
S00109975,102,67,19,15,1,0
S00109976,166,73,55,29,7,2
S00109977,89,39,24,15,8,3
S00109978,140,55,38,35,7,5
S00109979,101,38,34,19,9,1
S00109980,88,40,25,15,4,4
S00109981,61,18,23,12,6,2
S00109982,70,40,17,8,5,0
S00109983,77,29,26,13,6,3
S00109984,145,64,48,22,11,0
S00109985,132,70,42,12,4,4
S00109986,85,34,26,14,11,0
S00109987,87,47,29,9,2,0
S00109988,67,30,19,14,3,1
S00109989,91,43,31,9,5,3
S00109990,149,94,42,8,4,1
S00109991,101,48,29,15,6,3
S00109992,87,41,29,10,6,1
S00109993,86,37,34,12,2,1
S00109994,70,33,29,7,1,0
S00109995,69,19,25,20,4,1
S00109996,122,76,31,10,5,0
S00109997,89,25,27,26,7,4
S00109998,126,50,35,32,5,4
S00109999,64,22,29,10,2,1
S00110000,125,63,41,15,5,1
S00110001,82,40,19,17,4,2
S00110002,88,40,29,16,2,1
S00110003,112,53,31,18,9,1
S00110004,66,17,26,15,7,1
S00110005,111,68,28,13,2,0
S00110006,101,42,33,17,6,3
S00110007,116,52,48,11,5,0
S00110008,83,34,28,15,4,2
S00110009,67,34,20,7,5,1
S00110010,124,54,51,15,4,0
S00110011,136,52,59,20,4,1
S00110012,53,12,20,16,5,0
S00110013,50,19,19,8,3,1
S00110014,72,23,24,13,9,3
S00110015,226,109,65,29,7,16
S00110016,118,42,43,23,9,1
S00110017,160,74,46,30,7,3
S00110018,108,51,27,23,6,1
S00110019,86,44,29,9,4,0
S00110020,141,92,33,11,4,1
S00110021,68,15,22,25,3,3
S00110022,77,23,29,17,6,2
S00110023,106,53,34,16,3,0
S00110024,114,39,47,15,10,3
S00110025,82,23,24,20,11,4
S00110026,76,26,19,23,5,3
S00110027,77,33,28,9,6,1
S00110028,55,20,25,7,2,1
S00110029,134,61,41,16,15,1
S00110030,106,58,30,11,6,1
S00110031,58,13,15,12,12,6
S00110032,117,53,36,22,4,2
S00110033,118,47,49,12,10,0
S00110034,78,36,26,12,3,1
S00110035,59,32,17,7,3,0
S00110036,95,42,27,17,8,1
S00110037,93,35,26,20,10,2
S00110038,106,50,33,15,7,1
S00110039,99,35,35,19,10,0
S00110040,119,38,53,20,7,1
S00110041,125,63,39,16,7,0
S00110042,100,37,28,20,12,3
S00110043,96,45,39,8,4,0
S00110044,86,17,30,27,8,4
S00110045,87,30,38,16,3,0
S00110046,111,35,41,25,9,1
S00110047,54,10,28,12,3,1
S00110048,106,60,32,11,1,2
S00110049,120,78,26,12,2,2
S00110050,126,70,43,9,3,1
S00110051,152,74,53,21,3,1
S00110052,124,48,49,20,5,2
S00110053,110,67,31,7,4,1
S00110054,63,31,14,9,7,2
S00110055,87,41,24,17,4,1
S00110056,73,23,29,16,5,0
S00110057,106,41,36,23,6,0
S00110058,81,26,26,23,4,2
S00110059,151,59,45,28,13,6
S00110060,149,75,48,16,9,1
S00110061,160,68,46,34,9,3
S00110062,129,57,39,21,8,4
S00110063,136,67,40,21,7,1
S00110064,120,46,53,15,2,4
S00110065,92,42,32,15,3,0
S00110066,102,53,35,13,1,0
S00110067,110,63,40,4,3,0
S00110068,97,56,33,5,3,0
S00110069,106,49,36,18,2,1
S00110070,100,54,34,9,2,1
S00110071,140,78,47,10,5,0
S00110072,88,40,35,12,1,0
S00110073,144,84,42,13,5,0
S00110074,146,84,50,9,3,0
S00110075,122,52,30,29,6,5
S00110076,76,13,37,12,11,3
S00110077,110,58,34,14,3,1
S00110078,61,31,20,7,2,1
S00110079,60,35,15,9,1,0
S00110080,83,37,23,11,11,1
S00110081,67,32,16,14,5,0
S00110082,120,66,30,21,2,1
S00110083,149,80,45,14,10,0
S00110084,55,20,22,9,2,2
S00110085,91,33,24,20,11,3
S00110086,121,43,50,19,6,3
S00110087,74,33,17,19,4,1
S00110088,85,39,21,15,10,0
S00110089,101,49,27,16,8,1
S00110090,112,43,39,17,10,3
S00110091,143,77,39,23,1,3
S00110092,133,63,49,13,8,0
S00110093,89,43,29,15,1,1
S00110094,88,36,29,20,3,0
S00110095,115,41,41,19,13,1
S00110096,88,32,38,17,1,0
S00110097,85,48,28,8,1,0
S00110098,69,40,21,7,1,0
S00110099,89,41,33,13,2,0
S00110100,61,26,24,8,2,1
S00110101,92,44,33,11,2,2
S00110102,81,34,20,22,4,1
S00110103,128,55,40,28,5,0
S00110104,107,56,35,12,4,0
S00110105,54,24,14,10,4,2
S00110106,124,53,46,18,5,2
S00110107,126,75,37,9,5,0
S00110108,74,33,22,14,4,1
S00110109,124,30,51,35,7,1
S00110110,155,76,50,24,4,1
S00110111,134,61,54,13,4,2
S00110112,124,42,46,24,10,2
S00110113,166,96,41,20,8,1
S00110114,146,93,38,11,3,1
S00110115,130,64,48,16,2,0
S00110116,149,84,44,13,4,4
S00110117,176,110,55,10,1,0
S00110118,143,87,37,12,4,3
S00110119,102,43,39,19,1,0
S00110120,75,30,33,11,1,0
S00110121,149,78,51,14,5,1
S00110122,82,32,34,13,2,1
S00110123,102,40,49,9,4,0
S00110124,167,96,50,18,3,0
S00110125,90,47,34,7,2,0
S00110126,145,60,58,20,7,0
S00110127,86,35,24,21,5,1
S00110128,82,26,38,13,2,3
S00110129,211,120,66,21,4,0
S00110130,213,133,50,22,5,3
S00110131,102,43,35,21,3,0
S00110132,115,60,39,13,2,1
S00110133,183,79,68,31,5,0
S00110134,107,45,34,21,5,2
S00110135,106,51,32,18,5,0
S00110136,97,51,27,12,6,1
S00110137,98,44,35,11,7,1
S00110138,120,54,42,18,6,0
S00110139,97,53,21,9,12,2
S00110140,110,50,37,16,6,1
S00110141,139,68,36,25,9,1
S00110142,112,54,34,21,2,1
S00110143,86,47,25,10,4,0
S00110144,126,57,36,21,9,3
S00110145,168,71,56,29,11,1
S00110146,108,47,43,13,4,1
S00110147,134,61,52,11,7,3
S00110148,130,67,40,16,7,0
S00110149,143,58,35,34,15,1
S00110150,144,67,43,21,11,2
S00110151,121,52,38,16,9,6
S00110152,120,50,52,11,5,2
S00110153,83,28,22,16,13,4
S00110154,120,42,44,29,4,1
S00110155,101,46,32,19,2,2
S00110156,102,44,36,14,7,1
S00110157,89,32,37,17,2,1
S00110158,131,86,33,7,4,1
S00110159,177,83,54,24,12,4
S00110160,119,61,39,17,1,1
S00110161,117,58,38,15,4,2
S00110162,101,56,29,11,5,0
S00110163,100,52,32,15,1,0
S00110164,138,80,42,11,4,1
S00110165,123,67,39,14,3,0
S00110166,109,66,33,9,1,0
S00110167,159,84,56,11,7,1
S00110168,153,79,48,19,6,1
S00110169,140,82,39,14,4,1
S00110170,116,81,24,8,3,0
S00110171,111,61,35,12,1,2
S00110172,112,67,33,11,0,1
S00110173,155,107,31,14,1,2
S00110174,98,43,39,15,1,0
S00110175,132,69,44,17,2,0
S00110176,120,59,44,14,3,0
S00110177,118,74,33,8,2,1
S00110178,126,77,44,5,0,0
S00110179,92,41,34,12,5,0
S00110180,111,61,44,6,0,0
S00110181,120,69,40,9,1,1
S00110182,94,40,43,8,2,1
S00110183,108,66,27,9,5,1
S00110184,152,76,54,19,2,1
S00110185,167,98,46,19,3,1
S00110186,109,66,26,13,4,0
S00110187,94,34,32,16,8,4
S00110188,95,39,36,13,6,1
S00110189,114,68,33,9,4,0
S00110190,171,77,64,21,7,2
S00110191,85,39,26,14,5,1
S00110192,78,36,24,12,4,2
S00110193,120,49,41,21,6,3
S00110194,103,38,35,20,7,3
S00110195,81,37,25,14,2,3
S00110196,79,41,24,11,3,0
S00110197,111,47,31,21,11,1
S00110198,96,58,17,15,6,0
S00110199,88,22,34,23,9,0
S00110200,69,23,21,17,7,1
S00110201,101,45,25,23,8,0
S00110202,135,70,42,17,6,0
S00110203,116,63,32,16,3,2
S00110204,135,54,55,11,10,5
S00110205,148,61,50,30,5,2
S00110206,147,64,50,19,10,4
S00110207,123,55,36,28,2,2
S00110208,173,80,60,24,8,1
S00110209,156,79,47,22,7,1
S00110210,111,53,41,14,2,1
S00110211,112,49,38,22,2,1
S00110212,98,42,37,16,3,0
S00110213,94,45,36,9,4,0
S00110214,143,75,51,11,3,3
S00110215,81,30,26,16,7,2
S00110216,161,96,41,20,4,0
S00110217,107,60,32,12,3,0
S00110218,77,40,18,12,7,0
S00110219,91,48,25,15,3,0
S00110220,142,51,57,25,7,2
S00110221,128,57,49,14,7,1
S00110222,149,74,49,20,4,2
S00110223,133,76,36,16,4,1
S00110224,85,47,24,10,3,1
S00110225,116,43,41,22,8,2
S00110226,112,40,35,23,10,4
S00110227,106,32,46,22,6,0
S00110228,90,39,30,18,3,0
S00110229,95,40,35,15,3,2
S00110230,137,58,48,26,4,1
S00110231,113,50,41,15,6,1
S00110232,133,64,41,19,7,2
S00110233,78,30,26,17,4,1
S00110234,94,44,28,17,3,2
S00110235,91,47,26,13,4,1
S00110236,111,56,38,10,6,1
S00110237,82,27,35,15,5,0
S00110238,183,106,37,29,9,2
S00110239,114,57,33,16,5,3
S00110240,107,21,29,37,18,2
S00110241,62,14,16,18,11,3
S00110242,134,84,35,13,2,0
S00110243,144,66,57,12,9,0
S00110244,99,51,28,19,0,1
S00110245,242,137,73,26,5,1
S00110246,82,34,30,13,4,1
S00110247,167,82,53,19,10,3
S00110248,168,78,69,16,4,1
S00110249,103,60,22,17,3,1
S00110250,62,3,21,25,13,0
S00110251,168,74,56,23,12,3
S00110252,97,33,50,12,2,0
S00110253,88,46,27,9,4,2
S00110254,134,72,45,12,5,0
S00110255,131,63,34,17,16,1
S00110256,189,90,66,23,7,3
S00110257,134,64,47,16,7,0
S00110258,95,45,21,19,10,0
S00110259,94,52,25,13,4,0
S00110260,91,38,36,9,5,3
S00110261,128,51,39,30,6,2
S00110262,115,59,31,12,11,2
S00110263,125,49,35,31,8,2
S00110264,105,35,35,18,11,6
S00110265,101,53,30,15,3,0
S00110266,121,61,38,13,6,3
S00110267,124,47,40,24,11,2
S00110268,92,37,32,14,6,3
S00110269,74,39,14,14,6,1
S00110270,132,43,49,24,14,2
S00110271,116,57,37,19,1,2
S00110272,86,24,26,24,7,5
S00110273,138,62,39,29,7,1
S00110274,94,34,34,21,4,1
S00110275,63,24,18,15,5,1
S00110276,181,89,52,31,5,4
S00110277,131,61,44,18,7,1
S00110278,119,41,44,24,7,3
S00110279,86,38,24,15,6,3
S00110280,93,38,37,15,3,0
S00110281,99,32,34,25,5,3
S00110282,68,28,29,6,5,0
S00110283,113,51,40,20,2,0
S00110284,102,29,40,21,10,2
S00110285,91,39,32,14,3,3
S00110286,124,49,38,25,8,4
S00110287,99,38,36,21,4,0
S00110288,181,108,48,18,6,1
S00110289,177,105,39,21,10,2
S00110290,120,39,51,21,9,0
S00110291,123,67,39,9,7,1
S00110292,146,64,45,24,9,4
S00110293,156,74,39,32,9,2
S00110294,133,54,32,26,14,7
S00110295,132,47,48,23,12,2
S00110296,122,58,35,19,9,1
S00110297,97,52,20,18,6,1
S00110298,167,75,52,24,9,7
S00110299,138,62,43,25,8,0
S00110300,148,53,51,25,16,3
S00110301,120,45,29,32,9,5
S00110302,125,53,28,35,9,0
S00110303,98,39,34,17,6,2
S00110304,102,32,44,17,9,0
S00110305,126,42,28,30,23,3
S00110306,148,58,53,27,8,2
S00110307,88,48,21,11,4,4
S00110308,141,76,45,15,4,1
S00110309,124,76,22,15,10,1
S00110310,91,37,33,14,5,2
S00110311,68,21,26,10,6,5
S00110312,128,70,32,19,7,0
S00110313,150,46,50,30,22,2
S00110314,152,75,42,26,8,1
S00110315,75,29,22,14,10,0
S00110316,148,58,51,26,6,7
S00110317,137,48,55,16,14,4
S00110318,128,54,34,26,9,5
S00110319,96,40,30,19,5,2
S00110320,171,87,52,24,8,0
S00110321,92,47,23,19,3,0
S00110322,101,43,24,21,10,3
S00110323,128,46,29,34,13,6
S00110324,140,61,44,20,12,3
S00110325,119,48,41,21,9,0
S00110326,123,56,37,20,8,2
S00110327,110,44,30,25,8,3
S00110328,55,18,15,12,6,4
S00110329,62,15,24,17,6,0
S00110330,121,63,36,12,9,1
S00110331,204,109,54,32,7,2
S00110332,202,55,53,80,12,2
S00110333,119,47,39,26,6,1
S00110334,89,34,27,21,4,3
S00110335,84,31,32,13,7,1
S00110336,177,83,50,28,15,1
S00110337,140,62,30,21,20,7
S00110338,143,88,33,12,8,2
S00110339,102,49,23,24,5,1
S00110340,121,61,37,17,6,0
S00110341,133,53,50,17,10,3
S00110342,92,47,27,14,2,2
S00110343,89,40,32,16,1,0
S00110344,134,58,36,23,13,4
S00110345,155,85,41,21,7,1
S00110346,168,79,55,25,8,1
S00110347,92,41,22,16,13,0
S00110348,168,69,50,28,15,6
S00110349,125,55,39,19,11,1
S00110350,57,13,22,12,7,3
S00110351,145,62,47,24,11,1
S00110352,138,87,39,8,4,0
S00110353,93,42,24,14,6,7
S00110354,61,14,17,22,6,2
S00110355,98,41,34,17,5,1
S00110356,136,64,36,23,10,3
S00110357,113,43,49,13,5,3
S00110358,119,59,34,18,8,0
S00110359,118,38,39,32,9,0
S00110360,95,31,33,24,5,2
S00110361,134,57,42,26,6,3
S00110362,74,29,20,16,6,3
S00110363,105,42,35,17,7,4
S00110364,102,47,36,16,3,0
S00110365,128,65,33,21,6,3
S00110366,91,54,28,6,3,0
S00110367,91,51,24,14,1,1
S00110368,90,38,27,16,6,3
S00110369,70,16,30,19,5,0
S00110370,72,28,19,15,8,2
S00110371,108,50,30,18,9,1
S00110372,151,75,41,19,12,4
S00110373,64,35,19,5,4,1
S00110374,96,48,30,10,7,1
S00110375,93,27,34,28,1,3
S00110376,74,33,27,9,3,2
S00110377,87,44,27,11,3,2
S00110378,103,38,39,18,6,2
S00110379,116,47,49,18,2,0
S00110380,110,57,33,9,11,0
S00110381,151,74,57,16,3,1
S00110382,101,48,36,14,2,1
S00110383,82,51,22,8,1,0
S00110384,95,35,39,13,6,2
S00110385,128,69,42,12,3,2
S00110386,120,61,42,13,4,0
S00110387,98,49,24,18,7,0
S00110388,100,46,32,14,6,2
S00110389,82,37,22,17,5,1
S00110390,132,51,46,25,7,3
S00110391,86,30,33,15,7,1
S00110392,145,78,42,17,8,0
S00110393,118,57,35,20,2,4
S00110394,134,53,41,26,9,5
S00110395,151,73,46,25,6,1
S00110396,126,54,43,21,7,1
S00110397,73,21,29,17,5,1
S00110398,102,40,24,18,19,1
S00110399,131,57,47,23,2,2
S00110400,81,32,29,11,4,5
S00110401,93,45,34,10,4,0
S00110402,104,30,33,25,14,2
S00110403,59,36,14,6,3,0
S00110404,107,37,41,23,6,0
S00110405,79,42,22,11,2,2
S00110406,110,51,33,17,6,3
S00110407,61,21,21,14,4,1
S00110408,176,86,44,38,8,0
S00110409,110,37,36,20,12,5
S00110410,144,67,49,23,5,0
S00110411,79,28,31,13,6,1
S00110412,86,38,32,13,1,2
S00110413,79,23,22,21,8,5
S00110414,76,32,22,13,8,1
S00110415,119,56,30,22,8,3
S00110416,81,35,27,12,6,1
S00110417,111,50,31,24,5,1
S00110418,101,39,31,22,6,3
S00110419,84,32,27,19,6,0
S00110420,91,30,31,22,6,2
S00110421,94,45,31,13,4,1
S00110422,128,77,33,12,4,2
S00110423,82,48,10,18,6,0
S00110424,94,25,35,24,8,2
S00110425,128,44,41,28,7,8
S00110426,129,67,36,17,7,2
S00110427,115,50,33,16,13,3
S00110428,114,63,29,16,6,0
S00110429,96,30,35,23,5,3
S00110430,92,42,25,17,6,2
S00110431,123,43,30,29,17,4
S00110432,80,20,28,21,9,2
S00110433,98,47,27,14,8,2
S00110434,109,43,34,20,12,0
S00110435,89,39,27,16,4,3
S00110436,106,38,33,24,10,1
S00110437,120,55,35,19,9,2
S00110438,197,105,59,27,4,2
S00110439,110,51,32,20,5,2
S00110440,132,55,44,22,10,1
S00110441,103,50,27,18,7,1
S00110442,108,59,32,12,4,1
S00110443,145,78,39,21,7,0
S00110444,89,37,29,13,10,0
S00110445,151,84,44,19,4,0
S00110446,109,54,28,13,9,5
S00110447,112,55,26,18,10,3
S00110448,160,55,66,25,14,0
S00110449,179,98,46,23,10,2
S00110450,131,67,41,15,4,4
S00110451,138,68,33,27,9,1
S00110452,134,58,33,30,10,3
S00110453,106,39,25,24,13,5
S00110454,165,88,32,26,14,5
S00110455,165,77,50,26,7,5
S00110456,183,66,62,33,15,7
S00110457,152,61,43,28,17,3
S00110458,113,73,17,19,4,0
S00110459,119,59,33,16,8,3
S00110460,126,52,47,18,6,3
S00110461,91,42,23,19,3,4
S00110462,102,54,25,15,8,0
S00110463,102,43,27,22,8,2
S00110464,81,41,28,8,4,0
S00110465,84,24,30,21,8,1
S00110466,84,24,20,21,16,3
S00110467,165,90,51,17,6,1
S00110468,122,44,30,28,16,4
S00110469,100,56,32,8,3,1
S00110470,132,53,47,17,13,2
S00110471,104,47,32,11,12,2
S00110472,122,38,45,27,9,3
S00110473,105,54,28,17,4,2
S00110474,76,27,20,15,12,2
S00110475,88,34,24,20,7,3
S00110476,140,52,55,28,4,1
S00110477,97,29,29,29,6,4
S00110478,114,47,38,19,8,2
S00110479,77,38,23,9,6,1
S00110480,143,71,39,24,8,1
S00110481,139,61,48,26,4,0
S00110482,118,56,28,20,12,2
S00110483,128,60,32,21,8,7
S00110484,80,28,18,16,13,5
S00110485,97,49,33,10,5,0
S00110486,107,59,35,9,4,0
S00110487,109,44,39,15,6,5
S00110488,82,45,20,12,3,2
S00110489,101,54,33,7,5,2
S00110490,65,22,23,17,2,1
S00110491,82,39,21,11,8,3
S00110492,66,22,31,12,1,0
S00110493,127,61,42,18,6,0
S00110494,111,50,44,13,4,0
S00110495,115,40,44,17,7,7
S00110496,57,21,15,14,7,0
S00110497,64,24,24,14,2,0
S00110498,109,41,37,23,6,2
S00110499,80,42,21,9,7,1
S00110500,117,42,47,20,5,3
S00110501,63,32,16,13,2,0
S00110502,78,34,22,16,4,2
S00110503,145,79,44,15,5,2
S00110504,163,72,47,30,7,7
S00110505,97,31,32,23,7,4
S00110506,101,50,35,12,3,1
S00110507,147,26,39,48,27,7
S00110508,114,44,38,25,6,1
S00110509,113,46,31,19,12,5
S00110510,97,35,27,28,6,1
S00110511,107,34,38,23,10,2
S00110512,89,45,30,8,4,2
S00110513,179,83,57,22,15,2
S00110514,133,55,50,17,8,3
S00110515,116,41,38,28,8,1
S00110516,134,42,52,23,10,7
S00110517,80,46,24,6,3,1
S00110518,167,84,52,21,9,1
S00110519,82,38,22,16,5,1
S00110520,185,72,63,31,14,5
S00110521,134,59,53,14,6,2
S00110522,91,42,25,15,9,0
S00110523,115,52,26,24,11,2
S00110524,82,40,25,13,2,2
S00110525,95,42,29,17,6,1
S00110526,59,15,25,13,4,2
S00110527,132,80,38,8,5,1
S00110528,57,22,20,13,1,1
S00110529,89,43,21,18,5,2
S00110530,127,41,61,20,5,0
S00110531,92,45,27,13,5,2
S00110532,81,29,26,19,6,1
S00110533,87,45,27,10,2,3
S00110534,93,39,19,22,11,2
S00110535,104,43,33,21,3,4
S00110536,97,49,32,9,5,2
S00110537,113,36,38,24,10,5
S00110538,101,46,30,18,7,0
S00110539,97,34,31,20,10,2
S00110540,90,45,15,22,6,2
S00110541,61,29,17,12,3,0
S00110542,75,30,26,16,2,1
S00110543,81,20,31,21,6,3
S00110544,57,28,15,9,3,2
S00110545,91,41,33,13,1,3
S00110546,79,46,26,7,0,0
S00110547,93,49,32,9,3,0
S00110548,107,58,32,14,1,2
S00110549,102,47,34,14,7,0
S00110550,144,79,39,17,6,3
S00110551,85,41,27,13,4,0
S00110552,73,40,20,10,2,1
S00110553,56,5,7,27,13,4
S00110554,116,42,37,25,7,5
S00110555,96,40,23,22,10,1
S00110556,122,45,49,20,6,2
S00110557,81,27,30,16,6,2
S00110558,93,36,40,12,3,2
S00110559,92,31,25,20,12,4
S00110560,113,58,35,16,3,1
S00110561,168,86,53,22,6,1
S00110562,89,45,27,16,1,0
S00110563,101,59,30,9,2,1
S00110564,78,17,35,20,5,1
S00110565,106,56,29,15,6,0
S00110566,103,38,42,17,5,1
S00110567,130,51,56,17,3,3
S00110568,149,67,40,29,11,2
S00110569,96,41,39,14,1,1
S00110570,124,67,42,7,8,0
S00110571,98,50,34,11,1,2
S00110572,180,101,61,14,4,0
S00110573,153,86,52,11,1,3
S00110574,129,60,51,12,5,1
S00110575,99,27,42,17,13,0
S00110576,124,56,47,15,4,2
S00110577,102,45,32,20,3,2
S00110578,157,63,57,28,8,1
S00110579,137,69,38,23,4,3
S00110580,156,70,56,21,7,2
S00110581,155,74,53,21,4,3
S00110582,157,61,61,27,7,1
S00110583,124,61,35,23,5,0
S00110584,60,30,15,11,4,0
S00110585,159,73,53,26,6,1
S00110586,145,81,42,14,7,1
S00110587,109,57,36,13,2,1
S00110588,109,52,39,16,2,0
S00110589,136,65,44,20,5,2
S00110590,69,10,19,28,10,2
S00110591,119,61,38,15,5,0
S00110592,110,50,40,16,1,3
S00110593,136,57,54,18,7,0
S00110594,112,68,26,13,4,1
S00110595,108,35,45,24,3,1
S00110596,154,84,38,23,7,2
S00110597,107,42,41,18,3,3
S00110598,114,50,41,16,5,2
S00110599,85,34,29,14,5,3
S00110600,114,63,38,11,2,0
S00110601,115,44,45,22,4,0
S00110602,120,62,35,19,3,1
S00110603,146,62,51,25,5,3
S00110604,118,59,37,18,2,2
S00110605,111,44,35,22,8,2
S00110606,139,72,41,17,8,1
S00110607,142,81,46,8,5,2
S00110608,121,73,29,17,1,1
S00110609,103,53,34,11,5,0
S00110610,151,71,54,18,4,4
S00110611,158,85,47,15,8,3
S00110612,133,62,36,21,12,2
S00110613,94,37,38,12,5,2
S00110614,69,26,25,15,2,1
S00110615,101,50,35,10,6,0
S00110616,109,65,27,9,7,1
S00110617,106,59,36,8,2,1
S00110618,72,20,29,18,4,1
S00110619,155,76,56,15,5,3
S00110620,87,34,42,8,0,3
S00110621,127,59,48,12,6,2
S00110622,85,38,29,8,7,3
S00110623,74,41,18,11,4,0
S00110624,148,69,43,27,4,5
S00110625,77,28,30,13,6,0
S00110626,65,28,18,15,3,1
S00110627,98,44,36,10,8,0
S00110628,154,70,56,25,2,1
S00110629,77,41,23,10,2,1
S00110630,66,25,22,13,5,1
S00110631,110,65,37,5,2,1
S00110632,91,55,26,7,3,0
S00110633,124,68,39,11,5,1
S00110634,122,52,48,18,3,1
S00110635,95,50,27,14,2,2
S00110636,72,28,26,14,4,0
S00110637,109,46,43,15,2,3
S00110638,111,60,38,10,2,1
S00110639,93,48,25,11,6,3
S00110640,94,42,25,21,5,1
S00110641,121,65,36,12,6,2
S00110642,113,66,34,10,1,2
S00110643,79,46,25,5,3,0
S00110644,149,89,40,15,3,2
S00110645,122,73,36,10,2,1
S00110646,130,42,48,29,11,0
S00110647,138,65,52,14,7,0
S00110648,75,32,19,15,6,3
S00110649,111,47,38,18,8,0
S00110650,92,44,25,16,4,3
S00110651,120,53,34,24,7,2
S00110652,83,23,27,25,8,0
S00110653,83,37,32,9,5,0
S00110654,173,88,54,21,9,1
S00110655,146,78,41,19,5,3
S00110656,92,43,20,18,6,5
S00110657,123,63,40,11,8,1
S00110658,104,44,38,16,6,0
S00110659,106,50,34,16,3,3
S00110660,135,77,35,18,5,0
S00110661,104,48,35,13,6,2
S00110662,140,75,38,17,9,1
S00110663,138,78,37,18,3,2
S00110664,110,54,34,18,3,1
S00110665,128,32,63,25,5,3
S00110666,102,43,41,10,8,0
S00110667,125,53,35,22,10,5
S00110668,88,42,29,15,2,0
S00110669,163,89,51,20,1,2
S00110670,195,131,47,14,2,1
S00110671,99,48,41,9,1,0
S00110672,102,47,45,9,0,1
S00110673,84,28,38,12,5,1
S00110674,167,100,51,14,2,0
S00110675,170,103,47,17,2,1
S00110676,201,121,70,8,2,0
S00110677,99,46,34,11,6,2
S00110678,85,45,30,8,2,0
S00110679,101,61,25,15,0,0
S00110680,105,52,33,12,5,3
S00110681,123,56,49,10,5,3
S00110682,77,28,30,12,6,1
S00110683,152,88,46,16,2,0
S00110684,164,91,57,11,5,0
S00110685,103,64,25,8,4,2
S00110686,159,85,42,21,11,0
S00110687,195,84,74,29,6,2
S00110688,87,40,27,15,4,1
S00110689,171,89,46,27,5,4
S00110690,92,48,27,14,2,1
S00110691,226,111,73,34,6,2
S00110692,142,68,50,17,6,1
S00110693,115,52,43,15,5,0
S00110694,99,57,26,10,5,1
S00110695,116,47,50,14,4,1
S00110696,148,73,43,25,7,0
S00110697,170,98,44,19,6,3
S00110698,107,59,30,12,5,1
S00110699,126,66,37,9,12,2
S00110700,57,4,7,24,16,6
S00110701,99,42,38,15,4,0
S00110702,55,15,23,12,4,1
S00110703,132,58,34,27,10,3
S00110704,106,50,44,9,3,0
S00110705,116,59,42,14,1,0
S00110706,96,43,36,10,5,2
S00110707,141,71,49,15,6,0
