rel..oa_id,rel..total_persons,rel..christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated
W00002218,270,216,0,0,0,0,0,1,34,19
W00002219,243,169,0,0,4,0,0,0,54,16
W00002220,308,231,0,4,1,4,0,0,59,9
W00002221,235,162,1,0,0,0,0,1,48,23
W00002222,273,193,1,0,0,0,0,0,66,13
W00002223,307,213,0,0,0,0,0,0,75,19
W00002224,297,221,1,1,0,0,0,0,57,17
W00002225,373,270,0,0,1,3,0,0,69,30
W00002226,255,177,0,0,0,0,0,1,66,11
W00002227,150,114,0,0,0,0,0,1,22,13
W00002228,381,238,0,0,0,0,0,1,112,30
W00002229,214,129,0,0,0,0,0,0,74,11
W00002231,250,138,0,1,0,4,0,2,75,30
W00002232,260,153,0,2,0,0,0,0,79,26
W00002233,277,184,0,0,0,0,0,3,72,18
W00002234,264,160,0,1,0,5,0,0,73,25
W00002235,209,121,0,0,0,0,0,0,69,19
W00002236,376,201,0,3,0,0,2,1,127,42
W00002237,335,208,0,0,0,7,0,0,99,21
W00002238,427,269,7,10,0,0,0,2,117,22
W00002239,199,113,0,0,0,2,0,0,60,24
W00002240,357,192,2,12,0,12,0,1,116,22
W00002241,352,235,0,5,0,0,0,0,83,29
W00002242,283,167,0,0,1,0,0,0,93,22
W00002243,342,224,2,1,0,4,2,1,83,25
W00002244,307,205,0,0,0,0,0,1,75,26
W00002245,223,166,0,1,0,0,0,0,44,12
W00002246,258,162,0,0,0,1,0,2,68,25
W00002247,253,172,0,0,0,0,0,0,63,18
W00002248,257,169,0,0,0,1,0,0,61,26
W00002249,335,171,0,0,0,3,0,1,132,28
W00002250,246,164,0,0,0,0,0,0,65,17
W00002251,235,165,1,0,0,0,0,0,55,14
W00002253,383,222,0,0,1,0,0,1,139,20
W00002254,290,183,0,4,0,3,3,0,79,18
W00002255,436,208,2,1,0,6,0,2,164,53
W00002256,352,188,2,2,0,6,0,1,116,37
W00002257,344,224,0,0,0,10,0,1,91,18
W00002258,279,181,0,4,0,1,0,0,79,14
W00002259,314,230,0,0,0,2,0,1,61,20
W00002260,327,203,0,2,0,0,0,1,85,36
W00002261,351,187,0,0,0,0,0,0,138,26
W00002262,296,132,1,0,0,3,0,2,130,28
W00002263,408,162,1,0,0,1,0,0,193,51
W00002264,313,162,0,0,0,0,0,0,130,21
W00002265,329,194,2,0,0,3,0,0,104,26
W00002266,325,116,4,0,0,6,0,1,172,26
W00002267,301,151,1,0,0,5,0,0,127,17
W00002273,285,190,0,0,0,0,0,2,72,21
W00002274,320,209,1,0,0,0,0,2,82,26
W00002275,406,261,1,0,0,3,0,8,109,24
W00002277,364,244,0,0,0,0,0,2,72,46
W00002278,306,204,1,0,0,0,0,2,75,24
W00002280,283,172,1,0,0,0,0,2,84,24
W00002281,361,236,2,0,0,0,0,1,95,27
W00002282,345,239,0,0,1,0,0,0,82,23
W00002283,345,237,0,0,1,1,0,0,68,38
W00002316,330,186,0,0,0,2,0,6,107,29
W00002339,445,319,0,0,0,0,0,0,96,30
W00002340,433,285,0,0,2,0,3,4,115,24
W00002341,300,195,1,0,0,2,0,3,83,16
W00002342,327,192,1,0,0,1,0,1,92,40
W00002343,467,272,3,0,0,0,1,1,151,39
W00002348,347,233,1,0,2,0,0,1,73,37
W00002349,369,234,0,0,0,0,0,1,87,47
W00002351,376,237,0,0,0,0,0,1,96,42
W00002365,331,197,1,0,1,0,0,2,80,50
W00002366,261,168,0,0,0,0,0,1,68,24
W00002367,329,220,0,0,0,0,0,1,67,41
W00002368,362,231,1,0,0,2,0,1,93,34
W00002369,256,167,0,0,0,0,0,3,58,28
W00002370,223,160,1,0,0,0,0,0,44,18
W00002371,306,220,0,0,0,0,0,0,64,22
W00002372,251,167,0,0,0,0,0,0,53,31
W00002384,409,246,1,0,0,0,0,4,117,41
W00002385,336,245,1,1,1,0,0,1,67,20
W00002386,400,231,0,0,0,0,0,0,144,25
W00002387,463,321,0,0,0,0,0,4,97,41
W00002388,163,106,1,0,0,0,0,2,45,9
W00002389,286,237,1,0,0,0,0,2,31,15
W00002415,278,193,0,0,0,0,0,1,53,31
W00002437,298,166,0,0,1,0,0,5,88,38
W00002438,418,291,1,0,1,1,0,0,88,36
W00002439,316,227,0,0,0,0,0,3,70,16
W00002440,384,260,0,0,0,0,0,7,92,25
W00002441,367,273,0,0,0,0,0,3,63,28
W00002442,344,241,1,0,0,0,0,0,80,22
W00002443,323,205,0,0,0,3,0,1,89,25
W00002444,478,305,0,0,0,0,0,2,126,45
W00002445,349,228,5,0,0,0,0,0,79,37
W00002446,295,193,0,0,0,0,0,1,86,15
W00002452,363,226,0,0,0,0,0,8,95,34
W00002453,293,205,0,0,0,0,0,1,58,29
W00002454,315,186,0,0,0,0,1,1,103,24
W00002455,392,300,1,0,0,0,0,1,71,19
W00002456,447,285,0,0,0,0,0,1,134,27
W00002457,467,318,1,0,0,0,0,1,107,40
W00002458,350,231,0,0,0,0,0,5,82,32
W00002459,232,155,0,0,1,0,0,0,54,22
W00002461,427,272,3,0,0,1,0,1,98,52
W00002463,202,95,2,0,0,0,0,0,92,13
W00002489,339,201,3,1,0,1,0,5,88,40
W00002490,263,170,2,0,0,0,0,0,66,25
W00002491,209,150,0,0,0,1,0,3,38,17
W00002492,257,142,0,0,0,1,0,0,79,35
W00002493,440,312,3,0,0,0,0,7,81,37
W00002494,402,266,1,0,0,0,0,3,98,34
W00002495,408,274,1,0,2,0,0,2,85,44
W00002496,315,206,1,0,0,0,0,3,79,26
W00002497,330,188,1,1,0,0,0,1,102,37
W00002498,368,247,0,0,0,0,0,4,82,35
W00002499,232,158,0,0,0,0,0,0,54,20
W00002500,233,163,0,0,0,0,0,0,53,17
W00002501,311,227,1,0,0,0,0,0,54,29
W00002502,440,280,1,2,0,0,0,2,101,54
W00002503,307,203,4,0,0,0,0,4,80,16
W00002504,357,248,0,0,1,0,0,1,72,35
W00002531,321,196,2,0,0,0,0,1,95,27
W00002532,330,230,1,0,0,0,0,1,64,34
W00002533,317,215,0,0,0,0,0,2,87,13
W00002534,354,259,2,0,0,0,0,1,65,27
W00002536,309,193,2,0,0,0,0,3,80,31
W00002537,270,177,2,0,3,0,0,2,70,16
W00002545,400,162,1,0,1,0,0,7,195,34
W00002546,252,125,0,0,0,7,0,0,100,20
W00002547,325,129,1,1,0,0,0,4,165,25
W00002548,347,154,0,0,0,5,0,2,149,37
W00002549,286,146,0,0,0,0,0,0,110,30
W00002550,317,114,0,0,0,0,0,5,172,26
W00002551,311,130,1,0,0,1,0,10,147,22
W00002552,252,154,1,0,0,0,0,0,77,20
W00002553,274,155,0,0,0,0,0,2,100,17
W00002554,268,154,0,0,2,9,0,0,89,14
W00002555,246,125,1,0,0,0,0,5,88,27
W00002556,248,106,2,2,0,5,0,2,109,22
W00002557,150,103,0,0,0,0,0,3,31,13
W00002558,163,88,2,0,0,0,0,3,54,16
W00002560,288,121,2,0,0,0,0,5,138,22
W00002562,252,111,4,0,0,0,0,0,120,17
W00002563,302,169,2,6,0,0,0,0,97,28
W00002564,398,248,0,0,0,2,0,0,120,28
W00002565,417,240,2,4,0,0,1,3,144,23
W00002566,291,203,2,0,0,0,0,1,57,28
W00002567,323,203,1,0,0,0,0,4,77,38
W00002568,316,245,3,0,0,0,0,3,52,13
W00002569,329,163,4,3,0,0,0,2,129,28
W00002570,193,115,0,1,0,0,0,2,55,20
W00002571,204,106,1,0,0,6,0,2,78,11
W00002573,225,150,0,0,0,0,0,1,53,21
W00002574,173,106,0,0,0,0,0,0,57,10
W00002575,195,116,0,0,0,0,0,0,52,27
W00002576,236,123,4,0,0,0,1,1,88,19
W00002577,330,160,0,0,1,0,0,3,134,32
W00002578,303,126,0,0,0,1,0,1,153,22
W00002579,333,157,1,0,0,2,0,0,150,23
W00002580,314,150,0,0,0,0,0,1,138,25
W00002581,307,161,0,2,0,2,0,2,118,22
W00002582,312,123,1,0,0,6,0,2,161,19
W00002605,416,281,1,0,0,0,0,3,104,27
W00002606,571,355,1,0,0,0,0,2,171,42
W00002607,301,198,0,0,0,0,0,3,60,40
W00002608,397,269,1,0,0,4,0,2,92,29
W00002609,495,323,0,0,1,0,0,1,125,45
W00002656,500,317,1,0,0,3,0,6,124,49
W00002657,308,192,0,0,0,0,1,0,89,26
W00002658,277,161,0,0,0,0,0,0,89,27
W00002660,284,135,0,0,0,1,0,4,130,14
W00002661,181,119,1,0,0,0,0,2,37,22
W00002662,219,152,0,0,0,0,0,0,54,13
W00002663,298,166,0,1,0,0,1,1,109,20
W00002664,249,161,0,1,0,0,0,0,53,34
W00002665,307,197,0,0,0,6,0,3,80,21
W00002666,368,251,0,1,0,0,0,4,89,23
W00002667,395,282,4,0,0,0,0,0,75,34
W00002668,268,149,1,0,1,0,3,2,85,27
W00002669,319,170,0,0,0,1,0,0,110,38
W00002670,355,220,3,3,1,0,1,0,102,25
W00002671,270,196,0,0,0,0,0,0,44,30
W00002672,233,137,2,0,0,0,0,1,79,14
W00002673,324,208,0,0,0,0,0,0,81,35
W00002674,294,184,1,0,0,1,0,3,91,14
W00002675,246,156,0,0,0,0,0,2,66,22
W00002676,289,187,1,0,0,0,0,1,65,35
W00002677,241,143,0,1,0,1,0,2,77,17
W00002678,286,213,0,0,0,0,0,0,50,23
W00002679,149,100,1,3,0,0,0,0,31,14
W00002680,372,241,0,0,0,0,0,0,66,65
W00002681,199,124,1,0,0,0,0,0,60,14
W00002682,272,186,1,0,0,6,0,0,64,15
W00002683,246,174,0,0,0,0,3,2,47,20
W00009782,427,230,2,4,0,3,0,4,138,46
W00009783,239,131,1,2,0,0,3,1,82,19
W00009784,168,92,1,0,0,0,0,2,59,14
W00009785,379,218,2,0,0,1,0,2,118,38
W00009786,356,222,0,0,0,0,0,2,98,34
W00009792,304,183,0,0,0,0,0,4,96,21
W00009793,117,69,0,0,1,0,0,0,30,17
W00009794,295,217,0,0,0,0,0,0,53,25
W00010010,190,124,2,0,0,0,0,1,46,17
W00010011,244,113,0,0,1,6,0,1,108,15
W00010012,262,142,0,0,0,0,0,0,100,20
W00010013,304,163,1,1,0,0,1,5,113,20
W00010014,268,159,3,0,0,0,0,0,97,9
W00010015,281,171,1,0,0,0,0,0,91,18
W00010016,267,146,1,0,0,7,0,0,94,19
W00010017,262,163,0,0,0,0,0,0,86,13
W00010018,329,213,2,0,0,1,0,0,90,23
W00010019,270,173,4,2,0,1,0,0,57,33
W00010020,132,56,1,0,0,0,0,1,69,5
W00010021,342,223,0,0,0,1,0,0,89,29
W00010022,424,288,1,3,0,0,0,0,104,28
W00010023,427,297,0,1,0,0,0,0,95,34
W00010024,229,119,3,9,0,4,0,4,75,15
W00010025,200,117,0,4,0,0,0,1,65,13
W00010026,292,203,0,2,0,3,0,1,73,10
W00010027,301,166,0,0,0,0,0,1,121,13
W00010028,246,148,0,0,0,0,0,0,77,21
W00010029,277,166,0,0,0,1,0,1,92,17
W00010030,241,121,6,0,0,0,0,0,90,24
W00010031,278,99,0,0,0,0,0,2,144,33
W00010032,293,140,1,2,1,9,1,0,107,32
W00010033,297,166,1,0,0,0,0,0,105,25
W00010034,347,202,0,0,0,8,0,0,113,24
W00010035,240,155,1,6,0,1,0,0,52,25
W00010036,369,215,1,1,0,0,0,2,124,26
W00010037,338,217,0,3,0,9,0,0,80,29
W00010038,303,214,2,2,0,1,0,0,65,19
W00010039,318,204,0,0,0,0,0,0,91,23
W00010040,251,130,0,3,0,7,0,0,78,33
W00010041,381,192,8,30,0,30,7,1,91,22
W00010042,421,281,2,1,0,5,0,1,98,33
W00010105,376,274,7,7,0,4,0,4,61,19
W00010106,325,249,1,0,0,0,0,0,53,22
W00010108,261,202,0,0,0,1,0,0,33,25
W00010112,269,145,0,0,0,0,0,0,105,19
W00010113,279,185,0,5,0,1,0,2,62,24
W00010114,263,184,0,1,0,0,0,0,64,14
